date,grid_plan_kwh,emergency_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-02-01,47597.65856691486,0.0,24808.985023930334,0.0,24808.985023930334,19379.691687381935,14632.942666992925,8472.73361319252,4250.41551319252,4222.3181,7268.4231640740745,8451.320497170122
2025-02-02,93857.39322413968,0.0,59094.768004520476,0.0,59094.768004520476,22704.35322083527,17368.405566884023,10165.167620188437,10022.065136855103,143.10248333333334,8451.320497170122,9587.009988272952
2025-02-03,91653.23072362208,0.0,57606.52316172972,0.0,57606.52316172972,23059.02368540027,18010.640739268238,6387.931277490049,6387.931277490049,0.0,9587.009988272952,10328.308261501827
2025-02-04,92468.85074401507,0.0,58210.131010304416,0.0,58210.131010304416,23683.200649858903,18758.869961737357,6349.65610589352,6349.304322560188,0.3517833333332874,10328.308261501827,10800.0
2025-02-05,90782.141485086,0.0,56969.768194162585,0.0,56969.768194162585,23275.967053302018,18853.53331317464,5611.280761625298,5609.228261625298,2.052500000000009,10800.0,10800.0
2025-02-06,91820.46807149654,6.410854759157928,57989.44758799042,37.44900807562104,58026.89659606604,22226.067875798086,18003.11497939645,7332.868813187391,7331.467996520725,1.400816666666742,10800.0,10800.0
2025-02-07,44969.19516347404,0.0,23412.84427381906,0.0,23412.84427381906,19147.538526128083,15509.506206163747,9525.483176843038,4113.917576843038,5411.565600000001,10800.0,10800.0
2025-02-08,39936.40162988111,0.0,20747.392656312422,0.0,20747.392656312422,19289.392710687425,15624.40809565681,4694.254298183827,1566.4487935255424,3127.8055046582845,10800.0,10800.0
2025-02-09,85819.31245631684,9.734776125047347,53393.41394704065,44.28836398090291,53437.70231102156,24582.986972929702,19912.21944807306,1602.8637409185726,1602.8637409185726,0.0,10800.0,10800.0
2025-02-10,87395.6522651062,0.0,54698.51894947907,0.0,54698.51894947907,20743.84668059039,16802.51581127822,9127.683812460695,8457.049562460696,670.6342499999997,10800.0,10800.0
2025-02-11,85433.1815749367,0.0169578877563481,53201.32023486427,0.07714991034750568,53201.397384774624,22667.781126502217,18360.902712466792,5905.722985455699,5553.692618789032,352.0303666666669,10800.0,10800.0
2025-02-12,85025.13558278125,0.0,52968.47893345566,0.0,52968.47893345566,22391.768134736547,18137.332189136603,5503.963503847974,5217.269703847974,286.69380000000007,10800.0,10800.0
2025-02-13,84408.93393514355,0.788216666666699,52533.50154732578,5.316521416666885,52538.81806874245,20525.45024022938,16625.614694585798,9180.407589499973,8616.086052335695,564.3215371642782,10800.0,10800.0
2025-02-14,37316.36977990071,0.0,19574.544661530694,0.0,19574.544661530694,20895.029131900763,16924.973596839616,3544.512428172897,952.7564499876221,2591.755978185275,10800.0,10800.0
2025-02-15,36970.410706756455,0.0,19290.688534371046,0.0,19290.688534371046,20960.433879664335,16995.105520686604,3724.9912477787248,474.0584037607519,3250.932844017973,10800.0,10780.939913157235
2025-02-16,81984.02293058363,311.15153557387686,50525.90721549008,1417.7487333573724,51943.655948847445,23808.292680477865,19267.56299302858,2377.065678708226,2377.065678708226,0.0,10780.939913157235,10800.0
2025-02-17,81199.13115769983,21.37140605395132,50024.3159127211,102.56852635911802,50126.88443908021,21205.833334024115,17176.725000559527,6007.531063622526,5125.422780289192,882.1082833333339,10800.0,10800.0
2025-02-18,80681.80039866106,74.96552796358117,49778.332215650524,338.4770308086011,50116.809246459125,21867.71884213444,17712.8522621289,4510.511563285764,4269.0568359195095,241.45472736625436,10800.0,10800.0
2025-02-19,80329.01280303561,143.43200808623692,49505.68784246145,654.0765214013031,50159.76436386275,23599.443746427605,19133.784955508785,3127.458636869688,2865.1474394128677,262.3111974568199,10800.0,10779.738310108416
2025-02-20,79877.82880489966,69.47965125056817,49105.834030010235,321.7492516846522,49427.58328169489,22209.798100450465,17971.700940462455,4716.077562828882,4162.483662828882,553.5939000000001,10779.738310108416,10800.0
2025-02-21,36140.55719071114,0.0,18842.250889770854,0.0,18842.250889770854,20674.31234541847,16746.192999788967,6652.175811748301,1012.8904544440884,5639.285357304213,10800.0,10800.0
2025-02-22,36281.36547394582,0.0,18863.326741521174,0.0,18863.326741521174,20794.198983407747,16843.301176560275,4485.704783765018,901.9193837028382,3583.785400062179,10800.0,10800.0
2025-02-23,79137.40625268487,31.294117434097302,48511.28454015768,141.06239915394173,48652.346939311625,22834.539907951872,18495.977325441014,3298.284104274787,2916.074986120964,382.20911815382317,10800.0,10800.0
2025-02-24,78017.0358594013,121.41436971736721,47771.32987298609,556.349188215692,48327.67906120178,21330.181345292192,17277.446889686675,5882.68215684647,4658.328773513137,1224.353383333333,10800.0,10800.0
2025-02-25,78239.4995246477,131.4370097382373,48012.91869111853,612.1863380898623,48625.10502920839,20297.77629089035,16441.19879562118,8693.035805783436,6823.749822450103,1869.2859833333334,10800.0,10800.0
2025-02-26,77481.60625266774,27.983376648583885,47533.45558938023,123.9338707463401,47657.38946012658,21276.425688613395,17233.90480777685,4652.220715146438,3662.18241040103,990.0383047454081,10800.0,10800.0
2025-02-27,76413.96900611151,119.91332429671274,46765.11309320379,528.69045170352,47293.80354490731,23033.77634594016,18657.35884021153,5200.880624679592,4155.870370330933,1045.0102543486591,10800.0,10800.0
2025-02-28,35369.41493238136,0.0,18347.742953628276,0.0,18347.742953628276,21063.28366548418,17061.259769042194,8074.797485939371,1239.1656115842638,6835.631874355107,10800.0,10800.0
2025-03-01,35465.57258437979,0.0,18385.801952444926,0.0,18385.801952444926,19891.00183392663,16111.711485480571,8027.5163026004,1500.295926834705,6527.220375765695,10800.0,10800.0
2025-03-02,75595.16614769094,2926.6798457386985,46172.50381146998,19829.312956207523,66001.8167676775,21099.12828155063,17090.293908056014,2154.7045532683474,2154.7045532683474,0.0,10800.0,10800.0
2025-03-03,76252.92268699268,1615.253424232498,46690.01789970786,9876.420719145879,56566.43861885374,23007.306128345823,18635.91796396012,1479.6413135061425,1479.6413135061425,0.0,10800.0,10800.0
