date,grid_plan_kwh,emergency_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-01-15,93619.80734567902,1804.7303066666677,59490.09151576123,11652.478102460174,71142.5696182214,25190.7566510288,20486.376043333334,649.8141113168746,649.8141113168746,0.0,6000.0,5909.040937777778
2025-01-16,94968.4211755144,898.6546303333299,60575.99976315885,4860.370177463314,65436.369940622164,25120.60591440329,20419.595186333336,2091.9136277777775,2091.9136277777775,0.0,5909.040937777778,5829.147164814815
2025-01-17,47806.35901666667,49.517049999999834,25047.730950984136,225.65657894999927,25273.387529934138,20533.63665082305,16806.713783333333,1439.8397325102837,650.7319008230425,789.1078316872413,5829.147164814815,5635.293724629628
2025-01-18,47371.07335617284,169.9518156666693,24644.341846369505,955.5119862036825,25599.85383257319,20984.51433395062,17092.806000999997,406.80782222221745,406.80782222221745,0.0,5635.293724629628,5529.349957407405
2025-01-19,93272.11181666667,1362.9760516666681,59026.740193765494,9212.686431682509,68239.426625448,25480.745071272166,20644.210173230447,1115.4135036249495,1115.4135036249495,0.0,5529.349957407405,5524.009217962961
2025-01-20,94269.49704670781,642.7342821666631,60050.69999648887,3427.260268785811,63477.960265274676,25636.99008698623,20555.22752112552,1763.39221301377,1763.39221301377,0.0,5524.009217962961,5758.158606111108
2025-01-21,93372.00075020576,0.0,59393.866020503534,0.0,59393.866020503534,23692.074668518515,18935.616866666667,5139.638265020576,5111.794931687243,27.843333333333362,5758.158606111108,6041.4515114814785
2025-01-22,89391.80541831275,3973.178221166664,56708.91097969154,24384.063615954234,81092.97459564578,23232.51585164609,18959.819028833335,193.5224499999989,193.5224499999989,0.0,6041.4515114814785,5884.250190370367
2025-01-23,93808.20557901234,753.0071023333356,59683.40291135296,4592.979509197932,64276.38242055089,25217.485921604934,20403.931597666666,181.73275740741065,181.73275740741065,0.0,5884.250190370367,5908.952411296294
2025-01-24,48145.11098415638,0.0,24854.17953701815,0.0,24854.17953701815,21405.825250411515,17281.33755,4191.210133744863,2178.591773045266,2012.618360699597,5908.952411296294,5972.70897
2025-01-25,44746.340527738685,32.4012499999983,23263.371185800996,198.0688412499896,23461.440027050987,21562.752104526746,17316.877999833334,2093.2922063786013,715.4898442386816,1377.8023621399198,5972.70897,6138.210308703703
2025-01-26,88662.84828106995,3643.239147000003,55880.860742773206,23429.04415042868,79309.90489320189,23162.969597736625,18747.381919666666,191.5097166666659,191.5097166666659,0.0,6138.210308703703,6154.458591481481
2025-01-27,92610.49570308642,0.0,58470.992835805555,0.0,58470.992835805555,23993.872574485602,19560.9488,3982.655145267482,3982.655145267482,0.0,6154.458591481481,6014.556352962965
2025-01-28,89005.82283497942,2996.339804333338,55798.67980970679,17919.100102683526,73717.77991239032,24601.126634979424,19949.05529566666,369.6919333333327,369.6919333333327,0.0,6014.556352962965,5989.9533292592605
2025-01-29,91903.63366995884,27.04833333333329,58135.55486551687,157.1102441666664,58292.665109683534,22649.532556584363,17904.407016666668,5800.355413374484,5800.355413374484,0.0,5989.9533292592605,6480.747056111111
2025-01-30,86841.43237901235,2151.1737575000025,54249.907615512035,12036.145463933766,66286.0530794458,24400.393289506173,19730.3370425,579.9671061728361,579.9671061728361,0.0,6480.747056111111,6518.504302777777
2025-01-31,42041.64792962963,949.0712956666598,21594.5838359842,6210.332179637286,27804.916015621486,20521.893973662554,16531.73375433334,236.23595596707764,236.23595596707764,0.0,6518.504302777777,6619.615818703704
