date,interval_start,interval_end,intervals,emergency_kwh
2025-02-05,2025-02-05 20:30:00,2025-02-05 20:40:00,1,54.130662396002776
2025-02-07,2025-02-07 20:40:00,2025-02-07 21:10:00,3,123.13795734337339
2025-02-07,2025-02-07 21:30:00,2025-02-07 21:40:00,1,13.97393956905887
2025-02-08,2025-02-08 20:30:00,2025-02-08 20:50:00,2,248.81567698740525
2025-02-09,2025-02-09 20:50:00,2025-02-09 21:10:00,2,30.65177704530197
2025-02-09,2025-02-09 21:20:00,2025-02-09 21:40:00,2,36.952298756941374
2025-02-10,2025-02-10 06:20:00,2025-02-10 06:30:00,1,16.68827753991377
2025-02-10,2025-02-10 21:40:00,2025-02-10 21:50:00,1,11.32716818352942
2025-02-11,2025-02-11 06:00:00,2025-02-11 06:10:00,1,24.39388950604814
2025-02-11,2025-02-11 06:20:00,2025-02-11 06:30:00,1,20.420000000000073
2025-02-11,2025-02-11 10:00:00,2025-02-11 10:40:00,4,314.68991198107454
2025-02-11,2025-02-11 20:30:00,2025-02-11 21:40:00,7,350.89150767927316
2025-02-12,2025-02-12 06:00:00,2025-02-12 06:10:00,1,6.113261162665822
2025-02-12,2025-02-12 06:30:00,2025-02-12 06:40:00,1,10.649249999999938
2025-02-12,2025-02-12 10:10:00,2025-02-12 10:50:00,4,157.94188478639802
2025-02-12,2025-02-12 20:30:00,2025-02-12 21:50:00,8,218.81961127604006
2025-02-13,2025-02-13 06:20:00,2025-02-13 06:30:00,1,45.156666666666524
2025-02-13,2025-02-13 20:30:00,2025-02-13 21:10:00,4,182.93232703663682
2025-02-13,2025-02-13 21:30:00,2025-02-13 21:40:00,1,17.9139218744383
2025-02-14,2025-02-14 08:00:00,2025-02-14 08:30:00,3,174.36604876158307
2025-02-14,2025-02-14 20:40:00,2025-02-14 20:50:00,1,68.53056103359611
2025-02-14,2025-02-14 21:20:00,2025-02-14 21:40:00,2,24.836170560770665
2025-02-15,2025-02-15 08:10:00,2025-02-15 08:20:00,1,13.443541683619195
2025-02-15,2025-02-15 20:30:00,2025-02-15 21:50:00,8,351.76675131015423
2025-02-16,2025-02-16 05:50:00,2025-02-16 06:10:00,2,63.152463581022175
2025-02-16,2025-02-16 10:10:00,2025-02-16 10:50:00,4,584.8661416049945
2025-02-16,2025-02-16 20:30:00,2025-02-16 20:40:00,1,26.242877839892685
2025-02-16,2025-02-16 21:40:00,2025-02-16 21:50:00,1,14.1312597215428
2025-02-17,2025-02-17 06:00:00,2025-02-17 06:10:00,1,20.54606984206339
2025-02-17,2025-02-17 06:20:00,2025-02-17 06:30:00,1,11.56166666666661
2025-02-17,2025-02-17 20:30:00,2025-02-17 20:40:00,1,201.3347626422003
2025-02-17,2025-02-17 21:30:00,2025-02-17 21:40:00,1,12.904839922944824
2025-02-18,2025-02-18 06:00:00,2025-02-18 06:20:00,2,24.264114633052827
2025-02-18,2025-02-18 20:30:00,2025-02-18 20:40:00,1,36.25275232296349
2025-02-19,2025-02-19 05:50:00,2025-02-19 06:10:00,2,36.80268304140941
2025-02-19,2025-02-19 06:20:00,2025-02-19 06:30:00,1,61.078960471550204
2025-02-19,2025-02-19 10:00:00,2025-02-19 10:40:00,4,221.18597728377404
2025-02-19,2025-02-19 20:30:00,2025-02-19 22:00:00,9,257.6795284709474
2025-02-20,2025-02-20 05:50:00,2025-02-20 06:10:00,2,68.22754869606433
2025-02-20,2025-02-20 10:20:00,2025-02-20 10:50:00,3,98.12795746382794
