date,grid_plan_kwh,emergency_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-02-01,45628.79136009391,0.0,23561.80489593152,0.0,23561.80489593152,18583.33485786392,15575.725058342496,8243.005627239148,4020.687527239149,4222.3181,7268.4231640740745,8479.86676816906
2025-02-02,91608.49238030473,0.0,57276.77471904768,0.0,57276.77471904768,22361.766801096303,19081.64196144471,9972.089590653135,9828.987107319801,143.10248333333323,8479.86676816906,9580.284749266875
2025-02-03,89399.80202179875,0.0,55818.445285645044,0.0,55818.445285645044,23180.85984926069,20112.81798452013,6114.843657058198,6114.843657058198,0.0,9580.284749266875,10370.807657549973
2025-02-04,90280.40015362426,0.0,56398.94255756398,0.0,56398.94255756398,24058.731415834052,21245.690667317132,6272.49545510733,6272.143671773996,0.3517833333332874,10370.807657549973,10800.0
2025-02-05,88663.96419781125,0.0,55169.73727966707,0.0,55169.73727966707,23720.34291322075,21348.30862189868,5543.502923155853,5541.450423155852,2.052500000000009,10800.0,10800.0
2025-02-06,89677.99462745969,6.410854759157814,56149.69319276945,37.44900807562037,56187.142200845075,23005.189651650606,20704.670686485544,7112.829300387111,7111.428483720445,1.400816666666742,10800.0,10800.0
2025-02-07,43028.34331379218,0.0,22193.881759895357,0.0,22193.881759895357,18747.65542269818,16872.88988042836,9347.8981048557,3936.332504855699,5411.565600000001,10800.0,10800.0
2025-02-08,38135.97684030614,0.0,19643.60502161346,0.0,19643.60502161346,19599.675870512317,17639.70828346108,4598.846536588234,1591.0084047404048,3007.838131847829,10800.0,10800.0
2025-02-09,83696.05094656775,18.02508257454906,51669.71820670128,94.50006149725507,51764.21826819854,25131.966865923834,22618.77017933144,1645.4633758832335,1645.4633758832335,0.0,10800.0,10800.0
2025-02-10,85258.33822357631,27.065346526939493,52961.133804875404,123.13379402431123,53084.267598899714,21293.217470650576,19163.89572358552,8829.444239704862,8329.78120637153,499.6630333333335,10800.0,10800.0
2025-02-11,83332.99373016498,0.0,51489.50821271504,0.0,51489.50821271504,23063.77061789783,20757.393556108047,5806.019535041854,5562.5618350418545,243.4577000000004,10800.0,10800.0
2025-02-12,82901.39573535192,13.640796265775862,51256.725007842986,59.739867245965385,51316.464875088954,23039.817290363586,20735.83556132723,5344.318669248014,5057.624869248014,286.6938,10800.0,10800.0
2025-02-13,82304.25862990494,15.848181538075323,50824.45698712635,69.40711104600088,50893.86409817235,21034.554927444602,18931.099434700143,8887.172302031899,8347.000668698565,540.1716333333336,10800.0,10800.0
2025-02-14,35917.60563653633,0.0,18640.18758720573,0.0,18640.18758720573,20537.185960127503,18483.467364114753,4062.0852238569178,943.8523050589033,3118.232918798015,10800.0,10800.0
2025-02-15,35571.646563392074,0.0,18354.658231011897,0.0,18354.658231011897,20660.025063062396,18626.559464533813,4258.089864863489,495.7860387253115,3762.3038261381776,10800.0,10765.703087801245
2025-02-16,79847.2486323322,365.5865558529406,48867.05569119917,1676.4311876330455,50543.48687883222,23907.51335147606,21484.225108550785,2412.167845259856,2412.167845259856,0.0,10765.703087801245,10800.0
2025-02-17,79093.05853448618,18.91428938728461,48387.698990054174,86.05055956745134,48473.74954962162,21657.378920562267,19491.641028506037,5762.371765150557,4967.8905651505565,794.4812000000005,10800.0,10800.0
2025-02-18,78567.81944464812,44.999999999999886,48131.13957387606,202.89263333333284,48334.0322072094,22303.526912130314,20073.174220917284,4291.078970101755,4046.245590472125,244.8333796296299,10800.0,10800.0
2025-02-19,78210.71771373611,106.77205751982069,47864.96679546835,472.1966092913981,48337.16340475974,23915.585586688314,21524.027028019493,3046.603829253775,2910.671479253775,135.93235000000004,10800.0,10800.0
2025-02-20,77785.96071413212,53.65835328817741,47478.31720626342,245.36449141308879,47723.68169767651,22593.45020090721,20334.105180816485,4587.140313996233,4195.3258306628995,391.81448333333344,10800.0,10800.0
2025-02-21,34741.79304734676,0.0,17907.2262115792,0.0,17907.2262115792,20356.05231671624,18320.447085044616,7145.9257823418,930.6264800334266,6215.299302308374,10800.0,10800.0
2025-02-22,34882.601330581434,0.0,17926.382629929914,0.0,17926.382629929914,20574.80684588165,18517.326161293484,4980.357762659934,913.4757373957209,4066.8820252642136,10800.0,10800.0
2025-02-23,77050.91786474477,30.2356847067299,46892.07874749244,136.42752224079982,47028.50626973323,23107.291041273373,20796.56193714603,3238.5707619908235,2867.3605511753285,371.21021081549503,10800.0,10800.0
2025-02-24,75903.53959673148,47.33587531348621,46161.91471678225,213.73214621836945,46375.64686300062,21495.966676157623,19346.37000854186,5598.245187762536,4373.891804429203,1224.3533833333336,10800.0,10800.0
2025-02-25,76129.28735697892,91.74812004817215,46397.876264528095,410.1045604758259,46807.98082500392,20592.171192016147,18532.954072814533,8340.495124492152,6471.209141158818,1869.2859833333332,10800.0,10800.0
2025-02-26,75399.69292897286,12.319999999999936,45945.34652157418,56.04983999999971,46001.39636157418,21287.572971837086,19158.815674653382,4468.407598455827,3678.1148484558266,790.2927500000004,10800.0,10800.0
2025-02-27,74283.0193317587,45.08009138670958,45178.672553668184,207.50974063737317,45386.18229430555,22555.099719214308,20299.589747292874,5116.005251223978,4324.703784557311,791.3014666666669,10800.0,10800.0
2025-02-28,33970.650789016974,0.0,17424.507293128063,0.0,17424.507293128063,20828.86565734673,18745.979091612055,8595.170673282302,1251.9641280476364,7343.206545234665,10800.0,10800.0
2025-03-01,34066.80844101541,0.0,17451.129153633494,0.0,17451.129153633494,19557.75629541753,17601.980665875777,8452.266878140323,1173.785644449331,7278.481233690993,10800.0,10800.0
2025-03-02,73532.18807001036,3183.820375684412,44580.42226438739,21563.70672596126,66144.12899034865,20468.891316055317,18422.00218444979,2310.812247422581,2310.812247422581,0.0,10800.0,10800.0
2025-03-03,74135.59029698177,1646.7902227704813,45094.443754683125,10119.067303025528,55213.511057708645,22375.295856585868,20137.766270927288,1527.7043007603388,1527.7043007603388,0.0,10800.0,10800.0
