date,slot_id,issue_time,forecast_history_end,load_forecast_kwh,pv_forecast_kwh,risk_delta_kwh,plan_load_kwh,plan_pv_kwh,selected_index,selected_tau,selected_terminal,selected_terminal_energy_kwh,selected_profile,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan
2025-02-01,1,2025-02-01 00:00:00,2025-02-01 00:00:00,446.62184779000137,0.30050290088415643,15.147777611318979,461.76962540132035,0.30050290088415643,0,0.7,1200.0,1200.0,X_uniform70,1294.8024558337695,833.3333333333333,0.0,7268.4231640740745,8018.4231640740745,0.0,1.0
2025-02-01,2,2025-02-01 00:00:00,2025-02-01 00:00:00,441.33740164805374,0.6505706636568043,15.147777611318979,456.4851792593727,0.6505706636568043,0,0.7,1200.0,1200.0,X_uniform70,1289.1679419290492,833.3333333333333,0.0,8018.4231640740745,8768.423164074075,0.0,1.0
2025-02-01,3,2025-02-01 00:00:00,2025-02-01 00:00:00,439.3940358801821,1.0403089385468585,15.147777611318979,454.5418134915011,1.0403089385468585,0,0.7,1200.0,1200.0,X_uniform70,1286.8348378862875,833.3333333333333,0.0,8768.423164074075,9518.423164074075,0.0,1.0
2025-02-01,4,2025-02-01 00:00:00,2025-02-01 00:00:00,467.9889913571435,1.4534183399936076,15.147777611318979,483.1367689684625,1.4534183399936076,0,0.7,1200.0,1200.0,X_uniform70,481.6833506284689,0.0,0.0,9518.423164074075,9518.423164074075,0.0,-0.0
2025-02-01,5,2025-02-01 00:00:00,2025-02-01 00:00:00,473.85663408715675,1.8677750793967487,15.147777611318979,489.00441169847574,1.8677750793967487,0,0.7,1200.0,1200.0,X_uniform70,1077.777565425663,590.6409288065838,0.0,9518.423164074075,10050.0,0.0,0.9999999999999981
2025-02-01,6,2025-02-01 00:00:00,2025-02-01 00:00:00,460.54400507294906,2.256230205727409,15.147777611318979,475.69178268426805,2.256230205727409,0,0.7,1200.0,1200.0,X_uniform70,473.4355524785406,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,7,2025-02-01 00:00:00,2025-02-01 00:00:00,480.5570409484658,2.587610135119509,26.457224178835848,507.01426512730166,2.587610135119509,0,0.7,1200.0,1200.0,X_uniform70,504.42665499218214,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,8,2025-02-01 00:00:00,2025-02-01 00:00:00,476.8780047104005,2.8278966757510466,26.457224178835848,503.33522888923636,2.8278966757510466,0,0.7,1200.0,1200.0,X_uniform70,500.5073322134853,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,9,2025-02-01 00:00:00,2025-02-01 00:00:00,456.92792090405095,2.941560689388316,26.457224178835848,483.3851450828868,2.941560689388316,0,0.7,1200.0,1200.0,X_uniform70,480.4435843934985,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,10,2025-02-01 00:00:00,2025-02-01 00:00:00,486.37817986200923,2.8930199532897416,26.457224178835848,512.8354040408451,2.8930199532897416,0,0.7,1200.0,1200.0,X_uniform70,509.94238408755535,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,11,2025-02-01 00:00:00,2025-02-01 00:00:00,497.2715434162344,2.6481887644671853,26.457224178835848,523.7287675950703,2.6481887644671853,0,0.7,1200.0,1200.0,X_uniform70,521.0805788306031,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,12,2025-02-01 00:00:00,2025-02-01 00:00:00,479.3258722264782,2.176084421374876,26.457224178835848,505.7830964053141,2.176084421374876,0,0.7,1200.0,1200.0,X_uniform70,503.60701198393923,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,13,2025-02-01 00:00:00,2025-02-01 00:00:00,491.73279970503086,1.450453973760852,21.48556487246666,513.2183645774975,1.450453973760852,0,0.7,1200.0,1200.0,X_uniform70,511.76791060373665,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,14,2025-02-01 00:00:00,2025-02-01 00:00:00,504.6851195553068,0.45138358565362546,21.48556487246666,526.1706844277735,0.45138358565362546,0,0.7,1200.0,1200.0,X_uniform70,525.7193008421199,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,15,2025-02-01 00:00:00,2025-02-01 00:00:00,499.43117337786794,0.0,21.48556487246666,520.9167382503346,0.0,0,0.7,1200.0,1200.0,X_uniform70,520.9167382503346,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,16,2025-02-01 00:00:00,2025-02-01 00:00:00,491.44378426330286,0.0,21.48556487246666,512.9293491357695,0.0,0,0.7,1200.0,1200.0,X_uniform70,512.9293491357695,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,17,2025-02-01 00:00:00,2025-02-01 00:00:00,495.12806839393573,0.0,21.48556487246666,516.6136332664024,0.0,0,0.7,1200.0,1200.0,X_uniform70,516.6136332664024,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,18,2025-02-01 00:00:00,2025-02-01 00:00:00,508.40612383770815,0.0,21.48556487246666,529.8916887101748,0.0,0,0.7,1200.0,1200.0,X_uniform70,529.8916887101748,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,19,2025-02-01 00:00:00,2025-02-01 00:00:00,516.1661777369932,0.0,15.655154094679396,531.8213318316725,0.0,0,0.7,1200.0,1200.0,X_uniform70,531.8213318316725,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,20,2025-02-01 00:00:00,2025-02-01 00:00:00,514.6678857186517,0.0,15.655154094679396,530.3230398133311,0.0,0,0.7,1200.0,1200.0,X_uniform70,530.3230398133311,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,21,2025-02-01 00:00:00,2025-02-01 00:00:00,506.6315144561578,0.0,15.655154094679396,522.2866685508371,0.0,0,0.7,1200.0,1200.0,X_uniform70,522.2866685508371,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,22,2025-02-01 00:00:00,2025-02-01 00:00:00,499.91753426103463,0.0,15.655154094679396,515.572688355714,0.0,0,0.7,1200.0,1200.0,X_uniform70,515.572688355714,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,23,2025-02-01 00:00:00,2025-02-01 00:00:00,508.1103918160785,0.0,15.655154094679396,523.7655459107579,0.0,0,0.7,1200.0,1200.0,X_uniform70,523.7655459107579,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,24,2025-02-01 00:00:00,2025-02-01 00:00:00,522.0263828279076,0.0,15.655154094679396,537.6815369225869,0.0,0,0.7,1200.0,1200.0,X_uniform70,537.6815369225869,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,25,2025-02-01 00:00:00,2025-02-01 00:00:00,519.2095965273193,0.0,20.77071653797982,539.9803130652991,0.0,0,0.7,1200.0,1200.0,X_uniform70,539.9803130652991,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,26,2025-02-01 00:00:00,2025-02-01 00:00:00,519.7225439469096,0.0,20.77071653797982,540.4932604848894,0.0,0,0.7,1200.0,1200.0,X_uniform70,540.4932604848894,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,27,2025-02-01 00:00:00,2025-02-01 00:00:00,530.8990721753073,0.0,20.77071653797982,551.6697887132872,0.0,0,0.7,1200.0,1200.0,X_uniform70,551.6697887132872,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,28,2025-02-01 00:00:00,2025-02-01 00:00:00,539.8937964848142,0.0,20.77071653797982,560.664513022794,0.0,0,0.7,1200.0,1200.0,X_uniform70,560.664513022794,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,29,2025-02-01 00:00:00,2025-02-01 00:00:00,547.2005995210218,0.0,20.77071653797982,567.9713160590017,0.0,0,0.7,1200.0,1200.0,X_uniform70,567.9713160590017,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,30,2025-02-01 00:00:00,2025-02-01 00:00:00,546.9281626425844,0.0,20.77071653797982,567.6988791805643,0.0,0,0.7,1200.0,1200.0,X_uniform70,567.6988791805643,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,31,2025-02-01 00:00:00,2025-02-01 00:00:00,532.8054193207905,0.0,19.283938701487692,552.0893580222782,0.0,0,0.7,1200.0,1200.0,X_uniform70,552.0893580222782,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,32,2025-02-01 00:00:00,2025-02-01 00:00:00,535.4194009237763,0.0,19.283938701487692,554.703339625264,0.0,0,0.7,1200.0,1200.0,X_uniform70,554.703339625264,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,33,2025-02-01 00:00:00,2025-02-01 00:00:00,559.6147337977992,0.0,19.283938701487692,578.8986724992869,0.0,0,0.7,1200.0,1200.0,X_uniform70,578.8986724992869,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,34,2025-02-01 00:00:00,2025-02-01 00:00:00,576.1897434735372,0.0,19.283938701487692,595.4736821750249,0.0,0,0.7,1200.0,1200.0,X_uniform70,1428.8070155083583,833.3333333333333,0.0,10050.0,10800.0,0.0,1.0
2025-02-01,35,2025-02-01 00:00:00,2025-02-01 00:00:00,562.0017881032121,0.21362768988854097,19.283938701487692,581.2857268046998,0.21362768988854097,0,0.7,1200.0,1200.0,X_uniform70,448.6326833934163,0.0,132.43941572139502,10800.0,10652.845093642894,0.0,0.0
2025-02-01,36,2025-02-01 00:00:00,2025-02-01 00:00:00,540.793132680027,10.773769350069971,19.283938701487692,560.0770713815148,10.773769350069971,0,0.7,1200.0,1200.0,X_uniform70,0.0,0.0,549.3033020314448,10652.845093642894,10042.508091385733,0.0,0.0
2025-02-01,37,2025-02-01 00:00:00,2025-02-01 00:00:00,557.279339354665,23.407733531067514,65.06929100031486,622.3486303549798,23.407733531067514,0,0.7,1200.0,1200.0,X_uniform70,0.0,0.0,598.9408968239123,10042.508091385733,9377.01820602583,0.0,0.0
2025-02-01,38,2025-02-01 00:00:00,2025-02-01 00:00:00,562.927539375905,38.2290067864849,65.06929100031486,627.9968303762198,38.2290067864849,0,0.7,1200.0,1200.0,X_uniform70,0.0,0.0,589.7678235897349,9377.01820602583,8721.720624259458,0.0,0.0
2025-02-01,39,2025-02-01 00:00:00,2025-02-01 00:00:00,549.0457916835355,55.332786761276346,65.06929100031486,614.1150826838503,55.332786761276346,0,0.7,1200.0,1200.0,X_uniform70,0.0,0.0,558.782295922574,8721.720624259458,8100.85140656771,0.0,0.0
2025-02-01,40,2025-02-01 00:00:00,2025-02-01 00:00:00,561.831886111746,74.79353586572378,65.06929100031486,626.9011771120609,74.79353586572378,0,0.7,1200.0,1200.0,X_uniform70,0.0,0.0,552.107641246337,8100.85140656771,7487.398471849558,0.0,0.0
2025-02-01,41,2025-02-01 00:00:00,2025-02-01 00:00:00,610.445376919882,96.66274338922025,65.06929100031486,675.5146679201969,96.66274338922025,0,0.7,1200.0,1200.0,X_uniform70,0.0,0.0,578.8519245309766,7487.398471849558,6844.229666815139,0.0,0.0
2025-02-01,42,2025-02-01 00:00:00,2025-02-01 00:00:00,648.4055592769674,120.96693822571886,65.06929100031486,713.4748502772823,120.96693822571886,0,0.7,1200.0,1200.0,X_uniform70,0.0,0.0,592.5079120515634,6844.229666815139,6185.887542313402,0.0,0.0
2025-02-01,43,2025-02-01 00:00:00,2025-02-01 00:00:00,622.302100059531,147.70599119739353,44.486864985578016,666.788965045109,147.70599119739353,0,0.7,1200.0,1200.0,X_uniform70,0.0,0.0,519.0829738477155,6185.887542313402,5609.1286824826075,0.0,0.0
