date,interval_start,interval_end,intervals,emergency_kwh
2025-02-03,2025-02-03T20:30:00,2025-02-03T20:40:00,1,334.99782619443687
2025-02-05,2025-02-05T20:30:00,2025-02-05T20:40:00,1,494.33479002208435
2025-02-06,2025-02-06T20:30:00,2025-02-06T20:40:00,1,113.70866511657766
2025-02-06,2025-02-06T21:10:00,2025-02-06T21:20:00,1,20.360230948731303
2025-02-07,2025-02-07T20:50:00,2025-02-07T21:10:00,2,44.89061695173494
2025-02-07,2025-02-07T21:30:00,2025-02-07T21:40:00,1,58.817917827456654
2025-02-08,2025-02-08T08:10:00,2025-02-08T08:40:00,3,106.23465248239236
2025-02-08,2025-02-08T20:30:00,2025-02-08T20:50:00,2,642.4009287032835
2025-02-08,2025-02-08T21:30:00,2025-02-08T21:40:00,1,172.0710277717765
2025-02-09,2025-02-09T20:30:00,2025-02-09T21:10:00,4,628.3318035771548
2025-02-09,2025-02-09T21:20:00,2025-02-09T21:40:00,2,36.95229875694115
2025-02-10,2025-02-10T05:50:00,2025-02-10T06:00:00,1,23.44464797936098
2025-02-10,2025-02-10T20:30:00,2025-02-10T21:00:00,3,542.633876023024
2025-02-10,2025-02-10T21:20:00,2025-02-10T21:50:00,3,59.713406366986604
2025-02-11,2025-02-11T06:00:00,2025-02-11T06:10:00,1,24.43077145049267
2025-02-11,2025-02-11T10:20:00,2025-02-11T10:40:00,2,70.82517119773327
2025-02-11,2025-02-11T20:20:00,2025-02-11T21:40:00,8,1401.1651462498248
2025-02-12,2025-02-12T06:00:00,2025-02-12T06:10:00,1,5.3520333848880455
2025-02-12,2025-02-12T20:10:00,2025-02-12T21:50:00,10,1743.9738142458966
2025-02-13,2025-02-13T06:20:00,2025-02-13T06:30:00,1,45.156666666666524
2025-02-13,2025-02-13T20:30:00,2025-02-13T21:10:00,4,479.07819212726514
2025-02-13,2025-02-13T21:30:00,2025-02-13T21:40:00,1,17.91392187443855
2025-02-14,2025-02-14T07:50:00,2025-02-14T08:30:00,4,218.40785842624652
2025-02-14,2025-02-14T20:40:00,2025-02-14T20:50:00,1,243.18170989862207
2025-02-14,2025-02-14T21:20:00,2025-02-14T21:40:00,2,198.59445310030634
2025-02-15,2025-02-15T07:30:00,2025-02-15T08:20:00,5,709.6027832731602
2025-02-15,2025-02-15T20:30:00,2025-02-15T21:50:00,8,868.0708253017923
2025-02-16,2025-02-16T05:50:00,2025-02-16T06:10:00,2,62.646638581022216
2025-02-16,2025-02-16T20:00:00,2025-02-16T20:40:00,4,2275.8512172018754
