date,interval_start,interval_end,intervals,emergency_kwh
2025-02-02,2025-02-02 20:30:00,2025-02-02 20:40:00,1,121.72045059588879
2025-02-03,2025-02-03 20:30:00,2025-02-03 20:40:00,1,305.82837208113415
2025-02-05,2025-02-05 20:30:00,2025-02-05 20:50:00,2,277.22855591814664
2025-02-07,2025-02-07 20:40:00,2025-02-07 21:10:00,3,68.70903812937695
2025-02-08,2025-02-08 08:20:00,2025-02-08 08:40:00,2,76.36865790730698
2025-02-08,2025-02-08 20:20:00,2025-02-08 20:50:00,3,1123.1568914389848
2025-02-08,2025-02-08 21:30:00,2025-02-08 21:40:00,1,174.95568888288807
2025-02-09,2025-02-09 20:10:00,2025-02-09 20:20:00,1,371.89030826982815
2025-02-09,2025-02-09 20:30:00,2025-02-09 21:10:00,4,734.1219840498558
2025-02-09,2025-02-09 21:20:00,2025-02-09 21:40:00,2,36.952298756941374
2025-02-10,2025-02-10 20:30:00,2025-02-10 21:00:00,3,349.11345494734593
2025-02-10,2025-02-10 21:20:00,2025-02-10 21:50:00,3,59.713406366986604
2025-02-11,2025-02-11 06:00:00,2025-02-11 06:10:00,1,24.43077145049267
2025-02-11,2025-02-11 06:20:00,2025-02-11 06:30:00,1,20.420000000000073
2025-02-11,2025-02-11 10:20:00,2025-02-11 10:40:00,2,92.00733488729239
2025-02-11,2025-02-11 20:30:00,2025-02-11 21:40:00,7,448.3436462376419
2025-02-12,2025-02-12 06:00:00,2025-02-12 06:10:00,1,5.3520333848880455
2025-02-12,2025-02-12 20:30:00,2025-02-12 21:50:00,8,426.03529094644716
2025-02-13,2025-02-13 06:20:00,2025-02-13 06:30:00,1,45.156666666666524
2025-02-13,2025-02-13 20:20:00,2025-02-13 21:10:00,5,784.8004558693142
2025-02-13,2025-02-13 21:30:00,2025-02-13 21:40:00,1,17.913921874438756
2025-02-14,2025-02-14 08:00:00,2025-02-14 08:30:00,3,199.83312641745374
2025-02-14,2025-02-14 20:30:00,2025-02-14 20:50:00,2,930.9122600888742
2025-02-14,2025-02-14 21:20:00,2025-02-14 21:40:00,2,24.836170560770324
2025-02-15,2025-02-15 07:30:00,2025-02-15 08:20:00,5,716.2670304585181
2025-02-15,2025-02-15 20:40:00,2025-02-15 21:50:00,7,621.4136481702762
2025-02-16,2025-02-16 05:50:00,2025-02-16 06:10:00,2,62.646638581022216
2025-02-16,2025-02-16 20:30:00,2025-02-16 20:40:00,1,528.8514269144521
2025-02-16,2025-02-16 21:40:00,2025-02-16 21:50:00,1,14.13125972154271
2025-02-17,2025-02-17 06:00:00,2025-02-17 06:10:00,1,19.71261289761901
2025-02-17,2025-02-17 06:20:00,2025-02-17 06:30:00,1,11.56166666666661
2025-02-17,2025-02-17 20:00:00,2025-02-17 20:40:00,4,946.5921085029115
2025-02-17,2025-02-17 21:30:00,2025-02-17 21:40:00,1,12.904839922944824
2025-02-18,2025-02-18 06:00:00,2025-02-18 06:20:00,2,24.690304910830605
2025-02-18,2025-02-18 20:00:00,2025-02-18 20:40:00,4,2461.0544897997097
2025-02-19,2025-02-19 05:50:00,2025-02-19 06:10:00,2,36.80268304140941
2025-02-19,2025-02-19 06:20:00,2025-02-19 06:30:00,1,61.078960471550204
2025-02-19,2025-02-19 10:00:00,2025-02-19 10:40:00,4,223.38320235779605
2025-02-19,2025-02-19 19:50:00,2025-02-19 22:00:00,13,2585.2500842331106
2025-02-20,2025-02-20 05:50:00,2025-02-20 06:10:00,2,68.22754869606433
2025-02-20,2025-02-20 20:10:00,2025-02-20 21:20:00,7,1055.8310666234781
2025-02-21,2025-02-21 07:40:00,2025-02-21 08:30:00,5,442.184032245349
2025-02-21,2025-02-21 20:30:00,2025-02-21 21:20:00,5,643.0255787155304
2025-02-21,2025-02-21 21:40:00,2025-02-21 21:50:00,1,2.708638491405793
2025-02-22,2025-02-22 07:30:00,2025-02-22 08:20:00,5,646.6789551213122
2025-02-22,2025-02-22 20:30:00,2025-02-22 20:50:00,2,488.5857242882702
2025-02-22,2025-02-22 21:30:00,2025-02-22 21:50:00,2,97.73141510729957
2025-02-23,2025-02-23 06:00:00,2025-02-23 06:20:00,2,43.78397642080972
2025-02-23,2025-02-23 09:40:00,2025-02-23 10:40:00,6,686.6694252501228
2025-02-23,2025-02-23 20:30:00,2025-02-23 20:40:00,1,471.0869218610951
2025-02-23,2025-02-23 21:00:00,2025-02-23 21:30:00,3,54.7538902534116
2025-02-23,2025-02-23 21:40:00,2025-02-23 21:50:00,1,4.591248589473503
2025-02-24,2025-02-24 06:00:00,2025-02-24 06:20:00,2,75.6442428956451
2025-02-24,2025-02-24 20:30:00,2025-02-24 21:00:00,3,398.5521425116021
2025-02-24,2025-02-24 21:30:00,2025-02-24 21:50:00,2,26.895582056841544
2025-02-25,2025-02-25 06:00:00,2025-02-25 06:10:00,1,7.517432911162473
2025-02-25,2025-02-25 06:20:00,2025-02-25 06:30:00,1,31.095000000000027
2025-02-25,2025-02-25 20:30:00,2025-02-25 21:50:00,8,544.9481899838003
2025-02-26,2025-02-26 06:00:00,2025-02-26 06:30:00,3,58.493384222386226
2025-02-26,2025-02-26 09:30:00,2025-02-26 10:00:00,3,120.26520855014189
2025-02-26,2025-02-26 19:40:00,2025-02-26 20:00:00,2,1220.070850314229
2025-02-26,2025-02-26 20:10:00,2025-02-26 20:50:00,4,2131.4909244529485
2025-02-27,2025-02-27 05:50:00,2025-02-27 06:20:00,3,46.53028519716554
2025-02-27,2025-02-27 09:50:00,2025-02-27 10:10:00,2,55.756128349361205
2025-02-27,2025-02-27 20:10:00,2025-02-27 20:50:00,4,2001.037886922927
2025-02-27,2025-02-27 21:20:00,2025-02-27 21:40:00,2,46.16766572718211
2025-02-28,2025-02-28 07:20:00,2025-02-28 08:10:00,5,761.9574058040705
2025-02-28,2025-02-28 20:40:00,2025-02-28 21:50:00,7,433.0647294178296
2025-03-01,2025-03-01 20:40:00,2025-03-01 21:20:00,4,252.9511134880268
2025-03-01,2025-03-01 21:30:00,2025-03-01 22:00:00,3,103.43695770810133
2025-03-02,2025-03-02 20:30:00,2025-03-02 21:10:00,4,436.2505107452883
2025-03-02,2025-03-02 21:20:00,2025-03-02 21:40:00,2,69.76767191359765
2025-03-03,2025-03-03 20:20:00,2025-03-03 21:40:00,8,1413.918187405539
2025-03-04,2025-03-04 06:00:00,2025-03-04 06:10:00,1,0.6247333333333245
2025-03-04,2025-03-04 20:20:00,2025-03-04 21:10:00,5,1179.1263123010353
2025-03-04,2025-03-04 21:20:00,2025-03-04 21:50:00,3,19.222194170148462
2025-03-05,2025-03-05 05:50:00,2025-03-05 06:10:00,2,6.6182999999999765
2025-03-05,2025-03-05 20:30:00,2025-03-05 20:50:00,2,482.65354429285384
2025-03-05,2025-03-05 21:10:00,2025-03-05 21:30:00,2,16.20895850266497
2025-03-06,2025-03-06 20:30:00,2025-03-06 21:10:00,4,554.1338234087133
2025-03-07,2025-03-07 20:50:00,2025-03-07 21:00:00,1,26.793113249269567
2025-03-07,2025-03-07 21:10:00,2025-03-07 22:00:00,5,96.5330144564899
2025-03-08,2025-03-08 07:00:00,2025-03-08 08:00:00,6,777.7206856554326
2025-03-08,2025-03-08 20:40:00,2025-03-08 20:50:00,1,154.44048876610253
2025-03-08,2025-03-08 21:30:00,2025-03-08 21:50:00,2,132.74753733022044
2025-03-09,2025-03-09 20:30:00,2025-03-09 20:40:00,1,430.3269178011808
2025-03-09,2025-03-09 20:50:00,2025-03-09 21:00:00,1,2.5946627884568443
2025-03-10,2025-03-10 08:50:00,2025-03-10 10:20:00,9,1392.7714827277082
2025-03-10,2025-03-10 20:20:00,2025-03-10 20:40:00,2,1185.985031414999
2025-03-11,2025-03-11 08:40:00,2025-03-11 09:30:00,5,774.0674964170476
2025-03-11,2025-03-11 18:50:00,2025-03-11 20:20:00,9,4650.850310170183
2025-03-11,2025-03-11 20:30:00,2025-03-11 20:40:00,1,676.4611158124908
2025-03-11,2025-03-11 21:20:00,2025-03-11 21:30:00,1,11.471189839548014
2025-03-12,2025-03-12 20:30:00,2025-03-12 20:40:00,1,216.03010513695216
