charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,date,slot_id,interval_start,interval_end,active_issue_hour,load_actual_kwh,pv_actual_kwh,load_forecast_kwh,pv_forecast_kwh,grid_original_kwh,grid_effective_kwh,price_yuan_per_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan
187.32232681325462,0.0,0.0,0.0,0.0,0.0,7268.4231640740745,7437.013258206003,2025-02-01,1,2025-02-01 00:00:00,2025-02-01 00:10:00,0,422.0303666666667,0.0,446.62184779000137,0.0,609.3526934799213,609.3526934799213,0.3281,199.92861873076217,0.0,-0.0,199.92861873076217,0.0,199.92861873076217
187.2672635083394,0.0,0.0,0.0,0.0,0.0,7437.013258206003,7605.5537953635085,2025-02-01,2,2025-02-01 00:10:00,2025-02-01 00:20:00,0,415.4073166666667,0.0,441.33740164805374,0.0,602.6745801750061,602.6745801750061,0.3257,196.29111076299947,0.0,-0.0,196.29111076299947,0.0,196.29111076299947
182.9438250719711,0.0,0.0,0.0,0.0,0.0,7605.5537953635085,7770.203237928283,2025-02-01,3,2025-02-01 00:20:00,2025-02-01 00:30:00,0,410.7166666666667,0.0,439.3940358801821,0.0,593.6604917386378,593.6604917386378,0.3041,180.53215553771975,0.0,-0.0,180.53215553771975,0.0,180.53215553771975
223.18724170197612,0.0,0.0,0.0,0.0,0.0,7770.203237928283,7971.0717554600615,2025-02-01,4,2025-02-01 00:30:00,2025-02-01 00:40:00,0,430.29479999999995,0.0,467.9889913571435,0.0,653.4820417019761,653.4820417019761,0.3126,204.2784862360377,0.0,-0.0,204.2784862360377,0.0,204.2784862360377
244.31443825095732,0.0,0.0,0.0,0.0,0.0,7971.0717554600615,8190.954749885923,2025-02-01,5,2025-02-01 00:40:00,2025-02-01 00:50:00,0,424.4105833333333,0.0,473.85663408715675,0.0,668.7250215842906,668.7250215842906,0.3286,219.7430420925979,0.0,-0.0,219.7430420925979,0.0,219.7430420925979
208.85328251289815,0.0,0.0,0.0,0.0,0.0,8190.954749885923,8378.922704147531,2025-02-01,6,2025-02-01 00:50:00,2025-02-01 01:00:00,0,406.0516666666667,0.0,460.54400507294906,0.0,614.9049491795648,614.9049491795648,0.3438,211.40432152793437,0.0,-0.0,211.40432152793437,0.0,211.40432152793437
177.35199278142875,0.0,0.0,0.0,0.0,0.0,8378.922704147531,8538.539497650818,2025-02-01,7,2025-02-01 01:00:00,2025-02-01 01:10:00,0,436.7501833333333,0.0,480.5570409484658,0.0,614.1021761147621,614.1021761147621,0.3704,227.46344603290788,0.0,-0.0,227.46344603290788,0.0,227.46344603290788
157.18528196876815,0.0,0.0,0.0,0.0,0.0,8538.539497650818,8680.006251422708,2025-02-01,8,2025-02-01 01:10:00,2025-02-01 01:20:00,0,451.7976833333333,0.0,476.8780047104005,0.0,608.9829653021014,608.9829653021014,0.3746,228.12501880216718,0.0,-0.0,228.12501880216718,0.0,228.12501880216718
187.14934661119634,0.0,0.0,0.0,0.0,0.0,8680.006251422708,8848.440663372785,2025-02-01,9,2025-02-01 01:20:00,2025-02-01 01:30:00,0,446.08,0.0,456.92792090405095,0.0,633.2293466111963,633.2293466111963,0.3606,228.34250238799737,0.0,-0.0,228.34250238799737,0.0,228.34250238799737
134.17584697236072,0.0,0.0,0.0,0.0,0.0,8848.440663372785,8969.19892564791,2025-02-01,10,2025-02-01 01:30:00,2025-02-01 01:40:00,0,471.7663333333333,0.0,486.37817986200923,0.0,605.942180305694,605.942180305694,0.3582,217.0484889854996,0.0,-0.0,217.0484889854996,0.0,217.0484889854996
141.92010013739713,0.0,0.0,0.0,0.0,0.0,8969.19892564791,9096.927015771567,2025-02-01,11,2025-02-01 01:40:00,2025-02-01 01:50:00,0,448.02596666666665,0.0,497.2715434162344,0.0,589.9460668040638,589.9460668040638,0.3041,179.4025989151158,0.0,-0.0,179.4025989151158,0.0,179.4025989151158
215.27248916870138,0.0,0.0,0.0,0.0,0.0,9096.927015771567,9290.6722560234,2025-02-01,12,2025-02-01 01:50:00,2025-02-01 02:00:00,0,397.40333333333336,0.0,479.3258722264782,0.0,612.6758225020347,612.6758225020347,0.2537,155.4358561687662,0.0,-0.0,155.4358561687662,0.0,155.4358561687662
221.26081038171736,0.0,0.0,0.0,0.0,0.0,9290.6722560234,9489.806985366946,2025-02-01,13,2025-02-01 02:00:00,2025-02-01 02:10:00,0,434.0906333333333,0.0,491.73279970503086,0.0,655.3514437150507,655.3514437150507,0.3346,219.28059306705595,0.0,-0.0,219.28059306705595,0.0,219.28059306705595
129.61846227321456,0.0,0.0,0.0,0.0,0.0,9489.806985366946,9606.46360141284,2025-02-01,14,2025-02-01 02:10:00,2025-02-01 02:20:00,0,490.5609166666666,0.0,504.6851195553068,0.0,620.1793789398812,620.1793789398812,0.3971,246.27323137702683,0.0,-0.0,246.27323137702683,0.0,246.27323137702683
39.42756056912492,0.0,0.0,0.0,0.0,0.0,9606.46360141284,9641.948405925052,2025-02-01,15,2025-02-01 02:20:00,2025-02-01 02:30:00,0,503.22,0.0,499.43117337786794,0.0,542.647560569125,542.647560569125,0.367,199.15165472886886,0.0,-0.0,199.15165472886886,0.0,199.15165472886886
81.93872453248144,0.0,0.0,0.0,0.0,0.0,9641.948405925052,9715.693258004285,2025-02-01,16,2025-02-01 02:30:00,2025-02-01 02:40:00,0,474.0728166666667,0.0,491.44378426330286,0.0,556.0115411991482,556.0115411991482,0.3185,177.08967587192868,0.0,-0.0,177.08967587192868,0.0,177.08967587192868
107.29788788140178,0.0,0.0,0.0,0.0,0.0,9715.693258004285,9812.261357097546,2025-02-01,17,2025-02-01 02:40:00,2025-02-01 02:50:00,0,461.38439999999997,0.0,495.12806839393573,0.0,568.6822878814017,568.6822878814017,0.3285,186.81213156904047,0.0,-0.0,186.81213156904047,0.0,186.81213156904047
69.59935744174874,0.0,0.0,0.0,0.0,0.0,9812.261357097546,9874.90077879512,2025-02-01,18,2025-02-01 02:50:00,2025-02-01 03:00:00,0,476.94166666666666,0.0,508.40612383770815,0.0,546.5410241084154,546.5410241084154,0.3772,206.15527429369428,0.0,-0.0,206.15527429369428,0.0,206.15527429369428
62.79192737218892,0.0,0.0,0.0,0.0,0.0,9874.90077879512,9931.41351343009,2025-02-01,19,2025-02-01 03:00:00,2025-02-01 03:10:00,0,483.39955000000003,0.0,516.1661777369932,0.0,546.191477372189,546.191477372189,0.3815,208.3720486174901,0.0,-0.0,208.3720486174901,0.0,208.3720486174901
65.04650574847761,0.0,0.0,0.0,0.0,0.0,9931.41351343009,9989.95536860372,2025-02-01,20,2025-02-01 03:10:00,2025-02-01 03:20:00,0,486.6019166666667,0.0,514.6678857186517,0.0,551.6484224151443,551.6484224151443,0.3822,210.84002704706813,0.0,-0.0,210.84002704706813,0.0,210.84002704706813
60.4578448908419,0.0,0.0,0.0,0.0,0.0,9989.95536860372,10044.367429005477,2025-02-01,21,2025-02-01 03:20:00,2025-02-01 03:30:00,0,498.84833333333336,0.0,506.6315144561578,0.0,559.3061782241753,559.3061782241753,0.3962,221.59710781241824,0.0,-0.0,221.59710781241824,0.0,221.59710781241824
30.068119380091048,0.0,0.0,0.0,0.0,0.0,10044.367429005477,10071.428736447559,2025-02-01,22,2025-02-01 03:30:00,2025-02-01 03:40:00,0,518.3097333333334,0.0,499.91753426103463,0.0,548.3778527134244,548.3778527134244,0.3879,212.71576906753734,0.0,-0.0,212.71576906753734,0.0,212.71576906753734
31.753090021019602,0.0,0.0,0.0,0.0,0.0,10071.428736447559,10100.006517466476,2025-02-01,23,2025-02-01 03:40:00,2025-02-01 03:50:00,0,509.13346666666666,0.0,508.1103918160785,0.0,540.8865566876863,540.8865566876863,0.3405,184.1718725521572,0.0,-0.0,184.1718725521572,0.0,184.1718725521572
7.86887105427104,0.0,0.0,0.0,0.0,0.0,10100.006517466476,10107.08850141532,2025-02-01,24,2025-02-01 03:50:00,2025-02-01 04:00:00,0,483.6166666666666,0.0,522.0263828279076,0.0,491.48553772093766,491.48553772093766,0.3164,155.5060241349047,0.0,-0.0,155.5060241349047,0.0,155.5060241349047
18.105498672215788,0.0,0.0,0.0,0.0,0.0,10107.08850141532,10123.383450220314,2025-02-01,25,2025-02-01 04:00:00,2025-02-01 04:10:00,0,491.1868,0.0,519.2095965273193,0.0,509.2922986722158,509.2922986722158,0.3916,199.4388641600397,0.0,-0.0,199.4388641600397,0.0,199.4388641600397
2.8613977166652944,0.0,0.0,0.0,0.0,0.0,10123.383450220314,10125.958708165312,2025-02-01,26,2025-02-01 04:10:00,2025-02-01 04:20:00,0,504.64528333333334,0.0,519.7225439469096,0.0,507.50668104999863,507.50668104999863,0.4109,208.53449524344444,0.0,-0.0,208.53449524344444,0.0,208.53449524344444
64.41414786161869,0.0,0.0,0.0,0.0,0.0,10125.958708165312,10183.93144124077,2025-02-01,27,2025-02-01 04:20:00,2025-02-01 04:30:00,0,505.5783333333333,0.0,530.8990721753073,0.0,569.992481194952,569.992481194952,0.361,205.76728571137767,0.0,-0.0,205.76728571137767,0.0,205.76728571137767
34.66091821768265,0.0,0.0,0.0,0.0,0.0,10183.93144124077,10215.126267636684,2025-02-01,28,2025-02-01 04:30:00,2025-02-01 04:40:00,0,503.2309666666667,0.0,539.8937964848142,0.0,537.8918848843493,537.8918848843493,0.3799,204.34512706756433,0.0,-0.0,204.34512706756433,0.0,204.34512706756433
85.40816377770159,0.0,0.0,0.0,0.0,0.0,10215.126267636684,10291.993615036616,2025-02-01,29,2025-02-01 04:40:00,2025-02-01 04:50:00,0,502.84698333333336,0.00023333333333333333,547.2005995210218,0.0,588.2549137777016,588.2549137777016,0.4094,240.83156170059104,0.0,-0.0,240.83156170059104,0.0,240.83156170059104
95.15932054813561,0.0,0.0,0.0,0.0,0.0,10291.993615036616,10377.637003529937,2025-02-01,30,2025-02-01 04:50:00,2025-02-01 05:00:00,0,499.64166666666665,0.0,546.9281626425844,0.0,594.8009872148023,594.8009872148023,0.4052,241.01336001943787,0.0,-0.0,241.01336001943787,0.0,241.01336001943787
