charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,date,slot_id,interval_start,interval_end,active_issue_hour,price_method,price_issue_time,price_actual_yuan_per_kwh,price_forecast_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,load_forecast_kwh,pv_forecast_kwh,grid_original_kwh,grid_effective_kwh,price_yuan_per_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan
615.2324099299185,0.0,0.0,0.0,0.0,0.0,7268.4231640740745,7822.132333011001,2025-02-01,1,2025-02-01 00:00:00,2025-02-01 00:10:00,0,hold0,2025-02-01 00:00:00,0.3281,0.3397085923058723,422.0303666666667,0.0,446.62184779000137,0.0,1037.2627765965851,1037.2627765965851,0.3281,340.3259170013396,0.0,-0.0,340.3259170013396,0.0,340.3259170013396
25.93008498138704,0.0,0.0,0.0,0.0,0.0,7822.132333011001,7845.469409494249,2025-02-01,2,2025-02-01 00:10:00,2025-02-01 00:20:00,0,hold0,2025-02-01 00:00:00,0.3257,0.3565991922513303,415.4073166666667,0.0,441.33740164805374,0.0,441.33740164805374,441.33740164805374,0.3257,143.7435917167711,0.0,-0.0,143.7435917167711,0.0,143.7435917167711
833.3333333333334,0.0,0.0,28.677369213515362,28.677369213515362,0.0,7845.469409494249,8595.46940949425,2025-02-01,3,2025-02-01 00:20:00,2025-02-01 00:30:00,0,hold0,2025-02-01 00:00:00,0.3041,0.3178313965956786,410.7166666666667,0.0,439.3940358801821,0.0,1272.7273692135154,1272.7273692135154,0.3041,387.03639297783,0.0,-0.0,387.03639297783,0.0,387.03639297783
833.3333333333334,0.0,0.0,37.694191357143495,37.694191357143495,0.0,8595.46940949425,9345.46940949425,2025-02-01,4,2025-02-01 00:30:00,2025-02-01 00:40:00,0,hold0,2025-02-01 00:00:00,0.3126,0.31695486451740185,430.29479999999995,0.0,467.9889913571435,0.0,1301.3223246904768,1301.3223246904768,0.3126,406.793358698243,0.0,-0.0,406.793358698243,0.0,406.793358698243
49.44605075382344,0.0,0.0,0.0,0.0,0.0,9345.46940949425,9389.97085517269,2025-02-01,5,2025-02-01 00:40:00,2025-02-01 00:50:00,0,hold0,2025-02-01 00:00:00,0.3286,0.34065855792802924,424.4105833333333,0.0,473.85663408715675,0.0,473.85663408715675,473.85663408715675,0.3286,155.7092899610397,0.0,-0.0,155.7092899610397,0.0,155.7092899610397
54.492338406282386,0.0,0.0,0.0,0.0,0.0,9389.97085517269,9439.013959738344,2025-02-01,6,2025-02-01 00:50:00,2025-02-01 01:00:00,0,hold0,2025-02-01 00:00:00,0.3438,0.3584844767163285,406.0516666666667,0.0,460.54400507294906,0.0,460.54400507294906,460.54400507294906,0.3438,158.33502894407988,0.0,-0.0,158.33502894407988,0.0,158.33502894407988
43.80685761513246,0.0,0.0,0.0,0.0,0.0,9439.013959738344,9478.440131591964,2025-02-01,7,2025-02-01 01:00:00,2025-02-01 01:10:00,0,hold0,2025-02-01 00:00:00,0.3704,0.35751427322798024,436.7501833333333,0.0,480.5570409484658,0.0,480.5570409484658,480.5570409484658,0.3704,177.99832796731172,0.0,-0.0,177.99832796731172,0.0,177.99832796731172
25.080321377067207,0.0,0.0,0.0,0.0,0.0,9478.440131591964,9501.012420831325,2025-02-01,8,2025-02-01 01:10:00,2025-02-01 01:20:00,0,hold0,2025-02-01 00:00:00,0.3746,0.349688093099145,451.7976833333333,0.0,476.8780047104005,0.0,476.8780047104005,476.8780047104005,0.3746,178.63850056451602,0.0,-0.0,178.63850056451602,0.0,178.63850056451602
10.847920904050966,0.0,0.0,0.0,0.0,0.0,9501.012420831325,9510.77554964497,2025-02-01,9,2025-02-01 01:20:00,2025-02-01 01:30:00,0,hold0,2025-02-01 00:00:00,0.3606,0.35645837136923,446.08,0.0,456.92792090405095,0.0,456.92792090405095,456.92792090405095,0.3606,164.76820827800077,0.0,-0.0,164.76820827800077,0.0,164.76820827800077
14.611846528675926,0.0,0.0,0.0,0.0,0.0,9510.77554964497,9523.926211520778,2025-02-01,10,2025-02-01 01:30:00,2025-02-01 01:40:00,0,hold0,2025-02-01 00:00:00,0.3582,0.3832502003885034,471.7663333333333,0.0,486.37817986200923,0.0,486.37817986200923,486.37817986200923,0.3582,174.2206640265717,0.0,-0.0,174.2206640265717,0.0,174.2206640265717
