date,slot_id,issue_time,forecast_history_end,load_forecast_kwh,pv_forecast_kwh,grid_plan_kwh,risk_delta_kwh,selected_index,selected_candidate
2025-02-01,1,2025-02-01 00:00:00,2025-02-01 00:00:00,446.62184779000137,0.30050290088415643,606.8338611687068,29.43264374733004,4,point_incumbent
2025-02-01,2,2025-02-01 00:00:00,2025-02-01 00:00:00,441.33740164805374,0.6505706636568043,591.5943024753918,29.43264374733004,4,point_incumbent
2025-02-01,3,2025-02-01 00:00:00,2025-02-01 00:00:00,439.3940358801821,1.0403089385468585,598.0544944080964,29.43264374733004,4,point_incumbent
2025-02-01,4,2025-02-01 00:00:00,2025-02-01 00:00:00,467.9889913571435,1.4534183399936076,617.3274223061351,29.43264374733004,4,point_incumbent
2025-02-01,5,2025-02-01 00:00:00,2025-02-01 00:00:00,473.85663408715675,1.8677750793967487,650.8056392201898,29.43264374733004,4,point_incumbent
2025-02-01,6,2025-02-01 00:00:00,2025-02-01 00:00:00,460.54400507294906,2.256230205727409,592.0263026855671,29.43264374733004,4,point_incumbent
2025-02-01,7,2025-02-01 00:00:00,2025-02-01 00:00:00,480.5570409484658,2.587610135119509,604.6752414713309,37.240358914464075,4,point_incumbent
2025-02-01,8,2025-02-01 00:00:00,2025-02-01 00:00:00,476.8780047104005,2.8278966757510466,577.3994245309452,37.240358914464075,4,point_incumbent
2025-02-01,9,2025-02-01 00:00:00,2025-02-01 00:00:00,456.92792090405095,2.941560689388316,576.6146057712726,37.240358914464075,4,point_incumbent
2025-02-01,10,2025-02-01 00:00:00,2025-02-01 00:00:00,486.37817986200923,2.8930199532897416,597.6430128310321,37.240358914464075,4,point_incumbent
2025-02-01,11,2025-02-01 00:00:00,2025-02-01 00:00:00,497.2715434162344,2.6481887644671853,604.0553522091208,37.240358914464075,4,point_incumbent
2025-02-01,12,2025-02-01 00:00:00,2025-02-01 00:00:00,479.3258722264782,2.176084421374876,594.47626017894,37.240358914464075,4,point_incumbent
2025-02-01,13,2025-02-01 00:00:00,2025-02-01 00:00:00,491.73279970503086,1.450453973760852,620.1608729527179,33.217109565719426,4,point_incumbent
2025-02-01,14,2025-02-01 00:00:00,2025-02-01 00:00:00,504.6851195553068,0.45138358565362546,604.3805152018516,33.217109565719426,4,point_incumbent
2025-02-01,15,2025-02-01 00:00:00,2025-02-01 00:00:00,499.43117337786794,0.0,570.758455588996,33.217109565719426,4,point_incumbent
2025-02-01,16,2025-02-01 00:00:00,2025-02-01 00:00:00,491.44378426330286,0.0,586.9225881243507,33.217109565719426,4,point_incumbent
2025-02-01,17,2025-02-01 00:00:00,2025-02-01 00:00:00,495.12806839393573,0.0,587.2453750002323,33.217109565719426,4,point_incumbent
2025-02-01,18,2025-02-01 00:00:00,2025-02-01 00:00:00,508.40612383770815,0.0,588.7911037502854,33.217109565719426,4,point_incumbent
2025-02-01,19,2025-02-01 00:00:00,2025-02-01 00:00:00,516.1661777369932,0.0,596.8481024335894,27.841301535260808,4,point_incumbent
2025-02-01,20,2025-02-01 00:00:00,2025-02-01 00:00:00,514.6678857186517,0.0,580.3386202457006,27.841301535260808,4,point_incumbent
2025-02-01,21,2025-02-01 00:00:00,2025-02-01 00:00:00,506.6315144561578,0.0,574.8139872778062,27.841301535260808,4,point_incumbent
2025-02-01,22,2025-02-01 00:00:00,2025-02-01 00:00:00,499.91753426103463,0.0,600.8790934904943,27.841301535260808,4,point_incumbent
2025-02-01,23,2025-02-01 00:00:00,2025-02-01 00:00:00,508.1103918160785,0.0,610.388807839358,27.841301535260808,4,point_incumbent
2025-02-01,24,2025-02-01 00:00:00,2025-02-01 00:00:00,522.0263828279076,0.0,626.0659244858325,27.841301535260808,4,point_incumbent
2025-02-01,25,2025-02-01 00:00:00,2025-02-01 00:00:00,519.2095965273193,0.0,610.2027429271008,29.027282443729813,4,point_incumbent
2025-02-01,26,2025-02-01 00:00:00,2025-02-01 00:00:00,519.7225439469096,0.0,585.6837880798014,29.027282443729813,4,point_incumbent
2025-02-01,27,2025-02-01 00:00:00,2025-02-01 00:00:00,530.8990721753073,0.0,611.7471834569136,29.027282443729813,4,point_incumbent
2025-02-01,28,2025-02-01 00:00:00,2025-02-01 00:00:00,539.8937964848142,0.0,620.2943924475092,29.027282443729813,4,point_incumbent
2025-02-01,29,2025-02-01 00:00:00,2025-02-01 00:00:00,547.2005995210218,0.0,612.9637985101085,29.027282443729813,4,point_incumbent
2025-02-01,30,2025-02-01 00:00:00,2025-02-01 00:00:00,546.9281626425844,0.0,612.3500035583662,29.027282443729813,4,point_incumbent
2025-02-01,31,2025-02-01 00:00:00,2025-02-01 00:00:00,532.8054193207905,0.0,618.2854602176185,30.7855345400303,4,point_incumbent
2025-02-01,32,2025-02-01 00:00:00,2025-02-01 00:00:00,535.4194009237763,0.0,567.0592974472223,30.7855345400303,4,point_incumbent
2025-02-01,33,2025-02-01 00:00:00,2025-02-01 00:00:00,559.6147337977992,0.0,659.590070400009,30.7855345400303,4,point_incumbent
2025-02-01,34,2025-02-01 00:00:00,2025-02-01 00:00:00,576.1897434735372,0.0,890.8255257370362,30.7855345400303,4,point_incumbent
2025-02-01,35,2025-02-01 00:00:00,2025-02-01 00:00:00,562.0017881032121,0.21362768988854097,489.0101140291426,30.7855345400303,4,point_incumbent
2025-02-01,36,2025-02-01 00:00:00,2025-02-01 00:00:00,540.793132680027,10.773769350069971,0.0,30.7855345400303,4,point_incumbent
2025-02-01,37,2025-02-01 00:00:00,2025-02-01 00:00:00,557.279339354665,23.407733531067514,0.0,75.26271650238108,4,point_incumbent
