date,interval_start,interval_end,intervals,emergency_kwh
2025-02-01,2025-02-01 20:40:00,2025-02-01 20:50:00,1,55.34420707452557
2025-02-01,2025-02-01 21:10:00,2025-02-01 21:40:00,3,27.96047818886759
2025-02-02,2025-02-02 20:30:00,2025-02-02 20:40:00,1,164.77252824356572
2025-02-03,2025-02-03 20:30:00,2025-02-03 20:40:00,1,516.3713980510875
2025-02-04,2025-02-04 20:30:00,2025-02-04 20:50:00,2,43.15123681178363
2025-02-05,2025-02-05 20:30:00,2025-02-05 20:40:00,1,546.6503496225079
2025-02-06,2025-02-06 20:30:00,2025-02-06 20:40:00,1,27.81403469210227
2025-02-06,2025-02-06 21:10:00,2025-02-06 21:20:00,1,21.086153844159707
2025-02-07,2025-02-07 20:40:00,2025-02-07 21:10:00,3,99.65111488491755
2025-02-07,2025-02-07 21:30:00,2025-02-07 21:50:00,2,92.13310613148968
2025-02-08,2025-02-08 20:40:00,2025-02-08 20:50:00,1,453.0185973621342
2025-02-08,2025-02-08 21:30:00,2025-02-08 21:40:00,1,199.58731534232948
2025-02-09,2025-02-09 06:00:00,2025-02-09 06:10:00,1,35.33936666666659
2025-02-09,2025-02-09 10:20:00,2025-02-09 10:50:00,3,471.8905693902375
2025-02-09,2025-02-09 20:10:00,2025-02-09 21:10:00,6,1846.1832908324527
2025-02-09,2025-02-09 21:20:00,2025-02-09 21:40:00,2,43.26267795729698
2025-02-10,2025-02-10 06:00:00,2025-02-10 06:10:00,1,21.504783333333307
2025-02-10,2025-02-10 20:30:00,2025-02-10 21:00:00,3,338.38810129610084
2025-02-10,2025-02-10 21:20:00,2025-02-10 21:50:00,3,67.14473420952204
2025-02-11,2025-02-11 06:00:00,2025-02-11 06:10:00,1,50.592029297505746
2025-02-11,2025-02-11 20:30:00,2025-02-11 21:40:00,7,808.4742146052084
2025-02-12,2025-02-12 06:00:00,2025-02-12 06:10:00,1,34.22442430961155
2025-02-12,2025-02-12 20:30:00,2025-02-12 21:50:00,8,710.8487382669667
2025-02-13,2025-02-13 05:50:00,2025-02-13 06:10:00,2,10.813058021910933
2025-02-13,2025-02-13 20:30:00,2025-02-13 21:10:00,4,470.47251990111846
2025-02-13,2025-02-13 21:30:00,2025-02-13 21:50:00,2,20.120250546268267
2025-02-14,2025-02-14 07:30:00,2025-02-14 08:30:00,6,742.0361842874145
2025-02-14,2025-02-14 20:40:00,2025-02-14 20:50:00,1,435.93578523035285
2025-02-14,2025-02-14 21:20:00,2025-02-14 21:40:00,2,258.8415773147676
2025-02-15,2025-02-15 07:30:00,2025-02-15 08:20:00,5,662.7289191499028
2025-02-15,2025-02-15 20:30:00,2025-02-15 21:50:00,8,926.6159308363896
2025-02-16,2025-02-16 05:50:00,2025-02-16 06:10:00,2,91.1114666666665
2025-02-16,2025-02-16 10:30:00,2025-02-16 10:50:00,2,258.63069272349384
2025-02-16,2025-02-16 20:10:00,2025-02-16 20:40:00,3,1569.9387984852003
2025-02-16,2025-02-16 21:40:00,2025-02-16 21:50:00,1,14.90672508584712
2025-02-17,2025-02-17 05:50:00,2025-02-17 06:10:00,2,63.569407202927664
2025-02-17,2025-02-17 20:20:00,2025-02-17 20:40:00,2,834.6433401277516
2025-02-17,2025-02-17 21:30:00,2025-02-17 21:40:00,1,12.904839922944824
2025-02-18,2025-02-18 05:50:00,2025-02-18 06:10:00,2,77.34426666666661
2025-02-18,2025-02-18 06:20:00,2025-02-18 06:30:00,1,10.793333333333294
2025-02-18,2025-02-18 20:20:00,2025-02-18 20:40:00,2,795.708306758564
2025-02-19,2025-02-19 05:50:00,2025-02-19 06:10:00,2,62.400049999999965
2025-02-19,2025-02-19 06:20:00,2025-02-19 06:30:00,1,77.96624999999995
2025-02-19,2025-02-19 09:50:00,2025-02-19 10:40:00,5,314.55264980996003
2025-02-19,2025-02-19 20:30:00,2025-02-19 21:50:00,8,778.8887362169463
2025-02-20,2025-02-20 05:50:00,2025-02-20 06:10:00,2,71.0108666666664
2025-02-20,2025-02-20 20:20:00,2025-02-20 21:20:00,6,846.3964579214417
2025-02-21,2025-02-21 07:20:00,2025-02-21 08:30:00,7,944.7882019306028
2025-02-21,2025-02-21 20:40:00,2025-02-21 21:20:00,4,244.33848818483676
2025-02-21,2025-02-21 21:30:00,2025-02-21 21:50:00,2,259.6719318034326
2025-02-22,2025-02-22 07:20:00,2025-02-22 08:20:00,6,891.2112754921127
2025-02-22,2025-02-22 20:30:00,2025-02-22 20:50:00,2,502.9486521027991
2025-02-22,2025-02-22 21:30:00,2025-02-22 21:50:00,2,198.1090306995785
2025-02-23,2025-02-23 05:50:00,2025-02-23 06:20:00,3,94.49599999999998
2025-02-23,2025-02-23 10:10:00,2025-02-23 10:40:00,3,198.99269680673143
2025-02-23,2025-02-23 20:30:00,2025-02-23 20:40:00,1,594.3779660595616
2025-02-23,2025-02-23 21:00:00,2025-02-23 21:30:00,3,54.7538902534116
