date,grid_plan_kwh,planned_cost_yuan,emergency_kwh,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,selected_profile,selected_terminal
2025-02-01,40012.58399580732,21944.469479891835,0.0,0.0,21944.469479891835,13528.705172129356,14391.673715811246,6497.37660615588,2726.04210615588,3771.3345,7268.4231640740745,3453.509245866887,X_day60,1200.0
2025-02-02,90374.70740616834,57970.48637243637,0.0,0.0,57970.48637243637,21023.158337727753,17053.290101282055,8048.561219722637,7989.38715305597,59.174066666666704,3453.509245866887,3426.25163728625,X_day60,1200.0
2025-02-03,88221.75570627236,56443.569269155836,0.0,0.0,56443.569269155836,21586.051805346993,17939.416687073153,4358.204087998527,4358.204087998527,0.0,3426.25163728625,2921.013054239483,X_day60,1200.0
2025-02-04,89610.19965094149,57246.92481928761,0.0,0.0,57246.92481928761,23169.13302771959,18765.303923815267,4011.5065970371606,4011.5065970371606,0.0,2921.013054239483,2922.8950860590444,X_day60,1200.0
2025-02-05,87942.43677515269,56006.326606777475,0.0,0.0,56006.326606777475,22749.50399111428,18665.98415893671,3110.4899596417886,3110.4899596417886,0.0,2922.8950860590444,2657.466279243334,X_day60,1200.0
2025-02-06,89307.31195016502,57168.55402871193,6.410854759157814,37.44900807562037,57206.00303678755,22021.660700443495,17707.080859580594,4728.08574739462,4726.6849307279535,1.400816666666742,2657.466279243334,2802.4266212196044,X_day60,1200.0
2025-02-07,42466.700539030826,22550.589373150535,0.0,0.0,22550.589373150535,18577.921464045943,15438.738000088211,7521.837408406427,2821.5753165583674,4700.26209184806,2802.4266212196044,2368.4026054296055,X_day60,1200.0
2025-02-08,37790.41231612699,20046.523216739504,0.0,0.0,20046.523216739504,18389.946718798245,15030.862157199534,2854.1650378616105,340.9412092588407,2513.22382860277,2368.4026054296055,2218.396699904098,X_day60,1200.0
2025-02-09,83755.46216214882,52762.81486310888,842.7700324092331,5845.457172675739,58608.27203578462,22848.416913724606,18936.784768098252,1131.1840822650283,1131.1840822650283,0.0,2218.396699904098,1741.0999577026198,X_day60,1200.0
2025-02-10,85813.71323390967,54264.50079760696,0.0,0.0,54264.50079760696,20865.8590260935,16575.221836126624,7196.438460609463,6696.775427276129,499.6630333333336,1741.0999577026198,2103.459929934971,X_day60,1200.0
2025-02-11,83420.98179435056,52540.75454974024,0.0,0.0,52540.75454974024,22281.237890307882,18124.150554114036,4043.2973248233757,3864.4541134700667,178.8432113533088,2103.459929934971,2018.6289710853575,X_day60,1200.0
2025-02-12,83119.69364858452,52383.65404467038,0.0,0.0,52383.65404467038,22314.76267755238,17986.17091478296,3524.3657524817704,3360.981469148437,163.38428333333331,2018.6289710853575,2117.2810311236526,X_day60,1200.0
2025-02-13,82268.48246612505,51844.367209704076,0.0,0.0,51844.367209704076,19680.87698758699,15906.805747541712,7164.932209413103,6606.323774641984,558.6084347711192,2117.2810311236526,2155.8417115722687,X_day60,1200.0
2025-02-14,36018.90162251616,19270.03511096285,0.0,0.0,19270.03511096285,18016.735071678388,14822.011603712483,3022.376337883592,467.0853780276824,2555.29095985591,2155.8417115722687,1902.001494180057,X_day60,1200.0
2025-02-15,35863.097303423536,19073.213954556668,0.0,0.0,19073.213954556668,17851.709549280415,14686.766295406092,3418.062949549216,169.18474499319956,3248.878204556016,1902.001494180057,1649.9108714145536,X_day60,1200.0
2025-02-16,80431.96370217748,50154.1316411952,502.9372301116688,2935.181206714609,53089.31284790981,23286.17657135878,18775.867779315737,1047.2130402461025,1047.2130402461025,0.0,1649.9108714145536,1745.3944752866394,X_day60,1200.0
2025-02-17,79584.5746936126,49607.44180773343,18.91428938728461,86.05055956745134,49693.49236730088,21196.745296758814,16980.025054157126,4202.905573731529,3556.206540398196,646.6990333333338,1745.3944752866394,1955.7707377505487,X_day60,1200.0
2025-02-18,78861.34856649267,49271.439991977015,44.999999999999886,202.89263333333284,49474.332625310344,21841.58427740885,17498.313557991067,2471.690063741554,2375.853753041966,95.83631069958768,1955.7707377505487,2170.625967428441,X_day60,1200.0
2025-02-19,78295.01788003214,48913.45031577686,103.53882420665059,458.03828061302625,49371.48859638989,23007.274366278645,19016.544948641906,1528.499903268726,1528.499903268726,0.0,2170.625967428441,1747.678509699328,X_day60,1200.0
2025-02-20,78241.5887791834,48660.34538227601,39.31574272402145,182.5581997526498,48842.90358202866,22176.4887689402,17758.830959520856,2870.112979154742,2729.750342312338,140.36263684240416,1747.678509699328,1974.484002277885,X_day60,1200.0
2025-02-21,34936.31183830265,18568.133336649393,0.0,0.0,18568.133336649393,17506.394503216106,14186.553834179986,6056.209135933199,363.0071848261744,5693.201951107025,1974.484002277885,1967.4014616390616,X_day60,1200.0
2025-02-22,35013.62184063981,18579.08112379797,0.0,0.0,18579.08112379797,17568.92497739155,14132.432836291904,3732.36681620683,150.23315137359455,3582.1336648332353,1967.4014616390616,2076.7307898560093,X_day60,1200.0
2025-02-23,77130.1011229843,47870.653438648646,30.2356847067299,136.42752224079982,48007.08096088944,22747.011571087067,18267.439299039343,1148.9108523099765,1148.9108523099765,0.0,2076.7307898560093,2251.8864271239872,X_day60,1200.0
2025-02-24,75820.87014687674,47037.04355485362,47.33587531348621,213.73214621836945,47250.77570107199,20904.14227542173,17191.353379208653,3952.383509310478,2984.8816093104783,967.5018999999999,2251.8864271239872,1964.1107203272677,X_day60,1200.0
2025-02-25,76354.22408865766,47425.8107968414,91.74812004817215,410.1045604758259,47835.91535731722,20083.897336122514,16212.011450814536,6752.763090064519,5206.923356731185,1545.8397333333337,1964.1107203272677,2026.2722663769407,X_day60,1200.0
2025-02-26,75598.09196757406,46959.84105522928,12.319999999999936,56.04983999999971,47015.89089522928,21218.075078788726,17197.026811048625,2774.515666500628,2060.3918388599436,714.123827640684,2026.2722663769407,2014.7322694549878,X_day60,1200.0
2025-02-27,74493.45248233249,46156.168225121866,63.74118577430083,298.8464703236308,46455.0146954455,23025.71418067197,18431.052298991523,3005.94758642635,2499.383986426352,506.5635999999984,2014.7322694549878,2258.9280331802875,X_day60,1200.0
2025-02-28,33645.03787563551,17800.03802011055,0.0,0.0,17800.03802011055,16741.71178239454,13765.46448524441,7376.197028485383,509.15012871696354,6867.04689976842,2258.9280331802875,2031.5080981749184,X_day60,1200.0
2025-03-01,33941.75532502901,17943.766551345117,0.0,0.0,17943.766551345117,16095.091075024873,12953.669653860286,7141.567970531086,91.95006187977046,7049.617908651315,2031.5080981749184,2124.1237836303203,X_day60,1200.0
2025-03-02,73584.0462996866,45450.80905656856,3942.8172332399267,26729.045529787432,72179.854586356,19496.82999472234,16138.374212106053,1810.1006836435654,1810.1006836435654,0.0,2124.1237836303203,1739.7438765403695,X_day60,1200.0
2025-03-03,74611.04736141911,46161.565671475306,2515.5622752738936,16006.858544013807,62168.42421548911,21649.956496448845,17697.878540109665,1157.3850470204966,1157.3850470204966,0.0,1739.7438765403695,1560.3952343335982,X_day60,1200.0
2025-03-04,76417.30675951314,47324.95469995629,0.0,0.0,47324.95469995629,22753.678859940333,17865.882407637804,2330.0523738772813,1879.9574238772811,450.0949500000004,1560.3952343335982,2187.7257553490003,X_day60,1200.0
2025-03-05,76849.042141673,47712.88744542138,3.2866666666666333,14.95268999999985,47727.84013542138,20055.24130117767,16246.21460389528,6912.8300943906015,6286.832427723934,625.9976666666671,2187.7257553490003,2186.0933665252583,X_day60,1200.0
2025-03-06,76145.13206792976,47409.43752900067,0.0,0.0,47409.43752900067,19840.512349163924,16113.157816784786,6477.123402217289,5240.56710221729,1236.5562999999997,2186.0933665252583,2139.0457954563644,X_day60,1200.0
2025-03-07,33229.02541355815,17641.215484345357,0.0,0.0,17641.215484345357,15205.67543873598,12241.162219627231,9342.22666111607,516.6563367479927,8825.570324368078,2139.0457954563644,2222.862335177373,X_day60,1200.0
2025-03-08,31946.47500749328,17144.83237016224,0.0,0.0,17144.83237016224,15516.094875428122,12369.47824696324,9736.718862361733,661.6084219832159,9075.110440378518,2222.862335177373,2443.483004214639,X_day60,1200.0
2025-03-09,73232.96937758203,45257.574956041026,0.0,0.0,45257.574956041026,20676.347903758684,16642.53210281135,5865.6285266347095,4699.897668292177,1165.7308583425327,2443.483004214639,2560.4937811404016,X_day60,1200.0
2025-03-10,71447.07185788886,44250.91408988489,197.22468165495548,1375.8393792249694,45626.75346910986,20599.376001487642,17386.45427994188,389.3033679980539,389.3033679980539,0.0,2560.4937811404016,1781.6496492105168,X_day60,1200.0
2025-03-11,72514.22855629967,44518.49178091784,0.0,0.0,44518.49178091784,20760.93801511255,16210.605893053804,4024.9776342409164,2895.469534240916,1129.5081000000005,1781.6496492105168,2454.709537196482,X_day60,1200.0
2025-03-12,70930.30269281135,43758.51286747556,0.0,0.0,43758.51286747556,19635.995236904975,16219.285881331027,5078.058653904077,3544.91213723741,1533.1465166666665,2454.709537196482,2105.6764933764834,X_day60,1200.0
2025-03-13,70352.66632666033,43227.837274345926,1449.0069325418501,9356.08066720274,52583.917941548665,20128.743873636828,16631.238432073955,758.5498009726463,758.5498009726463,0.0,2105.6764933764834,1742.392166234124,X_day60,1200.0
2025-03-14,30715.916202333054,16372.951279599722,0.0,0.0,16372.951279599722,15702.530054515924,12298.682179454318,11282.642343938112,435.8491307449203,10846.793213193192,1742.392166234124,2209.4667936825526,X_day60,1200.0
2025-03-15,31037.129982421742,16524.641447051305,0.0,0.0,16524.641447051305,14768.888424248533,12290.83412176438,7634.95052993759,523.9722479895544,7110.978281948035,2209.4667936825526,1844.9840179902567,X_day60,1200.0
2025-03-16,70735.66431030359,43299.26235451376,1.6399999999999864,7.461179999999938,43306.72353451376,21360.14110031502,16635.949568390777,2662.0658450460173,2481.808561712684,180.2572833333336,1844.9840179902567,2584.722598950687,X_day60,1200.0
2025-03-17,70045.01832650136,43001.574217653346,0.0,0.0,43001.574217653346,18407.873466715395,14896.350495961975,8675.363922414614,6154.678477752663,2520.6854446619504,2584.722598950687,2600.308167925688,X_day60,1200.0
2025-03-18,68045.95619258557,41742.71973181844,13.799401049805375,68.83831213695412,41811.558043955396,20975.56885992261,17320.36348631404,3278.5918533601443,2318.536242417814,960.0556109423305,2600.308167925688,2233.4718237293296,X_day60,1200.0
2025-03-19,68721.75772241461,42118.9015577045,0.0,0.0,42118.9015577045,20941.45054806516,16568.57020437984,4883.406928729291,3134.1171657814884,1749.2897629478032,2233.4718237293296,2671.2548676770416,X_day60,1200.0
2025-03-20,67983.44377065897,41922.2198735165,0.0,0.0,41922.2198735165,20158.089394737653,16588.431607177594,2204.8241664322386,1266.2953550459529,938.5288113862855,2671.2548676770416,2381.9446482991543,X_day60,1200.0
2025-03-21,29435.83473732684,15713.341030877225,0.0,0.0,15713.341030877225,14360.403309662477,12152.529078284144,15194.495989281842,831.4802687258945,14363.015720555948,2381.9446482991543,1803.4975400130022,X_day60,1200.0
2025-03-22,31131.93814779701,16559.18810101279,0.0,0.0,16559.18810101279,14886.361331995997,11200.101933570031,11564.47901603771,403.27658872443067,11161.202427313281,1803.4975400130022,2756.665034842699,X_day60,1200.0
2025-03-23,65448.35817190983,39981.316737629684,0.0,0.0,39981.316737629684,20283.636120614396,16827.063337691576,3222.065272320346,2440.5892615323964,781.4760107879495,2756.665034842699,2315.2005015161253,X_day60,1200.0
2025-03-24,64985.66732135712,39847.03412642374,0.0,0.0,39847.03412642374,20568.19674027545,16820.53243378569,3239.5059315340313,1146.7380255388164,2092.767905995215,2315.2005015161253,2137.09708577992,X_day60,1200.0
2025-03-25,64762.77802531343,39532.452758509346,138.6483635672596,967.2109842452029,40499.66374275455,20858.635838582362,17437.388957265423,530.0547908970796,530.0547908970796,0.0,2137.09708577992,1534.9927213202366,X_day60,1200.0
2025-03-26,65634.55249783749,39877.5964121858,0.0,0.0,39877.5964121858,20531.600604986073,16162.7951462107,5673.192172395452,3145.4535223954517,2527.7386500000002,1534.9927213202366,2054.771992240262,X_day60,1200.0
2025-03-27,64913.449219208014,39657.526254178054,0.0,0.0,39657.526254178054,20437.10807330987,16404.251330646883,2163.603076545023,1463.4611476555676,700.1419288894554,2054.771992240262,2221.2233352781677,X_day60,1200.0
2025-03-28,29391.108512449537,15504.36244289415,0.0,0.0,15504.36244289415,14340.502184142762,11533.016443789404,15761.74200542951,575.5709627648894,15186.171042664622,2221.2233352781677,2313.2125856850944,X_day60,1200.0
2025-03-29,29255.342894798177,15232.358803951383,0.0,0.0,15232.358803951383,13739.878664053482,11260.8923859652,19069.147433376562,55.39326450083287,19013.75416887573,2313.2125856850944,2167.000732260789,X_day60,1200.0
2025-03-30,62760.39012007371,38303.881147458844,0.0,0.0,38303.881147458844,20482.313551529063,16131.278546005788,3063.73541455043,1375.8545302617401,1687.8808842886897,2167.000732260789,2677.4400997416215,X_day60,1200.0
2025-03-31,61261.85772317915,37442.53840531105,83.44915574470224,582.1413104750428,38024.679715786086,18532.606245629944,15714.48000489651,1575.7911548570873,787.3728203656752,788.418334491412,2677.4400997416215,1896.2523820346653,X_day60,1200.0
2025-04-01,62427.48111863693,38014.029825372636,1484.7454949420558,10179.524099278438,48193.55392465108,17875.38503046921,14526.016458428,354.00652487110665,354.00652487110665,0.0,1896.2523820346653,1844.0806223147292,X_day60,1200.0
2025-04-02,62216.39366363648,37699.99307742664,2310.754050709074,13468.451967818572,51168.445045245215,19511.815740860857,15906.280763161998,486.27733664669654,486.27733664669654,0.0,1844.0806223147292,1731.069496687286,X_day60,1200.0
2025-04-03,63831.93525005808,38541.07815092045,0.0,0.0,38541.07815092045,21311.46012253446,16808.0736605511,3465.018521408054,1503.2401029383511,1961.7784184697027,1731.069496687286,2235.746206355967,X_day60,1200.0
2025-04-04,28398.953583474664,14661.862142561531,0.0,0.0,14661.862142561531,13574.463574869033,11114.438051046693,19508.125809652327,425.26534939492313,19082.8604602574,2235.746206355967,2103.387811463996,X_day60,1200.0
2025-04-05,29552.357902656357,15318.275665428422,0.0,0.0,15318.275665428422,13278.987435609595,10680.697886985243,14909.95337069867,322.8027417962651,14587.150628902404,2103.387811463996,2187.034406862362,X_day60,1200.0
2025-04-06,63747.05875504295,38472.09824876467,0.0,0.0,38472.09824876467,19654.770564495968,15785.967696062486,5468.179619942801,2283.126119942802,3185.0534999999995,2187.034406862362,2336.363808172635,X_day60,1200.0
2025-04-07,62508.742631718465,37741.37356816615,0.0,0.0,37741.37356816615,18677.72283220547,15230.87475939851,5819.175275578172,3256.2417089115047,2562.933566666667,2336.363808172635,2223.1201800481053,X_day60,1200.0
2025-04-08,63074.71920327934,38081.65127558709,0.0,0.0,38081.65127558709,20236.91931851782,16684.788170488235,5169.394438583089,2811.724264784319,2357.67017379877,2223.1201800481053,1897.6940439494401,X_day60,1200.0
2025-04-09,62668.1283949248,37973.19419621563,1144.4552720399306,7887.676386998312,45860.87058321394,18850.74969995691,15535.32776108099,1362.8507114221447,1362.8507114221447,0.0,1897.6940439494401,1601.8934838206696,X_day60,1200.0
2025-04-10,63112.097191938,38132.10158284536,0.0,0.0,38132.10158284536,21053.457341941936,16269.83534048782,3867.837290483886,2141.4228801128243,1726.4144103710619,1601.8934838206696,2472.4102688041694,X_day60,1200.0
2025-04-11,28161.578005514904,14601.665111325941,0.0,0.0,14601.665111325941,12894.641182443573,10753.698686852726,20703.98534325739,481.5265014732394,20222.45884178415,2472.4102688041694,2129.033236500351,X_day60,1200.0
2025-04-12,29281.816410085517,15204.757863737957,0.0,0.0,15204.757863737957,12837.093708654593,9930.041943354341,17349.604094785267,390.5250827144748,16959.079012070793,2129.033236500351,2649.0376372291016,X_day60,1200.0
2025-04-13,59889.09809594372,36226.176724747216,0.0,0.0,36226.176724747216,19652.042111629395,16198.000296141097,2158.6977971220945,1690.9368836597832,467.76091346231146,2649.0376372291016,2338.0974308721134,X_day60,1200.0
2025-04-14,59917.0649952816,36015.5532497596,0.0,0.0,36015.5532497596,19545.31267596479,15926.518849973705,3770.239369290514,2047.433696606039,1722.805672684475,2338.0974308721134,2232.74678371409,X_day60,1200.0
2025-04-15,60798.22959193713,36789.67708616203,0.0,0.0,36789.67708616203,18735.953750509983,14890.450668775311,6813.297676869122,3637.409226869123,3175.88845,2232.74678371409,2550.159971644946,X_day60,1200.0
2025-04-16,59586.70800992846,36039.2520871611,0.0,0.0,36039.2520871611,18878.227207212676,15823.262272559008,752.1511252747887,752.1511252747887,0.0,2550.159971644946,1959.1619330707836,X_day60,1200.0
2025-04-17,59936.14168911502,36161.8251304246,0.0,0.0,36161.8251304246,19882.526331224155,15687.65855009199,2872.9315579828576,1262.5378098192907,1610.3937481635671,1959.1619330707836,2422.703908848088,X_day60,1200.0
