date,interval_start,interval_end,intervals,emergency_kwh
2025-02-02,2025-02-02T20:30:00,2025-02-02T20:40:00,1,121.72045059588879
2025-02-03,2025-02-03T20:30:00,2025-02-03T20:40:00,1,305.82837208113415
2025-02-05,2025-02-05T20:30:00,2025-02-05T20:40:00,1,305.0074673844077
2025-02-07,2025-02-07T20:50:00,2025-02-07T21:10:00,2,44.89061695173494
2025-02-07,2025-02-07T21:30:00,2025-02-07T21:40:00,1,54.24337893856659
2025-02-08,2025-02-08T08:10:00,2025-02-08T08:40:00,3,106.23465248239565
2025-02-08,2025-02-08T20:20:00,2025-02-08T20:50:00,3,1123.1568914389848
2025-02-08,2025-02-08T21:30:00,2025-02-08T21:40:00,1,174.95568888288807
2025-02-09,2025-02-09T20:20:00,2025-02-09T21:10:00,5,1096.2767727914106
2025-02-09,2025-02-09T21:20:00,2025-02-09T21:40:00,2,36.952298756941374
2025-02-10,2025-02-10T05:50:00,2025-02-10T06:00:00,1,23.44464797936098
2025-02-10,2025-02-10T20:30:00,2025-02-10T21:00:00,3,344.9272724583438
2025-02-10,2025-02-10T21:20:00,2025-02-10T21:50:00,3,59.713406366986604
2025-02-11,2025-02-11T06:00:00,2025-02-11T06:10:00,1,24.43077145049267
2025-02-11,2025-02-11T10:20:00,2025-02-11T10:40:00,2,70.82517119773327
2025-02-11,2025-02-11T20:30:00,2025-02-11T21:40:00,7,450.4993668612113
2025-02-12,2025-02-12T06:00:00,2025-02-12T06:10:00,1,5.3520333848880455
2025-02-12,2025-02-12T20:30:00,2025-02-12T21:50:00,8,420.81401282959024
2025-02-13,2025-02-13T06:20:00,2025-02-13T06:30:00,1,45.156666666666524
2025-02-13,2025-02-13T20:20:00,2025-02-13T21:10:00,5,884.2039187580756
2025-02-13,2025-02-13T21:30:00,2025-02-13T21:40:00,1,17.913921874438756
2025-02-14,2025-02-14T07:50:00,2025-02-14T08:30:00,4,218.4078584262457
2025-02-14,2025-02-14T20:30:00,2025-02-14T20:50:00,2,749.5480886604502
2025-02-14,2025-02-14T21:20:00,2025-02-14T21:40:00,2,206.20034198919393
2025-02-15,2025-02-15T07:30:00,2025-02-15T08:20:00,5,709.6027832731602
2025-02-15,2025-02-15T20:40:00,2025-02-15T21:50:00,7,621.4136481702753
2025-02-16,2025-02-16T05:50:00,2025-02-16T06:10:00,2,62.646638581022216
2025-02-16,2025-02-16T20:30:00,2025-02-16T20:40:00,1,528.9452964835265
2025-02-16,2025-02-16T21:40:00,2025-02-16T21:50:00,1,14.13125972154271
2025-02-17,2025-02-17T05:50:00,2025-02-17T06:10:00,2,27.79534979245102
2025-02-17,2025-02-17T20:20:00,2025-02-17T20:40:00,2,944.023313538799
2025-02-17,2025-02-17T21:30:00,2025-02-17T21:40:00,1,12.904839922944824
2025-02-18,2025-02-18T05:50:00,2025-02-18T06:10:00,2,49.377838244163854
2025-02-18,2025-02-18T06:20:00,2025-02-18T06:30:00,1,10.793333333333294
2025-02-18,2025-02-18T20:00:00,2025-02-18T20:40:00,4,2458.202113186748
2025-02-19,2025-02-19T05:50:00,2025-02-19T06:10:00,2,36.80268304140941
2025-02-19,2025-02-19T06:20:00,2025-02-19T06:30:00,1,77.96624999999995
2025-02-19,2025-02-19T09:50:00,2025-02-19T10:40:00,5,287.0281474890488
2025-02-19,2025-02-19T20:00:00,2025-02-19T21:50:00,11,2559.217596497216
2025-02-20,2025-02-20T05:50:00,2025-02-20T06:10:00,2,68.22754869606433
2025-02-20,2025-02-20T20:20:00,2025-02-20T21:20:00,6,1054.8566786104523
2025-02-21,2025-02-21T07:40:00,2025-02-21T08:30:00,5,460.3896612562467
2025-02-21,2025-02-21T20:40:00,2025-02-21T21:20:00,4,464.9077105092655
2025-02-21,2025-02-21T21:30:00,2025-02-21T21:50:00,2,177.78913286797646
2025-02-22,2025-02-22T07:30:00,2025-02-22T08:20:00,5,646.8616812721899
2025-02-22,2025-02-22T20:30:00,2025-02-22T20:50:00,2,488.5857242882702
2025-02-22,2025-02-22T21:30:00,2025-02-22T21:50:00,2,97.73141510729957
2025-02-23,2025-02-23T06:00:00,2025-02-23T06:20:00,2,43.78397642080972
2025-02-23,2025-02-23T10:10:00,2025-02-23T10:40:00,3,145.88511051133037
2025-02-23,2025-02-23T20:30:00,2025-02-23T20:40:00,1,469.13941797358734
2025-02-23,2025-02-23T21:00:00,2025-02-23T21:30:00,3,54.7538902534116
2025-02-23,2025-02-23T21:40:00,2025-02-23T21:50:00,1,4.591248589473503
2025-02-24,2025-02-24T06:00:00,2025-02-24T06:20:00,2,75.6442428956451
2025-02-24,2025-02-24T20:30:00,2025-02-24T21:00:00,3,389.99165101633724
2025-02-24,2025-02-24T21:30:00,2025-02-24T21:50:00,2,26.895582056841544
2025-02-25,2025-02-25T05:50:00,2025-02-25T06:30:00,4,79.34482841014835
2025-02-25,2025-02-25T20:30:00,2025-02-25T21:50:00,8,543.5090692515907
2025-02-26,2025-02-26T06:00:00,2025-02-26T06:30:00,3,58.493384222386226
2025-02-26,2025-02-26T09:30:00,2025-02-26T10:00:00,3,129.04261232308093
2025-02-26,2025-02-26T19:50:00,2025-02-26T20:50:00,6,3348.5338192354375
2025-02-27,2025-02-27T05:50:00,2025-02-27T06:20:00,3,46.53028519716554
2025-02-27,2025-02-27T10:00:00,2025-02-27T10:20:00,2,69.71619361870498
2025-02-27,2025-02-27T20:10:00,2025-02-27T20:50:00,4,2019.1209681494674
