date,slot_id,load_actual_kw,interval_end,interval_start,load_raw_time_label,load_source_row,load_source_column,pv_actual_kw,pv_raw_time_label,pv_source_row,pv_source_column,actual_price_yuan_per_kwh,price_raw_time_label,price_source_row,price_source_column,fixed_price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,net_load_actual_kw,net_load_actual_kwh,available_time,issue_time,forecast_history_end,dispatch_time,decision_input_cutoff,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,grid_plan_kwh,selected_index,selected_candidate,risk_delta_kwh,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,forecast_emergency_kwh,forecast_charge_kwh,forecast_discharge_kwh,forecast_energy_start_kwh,forecast_energy_end_kwh,forecast_surplus_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-01-15,1,3620.6386,2025-01-15T00:10:00,2025-01-15T00:00:00,00:10:00,16,B,0.0,00:10:00,16,B,0.4662,00:10:00,16,B,0.4248,603.4397666666667,0.0,3620.6386,603.4397666666667,2025-01-15T00:10:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T00:10:00,2025-01-15T00:10:00,0.4248,630.0752870030816,0.0,829.4012122159385,1,profile_incumbent,26.338168883891864,225.96144554927173,0.0,0.0,0.0,0.0,0.0,6000.0,6203.365300994345,0.0,199.32592521285687,0.0,6000.0,6179.393332691571,0.0,352.3296349493307,0.0,352.3296349493307
2025-01-15,2,3708.3377,2025-01-15T00:20:00,2025-01-15T00:10:00,00:20:00,16,C,0.0,00:20:00,16,C,0.4762,00:20:00,16,C,0.4245,618.0562833333333,0.0,3708.3377,618.0562833333333,2025-01-15T00:20:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T00:20:00,2025-01-15T00:20:00,0.4245,647.1065007593129,0.040865291902777656,849.5454476048781,1,profile_incumbent,26.338168883891864,231.48916427154472,0.0,0.0,0.0,0.0,0.0,6203.365300994345,6411.705548838735,0.0,202.479812137468,0.0,6179.393332691571,6361.625163615293,0.0,360.63204250827073,0.0,360.63204250827073
2025-01-15,3,3838.32,2025-01-15T00:30:00,2025-01-15T00:20:00,00:30:00,16,D,0.0,00:30:00,16,D,0.4606,00:30:00,16,D,0.4269,639.72,0.0,3838.32,639.72,2025-01-15T00:30:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T00:30:00,2025-01-15T00:30:00,0.4269,622.8566449032713,0.41045542219734843,799.6949062226425,1,profile_incumbent,26.338168883891864,159.97490622264252,0.0,0.0,0.0,0.0,0.0,6411.705548838735,6555.682964439114,0.0,177.24871674156861,0.0,6361.625163615293,6521.149008682704,0.0,341.3897554664461,0.0,341.3897554664461
2025-01-15,4,3697.5425,2025-01-15T00:40:00,2025-01-15T00:30:00,00:40:00,16,E,0.0,00:40:00,16,E,0.4507,00:40:00,16,E,0.4272,616.2570833333333,0.0,3697.5425,616.2570833333333,2025-01-15T00:40:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T00:40:00,2025-01-15T00:40:00,0.4272,569.7139183371559,0.984059359146559,748.7842452878974,1,profile_incumbent,26.338168883891864,132.52716195456412,0.0,0.0,0.0,0.0,0.0,6555.682964439114,6674.957410198222,0.0,180.05438630988817,0.0,6521.149008682704,6683.197956361604,0.0,319.8806295869898,0.0,319.8806295869898
2025-01-15,5,3616.2551,2025-01-15T00:50:00,2025-01-15T00:40:00,00:50:00,16,F,0.0,00:50:00,16,F,0.4401,00:50:00,16,F,0.4271,602.7091833333333,0.0,3616.2551,602.7091833333333,2025-01-15T00:50:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T00:50:00,2025-01-15T00:50:00,0.4271,570.8342660767677,1.7290185455478815,749.5247965837702,1,profile_incumbent,26.338168883891864,146.81561325043697,0.0,0.0,0.0,0.0,0.0,6674.957410198222,6807.091462123615,0.0,180.41954905255045,0.0,6683.197956361604,6845.575550508899,0.0,320.12204062092826,0.0,320.12204062092826
2025-01-15,6,3730.26,2025-01-15T01:00:00,2025-01-15T00:50:00,01:00:00,16,G,0.0,01:00:00,16,G,0.4398,01:00:00,16,G,0.4285,621.71,0.0,3730.26,621.71,2025-01-15T01:00:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T01:00:00,2025-01-15T01:00:00,0.4285,618.2787886482676,2.604893897504132,790.5006747569773,1,profile_incumbent,26.338168883891864,168.7906747569773,0.0,0.0,0.0,0.0,0.0,6807.091462123615,6959.003069404895,0.0,174.82678000621388,0.0,6845.575550508899,7002.919652514492,0.0,338.72953913336477,0.0,338.72953913336477
2025-01-15,7,3846.9076,2025-01-15T01:10:00,2025-01-15T01:00:00,01:10:00,16,H,0.0,01:10:00,16,H,0.4682,01:10:00,16,H,0.4311,641.1512666666666,0.0,3846.9076,641.1512666666666,2025-01-15T01:10:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T01:10:00,2025-01-15T01:10:00,0.4311,622.4263619024687,3.564662058493034,746.345752023414,1,profile_incumbent,40.43412651353932,105.19448535674735,0.0,0.0,0.0,0.0,0.0,6959.003069404895,7053.678106225967,0.0,127.48405217943832,0.0,7002.919652514492,7117.655299475986,0.0,321.74965369729375,0.0,321.74965369729375
2025-01-15,8,3898.524,2025-01-15T01:20:00,2025-01-15T01:10:00,01:20:00,16,I,0.0,01:20:00,16,I,0.4659,01:20:00,16,I,0.4302,649.754,0.0,3898.524,649.754,2025-01-15T01:20:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T01:20:00,2025-01-15T01:20:00,0.4302,601.1626183292444,4.556129421635546,767.65720063808,1,profile_incumbent,40.43412651353932,117.90320063807997,0.0,0.0,0.0,0.0,0.0,7053.678106225967,7159.790986800239,0.0,171.0507117304711,0.0,7117.655299475986,7271.60094003341,0.0,330.24612771450205,0.0,330.24612771450205
2025-01-15,9,3875.21,2025-01-15T01:30:00,2025-01-15T01:20:00,01:30:00,16,J,0.0,01:30:00,16,J,0.4332,01:30:00,16,J,0.4279,645.8683333333333,0.0,3875.21,645.8683333333333,2025-01-15T01:30:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T01:30:00,2025-01-15T01:30:00,0.4279,604.0383747809832,5.523534239114844,628.0300839214091,1,profile_incumbent,40.43412651353932,0.0,17.838249411924266,0.0,0.0,0.0,0.0,7159.790986800239,7139.970709675878,0.0,29.51524337954072,0.0,7271.60094003341,7298.164659074996,0.0,268.73407290997096,0.0,268.73407290997096
2025-01-15,10,3815.078,2025-01-15T01:40:00,2025-01-15T01:30:00,01:40:00,16,K,0.0,01:40:00,16,K,0.4363,01:40:00,16,K,0.4312,635.8463333333333,0.0,3815.078,635.8463333333333,2025-01-15T01:40:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T01:40:00,2025-01-15T01:40:00,0.4312,652.9862389252431,6.409303034574347,797.2265525572418,1,profile_incumbent,40.43412651353932,161.3802192239085,0.0,0.0,0.0,0.0,0.0,7139.970709675878,7285.212906977396,0.0,150.64961666657302,0.0,7298.164659074996,7433.749314074912,0.0,343.7640894626827,0.0,343.7640894626827
