date,interval_start,interval_end,intervals,emergency_kwh
2025-02-05,2025-02-05 20:30:00,2025-02-05 20:40:00,1,54.130662396002776
2025-02-07,2025-02-07 20:40:00,2025-02-07 21:10:00,3,123.13795734337344
2025-02-07,2025-02-07 21:30:00,2025-02-07 21:40:00,1,13.97393956905887
2025-02-08,2025-02-08 20:30:00,2025-02-08 20:50:00,2,248.81567698740525
2025-02-09,2025-02-09 20:50:00,2025-02-09 21:10:00,2,30.65177704530197
2025-02-09,2025-02-09 21:20:00,2025-02-09 21:40:00,2,36.952298756941374
2025-02-10,2025-02-10 06:20:00,2025-02-10 06:30:00,1,16.68827753991377
2025-02-10,2025-02-10 21:40:00,2025-02-10 21:50:00,1,11.327168183529512
2025-02-11,2025-02-11 06:00:00,2025-02-11 06:10:00,1,24.39388950604814
2025-02-11,2025-02-11 06:20:00,2025-02-11 06:30:00,1,20.420000000000073
2025-02-11,2025-02-11 10:00:00,2025-02-11 10:40:00,4,314.68991198107454
2025-02-11,2025-02-11 20:30:00,2025-02-11 21:40:00,7,350.89150767927305
2025-02-12,2025-02-12 06:00:00,2025-02-12 06:10:00,1,6.113261162665822
2025-02-12,2025-02-12 06:30:00,2025-02-12 06:40:00,1,10.649249999999938
2025-02-12,2025-02-12 10:10:00,2025-02-12 10:50:00,4,157.94188478639802
2025-02-12,2025-02-12 20:30:00,2025-02-12 21:50:00,8,218.81961127604006
2025-02-13,2025-02-13 06:20:00,2025-02-13 06:30:00,1,45.156666666666524
2025-02-13,2025-02-13 20:30:00,2025-02-13 21:10:00,4,182.9323270366359
2025-02-13,2025-02-13 21:30:00,2025-02-13 21:40:00,1,17.91392187443853
2025-02-14,2025-02-14 08:00:00,2025-02-14 08:30:00,3,174.36604876158307
2025-02-14,2025-02-14 20:40:00,2025-02-14 20:50:00,1,68.53056103359611
2025-02-14,2025-02-14 21:20:00,2025-02-14 21:40:00,2,24.836170560770814
2025-02-15,2025-02-15 08:10:00,2025-02-15 08:20:00,1,13.443541683619195
2025-02-15,2025-02-15 20:30:00,2025-02-15 21:50:00,8,351.7667513101544
2025-02-16,2025-02-16 05:50:00,2025-02-16 06:10:00,2,63.152463581022175
2025-02-16,2025-02-16 10:10:00,2025-02-16 10:50:00,4,584.8661416049945
2025-02-16,2025-02-16 20:30:00,2025-02-16 20:40:00,1,26.242877839892685
2025-02-16,2025-02-16 21:40:00,2025-02-16 21:50:00,1,14.13125972154262
2025-02-17,2025-02-17 06:00:00,2025-02-17 06:10:00,1,20.54606984206339
2025-02-17,2025-02-17 06:20:00,2025-02-17 06:30:00,1,11.56166666666661
2025-02-17,2025-02-17 20:30:00,2025-02-17 20:40:00,1,201.3347626422003
2025-02-17,2025-02-17 21:30:00,2025-02-17 21:40:00,1,12.904839922944824
2025-02-18,2025-02-18 06:00:00,2025-02-18 06:20:00,2,24.264114633052827
2025-02-18,2025-02-18 20:30:00,2025-02-18 20:40:00,1,36.25275232296349
2025-02-19,2025-02-19 05:50:00,2025-02-19 06:10:00,2,36.80268304140941
2025-02-19,2025-02-19 06:20:00,2025-02-19 06:30:00,1,61.078960471550204
2025-02-19,2025-02-19 10:00:00,2025-02-19 10:40:00,4,221.18597728377486
2025-02-19,2025-02-19 20:30:00,2025-02-19 22:00:00,9,257.6795284709474
2025-02-20,2025-02-20 05:50:00,2025-02-20 06:10:00,2,68.22754869606433
2025-02-20,2025-02-20 10:20:00,2025-02-20 10:50:00,3,98.12795746382794
2025-02-20,2025-02-20 20:50:00,2025-02-20 21:20:00,3,49.948108975393076
2025-02-21,2025-02-21 21:00:00,2025-02-21 21:20:00,2,46.59310226101552
2025-02-21,2025-02-21 21:40:00,2025-02-21 21:50:00,1,2.708638491405793
2025-02-22,2025-02-22 08:10:00,2025-02-22 08:20:00,1,39.61914078891898
2025-02-23,2025-02-23 06:00:00,2025-02-23 06:20:00,2,43.72907086525413
2025-02-23,2025-02-23 10:00:00,2025-02-23 10:20:00,2,224.40117219389347
2025-02-23,2025-02-23 20:30:00,2025-02-23 20:40:00,1,21.652590547512773
2025-02-23,2025-02-23 21:00:00,2025-02-23 21:30:00,3,54.75389025341171
2025-02-23,2025-02-23 21:40:00,2025-02-23 21:50:00,1,4.591248589473707
2025-02-24,2025-02-24 06:00:00,2025-02-24 06:20:00,2,75.6442428956451
2025-02-24,2025-02-24 20:50:00,2025-02-24 21:00:00,1,7.254018971419576
2025-02-24,2025-02-24 21:30:00,2025-02-24 21:50:00,2,26.895582056841135
2025-02-25,2025-02-25 06:00:00,2025-02-25 06:30:00,3,52.22525235560681
2025-02-25,2025-02-25 20:40:00,2025-02-25 21:50:00,7,115.55586487731254
2025-02-26,2025-02-26 06:00:00,2025-02-26 06:30:00,3,58.47377311127525
2025-02-27,2025-02-27 05:50:00,2025-02-27 06:20:00,3,46.530285197165654
2025-02-27,2025-02-27 09:50:00,2025-02-27 10:20:00,3,134.52375733854825
2025-02-27,2025-02-27 20:30:00,2025-02-27 20:50:00,2,126.4305251495249
2025-02-27,2025-02-27 21:20:00,2025-02-27 21:40:00,2,46.1676657271815
2025-02-28,2025-02-28 20:30:00,2025-02-28 21:50:00,8,272.41218027301676
2025-03-01,2025-03-01 20:30:00,2025-03-01 21:20:00,5,247.81233307162267
2025-03-01,2025-03-01 21:50:00,2025-03-01 22:00:00,1,2.3315037867554675
2025-03-02,2025-03-02 20:50:00,2025-03-02 21:10:00,2,15.114961873356059
2025-03-02,2025-03-02 21:20:00,2025-03-02 21:40:00,2,69.76767191359765
2025-03-03,2025-03-03 20:40:00,2025-03-03 21:40:00,6,173.8327877764765
2025-03-04,2025-03-04 06:00:00,2025-03-04 06:10:00,1,0.6247333333333245
2025-03-04,2025-03-04 21:40:00,2025-03-04 21:50:00,1,3.3801088236303483
2025-03-05,2025-03-05 05:50:00,2025-03-05 06:10:00,2,6.6182999999999765
2025-03-05,2025-03-05 20:30:00,2025-03-05 20:50:00,2,81.13051554052163
2025-03-05,2025-03-05 21:10:00,2025-03-05 21:30:00,2,16.208958502665062
2025-03-07,2025-03-07 21:30:00,2025-03-07 21:50:00,2,18.52207565253634
2025-03-08,2025-03-08 07:10:00,2025-03-08 08:00:00,5,123.4134831142907
2025-03-09,2025-03-09 09:50:00,2025-03-09 10:10:00,2,18.250487714677796
2025-03-10,2025-03-10 09:40:00,2025-03-10 10:20:00,4,208.38352046991986
2025-03-10,2025-03-10 20:30:00,2025-03-10 20:40:00,1,77.82816381237137
2025-03-12,2025-03-12 20:30:00,2025-03-12 20:40:00,1,3.256848415696709
2025-03-12,2025-03-12 21:00:00,2025-03-12 21:10:00,1,8.93237454455434
2025-03-13,2025-03-13 20:30:00,2025-03-13 20:50:00,2,259.63988312723444
2025-03-14,2025-03-14 07:00:00,2025-03-14 07:20:00,2,57.65196933222026
2025-03-14,2025-03-14 20:40:00,2025-03-14 20:50:00,1,153.6008024285295
2025-03-15,2025-03-15 07:20:00,2025-03-15 07:30:00,1,29.39316010896389
2025-03-15,2025-03-15 07:40:00,2025-03-15 07:50:00,1,20.30522056367166
2025-03-15,2025-03-15 21:20:00,2025-03-15 22:00:00,4,316.0852566609714
2025-03-16,2025-03-16 05:50:00,2025-03-16 06:00:00,1,1.6399999999999864
2025-03-20,2025-03-20 09:10:00,2025-03-20 10:00:00,5,327.4185726694878
2025-03-21,2025-03-21 07:00:00,2025-03-21 07:10:00,1,53.38047527952628
2025-03-21,2025-03-21 07:20:00,2025-03-21 07:40:00,2,44.35510013882199
2025-03-21,2025-03-21 20:40:00,2025-03-21 20:50:00,1,132.8187958517501
2025-03-21,2025-03-21 21:00:00,2025-03-21 21:50:00,5,167.89761633588154
