date,slot_id,interval_end,interval_start,load_actual_kwh,pv_actual_kwh,available_time,issue_time,forecast_history_end,dispatch_time,decision_input_cutoff,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,plan_load_kwh,plan_pv_kwh,risk_delta_kwh,reserve_internal_kwh,risk_history_start,risk_history_end,risk_sample_count,risk_history_days,risk_cold_start,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-02-01,1,2025-02-01T00:10:00,2025-02-01T00:00:00,422.0303666666667,0.0,2025-02-01T00:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T00:10:00,2025-02-01T00:10:00,0.4248,454.32543333333336,0.0,454.32543333333336,0.0,0.0,0.0,,,0,0,False,1287.6587666666667,833.3333333333333,0.0,7268.4231640740745,8018.4231640740745,0.0,1.0,833.3333333333334,0.0,0.0,32.295066666666685,32.295066666666685,0.0,7268.4231640740745,8018.4231640740745,546.99744408,0.0,546.99744408
2025-02-01,2,2025-02-01T00:20:00,2025-02-01T00:10:00,415.4073166666667,0.0,2025-02-01T00:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T00:20:00,2025-02-01T00:20:00,0.4245,446.6726833333333,0.0,446.6726833333333,0.0,0.0,0.0,,,0,0,False,1280.0060166666665,833.3333333333333,0.0,8018.4231640740745,8768.423164074075,0.0,1.0,833.3333333333334,0.0,0.0,31.26536666666641,31.26536666666641,0.0,8018.4231640740745,8768.423164074075,543.3625540749999,0.0,543.3625540749999
2025-02-01,3,2025-02-01T00:30:00,2025-02-01T00:20:00,410.7166666666667,0.0,2025-02-01T00:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T00:30:00,2025-02-01T00:30:00,0.4269,443.3066666666667,0.0,443.3066666666667,0.0,0.0,0.0,,,0,0,False,1276.6399999999999,833.3333333333333,0.0,8768.423164074075,9518.423164074075,0.0,1.0,833.3333333333334,0.0,0.0,32.589999999999804,32.589999999999804,0.0,8768.423164074075,9518.423164074075,544.997616,0.0,544.997616
2025-02-01,4,2025-02-01T00:40:00,2025-02-01T00:30:00,430.29479999999995,0.0,2025-02-01T00:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T00:40:00,2025-02-01T00:40:00,0.4272,476.9869166666667,0.0,476.9869166666667,0.0,0.0,0.0,,,0,0,False,476.9869166666667,0.0,0.0,9518.423164074075,9518.423164074075,0.0,-0.0,46.69211666666672,0.0,0.0,0.0,0.0,0.0,9518.423164074075,9560.446069074074,203.7688108,0.0,203.7688108
2025-02-01,5,2025-02-01T00:50:00,2025-02-01T00:40:00,424.4105833333333,0.0,2025-02-01T00:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T00:50:00,2025-02-01T00:50:00,0.4271,484.26815000000005,0.0,484.26815000000005,0.0,0.0,0.0,,,0,0,False,1074.909078806584,590.6409288065838,0.0,9518.423164074075,10050.0,0.0,1.0,650.4984954732506,0.0,0.0,0.0,0.0,0.0,9560.446069074074,10145.894715,459.093667558292,0.0,459.093667558292
2025-02-01,6,2025-02-01T01:00:00,2025-02-01T00:50:00,406.0516666666667,0.0,2025-02-01T01:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T01:00:00,2025-02-01T01:00:00,0.4285,468.2083333333333,0.0,468.2083333333333,0.0,0.0,0.0,,,0,0,False,468.2083333333333,0.0,0.0,10050.0,10050.0,0.0,0.0,62.15666666666664,0.0,0.0,0.0,0.0,0.0,10145.894715,10201.835715000001,200.6272708333333,0.0,200.6272708333333
2025-02-01,7,2025-02-01T01:10:00,2025-02-01T01:00:00,436.7501833333333,0.0,2025-02-01T01:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T01:10:00,2025-02-01T01:10:00,0.4311,490.43896666666666,0.0,490.43896666666666,0.0,0.0,0.0,,,0,0,False,490.43896666666666,0.0,0.0,10050.0,10050.0,0.0,0.0,53.68878333333333,0.0,0.0,0.0,0.0,0.0,10201.835715000001,10250.155620000001,211.42823853,0.0,211.42823853
2025-02-01,8,2025-02-01T01:20:00,2025-02-01T01:10:00,451.7976833333333,0.0,2025-02-01T01:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T01:20:00,2025-02-01T01:20:00,0.4302,487.2113166666666,0.0,487.2113166666666,0.0,0.0,0.0,,,0,0,False,487.2113166666666,0.0,0.0,10050.0,10050.0,0.0,0.0,35.41363333333334,0.0,0.0,0.0,0.0,0.0,10250.155620000001,10282.027890000001,209.59830843,0.0,209.59830843
2025-02-01,9,2025-02-01T01:30:00,2025-02-01T01:20:00,446.08,0.0,2025-02-01T01:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T01:30:00,2025-02-01T01:30:00,0.4279,464.605,0.0,464.605,0.0,0.0,0.0,,,0,0,False,464.605,0.0,0.0,10050.0,10050.0,0.0,0.0,18.525000000000034,0.0,0.0,0.0,0.0,0.0,10282.027890000001,10298.700390000002,198.8044795,0.0,198.8044795
2025-02-01,10,2025-02-01T01:40:00,2025-02-01T01:30:00,471.7663333333333,0.0,2025-02-01T01:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T01:40:00,2025-02-01T01:40:00,0.4312,494.2724,0.0,494.2724,0.0,0.0,0.0,,,0,0,False,494.2724,0.0,0.0,10050.0,10050.0,0.0,0.0,22.506066666666698,0.0,0.0,0.0,0.0,0.0,10298.700390000002,10318.955850000002,213.13025888,0.0,213.13025888
