date,slot_id,issue_time,forecast_history_end,load_forecast_kwh,pv_forecast_kwh,risk_delta_kwh,plan_load_kwh,plan_pv_kwh,selected_index,selected_tau,selected_terminal,selected_terminal_energy_kwh,selected_profile,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan
2025-01-15,1,2025-01-15 00:00:00,2025-01-15 00:00:00,630.0752870030816,0.0,16.339879278478904,646.4151662815605,0.0,0,0.75,1200.0,1200.0,X_uniform75,1479.7484996148937,833.3333333333333,0.0,6000.0,6750.0,0.0,1.0
2025-01-15,2,2025-01-15 00:00:00,2025-01-15 00:00:00,647.1065007593129,0.040865291902777656,16.339879278478904,663.4463800377918,0.040865291902777656,0,0.75,1200.0,1200.0,X_uniform75,1496.7388480792222,833.3333333333333,0.0,6750.0,7500.0,0.0,1.0
2025-01-15,3,2025-01-15 00:00:00,2025-01-15 00:00:00,622.8566449032713,0.41045542219734843,16.339879278478904,639.1965241817502,0.41045542219734843,0,0.75,1200.0,1200.0,X_uniform75,1472.119402092886,833.3333333333333,0.0,7500.0,8250.0,0.0,1.0
2025-01-15,4,2025-01-15 00:00:00,2025-01-15 00:00:00,569.7139183371559,0.984059359146559,16.339879278478904,586.0537976156347,0.984059359146559,0,0.75,1200.0,1200.0,X_uniform75,1418.4030715898214,833.3333333333333,0.0,8250.0,9000.0,0.0,1.0
2025-01-15,5,2025-01-15 00:00:00,2025-01-15 00:00:00,570.8342660767677,1.7290185455478815,16.339879278478904,587.1741453552465,1.7290185455478815,0,0.75,1200.0,1200.0,X_uniform75,1418.778460143032,833.3333333333333,0.0,9000.0,9750.0,0.0,1.0
2025-01-15,6,2025-01-15 00:00:00,2025-01-15 00:00:00,618.2787886482676,2.604893897504132,16.339879278478904,634.6186679267464,2.604893897504132,0,0.75,1200.0,1200.0,X_uniform75,632.0137740292423,0.0,0.0,9750.0,9750.0,0.0,0.0
2025-01-15,7,2025-01-15 00:00:00,2025-01-15 00:00:00,622.4263619024687,3.564662058493034,34.38632436604488,656.8126862685135,3.564662058493034,0,0.75,1200.0,1200.0,X_uniform75,653.2480242100205,0.0,0.0,9750.0,9750.0,0.0,0.0
2025-01-15,8,2025-01-15 00:00:00,2025-01-15 00:00:00,601.1626183292444,4.556129421635546,34.38632436604488,635.5489426952893,4.556129421635546,0,0.75,1200.0,1200.0,X_uniform75,630.9928132736537,0.0,0.0,9750.0,9750.0,0.0,0.0
2025-01-15,9,2025-01-15 00:00:00,2025-01-15 00:00:00,604.0383747809832,5.523534239114844,34.38632436604488,638.424699147028,5.523534239114844,0,0.75,1200.0,1200.0,X_uniform75,966.2344982412465,333.3333333333333,0.0,9750.0,10050.0,0.0,0.9999999999999992
2025-01-15,10,2025-01-15 00:00:00,2025-01-15 00:00:00,652.9862389252431,6.409303034574347,34.38632436604488,687.372563291288,6.409303034574347,0,0.75,1200.0,1200.0,X_uniform75,680.9632602567136,0.0,0.0,10050.0,10050.0,0.0,0.0
