date,slot_id,interval_end,interval_start,load_actual_kwh,pv_actual_kwh,available_time,issue_time,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-02-01,1,2025-02-01 00:10:00,2025-02-01 00:00:00,422.0303666666667,0.0,2025-02-01T00:10:00,2025-02-01 00:00:00,0.4248,446.62184779000137,0.30050290088415643,446.3213448891172,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,24.29097822245052,24.29097822245052,0.0,7268.4231640740745,7268.4231640740745,189.597307308897,0.0,189.597307308897
2025-02-01,2,2025-02-01 00:20:00,2025-02-01 00:10:00,415.4073166666667,0.0,2025-02-01T00:20:00,2025-02-01 00:00:00,0.4245,441.33740164805374,0.6505706636568043,440.6868309843969,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,25.279514317730218,25.279514317730218,0.0,7268.4231640740745,7268.4231640740745,187.07155975287648,0.0,187.07155975287648
2025-02-01,3,2025-02-01 00:30:00,2025-02-01 00:20:00,410.7166666666667,0.0,2025-02-01T00:30:00,2025-02-01 00:00:00,0.4269,439.3940358801821,1.0403089385468585,438.3537269416353,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,27.637060274968576,27.637060274968576,0.0,7268.4231640740745,7268.4231640740745,187.1332060313841,0.0,187.1332060313841
2025-02-01,4,2025-02-01 00:40:00,2025-02-01 00:30:00,430.29479999999995,0.0,2025-02-01T00:40:00,2025-02-01 00:00:00,0.4272,467.9889913571435,1.4534183399936076,466.5355730171499,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,36.240773017149934,36.240773017149934,0.0,7268.4231640740745,7268.4231640740745,199.30399679292645,0.0,199.30399679292645
2025-02-01,5,2025-02-01 00:50:00,2025-02-01 00:40:00,424.4105833333333,0.0,2025-02-01T00:50:00,2025-02-01 00:00:00,0.4271,473.85663408715675,1.8677750793967487,471.98885900776,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,47.57827567442672,47.57827567442672,0.0,7268.4231640740745,7268.4231640740745,201.58644168221429,0.0,201.58644168221429
2025-02-01,6,2025-02-01 01:00:00,2025-02-01 00:50:00,406.0516666666667,0.0,2025-02-01T01:00:00,2025-02-01 00:00:00,0.4285,460.54400507294906,2.256230205727409,458.28777486722163,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,52.23610820055495,52.23610820055495,0.0,7268.4231640740745,7268.4231640740745,196.37631153060445,0.0,196.37631153060445
2025-02-01,7,2025-02-01 01:10:00,2025-02-01 01:00:00,436.7501833333333,0.0,2025-02-01T01:10:00,2025-02-01 00:00:00,0.4311,480.5570409484658,2.587610135119509,477.96943081334626,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,41.21924748001294,41.21924748001294,0.0,7268.4231640740745,7268.4231640740745,206.05262162363357,0.0,206.05262162363357
2025-02-01,8,2025-02-01 01:20:00,2025-02-01 01:10:00,451.7976833333333,0.0,2025-02-01T01:20:00,2025-02-01 00:00:00,0.4302,476.8780047104005,2.8278966757510466,474.05010803464944,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,22.25242470131616,22.25242470131616,0.0,7268.4231640740745,7268.4231640740745,203.9363564765062,0.0,203.9363564765062
2025-02-01,9,2025-02-01 01:30:00,2025-02-01 01:20:00,446.08,0.0,2025-02-01T01:30:00,2025-02-01 00:00:00,0.4279,456.92792090405095,2.941560689388316,453.9863602146626,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,7.906360214662641,7.906360214662641,0.0,7268.4231640740745,7268.4231640740745,194.26076353585412,0.0,194.26076353585412
2025-02-01,10,2025-02-01 01:40:00,2025-02-01 01:30:00,471.7663333333333,0.0,2025-02-01T01:40:00,2025-02-01 00:00:00,0.4312,486.37817986200923,2.8930199532897416,483.4851599087195,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,11.718826575386174,11.718826575386174,0.0,7268.4231640740745,7268.4231640740745,208.47880095263986,0.0,208.47880095263986
2025-02-01,11,2025-02-01 01:50:00,2025-02-01 01:40:00,448.02596666666665,0.0,2025-02-01T01:50:00,2025-02-01 00:00:00,0.4333,497.2715434162344,2.6481887644671853,494.6233546517672,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,46.59738798510057,46.59738798510057,0.0,7268.4231640740745,7268.4231640740745,214.32029957061076,0.0,214.32029957061076
2025-02-01,12,2025-02-01 02:00:00,2025-02-01 01:50:00,397.40333333333336,0.0,2025-02-01T02:00:00,2025-02-01 00:00:00,0.4311,479.3258722264782,2.176084421374876,477.14978780510336,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,79.74645447177,79.74645447177,0.0,7268.4231640740745,7268.4231640740745,205.69927352278006,0.0,205.69927352278006
2025-02-01,13,2025-02-01 02:10:00,2025-02-01 02:00:00,434.0906333333333,0.0,2025-02-01T02:10:00,2025-02-01 00:00:00,0.4293,491.73279970503086,1.450453973760852,490.28234573127,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,56.191712397936726,56.191712397936726,0.0,7268.4231640740745,7268.4231640740745,210.47821102243424,0.0,210.47821102243424
2025-02-01,14,2025-02-01 02:20:00,2025-02-01 02:10:00,490.5609166666666,0.0,2025-02-01T02:20:00,2025-02-01 00:00:00,0.4324,504.6851195553068,0.45138358565362546,504.2337359696532,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,13.672819302986568,13.672819302986568,0.0,7268.4231640740745,7268.4231640740745,218.03066743327804,0.0,218.03066743327804
2025-02-01,15,2025-02-01 02:30:00,2025-02-01 02:20:00,503.22,0.0,2025-02-01T02:30:00,2025-02-01 00:00:00,0.4367,499.43117337786794,0.0,499.43117337786794,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,3.788826622132092,0.0,0.0,0.0,7268.4231640740745,7268.4231640740745,218.10159341411492,8.272902929425422,226.37449634354033
2025-02-01,16,2025-02-01 02:40:00,2025-02-01 02:30:00,474.0728166666667,0.0,2025-02-01T02:40:00,2025-02-01 00:00:00,0.4348,491.44378426330286,0.0,491.44378426330286,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,17.37096759663615,17.37096759663615,0.0,7268.4231640740745,7268.4231640740745,213.67975739768409,0.0,213.67975739768409
2025-02-01,17,2025-02-01 02:50:00,2025-02-01 02:40:00,461.38439999999997,0.0,2025-02-01T02:50:00,2025-02-01 00:00:00,0.4335,495.12806839393573,0.0,495.12806839393573,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,33.743668393935764,33.743668393935764,0.0,7268.4231640740745,7268.4231640740745,214.63801764877113,0.0,214.63801764877113
2025-02-01,18,2025-02-01 03:00:00,2025-02-01 02:50:00,476.94166666666666,0.0,2025-02-01T03:00:00,2025-02-01 00:00:00,0.4357,508.40612383770815,0.0,508.40612383770815,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,31.464457171041488,31.464457171041488,0.0,7268.4231640740745,7268.4231640740745,221.51254815608942,0.0,221.51254815608942
2025-02-01,19,2025-02-01 03:10:00,2025-02-01 03:00:00,483.39955000000003,0.0,2025-02-01T03:10:00,2025-02-01 00:00:00,0.4374,516.1661777369932,0.0,516.1661777369932,0.0,0.0,7268.4231640740745,7268.4231640740745,0.0,0.0,0.0,0.0,0.0,32.766627736993144,32.766627736993144,0.0,7268.4231640740745,7268.4231640740745,225.7710861421608,0.0,225.7710861421608
