date,grid_original_kwh,grid_effective_kwh,emergency_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-02-01,39551.37240779922,35352.29173939257,0.0,21918.659742162916,0.0010162243500603987,-1221.0217747001275,20697.63898368714,0.0,20697.63898368714,13238.097061765826,14947.458757697239,2683.477501990646,928.5132590847662,1754.96424290588,7268.4231640740745,2574.4230111108327
2025-02-02,90380.67470287868,85904.90190908223,0.0,57675.77665943188,0.01880733503452333,-1432.5135695147617,56243.281897252156,0.0,56243.281897252156,21626.755901401466,17315.44940946974,3237.3174671504917,3212.4085215788464,24.908945571645212,2574.4230111108327,2799.1150896279955
2025-02-03,92112.27284915296,86089.66860390581,0.0,58960.82640544178,0.018528497029394627,-2119.8675326827824,56840.97740125603,0.0,56840.97740125603,21898.552297984206,18110.05506959403,2084.254875515635,2084.254875515635,0.0,2799.1150896279955,2385.5287471537504
2025-02-04,95563.01132194661,89082.0173970295,0.0,61872.350963871475,0.01957522738532849,-2373.5222934522153,59498.848245646645,0.0,59498.848245646645,22347.356447807226,17912.951140485635,3452.748139707903,3452.3963563745697,0.35178333333337264,2385.5287471537504,2594.8705051962215
2025-02-05,88976.52558584887,86576.58897026704,0.0,56987.0457626421,0.05441610722982809,-932.1173685810556,56054.982810168265,0.0,56054.982810168265,22112.41892310987,18287.27162455563,2003.0146883794614,2003.0146883794614,0.0,2594.8705051962215,2176.856842044408
2025-02-06,95687.95214438614,87039.95532294342,0.0,61887.08185375781,2.21038404192748,-3158.186733719203,58731.10550408054,0.0,58731.10550408054,22099.38055124184,17600.88153237193,2270.3990874068363,2268.9982707401696,1.40081666666672,2176.856842044408,2509.764302193262
2025-02-07,45142.99979836364,40317.08438759206,0.0,24210.34292343259,0.005938874653603608,-1429.664851267226,22780.684011040015,0.0,22780.684011040015,17862.146102915554,15227.04363562504,5876.302253634879,871.538323245944,5004.763930388935,2509.764302193262,1666.7584219005523
2025-02-08,35691.58909548627,36133.175296832385,105.2435489759145,18492.72450252478,619.6824208994391,-0.040474999965970246,19112.366448424254,643.3538148897653,19755.72026331402,18851.118613689723,15453.741903489234,1263.8794189411487,7.106325688151299,1256.7730932529976,1666.7584219005523,1461.9408370110384
2025-02-09,87945.07858048896,85895.50995887259,0.0,55655.82720139208,0.1362183536257441,-804.2554698544753,54851.70794989123,0.0,54851.70794989123,23275.609169006948,18753.71468527946,1818.1995084784262,1818.1995084784262,0.0,1461.9408370110384,1572.528327695664
2025-02-10,84914.84500297546,79360.09170546694,0.0,53669.643861674325,0.6804057406156533,-1884.3621220621521,51785.96214535279,0.0,51785.96214535279,22635.8865073235,18264.761675449186,662.3292902592941,662.3292902592941,0.0,1572.528327695664,1650.6465448988265
