date,slot_id,issue_time,forecast_history_end,load_forecast_kwh,pv_forecast_kwh,risk_delta_kwh,plan_load_kwh,plan_pv_kwh,selected_index,selected_tau,selected_terminal,selected_terminal_energy_kwh,selected_profile,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan
2025-01-15,1,2025-01-15 00:00:00,2025-01-15 00:00:00,630.0752870030816,0.0,26.338168883891864,656.4134558869735,0.0,0,0.8,1200.0,1200.0,X_strong_morning85,1489.7467892203067,833.3333333333333,0.0,6000.0,6750.0,0.0,1.0
2025-01-15,2,2025-01-15 00:00:00,2025-01-15 00:00:00,647.1065007593129,0.040865291902777656,26.338168883891864,673.4446696432047,0.040865291902777656,0,0.8,1200.0,1200.0,X_strong_morning85,1506.7371376846352,833.3333333333333,0.0,6750.0,7500.0,0.0,1.0
2025-01-15,3,2025-01-15 00:00:00,2025-01-15 00:00:00,622.8566449032713,0.41045542219734843,26.338168883891864,649.1948137871632,0.41045542219734843,0,0.8,1200.0,1200.0,X_strong_morning85,1482.117691698299,833.3333333333333,0.0,7500.0,8250.0,0.0,1.0
2025-01-15,4,2025-01-15 00:00:00,2025-01-15 00:00:00,569.7139183371559,0.984059359146559,26.338168883891864,596.0520872210477,0.984059359146559,0,0.8,1200.0,1200.0,X_strong_morning85,1428.4013611952344,833.3333333333333,0.0,8250.0,9000.0,0.0,1.0
2025-01-15,5,2025-01-15 00:00:00,2025-01-15 00:00:00,570.8342660767677,1.7290185455478815,26.338168883891864,597.1724349606595,1.7290185455478815,0,0.8,1200.0,1200.0,X_strong_morning85,1428.776749748445,833.3333333333333,0.0,9000.0,9750.0,0.0,1.0
2025-01-15,6,2025-01-15 00:00:00,2025-01-15 00:00:00,618.2787886482676,2.604893897504132,26.338168883891864,644.6169575321594,2.604893897504132,0,0.8,1200.0,1200.0,X_strong_morning85,642.0120636346553,0.0,0.0,9750.0,9750.0,0.0,0.0
2025-01-15,7,2025-01-15 00:00:00,2025-01-15 00:00:00,622.4263619024687,3.564662058493034,40.43412651353932,662.860488416008,3.564662058493034,0,0.8,1200.0,1200.0,X_strong_morning85,659.295826357515,0.0,0.0,9750.0,9750.0,0.0,0.0
2025-01-15,8,2025-01-15 00:00:00,2025-01-15 00:00:00,601.1626183292444,4.556129421635546,40.43412651353932,641.5967448427838,4.556129421635546,0,0.8,1200.0,1200.0,X_strong_morning85,637.0406154211482,0.0,0.0,9750.0,9750.0,0.0,0.0
2025-01-15,9,2025-01-15 00:00:00,2025-01-15 00:00:00,604.0383747809832,5.523534239114844,40.43412651353932,644.4725012945225,5.523534239114844,0,0.8,1200.0,1200.0,X_strong_morning85,972.2823003887411,333.3333333333333,0.0,9750.0,10050.0,0.0,0.9999999999999992
2025-01-15,10,2025-01-15 00:00:00,2025-01-15 00:00:00,652.9862389252431,6.409303034574347,40.43412651353932,693.4203654387825,6.409303034574347,0,0.8,1200.0,1200.0,X_strong_morning85,687.0110624042081,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,11,2025-01-15 00:00:00,2025-01-15 00:00:00,651.6859621541051,7.155924059093872,40.43412651353932,692.1200886676445,7.155924059093872,0,0.8,1200.0,1200.0,X_strong_morning85,684.9641646085506,0.0,0.0,10050.0,10050.0,0.0,0.0
