date,slot_id,load_actual_kw,interval_end,interval_start,load_raw_time_label,load_source_row,load_source_column,pv_actual_kw,pv_raw_time_label,pv_source_row,pv_source_column,actual_price_yuan_per_kwh,price_raw_time_label,price_source_row,price_source_column,fixed_price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,net_load_actual_kw,net_load_actual_kwh,available_time,issue_time,forecast_history_end,dispatch_time,decision_input_cutoff,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,grid_plan_kwh,selected_index,selected_candidate,risk_delta_kwh,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,forecast_emergency_kwh,forecast_charge_kwh,forecast_discharge_kwh,forecast_energy_start_kwh,forecast_energy_end_kwh,forecast_surplus_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-01-24,1,2454.856,2025-01-24T00:10:00,2025-01-24T00:00:00,00:10:00,25,B,0.0,00:10:00,25,B,0.3048,00:10:00,25,B,0.4248,409.1426666666667,0.0,2454.856,409.1426666666667,2025-01-24T00:10:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T00:10:00,2025-01-24T00:10:00,0.4248,364.8331256277157,0.09863773620576857,535.2747021480022,4,point_incumbent,27.280378734877683,126.13203548133555,0.0,0.0,0.0,0.0,0.0,6000.0,6113.518831933202,0.0,170.54021425649233,0.0,6000.0,6153.486192830843,0.0,227.38469347247135,0.0,227.38469347247135
2025-01-24,2,2503.1642,2025-01-24T00:20:00,2025-01-24T00:10:00,00:20:00,25,C,0.0,00:20:00,25,C,0.3072,00:20:00,25,C,0.4245,417.1940333333334,0.0,2503.1642,417.1940333333334,2025-01-24T00:20:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T00:20:00,2025-01-24T00:20:00,0.4245,386.25626117631026,0.3633251256183183,534.424032225587,4,point_incumbent,27.280378734877683,117.2299988922536,0.0,0.0,0.0,0.0,0.0,6113.518831933202,6219.02583093623,0.0,148.53109617489503,0.0,6153.486192830843,6287.164179388248,0.0,226.86300167976168,0.0,226.86300167976168
2025-01-24,3,2653.22,2025-01-24T00:30:00,2025-01-24T00:20:00,00:30:00,25,D,0.0,00:30:00,25,D,0.3419,00:30:00,25,D,0.4269,442.2033333333333,0.0,2653.22,442.2033333333333,2025-01-24T00:30:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T00:30:00,2025-01-24T00:30:00,0.4269,450.1290119811034,0.7809283067332312,613.8737776207245,4,point_incumbent,27.280378734877683,171.67044428739115,0.0,0.0,0.0,0.0,0.0,6219.02583093623,6373.529230794882,0.0,164.5256939463543,0.0,6287.164179388248,6435.237303939967,0.0,262.06271566628726,0.0,262.06271566628726
2025-01-24,4,2860.271,2025-01-24T00:40:00,2025-01-24T00:30:00,00:40:00,25,E,0.0,00:40:00,25,E,0.3798,00:40:00,25,E,0.4272,476.71183333333335,0.0,2860.271,476.71183333333335,2025-01-24T00:40:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T00:40:00,2025-01-24T00:40:00,0.4272,472.3553626435992,1.3300803799677872,662.1085396854643,4,point_incumbent,27.280378734877683,185.39670635213093,0.0,0.0,0.0,0.0,0.0,6373.529230794882,6540.3862665117995,0.0,191.0832574218328,0.0,6435.237303939967,6607.212235619617,0.0,282.85276815363034,0.0,282.85276815363034
2025-01-24,5,2880.7933,2025-01-24T00:50:00,2025-01-24T00:40:00,00:50:00,25,F,0.0,00:50:00,25,F,0.3823,00:50:00,25,F,0.4271,480.13221666666664,0.0,2880.7933,480.13221666666664,2025-01-24T00:50:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T00:50:00,2025-01-24T00:50:00,0.4271,440.6535371995405,1.9818428152590795,626.9042352747891,4,point_incumbent,27.280378734877683,146.7720186081225,0.0,0.0,0.0,0.0,0.0,6540.3862665117995,6672.48108325911,0.0,188.23254089050766,0.0,6607.212235619617,6776.621522421074,0.0,267.7507988858624,0.0,267.7507988858624
2025-01-24,6,2778.73,2025-01-24T01:00:00,2025-01-24T00:50:00,01:00:00,25,G,0.0,01:00:00,25,G,0.3679,01:00:00,25,G,0.4285,463.12166666666667,0.0,2778.73,463.12166666666667,2025-01-24T01:00:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T01:00:00,2025-01-24T01:00:00,0.4285,407.36622335525476,2.70061099385335,561.0292998519881,4,point_incumbent,27.280378734877683,97.9076331853214,0.0,0.0,0.0,0.0,0.0,6672.48108325911,6760.597953125899,0.0,156.3636874905867,0.0,6776.621522421074,6917.348841162601,0.0,240.4010549865769,0.0,240.4010549865769
2025-01-24,7,2843.3884,2025-01-24T01:10:00,2025-01-24T01:00:00,01:10:00,25,H,0.0,01:10:00,25,H,0.3868,01:10:00,25,H,0.4311,473.89806666666664,0.0,2843.3884,473.89806666666664,2025-01-24T01:10:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T01:10:00,2025-01-24T01:10:00,0.4311,434.8804923953798,3.445244772951057,549.5109155737962,4,point_incumbent,35.880152311859355,75.61284890712955,0.0,0.0,0.0,0.0,0.0,6760.597953125899,6828.649517142316,0.0,118.0756679513674,0.0,6917.348841162601,7023.616942318832,0.0,236.89415570386353,0.0,236.89415570386353
2025-01-24,8,2844.8353,2025-01-24T01:20:00,2025-01-24T01:10:00,01:20:00,25,I,0.0,01:20:00,25,I,0.3812,01:20:00,25,I,0.4302,474.1392166666667,0.0,2844.8353,474.1392166666667,2025-01-24T01:20:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T01:20:00,2025-01-24T01:20:00,0.4302,446.2478219025699,4.170400126898761,589.0555856670725,4,point_incumbent,35.880152311859355,114.91636900040578,0.0,0.0,0.0,0.0,0.0,6828.649517142316,6932.074249242681,0.0,146.97816389140138,0.0,7023.616942318832,7155.897289821093,0.0,253.4117129539746,0.0,253.4117129539746
2025-01-24,9,2777.55,2025-01-24T01:30:00,2025-01-24T01:20:00,01:30:00,25,J,0.0,01:30:00,25,J,0.3569,01:30:00,25,J,0.4279,462.925,0.0,2777.55,462.925,2025-01-24T01:30:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T01:30:00,2025-01-24T01:30:00,0.4279,431.59004468751533,4.8280335296093035,604.1329040918055,4,point_incumbent,35.880152311859355,141.20790409180546,0.0,0.0,0.0,0.0,0.0,6932.074249242681,7059.161362925305,0.0,177.37089293389948,0.0,7155.897289821093,7315.531093461603,0.0,258.5084696608836,0.0,258.5084696608836
2025-01-24,10,2879.605,2025-01-24T01:40:00,2025-01-24T01:30:00,01:40:00,25,K,0.0,01:40:00,25,K,0.3801,01:40:00,25,K,0.4312,479.93416666666667,0.0,2879.605,479.93416666666667,2025-01-24T01:40:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T01:40:00,2025-01-24T01:40:00,0.4312,454.1731454657523,5.369046882431862,594.4890101521394,4,point_incumbent,35.880152311859355,114.5548434854727,0.0,0.0,0.0,0.0,0.0,7059.161362925305,7162.26072206223,0.0,145.68491156881896,0.0,7315.531093461603,7446.6475138735395,0.0,256.34366117760254,0.0,256.34366117760254
2025-01-24,11,2944.2292,2025-01-24T01:50:00,2025-01-24T01:40:00,01:50:00,25,L,0.0,01:50:00,25,L,0.3962,01:50:00,25,L,0.4333,490.7048666666667,0.0,2944.2292,490.7048666666667,2025-01-24T01:50:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T01:50:00,2025-01-24T01:50:00,0.4333,463.43828865003985,5.745037532978908,586.3518316909576,4,point_incumbent,35.880152311859355,95.64696502429092,0.0,0.0,0.0,0.0,0.0,7162.26072206223,7248.342990584092,0.0,128.6585805738967,0.0,7446.6475138735395,7562.440236390046,0.0,254.06624867169194,0.0,254.06624867169194
2025-01-24,12,2955.71,2025-01-24T02:00:00,2025-01-24T01:50:00,02:00:00,25,M,0.0,02:00:00,25,M,0.3893,02:00:00,25,M,0.4311,492.61833333333334,0.0,2955.71,492.61833333333334,2025-01-24T02:00:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T02:00:00,2025-01-24T02:00:00,0.4311,452.8988398427091,5.910115335972038,621.5817649200301,4,point_incumbent,35.880152311859355,128.96343158669674,0.0,0.0,0.0,0.0,0.0,7248.342990584092,7364.410079012119,0.0,174.593040413293,0.0,7562.440236390046,7719.57397276201,0.0,267.96389885702496,0.0,267.96389885702496
2025-01-24,13,3094.5401,2025-01-24T02:10:00,2025-01-24T02:00:00,02:10:00,25,N,0.0,02:10:00,25,N,0.3995,02:10:00,25,N,0.4293,515.7566833333334,0.0,3094.5401,515.7566833333334,2025-01-24T02:10:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T02:10:00,2025-01-24T02:10:00,0.4293,467.9351850535983,5.822746827686159,649.1399292645966,4,point_incumbent,28.913712388967923,133.38324593126322,0.0,0.0,0.0,0.0,0.0,7364.410079012119,7484.455000350256,0.0,187.0274910386845,0.0,7719.57397276201,7887.898714696827,0.0,278.67577163329133,0.0,278.67577163329133
2025-01-24,14,3118.238,2025-01-24T02:20:00,2025-01-24T02:10:00,02:20:00,25,O,0.0,02:20:00,25,O,0.4138,02:20:00,25,O,0.4324,519.7063333333333,0.0,3118.238,519.7063333333333,2025-01-24T02:20:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T02:20:00,2025-01-24T02:20:00,0.4324,469.546626583901,5.447585459048031,645.0894594138717,4,point_incumbent,28.913712388967923,125.38312608053843,0.0,0.0,0.0,0.0,0.0,7484.455000350256,7597.299813822741,0.0,180.99041828901875,0.0,7887.898714696827,8050.790091156943,0.0,278.93668225055814,0.0,278.93668225055814
2025-01-24,15,3062.58,2025-01-24T02:30:00,2025-01-24T02:20:00,02:30:00,25,P,0.0,02:30:00,25,P,0.4104,02:30:00,25,P,0.4367,510.43,0.0,3062.58,510.43,2025-01-24T02:30:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T02:30:00,2025-01-24T02:30:00,0.4367,459.7433614267102,4.75724648343453,598.5251908562582,4,point_incumbent,28.913712388967923,88.09519085625817,0.0,0.0,0.0,0.0,0.0,7597.299813822741,7676.585485593374,0.0,143.53907591298253,0.0,8050.790091156943,8179.975259478628,0.0,261.37595084692794,0.0,261.37595084692794
2025-01-24,16,3215.9765,2025-01-24T02:40:00,2025-01-24T02:30:00,02:40:00,25,Q,0.0,02:40:00,25,Q,0.3868,02:40:00,25,Q,0.4348,535.9960833333333,0.0,3215.9765,535.9960833333333,2025-01-24T02:40:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T02:40:00,2025-01-24T02:40:00,0.4348,481.18143773613787,3.733985534404695,643.5901332485622,4,point_incumbent,28.913712388967923,107.59404991522888,0.0,0.0,0.0,0.0,0.0,7676.585485593374,7773.42013051708,0.0,166.14268104682907,0.0,8179.975259478628,8329.503672420775,0.0,279.83298993647486,0.0,279.83298993647486
2025-01-24,17,3338.5043,2025-01-24T02:50:00,2025-01-24T02:40:00,02:50:00,25,R,0.0,02:50:00,25,R,0.3922,02:50:00,25,R,0.4335,556.4173833333333,0.0,3338.5043,556.4173833333333,2025-01-24T02:50:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T02:50:00,2025-01-24T02:50:00,0.4335,490.07942354686577,2.371241152573848,656.4389333436584,4,point_incumbent,28.913712388967923,100.02155001032509,0.0,0.0,0.0,0.0,0.0,7773.42013051708,7863.439525526373,0.0,168.73075094936644,0.0,8329.503672420775,8481.361348275204,0.0,284.5662776044759,0.0,284.5662776044759
