date,slot_id,load_actual_kw,interval_end,interval_start,load_raw_time_label,load_source_row,load_source_column,pv_actual_kw,pv_raw_time_label,pv_source_row,pv_source_column,actual_price_yuan_per_kwh,price_raw_time_label,price_source_row,price_source_column,fixed_price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,net_load_actual_kw,net_load_actual_kwh,available_time,issue_time,forecast_history_end,dispatch_time,decision_input_cutoff,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,risk_delta_kwh,plan_load_kwh,plan_pv_kwh,selected_index,selected_tau,selected_profile,selected_terminal,selected_terminal_energy_kwh,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-03-20,1,3299.0689,2025-03-20T00:10:00,2025-03-20T00:00:00,00:10:00,80,B,0.0,00:10:00,80,B,0.4487,00:10:00,80,B,0.4248,549.8448166666667,0.0,3299.0689,549.8448166666667,2025-03-20T00:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:10:00,2025-03-20T00:10:00,0.4248,599.953889516172,0.6881231779921642,22.775666837619735,622.7295563537917,0.6881231779921642,0,0.8,X_day50,1200.0,1200.0,1455.3747665091328,833.3333333333333,0.0,2671.2548676770416,3421.2548676770416,0.0,1.0,833.3333333333334,0.0,0.0,72.1966165091327,72.1966165091327,0.0,2671.2548676770416,3421.2548676770416,618.2432008130796,0.0,618.2432008130796
2025-03-20,2,3421.881,2025-03-20T00:20:00,2025-03-20T00:10:00,00:20:00,80,C,0.0,00:20:00,80,C,0.4373,00:20:00,80,C,0.4245,570.3135,0.0,3421.881,570.3135,2025-03-20T00:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:20:00,2025-03-20T00:20:00,0.4245,593.4156177461416,0.7635675828808566,22.775666837619735,616.1912845837613,0.7635675828808566,0,0.8,X_day50,1200.0,1200.0,1448.7610503342137,833.3333333333333,0.0,3421.2548676770416,4171.254867677042,0.0,1.0,833.3333333333334,0.0,0.0,45.11421700088033,45.11421700088033,0.0,3421.2548676770416,4171.254867677042,614.9990658668737,0.0,614.9990658668737
2025-03-20,3,3683.11,2025-03-20T00:30:00,2025-03-20T00:20:00,00:30:00,80,D,0.0,00:30:00,80,D,0.4311,00:30:00,80,D,0.4269,613.8516666666667,0.0,3683.11,613.8516666666667,2025-03-20T00:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:30:00,2025-03-20T00:30:00,0.4269,580.4393460126182,0.23923107243809127,22.775666837619735,603.2150128502379,0.23923107243809127,0,0.8,X_day50,1200.0,1200.0,1436.309115111133,833.3333333333333,0.0,4171.254867677042,4921.254867677042,0.0,1.0,822.4574484444663,0.0,0.0,0.0,0.0,0.0,4171.254867677042,4911.466571277062,613.1603612409427,0.0,613.1603612409427
2025-03-20,4,3476.737,2025-03-20T00:40:00,2025-03-20T00:30:00,00:40:00,80,E,0.0,00:40:00,80,E,0.4344,00:40:00,80,E,0.4272,579.4561666666667,0.0,3476.737,579.4561666666667,2025-03-20T00:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:40:00,2025-03-20T00:40:00,0.4272,589.9157636485189,0.0,22.775666837619735,612.6914304861386,0.0,0,0.8,X_day50,1200.0,1200.0,1446.024763819472,833.3333333333333,0.0,4921.254867677042,5671.254867677042,0.0,1.0,833.3333333333334,0.0,0.0,33.23526381947181,33.23526381947181,0.0,4911.466571277062,5661.466571277062,617.7417791036785,0.0,617.7417791036785
2025-03-20,5,3302.6695,2025-03-20T00:50:00,2025-03-20T00:40:00,00:50:00,80,F,0.0,00:50:00,80,F,0.4238,00:50:00,80,F,0.4271,550.4449166666667,0.0,3302.6695,550.4449166666667,2025-03-20T00:50:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:50:00,2025-03-20T00:50:00,0.4271,585.7067371611821,0.0,22.775666837619735,608.4824039988018,0.0,0,0.8,X_day50,1200.0,1200.0,1441.815737332135,833.3333333333333,0.0,5671.254867677042,6421.254867677042,0.0,1.0,833.3333333333334,0.0,0.0,58.037487332135015,58.037487332135015,0.0,5661.466571277062,6411.466571277062,615.7995014145548,0.0,615.7995014145548
2025-03-20,6,3426.94,2025-03-20T01:00:00,2025-03-20T00:50:00,01:00:00,80,G,0.0,01:00:00,80,G,0.4296,01:00:00,80,G,0.4285,571.1566666666666,0.0,3426.94,571.1566666666666,2025-03-20T01:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:00:00,2025-03-20T01:00:00,0.4285,563.8726304229446,0.0,22.775666837619735,586.6482972605643,0.0,0,0.8,X_day50,1200.0,1200.0,1419.9816305938975,833.3333333333333,0.0,6421.254867677042,7171.254867677042,0.0,1.0,833.3333333333334,0.0,0.0,15.491630593897526,15.491630593897526,0.0,6411.466571277062,7161.466571277062,608.4621287094851,0.0,608.4621287094851
2025-03-20,7,3609.5343,2025-03-20T01:10:00,2025-03-20T01:00:00,01:10:00,80,H,0.0,01:10:00,80,H,0.4989,01:10:00,80,H,0.4311,601.5890499999999,0.0,3609.5343,601.5890499999999,2025-03-20T01:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:10:00,2025-03-20T01:10:00,0.4311,557.0724677171621,0.0,25.455490765356185,582.5279584825183,0.0,0,0.8,X_day50,1200.0,1200.0,582.5279584825183,0.0,0.0,7171.254867677042,7171.254867677042,0.0,0.0,0.0,19.0610915174816,0.0,0.0,0.0,0.0,7161.466571277062,7140.287580702083,251.12780290181365,0.0,251.12780290181365
2025-03-20,8,3668.9025,2025-03-20T01:20:00,2025-03-20T01:10:00,01:20:00,80,I,0.0,01:20:00,80,I,0.5083,01:20:00,80,I,0.4302,611.48375,0.0,3668.9025,611.48375,2025-03-20T01:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:20:00,2025-03-20T01:20:00,0.4302,550.5681314738787,0.0,25.455490765356185,576.0236222392349,0.0,0,0.8,X_day50,1200.0,1200.0,1274.6293248202992,698.6057025810644,0.0,7171.254867677042,7800.0,0.0,0.9999999999999974,663.1455748202992,0.0,0.0,0.0,0.0,0.0,7140.287580702083,7737.118598040352,548.3455355376927,0.0,548.3455355376927
2025-03-20,9,3589.3,2025-03-20T01:30:00,2025-03-20T01:20:00,01:30:00,80,J,0.0,01:30:00,80,J,0.4468,01:30:00,80,J,0.4279,598.2166666666667,0.0,3589.3,598.2166666666667,2025-03-20T01:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:30:00,2025-03-20T01:30:00,0.4279,543.8389841690238,0.0,25.455490765356185,569.29447493438,0.0,0,0.8,X_day50,1200.0,1200.0,1402.6278082677131,833.3333333333333,0.0,7800.0,8550.0,0.0,1.0,804.4111416010464,0.0,0.0,0.0,0.0,0.0,7737.118598040352,8461.088625481294,600.1844391577545,0.0,600.1844391577545
2025-03-20,10,3503.6157,2025-03-20T01:40:00,2025-03-20T01:30:00,01:40:00,80,K,0.0,01:40:00,80,K,0.4284,01:40:00,80,K,0.4312,583.9359499999999,0.0,3503.6157,583.9359499999999,2025-03-20T01:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:40:00,2025-03-20T01:40:00,0.4312,557.3656575097407,0.0,25.455490765356185,582.8211482750969,0.0,0,0.8,X_day50,1200.0,1200.0,582.8211482750969,0.0,0.0,8550.0,8550.0,0.0,0.0,0.0,1.1148017249030318,0.0,0.0,0.0,0.0,8461.088625481294,8459.849956898068,251.3124791362218,0.0,251.3124791362218
2025-03-20,11,3545.9703,2025-03-20T01:50:00,2025-03-20T01:40:00,01:50:00,80,L,0.0,01:50:00,80,L,0.4436,01:50:00,80,L,0.4333,590.99505,0.0,3545.9703,590.99505,2025-03-20T01:50:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:50:00,2025-03-20T01:50:00,0.4333,588.2676114808643,0.0,25.455490765356185,613.7231022462205,0.0,0,0.8,X_day50,1200.0,1200.0,613.7231022462205,0.0,0.0,8550.0,8550.0,0.0,0.0,22.7280522462205,0.0,0.0,0.0,0.0,0.0,8459.849956898068,8480.305203919666,265.92622020328736,0.0,265.92622020328736
2025-03-20,12,3590.66,2025-03-20T02:00:00,2025-03-20T01:50:00,02:00:00,80,M,0.0,02:00:00,80,M,0.454,02:00:00,80,M,0.4311,598.4433333333333,0.0,3590.66,598.4433333333333,2025-03-20T02:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T02:00:00,2025-03-20T02:00:00,0.4311,605.7743003520009,0.0,25.455490765356185,631.2297911173571,0.0,0,0.8,X_day50,1200.0,1200.0,631.2297911173571,0.0,0.0,8550.0,8550.0,0.0,0.0,32.78645778402381,0.0,0.0,0.0,0.0,0.0,8480.305203919666,8509.813015925289,272.12316295069263,0.0,272.12316295069263
2025-03-20,13,3395.9017,2025-03-20T02:10:00,2025-03-20T02:00:00,02:10:00,80,N,0.0,02:10:00,80,N,0.4404,02:10:00,80,N,0.4293,565.9836166666666,0.0,3395.9017,565.9836166666666,2025-03-20T02:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T02:10:00,2025-03-20T02:10:00,0.4293,579.812873446548,0.0,25.83136309565516,605.6442365422032,0.0,0,0.8,X_day50,1200.0,1200.0,1438.9775698755366,833.3333333333333,0.0,8550.0,9300.0,0.0,1.0,833.3333333333334,0.0,0.0,39.660619875536554,39.660619875536554,0.0,8509.813015925289,9259.813015925289,617.7530707475679,0.0,617.7530707475679
2025-03-20,14,3276.7246,2025-03-20T02:20:00,2025-03-20T02:10:00,02:20:00,80,O,0.0,02:20:00,80,O,0.4405,02:20:00,80,O,0.4324,546.1207666666667,0.0,3276.7246,546.1207666666667,2025-03-20T02:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T02:20:00,2025-03-20T02:20:00,0.4324,567.2884952341019,0.0,25.83136309565516,593.1198583297571,0.0,0,0.8,X_day50,1200.0,1200.0,593.1198583297571,0.0,0.0,9300.0,9300.0,0.0,0.0,46.99909166309044,0.0,0.0,0.0,0.0,0.0,9259.813015925289,9302.11219842207,256.46502674178697,0.0,256.46502674178697
2025-03-20,15,3394.28,2025-03-20T02:30:00,2025-03-20T02:20:00,02:30:00,80,P,0.0,02:30:00,80,P,0.4545,02:30:00,80,P,0.4367,565.7133333333334,0.0,3394.28,565.7133333333334,2025-03-20T02:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T02:30:00,2025-03-20T02:30:00,0.4367,582.4368955126206,0.0,25.83136309565516,608.2682586082758,0.0,0,0.8,X_day50,1200.0,1200.0,608.2682586082758,0.0,0.0,9300.0,9300.0,0.0,0.0,42.554925274942434,0.0,0.0,0.0,0.0,0.0,9302.11219842207,9340.411631169518,265.63074853423404,0.0,265.63074853423404
2025-03-20,16,3587.5594,2025-03-20T02:40:00,2025-03-20T02:30:00,02:40:00,80,Q,0.0,02:40:00,80,Q,0.4389,02:40:00,80,Q,0.4348,597.9265666666666,0.0,3587.5594,597.9265666666666,2025-03-20T02:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T02:40:00,2025-03-20T02:40:00,0.4348,588.9575058896943,0.0,25.83136309565516,614.7888689853495,0.0,0,0.8,X_day50,1200.0,1200.0,614.7888689853495,0.0,0.0,9300.0,9300.0,0.0,0.0,16.86230231868285,0.0,0.0,0.0,0.0,0.0,9340.411631169518,9355.587703256333,267.31020023482995,0.0,267.31020023482995
2025-03-20,17,3605.7268,2025-03-20T02:50:00,2025-03-20T02:40:00,02:50:00,80,R,0.0,02:50:00,80,R,0.3868,02:50:00,80,R,0.4335,600.9544666666667,0.0,3605.7268,600.9544666666667,2025-03-20T02:50:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T02:50:00,2025-03-20T02:50:00,0.4335,605.0273060057,0.0,25.83136309565516,630.8586691013552,0.0,0,0.8,X_day50,1200.0,1200.0,630.8586691013552,0.0,0.0,9300.0,9300.0,0.0,0.0,29.9042024346885,0.0,0.0,0.0,0.0,0.0,9355.587703256333,9382.501485447552,273.47723305543747,0.0,273.47723305543747
2025-03-20,18,3522.79,2025-03-20T03:00:00,2025-03-20T02:50:00,03:00:00,80,S,0.0,03:00:00,80,S,0.3634,03:00:00,80,S,0.4357,587.1316666666667,0.0,3522.79,587.1316666666667,2025-03-20T03:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T03:00:00,2025-03-20T03:00:00,0.4357,617.8962883585447,0.0,25.83136309565516,643.7276514541999,0.0,0,0.8,X_day50,1200.0,1200.0,643.7276514541999,0.0,0.0,9300.0,9300.0,0.0,0.0,56.59598478753321,0.0,0.0,0.0,0.0,0.0,9382.501485447552,9433.437871756332,280.4721377385949,0.0,280.4721377385949
2025-03-20,19,3631.2618,2025-03-20T03:10:00,2025-03-20T03:00:00,03:10:00,80,T,0.0,03:10:00,80,T,0.4416,03:10:00,80,T,0.4374,605.2103000000001,0.0,3631.2618,605.2103000000001,2025-03-20T03:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T03:10:00,2025-03-20T03:10:00,0.4374,590.9784768140113,0.0,20.27390298645339,611.2523798004647,0.0,0,0.8,X_day50,1200.0,1200.0,611.2523798004647,0.0,0.0,9300.0,9300.0,0.0,0.0,6.0420798004646485,0.0,0.0,0.0,0.0,0.0,9433.437871756332,9438.875743576751,267.36179092472327,0.0,267.36179092472327
