path,bytes,sha256
configs/emergency_improvement_v1/experiments.json,8825,3dee9deed1e94e1394d6e135fa34803b1a889c0186e2c7d723d9d510005fa8bd
papers/emergency_improvement_v1/paper_supplement.md,12802,811a244fa8bc5f3718b5ee4aff5f9b8ea5571b869a1bd05c324a8a0a5e6c63d0
reports/emergency_improvement_v1/README.md,9041,ac91480f86e6f2e64f22ef73fab0208c71b287fab7e9ae394225b212697c9141
reports/emergency_improvement_v1/analysis_run.log,1800,9152a50c8d92e766d69d4b69a5d8c0b00153b1dd7729796de0de4d65eece25fe
reports/emergency_improvement_v1/baseline_run.log,1417,d6686e63fd03192eb47ca15ddd423b337e1639bcfecd64989431029d2808109d
reports/emergency_improvement_v1/causality_run.log,994,736ea782de2f4f9d7882c0ec73c76bea0ef51d566600e6c189df6a0ee48ba00e
reports/emergency_improvement_v1/causality_validation.json,1790,6bb7138b3a18ce43ee874e5d423b2e09b5955dd99f8a07200da9cd37402ccab4
reports/emergency_improvement_v1/change_log.md,2833,5fe6ba38a016b9ca6aa7b12f26368ba24e1abbae6d71ea4a699e4986d6144e22
reports/emergency_improvement_v1/code_and_input_hashes.json,3309,b29df2771c9a4dcea8a49504fea3ae2ad3596bc5e1f96d64915ea97cfb2d394f
reports/emergency_improvement_v1/environment.json,773,6b760bab025bc1756ea1dec2cc4c714f38efea4ea0db36dbf7d950ff971e2003
reports/emergency_improvement_v1/figures/annual/data.csv,355,f09d67b5a285d0aa779061da1c019f13aa99f1664398a409e6bbb2757113d5cd
reports/emergency_improvement_v1/figures/annual/docs/package_name_mapping.yaml,511,9f513ab97fb69fa3b9d7f1d6d9d03cfa90bc16e1eeab84540d55586852a43a89
reports/emergency_improvement_v1/figures/annual/docs/template_catalog.yaml,86332,e77e85c0aebe6f54ae93c425cba4f8955783a4154147b633055e53ff90b20a7d
reports/emergency_improvement_v1/figures/annual/outputs/chart.png,211603,c1247901d415776946520af22f99d20d05cd6534f9354e0ee04f868b068c7f9d
reports/emergency_improvement_v1/figures/annual/outputs/chart.svg,14812,ff4e6ee7a6cf61d2ac7d18ee5a3a7b8275209287c50819776a25625455a2b867
reports/emergency_improvement_v1/figures/annual/workspace/adaptation_execution.json,6418,f01dfba6bd13d89a307b14c84fdd48c6989a0be09afc9a95f89ef590390e511d
reports/emergency_improvement_v1/figures/annual/workspace/adaptation_plan.json,2302,0f37bf6dd337d3da8d20158f866a55df96f7af1dce93a472aa7de2747ecd9025
reports/emergency_improvement_v1/figures/annual/workspace/adaptation_result.json,3336,ef157537ef0791e95ec2a82d49c973e38d520f9a3f75efea36d5a4ee6aea6678
reports/emergency_improvement_v1/figures/annual/workspace/adapted_plot.py,2205,35ffa444a85749ea27cfac73c66f636168762e10dc688756a30f56ac9a2cece0
reports/emergency_improvement_v1/figures/annual/workspace/adapter_dependency_preflight.json,747,8b62792c2c15898601b3a3064e56217e2bfbe15382a38e8f6fc42c422ed74239
reports/emergency_improvement_v1/figures/annual/workspace/assistant_decisions.json,7331,0298e646fd276a8d536ee231f173726de956b40f63a249e72d735f9786f49631
reports/emergency_improvement_v1/figures/annual/workspace/assistant_visual_assessment.json,1142,cd08320d600ef4ae4030ac17b32153682a5c6825498e10f5b84f206f818d0fb5
reports/emergency_improvement_v1/figures/annual/workspace/candidate_templates.json,6234,247faad4739247ee2ebf1dccc5efb89e8df24ee76177e83eb12111f56559ec23
reports/emergency_improvement_v1/figures/annual/workspace/data_lineage.json,422,917865406d16588168c6719702898f3acf8deb5f367dba55d88715dcb8fb9580
reports/emergency_improvement_v1/figures/annual/workspace/dataset_context.json,2138,85c592dd97206926888051e9c4ff68f4d1afc0f5e23ee10cb877e4714d0b741e
reports/emergency_improvement_v1/figures/annual/workspace/dependency_report.json,895,24a4c12d0b8da513887b4186754789589286e5ab60324bdc83044b56af2bdf2b
reports/emergency_improvement_v1/figures/annual/workspace/execution_result.json,389,9ed8d70e32302a8e46ff8a5c2aa07cd7a7adadb0a42e1d0c54c0864dcb8aa0af
reports/emergency_improvement_v1/figures/annual/workspace/final_quality_report.json,651,d18cdd1eee7fd4577fb4c62a44f13d0fe372c1bc5aefff97e3fecd4f111d2f0a
reports/emergency_improvement_v1/figures/annual/workspace/final_template_selection.json,4158,f3a8e17192d4b9d85e1320b95a86e77a33dcac9202604f8af787c6d19bf125d9
reports/emergency_improvement_v1/figures/annual/workspace/quality_execution.json,728,6004e3f18719ead226cd43b242e6fda234032049a75c0e260e5e257977b19f3e
reports/emergency_improvement_v1/figures/annual/workspace/repair_history.json,18,0343639fac1511a32a4c9a92c7655a6e9f9ad3a600fc6f30b5bdad6806160a97
reports/emergency_improvement_v1/figures/annual/workspace/response_provenance.json,224,0d2c9d7dd0611d86c283c906e7cada22d7076d5974db627da7c60b92c01cc985
reports/emergency_improvement_v1/figures/annual/workspace/technical_quality_report.json,429,21329c6e703e45a1012f2d2633aca2f22268e6e8d9a345ad07a0377107cc868a
reports/emergency_improvement_v1/figures/annual/workspace/template_provenance.json,867,ae8cc3c07f1cbfbbc04e3af0bed3474e6b8e5933495111160c20ecce9328b558
reports/emergency_improvement_v1/figures/annual/workspace/user_requirement.json,624,8045ef8115d3aab22b30a371f7c5694309167b3d8826050f93bdefebcf28400d
