date,issue_hour,issue_time,slot_id,interval_start,interval_end,grid_original_kwh,grid_kwh,load_forecast_kwh,pv_forecast_kwh,pv_raw_forecast_kwh,price_forecast_yuan_per_kwh,selected_index
2025-07-14,0,2025-07-14 00:00:00,1,2025-07-14 00:00:00,2025-07-14 00:10:00,832.4783209547134,832.4783209547134,777.8154928939872,0.0,0.0,0.5261729407196023,1
2025-07-14,0,2025-07-14 00:00:00,2,2025-07-14 00:10:00,2025-07-14 00:20:00,823.3954447730964,823.3954447730964,775.8176345715225,0.0,0.0,0.5325020392371841,1
2025-07-14,0,2025-07-14 00:00:00,3,2025-07-14 00:20:00,2025-07-14 00:30:00,838.8357144889532,838.8357144889532,817.7512089706446,0.0,0.0,0.5658538500787387,1
2025-07-14,0,2025-07-14 00:00:00,4,2025-07-14 00:30:00,2025-07-14 00:40:00,865.1692476546812,865.1692476546812,821.5218742288181,0.0,0.0,0.5606927233137284,1
2025-07-14,0,2025-07-14 00:00:00,5,2025-07-14 00:40:00,2025-07-14 00:50:00,870.5478439095605,870.5478439095605,816.2021625638572,0.0,0.0,0.536001171086502,1
2025-07-14,0,2025-07-14 00:00:00,6,2025-07-14 00:50:00,2025-07-14 01:00:00,878.367377251951,878.367377251951,817.7622323862403,0.0,0.0,0.534010943764443,1
2025-07-14,0,2025-07-14 00:00:00,7,2025-07-14 01:00:00,2025-07-14 01:10:00,769.4336456380769,769.4336456380769,803.5769700719184,0.0,0.0,0.5708268731883296,1
2025-07-14,0,2025-07-14 00:00:00,8,2025-07-14 01:10:00,2025-07-14 01:20:00,764.5628675588441,764.5628675588441,767.4450736690112,0.0,0.0,0.5576074505319504,1
2025-07-14,0,2025-07-14 00:00:00,9,2025-07-14 01:20:00,2025-07-14 01:30:00,832.7727469213875,832.7727469213875,743.8840576702803,0.0,0.0,0.5065397490698111,1
2025-07-14,0,2025-07-14 00:00:00,10,2025-07-14 01:30:00,2025-07-14 01:40:00,869.9913412515916,869.9913412515916,773.723195211342,0.0,0.0,0.5193986252513269,1
2025-07-14,0,2025-07-14 00:00:00,11,2025-07-14 01:40:00,2025-07-14 01:50:00,795.7440436549497,795.7440436549497,782.8917901866719,0.0,0.0,0.5491025632577798,1
2025-07-14,0,2025-07-14 00:00:00,12,2025-07-14 01:50:00,2025-07-14 02:00:00,780.024700234437,780.024700234437,769.3155829810013,0.0,0.0,0.5490403074158677,1
2025-07-14,0,2025-07-14 00:00:00,13,2025-07-14 02:00:00,2025-07-14 02:10:00,867.76038726051,867.76038726051,795.9770959471068,0.0,0.0,0.5248597958132641,1
2025-07-14,0,2025-07-14 00:00:00,14,2025-07-14 02:10:00,2025-07-14 02:20:00,866.9506325928195,866.9506325928195,786.5019597887926,0.0,0.0,0.5324048702449475,1
2025-07-14,0,2025-07-14 00:00:00,15,2025-07-14 02:20:00,2025-07-14 02:30:00,735.1508176531403,735.1508176531403,739.8218972209179,0.0,0.0,0.5546935737538475,1
2025-07-14,0,2025-07-14 00:00:00,16,2025-07-14 02:30:00,2025-07-14 02:40:00,777.2035059078481,777.2035059078481,738.0919507788918,0.0,0.0,0.5244116658877213,1
2025-07-14,0,2025-07-14 00:00:00,17,2025-07-14 02:40:00,2025-07-14 02:50:00,850.1030499227833,850.1030499227833,752.5409196948729,0.0,0.0,0.5082755026561823,1
2025-07-14,0,2025-07-14 00:00:00,18,2025-07-14 02:50:00,2025-07-14 03:00:00,799.3644163007311,799.3644163007311,752.8941759456953,0.0,0.0,0.5211159087226142,1
2025-07-14,0,2025-07-14 00:00:00,19,2025-07-14 03:00:00,2025-07-14 03:10:00,825.9328123966951,825.9328123966951,742.6741833442037,0.0,0.0,0.5135285936486588,1
2025-07-14,0,2025-07-14 00:00:00,20,2025-07-14 03:10:00,2025-07-14 03:20:00,812.5156117934574,812.5156117934574,749.0147454369411,0.0,0.0,0.5225763689873143,1
2025-07-14,0,2025-07-14 00:00:00,21,2025-07-14 03:20:00,2025-07-14 03:30:00,787.2396963697914,787.2396963697914,764.293117148786,0.0,0.0,0.5513645861613512,1
2025-07-14,0,2025-07-14 00:00:00,22,2025-07-14 03:30:00,2025-07-14 03:40:00,765.0303243529904,765.0303243529904,750.9061058241349,0.0,0.0,0.5532983917288613,1
2025-07-14,0,2025-07-14 00:00:00,23,2025-07-14 03:40:00,2025-07-14 03:50:00,780.9804325638174,780.9804325638174,713.7959215081523,0.0,0.0,0.5099198209794685,1
2025-07-14,0,2025-07-14 00:00:00,24,2025-07-14 03:50:00,2025-07-14 04:00:00,1275.4003878516453,1275.4003878516453,692.5654912900197,0.0,0.0,0.4785919422198316,1
2025-07-14,0,2025-07-14 00:00:00,25,2025-07-14 04:00:00,2025-07-14 04:10:00,766.8579020061991,766.8579020061991,723.4859823746674,0.0,0.0,0.5302078241912951,1
2025-07-14,0,2025-07-14 00:00:00,26,2025-07-14 04:10:00,2025-07-14 04:20:00,796.3591135232898,796.3591135232898,738.5842725629473,0.0,0.0,0.526615836628073,1
2025-07-14,0,2025-07-14 00:00:00,27,2025-07-14 04:20:00,2025-07-14 04:30:00,1359.0768717283472,1359.0768717283472,721.058832168964,0.0,0.0,0.4754244383018117,1
2025-07-14,0,2025-07-14 00:00:00,28,2025-07-14 04:30:00,2025-07-14 04:40:00,764.4222948005475,764.4222948005475,719.4582946665048,0.0,0.0,0.5182337118943096,1
2025-07-14,0,2025-07-14 00:00:00,29,2025-07-14 04:40:00,2025-07-14 04:50:00,744.2398627854312,744.2398627854312,733.2227131784565,0.0,0.0,0.5457938670340845,1
2025-07-14,0,2025-07-14 00:00:00,30,2025-07-14 04:50:00,2025-07-14 05:00:00,812.5435307231804,812.5435307231804,736.3276109171431,0.0,0.0,0.5080286795337876,1
