date,grid_plan_kwh,planned_cost_yuan,emergency_kwh,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,selected_profile,selected_terminal
2025-02-01,39686.93610183661,21341.660230321162,0.0,0.0,21341.660230321162,12940.98652356798,14798.021903051636,7165.795547986933,3209.97500607247,3955.8205419144633,7268.4231640740745,2473.0644763389932,X_uniform75,1200.0
2025-02-02,91230.54898504136,57919.6520938785,0.0,0.0,57919.6520938785,21690.422186699936,17468.06980358766,8651.918651929082,8592.744585262415,59.174066666666704,2473.0644763389932,2585.4779959381985,X_uniform75,1200.0
2025-02-03,89183.3242329267,56583.77424790256,0.0,0.0,56583.77424790256,22048.184860751666,18149.672978918115,5067.895851093148,5067.895851093148,0.0,2585.4779959381985,2262.541060705687,X_uniform75,1200.0
2025-02-04,90372.56178840554,57317.00579015741,0.0,0.0,57317.00579015741,23514.908501492187,19034.572711387817,4697.36204830117,4697.36204830117,0.0,2262.541060705687,2276.433477173303,X_uniform75,1200.0
2025-02-05,88629.39641826191,56029.42357218936,0.0,0.0,56029.42357218936,23199.77158030576,19042.40421457916,3723.6020692019806,3723.6020692019806,0.0,2276.433477173303,1998.0009943605364,X_uniform75,1200.0
2025-02-06,90015.70099751437,57198.47207667442,11.967095639655895,69.9057891790499,57268.377865853465,22506.253052940552,18084.484232604464,5334.842056151269,5333.441239484603,1.400816666666742,1998.0009943605364,2159.7573724465233,X_uniform75,1200.0
2025-02-07,42974.39945468147,22506.492253241602,0.0,0.0,22506.492253241602,18731.121904565334,15602.835229899705,8040.433113349176,2995.071150622326,5045.36196272685,2159.7573724465233,1681.2834977778775,X_uniform75,1200.0
2025-02-08,38372.42835355454,20022.33778352517,0.0,0.0,20022.33778352517,18955.162760582683,15416.417744571061,3256.520620876255,448.14034864734845,2808.380272228907,1681.2834977778775,1611.5769327788898,X_uniform75,1200.0
2025-02-09,84371.91162321041,52745.915632028504,557.319913520113,3564.6209893013684,56310.53662132988,23970.970777236605,19546.688578187986,949.5333710152347,949.5333710152347,0.0,1611.5769327788898,1466.907767638515,X_uniform75,1200.0
2025-02-10,86153.90207424639,54150.338053646796,0.0,0.0,54150.338053646796,21042.242849094833,17060.48690480945,7845.508546627678,7345.8455132943445,499.6630333333336,1466.907767638515,1448.8297709244707,X_uniform75,1200.0
2025-02-11,84184.20930776207,52638.47993996573,53.143808801250245,320.6502178794683,52959.1301578452,22752.491667081737,18435.951131162084,4700.215447310336,4552.177147310335,148.03830000000016,1448.8297709244707,1441.6821255623884,X_uniform75,1200.0
2025-02-12,83762.0532360324,52397.11782572007,0.0,0.0,52397.11782572007,22567.745268010625,18267.44320381104,4195.0150384994795,4031.6307551661457,163.38428333333331,1441.6821255623884,1455.4937514263504,X_uniform75,1200.0
