date,grid_original_kwh,grid_effective_kwh,emergency_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,emergency_intervals
2025-02-01,42431.080497346535,40983.170734402076,0.0,22055.754189070914,0.0,-470.12108984990596,21585.63309922101,0.0,21585.63309922101,19837.3895494684,15945.27231418226,2712.877565782601,1261.441752408114,1451.4358133744868,7268.4231640740745,7405.104520615342,0
2025-02-02,88435.60950748963,86371.63710728391,0.0,55246.2762336042,271.32817972312614,-707.5275437372006,54810.07686959013,0.0,54810.07686959013,23058.555192670647,18353.563719860136,3310.3676844733914,3310.3676844733914,0.0,7405.104520615342,7764.955616396549,0
2025-02-03,90553.12293030864,87028.50099894151,334.99782619443687,56737.57035632073,4.091020855412353e-13,-1199.199830273318,55538.37052604741,2336.9448355323916,57875.3153615798,23143.66693024834,18603.885175489748,2606.800570377353,2606.800570377353,0.0,7764.955616396549,7923.27232529811,1
2025-02-04,93800.56770754396,89016.38080264679,0.0,59420.28981538609,0.0,-1721.709358942193,57698.580456443895,0.0,57698.580456443895,23635.925856897557,19030.450834725823,3216.04183047505,3215.690047141717,0.3517833333332874,7923.27232529811,8050.66022458833,0
2025-02-05,87346.02721037663,86662.0530687732,494.33479002208435,54716.63347543386,3.4726355124803375e-13,-266.7743192487236,54449.859156185135,3448.4794951940603,57898.33865137919,23687.944873293698,19020.16160626753,1740.177608435787,1740.177608435787,0.0,8050.66022458833,8236.297714699847,1
2025-02-06,93825.00996369893,87044.39486071191,134.06889606530896,59424.938684889,3.0927367333788426e-13,-2416.6395573841937,57008.29912750481,888.6295099635263,57896.928637468336,23100.195940378977,18605.792877364114,2413.003477095692,2411.6026604290246,1.400816666666742,8236.297714699847,8353.370863969696,2
2025-02-07,43246.09952052943,40234.98183529644,103.7085347791916,22327.341289307853,0.0,-855.3829683348132,21471.95832097304,497.1766967419828,21969.135017715023,19522.710219177436,15896.603382212495,4906.9038664440295,724.4241434365875,4182.479723007442,8353.370863969696,8260.91741432661,3
2025-02-08,34850.15286741836,35333.793491265176,920.7066089574523,17599.105104975675,597.583893831713,0.0,18196.68899880739,5495.704308308587,23692.393307115974,19476.157885000353,15835.711531568119,1036.891030123727,48.00866345705856,988.8823666666684,8260.91741432661,8194.224475751238,6
2025-02-09,84699.78611737242,84596.24199795086,665.2841023340959,52620.363965851335,732.3778748366632,-205.22738910447254,53147.51445158353,4469.1065419970155,57616.62099358054,23255.337219432065,18842.180038236973,1292.9529524231848,1292.9529524231848,0.0,8194.224475751238,8188.272375199017,6
2025-02-10,81855.39681140831,78392.00230674281,625.7919303693716,50832.42220562981,115.31851314458378,-953.2578783768299,49994.48284039756,4099.228120436616,54093.71096083418,21509.839343555836,17572.502524778898,753.8198350019065,753.8198350019065,0.0,8188.272375199017,8022.124979089384,7
2025-02-11,81629.12204633754,78263.7701455522,1496.4210888980506,50873.86549420927,6.315758582786658e-13,-1311.4232594395012,49562.44223476977,9834.540592586825,59396.982827356594,23188.57640886057,18818.192319966874,169.2100122232232,169.2100122232232,0.0,8022.124979089384,7982.741169322929,11
2025-02-12,82210.47896725556,78670.62434116888,1749.325847630785,51089.91782075065,3.4946424420922995e-12,-1105.6337993439415,49984.28402140671,11686.577754873977,61670.86177628069,21921.89373663991,17790.512148691498,1021.8324675179143,1021.8324675179143,0.0,7982.741169322929,7945.209811530522,11
2025-02-13,77258.27763085702,76461.14311185601,542.1487806683703,47282.611156208324,500.9084226358339,-321.24624815068864,47462.27333069347,3529.26216028786,50991.53549098133,22353.325570847097,18069.171547718084,1389.6588527287036,1352.4734292415144,37.185423487189055,7945.209811530522,7986.345550050596,6
2025-02-14,34190.91752517737,34837.51705048817,660.1840214251749,17351.11614212435,822.3739008253996,0.0,18173.49004294975,3699.5600359421614,21873.05007889191,19015.61042090464,15621.046162336817,2301.3349966788546,160.70134667885642,2140.6336499999984,7986.345550050596,7743.676970712752,7
2025-02-15,33970.60260179543,33575.79296290654,1577.6736085749524,17551.342038791005,7.263736279128352e-14,-162.2985693116677,17389.043469479337,8108.954598758269,25497.998068237604,17896.68955184793,14769.067309742204,2745.7532293757663,56.617362709100234,2689.135866666666,7743.676970712752,7440.622778773438,13
