date,slot_id,issue_time,forecast_history_end,load_forecast_kwh,pv_forecast_kwh,plan_load_kwh,plan_pv_kwh,risk_delta_kwh,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan
2025-02-01,1,2025-02-01 00:00:00,2025-02-01 00:00:00,446.62184779000137,0.30050290088415643,475.7236653592187,0.30050290088415643,29.10181756921736,1308.756495791668,833.3333333333333,0.0,7268.4231640740745,8018.4231640740745,0.0,1.0
2025-02-01,2,2025-02-01 00:00:00,2025-02-01 00:00:00,441.33740164805374,0.6505706636568043,470.4392192172711,0.6505706636568043,29.10181756921736,1303.1219818869477,833.3333333333333,0.0,8018.4231640740745,8768.423164074075,0.0,1.0
2025-02-01,3,2025-02-01 00:00:00,2025-02-01 00:00:00,439.3940358801821,1.0403089385468585,468.4958534493995,1.0403089385468585,29.10181756921736,1300.788877844186,833.3333333333333,0.0,8768.423164074075,9518.423164074075,0.0,1.0
2025-02-01,4,2025-02-01 00:00:00,2025-02-01 00:00:00,467.9889913571435,1.4534183399936076,497.09080892636086,1.4534183399936076,29.10181756921736,495.63739058636725,0.0,0.0,9518.423164074075,9518.423164074075,0.0,-0.0
2025-02-01,5,2025-02-01 00:00:00,2025-02-01 00:00:00,473.85663408715675,1.8677750793967487,502.9584516563741,1.8677750793967487,29.10181756921736,1091.7316053835611,590.6409288065838,0.0,9518.423164074075,10050.0,0.0,0.9999999999999981
2025-02-01,6,2025-02-01 00:00:00,2025-02-01 00:00:00,460.54400507294906,2.256230205727409,489.6458226421664,2.256230205727409,29.10181756921736,487.389592436439,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,7,2025-02-01 00:00:00,2025-02-01 00:00:00,480.5570409484658,2.587610135119509,517.1355956475229,2.587610135119509,36.578554699057065,514.5479855124034,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,8,2025-02-01 00:00:00,2025-02-01 00:00:00,476.8780047104005,2.8278966757510466,513.4565594094576,2.8278966757510466,36.578554699057065,510.6286627337065,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,9,2025-02-01 00:00:00,2025-02-01 00:00:00,456.92792090405095,2.941560689388316,493.506475603108,2.941560689388316,36.578554699057065,490.5649149137197,0.0,0.0,10050.0,10050.0,0.0,-0.0
2025-02-01,10,2025-02-01 00:00:00,2025-02-01 00:00:00,486.37817986200923,2.8930199532897416,522.9567345610662,2.8930199532897416,36.578554699057065,520.0637146077765,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,11,2025-02-01 00:00:00,2025-02-01 00:00:00,497.2715434162344,2.6481887644671853,533.8500981152915,2.6481887644671853,36.578554699057065,531.2019093508244,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,12,2025-02-01 00:00:00,2025-02-01 00:00:00,479.3258722264782,2.176084421374876,515.9044269255353,2.176084421374876,36.578554699057065,513.7283425041604,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,13,2025-02-01 00:00:00,2025-02-01 00:00:00,491.73279970503086,1.450453973760852,523.4261734264119,1.450453973760852,31.693373721381047,521.975719452651,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,14,2025-02-01 00:00:00,2025-02-01 00:00:00,504.6851195553068,0.45138358565362546,536.3784932766879,0.45138358565362546,31.693373721381047,535.9271096910343,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,15,2025-02-01 00:00:00,2025-02-01 00:00:00,499.43117337786794,0.0,531.124547099249,0.0,31.693373721381047,531.124547099249,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,16,2025-02-01 00:00:00,2025-02-01 00:00:00,491.44378426330286,0.0,523.1371579846839,0.0,31.693373721381047,523.1371579846839,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,17,2025-02-01 00:00:00,2025-02-01 00:00:00,495.12806839393573,0.0,526.8214421153168,0.0,31.693373721381047,526.8214421153168,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,18,2025-02-01 00:00:00,2025-02-01 00:00:00,508.40612383770815,0.0,540.0994975590892,0.0,31.693373721381047,540.0994975590892,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,19,2025-02-01 00:00:00,2025-02-01 00:00:00,516.1661777369932,0.0,545.4209099002801,0.0,29.254732163286903,545.4209099002801,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,20,2025-02-01 00:00:00,2025-02-01 00:00:00,514.6678857186517,0.0,543.9226178819387,0.0,29.254732163286903,543.9226178819387,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,21,2025-02-01 00:00:00,2025-02-01 00:00:00,506.6315144561578,0.0,535.8862466194447,0.0,29.254732163286903,535.8862466194447,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,22,2025-02-01 00:00:00,2025-02-01 00:00:00,499.91753426103463,0.0,529.1722664243215,0.0,29.254732163286903,529.1722664243215,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,23,2025-02-01 00:00:00,2025-02-01 00:00:00,508.1103918160785,0.0,537.3651239793654,0.0,29.254732163286903,537.3651239793654,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,24,2025-02-01 00:00:00,2025-02-01 00:00:00,522.0263828279076,0.0,551.2811149911945,0.0,29.254732163286903,551.2811149911945,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,25,2025-02-01 00:00:00,2025-02-01 00:00:00,519.2095965273193,0.0,547.8293043682794,0.0,28.61970784096009,547.8293043682794,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,26,2025-02-01 00:00:00,2025-02-01 00:00:00,519.7225439469096,0.0,548.3422517878697,0.0,28.61970784096009,548.3422517878697,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,27,2025-02-01 00:00:00,2025-02-01 00:00:00,530.8990721753073,0.0,559.5187800162674,0.0,28.61970784096009,559.5187800162674,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,28,2025-02-01 00:00:00,2025-02-01 00:00:00,539.8937964848142,0.0,568.5135043257743,0.0,28.61970784096009,568.5135043257743,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,29,2025-02-01 00:00:00,2025-02-01 00:00:00,547.2005995210218,0.0,575.8203073619819,0.0,28.61970784096009,575.8203073619819,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,30,2025-02-01 00:00:00,2025-02-01 00:00:00,546.9281626425844,0.0,575.5478704835446,0.0,28.61970784096009,575.5478704835446,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,31,2025-02-01 00:00:00,2025-02-01 00:00:00,532.8054193207905,0.0,561.2124561075696,0.0,28.407036786779024,561.2124561075696,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,32,2025-02-01 00:00:00,2025-02-01 00:00:00,535.4194009237763,0.0,563.8264377105553,0.0,28.407036786779024,563.8264377105553,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,33,2025-02-01 00:00:00,2025-02-01 00:00:00,559.6147337977992,0.0,588.0217705845782,0.0,28.407036786779024,588.0217705845782,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,34,2025-02-01 00:00:00,2025-02-01 00:00:00,576.1897434735372,0.0,604.5967802603162,0.0,28.407036786779024,1437.9301135936494,833.3333333333333,0.0,10050.0,10800.0,0.0,1.0
2025-02-01,35,2025-02-01 00:00:00,2025-02-01 00:00:00,562.0017881032121,0.21362768988854097,590.4088248899911,0.21362768988854097,28.407036786779024,590.1951972001026,0.0,-0.0,10800.0,10800.0,0.0,0.0
2025-02-01,36,2025-02-01 00:00:00,2025-02-01 00:00:00,540.793132680027,10.773769350069971,569.2001694668061,10.773769350069971,28.407036786779024,0.0,0.0,558.4264001167361,10800.0,10179.526222092516,0.0,0.0
2025-02-01,37,2025-02-01 00:00:00,2025-02-01 00:00:00,557.279339354665,23.407733531067514,629.1544386157406,23.407733531067514,71.87509926107556,0.0,0.0,605.7467050846731,10179.526222092516,9506.474327553991,0.0,0.0
2025-02-01,38,2025-02-01 00:00:00,2025-02-01 00:00:00,562.927539375905,38.2290067864849,634.8026386369805,38.2290067864849,71.87509926107556,0.0,0.0,596.5736318504956,9506.474327553991,8843.614736608995,0.0,0.0
2025-02-01,39,2025-02-01 00:00:00,2025-02-01 00:00:00,549.0457916835355,55.332786761276346,620.9208909446111,55.332786761276346,71.87509926107556,0.0,0.0,565.5881041833347,8843.614736608995,8215.183509738623,0.0,0.0
2025-02-01,40,2025-02-01 00:00:00,2025-02-01 00:00:00,561.831886111746,74.79353586572378,633.7069853728216,74.79353586572378,71.87509926107556,0.0,0.0,558.9134495070978,8215.183509738623,7594.168565841847,0.0,0.0
2025-02-01,41,2025-02-01 00:00:00,2025-02-01 00:00:00,610.445376919882,96.66274338922025,682.3204761809576,96.66274338922025,71.87509926107556,0.0,0.0,585.6577327917373,7594.168565841847,6943.437751628806,0.0,0.0
2025-02-01,42,2025-02-01 00:00:00,2025-02-01 00:00:00,648.4055592769674,120.96693822571886,720.280658538043,120.96693822571886,71.87509926107556,0.0,0.0,599.3137203123241,6943.437751628806,6277.533617948446,0.0,0.0
2025-02-01,43,2025-02-01 00:00:00,2025-02-01 00:00:00,622.302100059531,147.70599119739353,680.1795953257708,147.70599119739353,57.87749526623985,0.0,0.0,532.4736041283772,6277.533617948446,5685.896280028026,0.0,0.0
2025-02-01,44,2025-02-01 00:00:00,2025-02-01 00:00:00,628.1730312340803,176.85174207932363,686.0505265003202,176.85174207932363,57.87749526623985,0.0,0.0,509.19878442099656,5685.896280028026,5120.119852893586,0.0,0.0
2025-02-01,45,2025-02-01 00:00:00,2025-02-01 00:00:00,673.4722617285867,208.34698190414346,731.3497569948265,208.34698190414346,57.87749526623985,0.0,0.0,523.002775090683,5120.119852893586,4539.005658348382,0.0,0.0
2025-02-01,46,2025-02-01 00:00:00,2025-02-01 00:00:00,668.5610846631919,242.10481603104014,726.4385799294317,242.10481603104014,57.87749526623985,0.0,0.0,484.33376389839157,4539.005658348382,4000.8570317946137,0.0,0.0
