date,grid_plan_kwh,emergency_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-02-01,47422.21244167557,0.0,24740.436164448398,0.0,24740.436164448398,19349.674199234916,14637.65306830913,8332.015377416452,4109.6972774164515,4222.3181,7268.4231640740745,8419.07097859758
2025-02-02,93561.8637329422,0.0,59146.07259171032,0.0,59146.07259171032,22374.548694281675,17173.98864114799,10005.025729808522,9945.851663141855,59.174066666666704,8419.07097859758,9473.955202175539
2025-02-03,92135.17568092878,0.0,58225.30661352814,0.0,58225.30661352814,22689.65535043221,17666.717021312143,6895.320851808712,6895.320851808712,0.0,9473.955202175539,10264.959438328826
2025-02-04,92939.55037134461,0.0,58806.56439618798,0.0,58806.56439618798,23354.433192845394,18435.554380700712,6825.807609199924,6825.807609199924,0.0,10264.959438328826,10800.0
2025-02-05,91391.6982583524,0.0,57678.139547895546,0.0,57678.139547895546,23013.753098671365,18641.1400099238,6270.658186271493,6268.605686271493,2.052500000000009,10800.0,10800.0
2025-02-06,92366.0499927941,2.992755412633528,58644.79128334416,17.482180742898755,58662.27346408706,21916.530174920965,17752.389441685988,7933.844798305081,7932.443981638414,1.400816666666742,10800.0,10800.0
2025-02-07,45510.40545585039,0.0,23791.263698241804,0.0,23791.263698241804,18740.657295739667,15179.932409549132,10144.000902993192,4647.684472196386,5496.316430796805,10800.0,10800.0
2025-02-08,40599.65754639142,0.0,21122.55830949938,0.0,21122.55830949938,18781.5749863763,15213.075738964799,5453.995582313251,1908.5415346345578,3545.4540476786933,10800.0,10800.0
2025-02-09,86449.91983615585,0.0,54092.59102355729,0.0,54092.59102355729,24215.075194216122,19614.21090731506,2293.639582588115,2293.639582588115,0.0,10800.0,10800.0
2025-02-10,87955.36893030754,0.0,55359.18643939387,0.0,55359.18643939387,20409.263937320313,16531.503789229453,9750.971198883335,9251.308165550001,499.6630333333336,10800.0,10800.0
2025-02-11,85960.11181256763,0.0,53816.17787234575,0.0,53816.17787234575,22384.22146692724,18131.21938821106,6486.512600518117,6243.054900518117,243.4577000000004,10800.0,10800.0
2025-02-12,85547.82812912135,0.0,53561.12053848569,0.0,53561.12053848569,22071.13535946103,17877.619641163434,6087.5762774904215,5854.559080886314,233.01719660410754,10800.0,10800.0
2025-02-13,85016.00347918143,0.0,53223.50707714649,0.0,53223.50707714649,19882.535047786634,16104.853388707174,9908.842803435296,9350.205020101963,558.6377833333339,10800.0,10800.0
2025-02-14,37747.110587913274,0.0,19819.329612235473,0.0,19819.329612235473,20607.985656293757,16692.468381597944,4029.7914965507925,1158.8428309733006,2870.9486655774917,10800.0,10800.0
2025-02-15,37393.14718977056,0.0,19537.451961131275,0.0,19537.451961131275,20688.59424330268,16757.76133707518,4182.223183543061,679.2718606153984,3502.9513229276627,10800.0,10800.0
