date,grid_plan_kwh,planned_cost_yuan,emergency_kwh,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,selected_profile,selected_terminal
2025-02-01,40349.486397087174,22141.394838507178,0.0,0.0,22141.394838507178,13477.422458721961,14318.569154454606,6812.457159486481,3041.1226594864806,3771.3345,7268.4231640740745,3488.5820941964985,strong,1200.0
2025-02-02,90686.19145745046,58188.48538781187,0.0,0.0,58188.48538781187,20958.82271978301,17032.743814243466,8403.834601910918,8344.660535244251,59.174066666666704,3488.5820941964985,3426.25163728625,strong,1200.0
2025-02-03,88588.60832515093,56691.797105510144,0.0,0.0,56691.797105510144,21499.57286489541,17858.423653406076,4730.542613661595,4730.542613661595,0.0,3426.25163728625,2933.1742674631437,strong,1200.0
2025-02-04,89948.59172122188,57481.78799749236,0.0,0.0,57481.78799749236,23082.62930610349,18706.18100120752,4377.279466325908,4377.279466325908,0.0,2933.1742674631437,2922.8950860590444,strong,1200.0
2025-02-05,88277.15827151846,56237.58433603804,0.0,0.0,56237.58433603804,22698.7558320597,18624.878150102497,3454.853606227928,3454.853606227928,0.0,2922.8950860590444,2657.466279243334,strong,1200.0
2025-02-06,89679.72554389962,57423.4204997511,6.410854759157814,37.44900807562037,57460.86950782672,21978.47142279573,17672.0975446859,5108.705303882285,5107.304487215619,1.400816666666742,2657.466279243334,2802.4266212196044,strong,1200.0
2025-02-07,42744.6001321714,22727.271736291306,0.0,0.0,22727.271736291306,18431.325311246957,15314.554401012581,7822.149555270358,2979.016036120343,4843.133519150015,2802.4266212196044,2374.4478446612165,strong,1200.0
2025-02-08,38049.04669676161,20201.49865018704,0.0,0.0,20201.49865018704,18386.557595214465,14986.623620702978,3071.9500055834596,391.113478320391,2680.836527263069,2374.4478446612165,2270.54565735092,strong,1200.0
2025-02-09,84030.17551335493,52972.962836941544,568.2461208659588,3964.0849391609286,56937.047776102474,23050.919695628858,19147.74608314284,1139.8320550682074,1139.8320550682074,0.0,2270.54565735092,1741.0999577026198,strong,1200.0
2025-02-10,86198.55486085905,54531.229665362356,0.0,0.0,54531.229665362356,20827.39404020848,16544.065197559758,7588.588434876997,7088.925401543664,499.6630333333334,1741.0999577026198,2103.459929934971,strong,1200.0
2025-02-11,83806.27488467237,52807.56474572018,0.0,0.0,52807.56474572018,22229.894001372802,18082.562004076626,4438.345754042854,4259.502542689546,178.8432113533088,2103.459929934971,2018.6289710853575,strong,1200.0
2025-02-12,83499.05910880554,52640.60839978848,0.0,0.0,52640.60839978848,22252.37616864247,17935.637842565935,3915.5846493956587,3752.2003660623254,163.38428333333331,2018.6289710853575,2117.2810311236526,strong,1200.0
2025-02-13,82607.95705959058,52073.72402979845,0.0,0.0,52073.72402979845,19665.3948867256,15894.265245843982,7507.348402042294,6948.71061870896,558.6377833333339,2117.2810311236526,2155.8417115722687,strong,1200.0
2025-02-14,36103.59754525372,19347.673896161887,0.0,0.0,19347.673896161887,18016.735071678388,14777.754396369997,3062.815053278658,507.5240934227502,2555.2909598559077,2155.8417115722687,1951.1761690050416,strong,1200.0
2025-02-15,35885.88194458455,19117.737797170113,0.0,0.0,19117.737797170113,17778.438807233928,14641.462157810434,3468.81419516106,219.93599060504567,3248.878204556014,1951.1761690050416,1683.4798090595434,strong,1200.0
2025-02-16,80739.25001492276,50381.5688963176,212.40785606268008,1125.1454495390153,51506.71434585662,23439.58188143004,18930.338124353948,1065.035013909348,1065.035013909348,0.0,1683.4798090595434,1745.3944752866394,strong,1200.0
2025-02-17,79914.32355227892,49822.35709744785,18.91428938728461,86.05055956745134,49908.407657015305,21185.124119937587,16920.47269430807,4484.723249370018,3786.577443991032,698.1458053789855,1745.3944752866394,2011.4809673326147,strong,1200.0
2025-02-18,79115.44383773839,49451.39728853781,44.999999999999886,202.89263333333284,49654.289921871146,21772.967867327276,17451.630003179744,2747.7181902575294,2651.881879557942,95.83631069958768,2011.4809673326147,2216.4520443941174,strong,1200.0
2025-02-19,78576.72702218812,49125.603118272105,103.53882420665059,458.03828061302625,49583.641398885135,22820.95981938031,18906.873634923362,1886.8522786044887,1886.8522786044887,0.0,2216.4520443941174,1747.678509699328,strong,1200.0
2025-02-20,78557.15221972986,48869.671750244815,39.31574272402145,182.5581997526498,49052.22994999747,22185.045478040112,17716.141951701837,3134.4307027822747,2964.3918479352615,170.03885484701314,1747.678509699328,2029.617271377833,strong,1200.0
2025-02-21,34965.26777201339,18625.875500801245,0.0,0.0,18625.875500801245,17435.139058394147,14155.061509109044,6124.928189394951,431.72623828792604,5693.201951107025,2029.617271377833,1993.3963027002917,strong,1200.0
2025-02-22,35054.55767424259,18631.87446895639,0.0,0.0,18631.87446895639,17516.486264181363,14077.911176382262,3771.2197031101596,189.08603827692428,3582.1336648332353,1993.3963027002917,2116.1104111498926,strong,1200.0
2025-02-23,77426.44907828044,48080.61012198424,30.2356847067299,136.42752224079982,48217.03764422504,22639.171127022266,18215.53019851135,1501.1901511429137,1501.1901511429137,0.0,2116.1104111498926,2251.8864271239872,strong,1200.0
2025-02-24,76147.43083691236,47252.64971643108,47.33587531348621,213.73214621836945,47466.38186264945,20912.216565933155,17127.54048047143,4207.057010097453,3239.5551100974526,967.5018999999999,2251.8864271239872,2042.2808026066837,strong,1200.0
2025-02-25,76585.83624103057,47593.740168816345,91.74812004817215,410.1045604758259,48003.84472929217,19950.763914525924,16174.526453372771,7080.023666592252,5534.183933258918,1545.8397333333337,2042.2808026066837,2026.2722663769407,strong,1200.0
2025-02-26,75946.33478608253,47182.047063550846,12.319999999999936,56.04983999999971,47238.096903550846,21358.25821249838,17129.75351462335,2915.302054874166,2179.1632862424017,736.1387686317646,2026.2722663769407,2215.6451969328687,strong,1200.0
2025-02-27,74624.72847430101,46283.17043623236,63.74118577430083,298.8464703236308,46582.01690655599,22766.22352424701,18383.68446160721,3349.3463974355145,2842.7827974355164,506.5635999999984,2215.6451969328687,2278.9303003027217,strong,1200.0
2025-02-28,33685.192558206494,17847.79981090239,0.0,0.0,17847.79981090239,16714.235767341026,13761.210953461254,7439.574194326723,572.5272945583037,6867.04689976842,2278.9303003027217,2031.5080981749184,strong,1200.0
