date,grid_original_kwh,grid_effective_kwh,emergency_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,emergency_intervals
2025-04-01,68891.07414898198,68891.07414898198,962.965736037666,40455.5805267657,0.0,0.0,40455.5805267657,6551.2512838197445,47006.83181058544,20039.981509617894,16218.093648852113,5823.300507587197,4500.341940920531,1322.9585666666662,7465.440572772747,7481.31987714873,4
2025-04-02,64959.27980834085,64959.27980834085,1121.340289423137,38426.633555458684,0.0,0.0,38426.633555458684,7632.992114057253,46059.62566951594,20983.56624772314,17018.831902356313,1680.5503523971552,829.653188915222,850.8971634819331,7481.31987714873,7456.71627525921,9
2025-04-03,66288.94329719894,66288.94329719894,289.61203455917746,39917.938974838915,0.0,0.0,39917.938974838915,1998.7964953820892,41916.73547022101,19831.453656877202,16082.736661009312,6966.3080692235735,3976.3554858902394,2989.952583333334,7456.71627525921,7435.31716532723,3
2025-04-04,26793.24207835362,26793.24207835362,991.2848947123277,13002.673447942492,0.0,0.0,13002.673447942492,4477.341124196384,17480.014572138876,17668.91982985711,14455.312801847145,18140.117695055986,11.84567838931946,18128.272016666666,7435.31716532723,7275.886343479581,8
2025-04-05,27247.132304184193,27247.132304184193,960.3419063783522,13245.0553439203,0.0,0.0,13245.0553439203,5015.9440006139375,18260.999344534237,17534.914775500143,14347.673275457433,12976.117727186502,51.956060519834864,12924.161666666667,7275.886343479581,7115.450446477003,8
2025-04-06,63423.290802066105,63423.290802066105,1024.1629195371688,36872.4691610811,0.0,0.0,36872.4691610811,6868.305407690603,43740.774568771696,20865.295468715696,16805.871504678795,5977.953490899706,2792.899990899706,3185.0534999999995,7115.450446477003,7221.025807566917,6
2025-04-07,54696.95071432122,54696.95071432122,2285.1139332321486,32161.102204574494,0.0,0.0,32161.102204574494,15507.785204276272,47668.887408850765,20274.19287801406,16608.443944523566,73.59643072954077,73.59643072954077,0.0,7221.025807566917,7013.972792753386,6
2025-04-08,64271.016147829585,64271.016147829585,646.3860219719045,38273.973645266065,0.0,0.0,38273.973645266065,4329.124294559015,42603.09793982508,19985.962219134337,16324.110542006782,6902.356876007265,3674.821028074265,3227.535847933,7013.972792753386,6863.438187744542,4
2025-04-09,62746.54617093113,62746.54617093113,561.8146639463722,37129.4214024699,0.0,0.0,37129.4214024699,3857.1178394132453,40986.53924188315,21038.087476201556,17151.892260579814,287.8546025890919,287.8546025890919,0.0,6863.438187744542,6740.058849015034,3
2025-04-10,60910.18483522038,60910.18483522038,193.75277317699923,36601.838933190505,0.0,0.0,36601.838933190505,1118.3902607634798,37720.22919395399,21051.33091061617,16991.407525688188,2583.376323469396,1824.947116096353,758.4292073730428,6740.058849015034,6806.914973360486,5
2025-04-11,25701.797686805217,25701.797686805217,1558.7255511705057,12292.610323881905,0.0,0.0,12292.610323881905,7667.120421882984,19959.73074576489,16904.46052128865,13981.562675667275,19020.975225687685,26.60649235435187,18994.368733333333,6806.914973360486,6485.859802889963,9
2025-04-12,27514.08045544396,27514.08045544396,84.02286492412941,13632.206438140463,0.0,0.0,13632.206438140463,414.69484983304073,14046.901287973504,16432.50095806631,13379.814345573988,15520.256157875769,338.2635325310743,15181.992625344694,6485.859802889963,6408.650281178544,1
2025-04-13,57604.03787118107,57604.03787118107,1352.3693379841152,33837.891131925804,0.0,0.0,33837.891131925804,9117.211304148055,42955.10243607386,20729.052133007553,16679.92937130433,630.92596412863,592.4708635839531,38.45510054467685,6408.650281178544,6531.542343880531,6
2025-04-14,60846.821719393825,60846.821719393825,383.7465619252551,36133.893404124676,0.0,0.0,36133.893404124676,2633.008101704731,38766.9015058294,19497.7092216876,15783.360395212218,4988.187654843697,2344.7939142324976,2643.3937406111986,6531.542343880531,6542.413537608019,3
2025-04-15,53123.972957988706,53123.972957988706,2163.8729589428103,31325.03673911623,0.0,0.0,31325.03673911623,14607.475771169773,45932.512510286004,20083.64156494038,16110.885844759508,1175.6613634173116,237.99635034295773,937.6650130743537,6542.413537608019,6716.706674099353,7
2025-04-16,59472.58167341193,59472.58167341193,1610.4481651388655,34426.78910758994,0.0,0.0,34426.78910758994,10803.236938401118,45230.02604599106,20293.477862008862,16527.800823398593,1537.7608499405237,658.6753065428419,879.0855433976819,6716.706674099353,6616.613612797781,8
2025-04-17,53196.159760059425,53196.159760059425,3211.89251286109,32093.074050998337,0.0,0.0,32093.074050998337,21490.405412289536,53583.47946328787,17503.67446773689,14137.77106156828,173.80651675190109,173.80651675190109,0.0,6616.613612797781,6661.286120907339,10
2025-04-18,26129.33029484557,26129.33029484557,490.3777449645356,12501.150136985858,0.0,0.0,12501.150136985858,2211.39743906612,14712.547576051978,17005.937642208806,13750.215677444436,17009.868891712405,220.96599171240555,16788.902899999997,6661.286120907339,6688.612579512559,5
2025-04-19,25433.566261579304,25433.566261579304,862.0577186931962,11885.882188822268,0.0,0.0,11885.882188822268,4452.347011261721,16338.22920008399,16975.80067762683,13832.298208137578,16367.44226078325,62.279794116583844,16305.162466666665,6688.612579512559,6597.612958112731,8
2025-04-20,54216.3579120455,54216.3579120455,1788.884543809077,32038.39829906134,0.0,0.0,32038.39829906134,12213.950068987484,44252.34836804882,20175.60419141433,16330.888621733191,202.78200284010404,202.78200284010404,0.0,6597.612958112731,6610.224928459865,3
2025-04-21,58455.02589959914,58455.02589959914,266.88929394589763,34223.85747955277,0.0,0.0,34223.85747955277,1640.436305613145,35864.293785165915,19021.82325675743,15488.10678367385,6671.288337128122,2514.895987128122,4156.39235,6610.224928459865,6520.8583221261715,6
2025-04-22,52434.959595120315,52434.959595120315,3033.4359936853793,30815.19430417401,0.0,0.0,30815.19430417401,20462.705850800572,51277.90015497458,18164.208830751908,14927.576531710081,78.83397309720215,78.83397309720215,0.0,6520.8583221261715,6282.450123458361,7
2025-04-23,50782.17410782251,50782.17410782251,4030.2767686237266,29892.945784359315,0.0,0.0,29892.945784359315,27237.66409767876,57130.60988203807,16908.92142586803,13592.724485290502,96.33721920204403,96.33721920204403,0.0,6282.450123458361,6397.4522008612485,8
2025-04-24,51721.60918673839,51721.60918673839,1007.9570148542144,30525.38214529078,0.0,0.0,30525.38214529078,6748.590828190298,37273.972973481075,19479.630701583883,15818.136442808362,1977.9652428170825,92.6425105828663,1885.3227322342163,6397.4522008612485,6353.412673610789,6
2025-04-25,24693.469274687028,24693.469274687028,666.1007620119336,11760.97200546785,0.0,0.0,11760.97200546785,3133.1991989118314,14894.171204379682,16457.190232701123,13618.363833791587,20520.385987789425,197.72612112275823,20322.65986666667,6353.412673610789,6033.3685121622575,5
2025-04-26,24972.96072551508,24972.96072551508,802.8756153972803,11832.15261111443,0.0,0.0,11832.15261111443,4054.6879085364435,15886.840519650874,16180.994591784844,13282.221960438128,22806.87007623231,57.99750956564333,22748.87256666667,6033.3685121622575,5838.239244281812,8
2025-04-27,50304.68880048644,50304.68880048644,2537.019125114933,29542.83643615825,0.0,0.0,29542.83643615825,16787.472381162734,46330.30881732098,19839.933485095455,16045.430328865488,473.73358603807037,124.83555270473755,348.8980333333328,5838.239244281812,5865.9234599060665,11
