date,slot_id,issue_time,forecast_history_end,load_forecast_kwh,pv_forecast_kwh,risk_delta_kwh,plan_load_kwh,plan_pv_kwh,selected_index,selected_tau,selected_terminal,selected_terminal_energy_kwh,selected_profile,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan
2025-01-24,1,2025-01-24 00:00:00,2025-01-24 00:00:00,364.8331256277157,0.09863773620576857,27.280378734877683,392.11350436259335,0.09863773620576857,0,0.8,1200.0,1200.0,X_day60_morning85,1225.348199959721,833.3333333333333,0.0,6000.0,6750.0,0.0,1.0
2025-01-24,2,2025-01-24 00:00:00,2025-01-24 00:00:00,386.25626117631026,0.3633251256183183,27.280378734877683,413.53663991118793,0.3633251256183183,0,0.8,1200.0,1200.0,X_day60_morning85,1246.5066481189028,833.3333333333333,0.0,6750.0,7500.0,0.0,1.0
2025-01-24,3,2025-01-24 00:00:00,2025-01-24 00:00:00,450.1290119811034,0.7809283067332312,27.280378734877683,477.4093907159811,0.7809283067332312,0,0.8,1200.0,1200.0,X_day60_morning85,1309.9617957425812,833.3333333333333,0.0,7500.0,8250.0,0.0,1.0
2025-01-24,4,2025-01-24 00:00:00,2025-01-24 00:00:00,472.3553626435992,1.3300803799677872,27.280378734877683,499.6357413784769,1.3300803799677872,0,0.8,1200.0,1200.0,X_day60_morning85,1331.6389943318422,833.3333333333333,0.0,8250.0,9000.0,0.0,1.0
2025-01-24,5,2025-01-24 00:00:00,2025-01-24 00:00:00,440.6535371995405,1.9818428152590795,27.280378734877683,467.93391593441817,1.9818428152590795,0,0.8,1200.0,1200.0,X_day60_morning85,1299.2854064524922,833.3333333333333,0.0,9000.0,9750.0,0.0,1.0
2025-01-24,6,2025-01-24 00:00:00,2025-01-24 00:00:00,407.36622335525476,2.70061099385335,27.280378734877683,434.64660209013243,2.70061099385335,0,0.8,1200.0,1200.0,X_day60_morning85,431.9459910962791,0.0,0.0,9750.0,9750.0,0.0,-0.0
2025-01-24,7,2025-01-24 00:00:00,2025-01-24 00:00:00,434.8804923953798,3.445244772951057,35.880152311859355,470.7606447072392,3.445244772951057,0,0.8,1200.0,1200.0,X_day60_morning85,467.3153999342881,0.0,0.0,9750.0,9750.0,0.0,0.0
2025-01-24,8,2025-01-24 00:00:00,2025-01-24 00:00:00,446.2478219025699,4.170400126898761,35.880152311859355,482.1279742144293,4.170400126898761,0,0.8,1200.0,1200.0,X_day60_morning85,477.95757408753053,0.0,0.0,9750.0,9750.0,0.0,-0.0
2025-01-24,9,2025-01-24 00:00:00,2025-01-24 00:00:00,431.59004468751533,4.8280335296093035,35.880152311859355,467.4701969993747,4.8280335296093035,0,0.8,1200.0,1200.0,X_day60_morning85,795.9754968030987,333.3333333333333,0.0,9750.0,10050.0,0.0,0.999999999999999
2025-01-24,10,2025-01-24 00:00:00,2025-01-24 00:00:00,454.1731454657523,5.369046882431862,35.880152311859355,490.0532977776117,5.369046882431862,0,0.8,1200.0,1200.0,X_day60_morning85,484.68425089517984,0.0,0.0,10050.0,10050.0,0.0,0.0
