date,grid_original_kwh,grid_effective_kwh,emergency_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,emergency_intervals
2025-02-01,42307.706433448344,42307.706433448344,83.30468526339317,17554.98942151492,0.0,0.0,17554.98942151492,387.57984039158885,17942.56926190651,19776.758620453704,16071.794366028073,4307.870930952771,1439.6051659700954,2868.265764982676,7268.4231640740745,7209.956626895661,4
2025-02-02,88638.28019093875,88638.28019093875,164.77252824356572,61431.22382719247,0.0,0.0,61431.22382719247,1044.3282840077195,62475.552111200195,22676.537900088282,18126.446842081372,5896.683711175396,5837.509644508729,59.174066666666704,7209.956626895661,7478.34424577359,1
2025-02-03,87331.54291087718,87331.54291087718,516.3713980510875,61584.80029280608,0.0,0.0,61584.80029280608,3440.32443951537,65025.12473232145,23210.235687886023,18694.927052903287,3115.689173945532,3115.689173945532,0.0,7478.34424577359,7595.415194978479,1
2025-02-04,88221.70007331794,88221.70007331794,43.15123681178363,62267.996495162726,0.0,0.0,62267.996495162726,277.7197461533057,62545.716241316026,24460.779565032262,19772.037704856222,2381.245499953685,2381.245499953685,0.0,7595.415194978479,7641.186020333942,2
2025-02-05,86701.57841775607,86701.57841775607,546.6503496225079,60801.24694524575,0.0,0.0,60801.24694524575,3580.833115202238,64382.08006044799,24116.667035636383,19413.327499387342,1796.4622477962043,1796.4622477962043,0.0,7641.186020333942,7775.822464198527,1
2025-02-06,87759.19766533886,87759.19766533886,48.90018853626198,61985.41705161296,0.0,0.0,61985.41705161296,286.325292834847,62271.74234444781,23261.119407843085,18800.992642809048,3076.913872174406,3076.913872174406,0.0,7775.822464198527,7820.838105913923,2
2025-02-07,40959.55575617573,40959.55575617573,191.78422101640723,16955.36873920268,0.0,0.0,16955.36873920268,818.5809767076818,17773.94971591036,19984.891616078832,16345.864145695226,5706.632840141864,1499.5207076863323,4207.1121324555315,7820.838105913923,7645.169287390173,5
2025-02-08,35997.41569033741,35997.41569033741,652.6059127044637,14781.409234814253,0.0,0.0,14781.409234814253,3101.0681035083744,17882.477338322627,19539.426594630277,15940.188087325248,1473.620379070179,364.77658451740876,1108.8437945527703,7645.169287390173,7519.333125529364,2
2025-02-09,81991.53242819199,81991.53242819199,2396.6759048466533,56196.18785133902,0.0,0.0,56196.18785133902,14804.069337621893,71000.25718896091,23438.736505876197,19026.861900003776,420.91776049954865,420.91776049954865,0.0,7519.333125529364,7473.2383141470755,12
2025-02-10,83462.16280896994,83462.16280896994,427.0376188389562,56400.92004042631,0.0,0.0,56400.92004042631,2577.423421263484,58978.343461689794,21342.036498316516,17498.066458134297,5718.592804293348,5390.468104293348,328.1247000000003,7473.2383141470755,7238.775098038282,7
2025-02-11,81532.70817946455,81532.70817946455,859.0662439027142,55461.91851103741,0.0,0.0,55461.91851103741,5442.037795650937,60903.95630668835,23205.007714317486,18881.211007917693,2847.3805836341417,2767.6056033275286,79.77498030661349,7238.775098038282,7144.158698793248,8
2025-02-12,81207.18021854054,81207.18021854054,745.0731625765783,54925.50845012552,0.0,0.0,54925.50845012552,4529.147531871434,59454.65598199695,22939.730300451414,18692.908272994697,2438.6952203270603,2303.965310296094,134.72991003096638,7144.158698793248,7020.017888094299,9
2025-02-13,80691.8711688542,80691.8711688542,501.40582846929766,54059.65376646191,0.0,0.0,54059.65376646191,3171.0273734308525,57230.68113989276,21115.190643561982,17122.226810357915,5870.834147452759,5473.309967688087,397.5241797646713,7020.017888094299,6998.99301134685,8
2025-02-14,34143.13614192607,34143.13614192607,1436.813546832535,14130.234162905681,0.0,0.0,14130.234162905681,6644.679826837003,20774.913989742683,18333.734740182208,15147.464186072686,2591.8773179824166,451.2436679824182,2140.6336499999984,6998.99301134685,6668.8385152078545,9
2025-02-15,33646.438354081074,33646.438354081074,1589.3448499862925,14151.755786870233,0.0,0.0,14151.755786870233,6984.046513869624,21135.80230073986,17806.85380653453,14782.17749096577,2931.0157884986043,241.87992183193825,2689.135866666666,6668.8385152078545,6270.365284460298,13
2025-02-16,78094.44016154745,78094.44016154745,1934.5876829612077,52339.26756098942,0.0,0.0,52339.26756098942,11903.40939841125,64242.67695940067,22924.94885333572,18623.730366543918,350.4302577168427,350.4302577168427,0.0,6270.365284460298,6209.785511858098,8
2025-02-17,77316.95865064622,77316.95865064622,911.117587253624,51511.65145262895,0.0,0.0,51511.65145262895,5832.3734739342735,57344.02492656322,21343.131658438997,17477.092110953137,3178.1735237473263,2531.4744904139925,646.6990333333338,6209.785511858098,5999.612770060827,5
2025-02-18,76825.39197653686,76825.39197653686,883.845906758564,50671.13843390339,0.0,0.0,50671.13843390339,5688.572840152311,56359.7112740557,22162.474137557667,18049.076302221463,1504.452264625885,1465.562070592964,38.890194032920945,5999.612770060827,5891.310269172211,5
2025-02-19,76365.20126477658,76365.20126477658,1233.807686026908,50079.85786031606,0.0,0.0,50079.85786031606,7147.768659538021,57227.62651985408,23519.2363129025,19424.377728123563,624.8229826912196,624.8229826912196,0.0,5891.310269172211,5475.981030647173,16
2025-02-20,75980.18515845435,75980.18515845435,917.407324588108,50442.6741226948,0.0,0.0,50442.6741226948,5906.584250674973,56349.258373369776,22720.244850984796,18589.44005592788,1773.6539546522022,1773.6539546522022,0.0,5475.981030647173,5269.268001058076,8
2025-02-21,32523.210443469157,32523.210443469157,1448.798621918872,13609.149783986923,0.0,0.0,13609.149783986923,5824.329891539018,19433.47967552594,17521.721957118963,14703.57199513963,5593.59707007536,348.27473674202696,5245.322333333333,5269.268001058076,4701.51554564333,13
2025-02-22,32547.995621556605,32547.995621556605,1592.268958294489,13547.950475290681,0.0,0.0,13547.950475290681,6978.179362194676,20526.129837485358,17240.597631033557,14296.439295909184,3351.3433613933867,228.13821139338512,3123.2051500000016,4701.51554564333,4333.120862563332,10
2025-02-23,75154.47183587408,75154.47183587408,947.2118017091782,49237.96244413251,0.0,0.0,49237.96244413251,5675.90878266681,54913.87122679932,23181.372669136206,18896.384891817543,284.8421769312593,284.8421769312593,0.0,4333.120862563332,4200.373051655312,11
2025-02-24,74138.6179435725,74138.6179435725,1009.6025749600683,48375.22944243629,0.0,0.0,48375.22944243629,6482.540303316881,54857.76974575317,21914.719058249888,17890.193487626704,2920.661331242733,2041.9858473857248,878.6754838570083,4200.373051655312,4045.62744005054,9
2025-02-25,74362.75231794015,74362.75231794015,780.6721146122388,47884.72778514218,0.0,0.0,47884.72778514218,4691.554943210835,52576.28272835302,21244.387757981876,17481.250222333412,5558.963663570591,4261.832743488387,1297.1309200822043,4045.62744005054,3741.9650640859923,12
2025-02-26,73903.08871283662,73903.08871283662,749.7775556434894,48086.40094342049,0.0,0.0,48086.40094342049,4724.733717944995,52811.13466136548,22117.636564591936,17892.775133596006,1613.1568041508463,1113.2687874841793,499.8880166666669,3741.9650640859923,3766.97671266762,6
2025-02-27,72630.13628189969,72630.13628189969,1281.3765530410637,46182.47192619467,0.0,0.0,46182.47192619467,7698.479477350877,53880.95140354554,23165.135861216575,18776.90031550525,2566.693089229414,2060.129489229416,506.5635999999984,3766.97671266762,3752.3764149789313,12
