date,grid_original_kwh,grid_effective_kwh,emergency_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-02-01,39381.240713513536,36095.330027514065,0.0,21743.061417171037,0.05247881750012883,-984.645142239505,20758.46875374903,0.0,20758.46875374903,13437.690622445962,15223.570556373303,3503.0340281080726,1395.81899662659,2107.2150314814826,7268.4231640740745,2447.2663283051033
2025-02-02,90536.58491216661,86348.99178485325,0.0,57692.95656890522,0.9521074937588692,-1321.233038644073,56372.6756377549,0.0,56372.6756377549,21375.865570790145,17140.567065665753,3757.415329728849,3757.415329728849,0.0,2447.2663283051033,2640.470824609842
2025-02-03,92191.42922451984,86849.87121477252,0.0,58931.85766126169,0.652772802056193,-1905.264742621865,57027.24569144188,0.0,57027.24569144188,22006.635023681505,18024.009306706117,2650.328997797128,2650.328997797128,0.0,2640.470824609842,2419.7653384719606
2025-02-04,95639.74999820236,89297.75249849602,0.0,61709.71146201981,20.34250288904379,-2182.2344918976987,59547.81947301116,0.0,59547.81947301116,21765.61268746447,17580.379817412428,3917.6556784439713,3917.6556784439713,0.0,2419.7653384719606,2475.061404509505
2025-02-05,88967.94003507795,87156.56977671204,23.500836656862973,56894.95319267031,409.18987550766406,-839.1665090781895,56464.976559099785,114.55473537649664,56579.531294476285,21669.93413300254,17871.211226161875,2632.9207231949085,2630.8682231949088,2.052499999999924,2475.061404509505,2121.1007618097074
2025-02-06,95779.24643941443,87476.66560063245,0.0,61729.59753286207,1.109484991496539,-2954.8463975060185,58775.86062034754,0.0,58775.86062034754,21713.50741511306,17342.133156835633,2834.234125688352,2832.8333090216856,1.4008166666666426,2121.1007618097074,2394.22059448298
2025-02-07,44963.86338723753,40798.387748953384,0.0,23981.856710259854,1.494713473564747,-1179.3753197411831,22803.976103992234,0.0,22803.976103992234,18406.849824947858,15470.312179715367,6056.1704370542275,1200.4416069119243,4855.728830142303,2394.22059448298,1771.1496816967538
2025-02-08,35454.21036633777,35881.08040391346,92.40052212527974,18370.235777744474,528.5732091048665,-0.42131994691507824,18898.387666902425,499.8679592207526,19398.25562612318,19191.032204325093,15873.249301608077,1078.5353066550613,0.004445141413943517,1078.5308615136473,1771.1496816967538,1406.1349971359218
2025-02-09,87545.51018954272,85987.96764049432,133.66913219956484,55282.396865348244,29.1117990412112,-626.7077739226718,54684.80089046678,671.9502260558183,55356.751116522595,22813.27700889698,18289.41232238136,2042.356119511588,2042.356119511588,0.0,1406.1349971359218,1616.5150580528123
2025-02-10,84652.69128631381,79384.52415263411,0.0,53457.32782594445,0.5114860161526477,-1779.011860649383,51678.82745131122,0.0,51678.82745131122,22710.887968410814,18387.37413720862,734.3727380985849,734.3727380985849,0.0,1616.5150580528123,1625.898521612962
2025-02-11,84520.8715146524,79680.32346984683,117.65738370560489,53699.73242700724,9.127680270804035e-05,-1893.6325497411447,51806.0999685429,570.9418088097876,52377.041777352686,23175.667886511226,18891.659896730922,293.3757304387949,293.3757304387949,0.0,1625.898521612962,1493.2664008831537
2025-02-12,85192.06679303493,79853.91977249543,150.6974859026833,53789.36798753423,1.3508044064167264,-1882.1486817931393,51908.570110147506,701.1378590370463,52609.70796918455,23403.048177515535,19006.843512650365,341.6764601996048,341.6764601996048,0.0,1493.2664008831537,1437.2947465911766
2025-02-13,80147.50374668441,77618.61382602323,16.677345451657857,49920.587351394075,136.66816920481318,-886.943831591169,49170.31168900772,47.597143919031524,49217.908832926754,22674.742254397705,18163.513671576413,1794.5835719869183,1776.1174219869183,18.466150000000113,1437.2947465911766,1662.8809182419755
2025-02-14,36023.9061492025,36136.02539018301,70.79064570437723,18636.30718916374,649.5637570082563,-81.03547033980728,19204.83547583219,154.57781186370195,19359.413287695894,18336.069477113168,15213.323306892515,3282.2680490000675,284.43791445244943,2997.830134547618,1662.8809182419755,1261.6508844299235
2025-02-15,37174.67531102145,36162.23972394311,159.9536985549666,19535.320230375648,1.1007407702410297,-298.9386269223445,19237.482344223543,555.0449749239689,19792.527319147513,18414.790610414657,14971.466190422805,3598.7779025062237,201.76695189361237,3397.010950612611,1261.6508844299235,1200.0
2025-02-16,86249.23574360316,79560.66138375529,858.0962474212434,54162.75170604778,20.312419435746616,-2414.8647555941866,51768.199369889335,4015.754946998613,55783.954316887946,23195.002990027002,18353.323207354824,199.6987485043502,199.6987485043502,0.0,1200.0,1682.9213495189429
2025-02-17,85169.07550226535,75481.16939113013,274.0692397352358,53221.68858608883,2.0637971327292464,-3256.0716486066776,49967.680734614885,1211.1536882319515,51178.834422846834,21458.685475646354,17592.45624848282,705.1462370351603,429.38784192562855,275.75839510953176,1682.9213495189429,1448.5646681753014
2025-02-18,76042.39404183312,76322.96187991716,281.1883892551434,47621.60446470279,479.129262547502,-111.93559743146793,47988.798129818824,1314.7034577541053,49303.50158757293,21282.512337460565,16970.832719434045,201.08286781244337,103.74636775074691,97.33650006169646,1448.5646681753014,1746.3449725186506
2025-02-19,76259.55860175812,77007.63145028497,82.59951279379175,47846.04613091831,724.9315568997677,-13.884290425630079,48557.09339739245,362.71176349630764,48919.805160888754,22351.71282453532,18532.870154361328,392.0609095714343,392.0609095714343,0.0,1746.3449725186506,1270.8085653100736
2025-02-20,80166.99438047995,76609.03957764313,127.40328764427824,49617.75805651654,157.6052848342827,-1219.6733244102224,48555.6900169406,625.9179623505875,49181.60797929119,22532.86627329887,17972.41642864953,1182.8592873047244,1043.6333706380574,139.22591666666708,1270.8085653100736,1581.0366238906938
2025-02-21,33870.610005429284,34104.150938776605,270.80315266340796,17547.18310623684,262.8387038120551,-0.04387985079235993,17809.977930198103,592.4873330225453,18402.46526322065,17775.901652893037,14605.941614292442,5644.732019506084,0.0,5644.732019506084,1581.0366238906938,1350.524095613935
2025-02-22,35137.243553529406,34754.685931191474,159.63129341416905,18477.985905436457,49.08993833628629,-152.8447485578497,18374.231095214895,359.8862938032649,18734.11738901816,18061.08546997663,14361.080380846279,3369.549252141958,211.35748100693777,3158.19177113502,1350.524095613935,1648.7450398748124
2025-02-23,79041.16567187586,76321.1960439771,163.2241072226459,49259.60563138599,0.21287292571832814,-1036.3332990816962,48223.48520523001,697.8832294658839,48921.36843469589,22443.182414668347,18140.503223857853,649.8872770559283,649.8872770559283,0.0,1648.7450398748124,1691.4945199009376
2025-02-24,75243.16910418677,73310.9065931941,149.6808761713319,47298.00667168805,202.85269946723457,-841.6230124769742,46659.2363586783,666.4071142854959,47325.6434729638,20465.24185658223,16562.681508513295,1354.9935046298265,413.9561507945506,941.0373538352758,1691.4945199009376,1707.2327369212846
