date,slot_id,issue_time,forecast_history_end,load_forecast_kwh,pv_forecast_kwh,grid_plan_kwh,risk_delta_kwh,selected_index,selected_candidate
2025-01-15,1,2025-01-15 00:00:00,2025-01-15 00:00:00,630.0752870030816,0.0,797.9543867752808,26.338168883891864,1,profile_incumbent
2025-01-15,2,2025-01-15 00:00:00,2025-01-15 00:00:00,647.1065007593129,0.040865291902777656,796.9506730845198,26.338168883891864,1,profile_incumbent
2025-01-15,3,2025-01-15 00:00:00,2025-01-15 00:00:00,622.8566449032713,0.41045542219734843,768.7748840680705,26.338168883891864,1,profile_incumbent
2025-01-15,4,2025-01-15 00:00:00,2025-01-15 00:00:00,569.7139183371559,0.984059359146559,752.0126020103742,26.338168883891864,1,profile_incumbent
2025-01-15,5,2025-01-15 00:00:00,2025-01-15 00:00:00,570.8342660767677,1.7290185455478815,764.4809464648683,26.338168883891864,1,profile_incumbent
2025-01-15,6,2025-01-15 00:00:00,2025-01-15 00:00:00,618.2787886482676,2.604893897504132,778.4335934342232,26.338168883891864,1,profile_incumbent
2025-01-15,7,2025-01-15 00:00:00,2025-01-15 00:00:00,622.4263619024687,3.564662058493034,758.2981791827059,40.43412651353932,1,profile_incumbent
2025-01-15,8,2025-01-15 00:00:00,2025-01-15 00:00:00,601.1626183292444,4.556129421635546,756.7905639893,40.43412651353932,1,profile_incumbent
2025-01-15,9,2025-01-15 00:00:00,2025-01-15 00:00:00,604.0383747809832,5.523534239114844,558.3539151771624,40.43412651353932,1,profile_incumbent
2025-01-15,10,2025-01-15 00:00:00,2025-01-15 00:00:00,652.9862389252431,6.409303034574347,791.7109719018313,40.43412651353932,1,profile_incumbent
2025-01-15,11,2025-01-15 00:00:00,2025-01-15 00:00:00,651.6859621541051,7.155924059093872,778.1709664864386,40.43412651353932,1,profile_incumbent
2025-01-15,12,2025-01-15 00:00:00,2025-01-15 00:00:00,624.4484190023111,7.7078977500974695,783.0930041411411,40.43412651353932,1,profile_incumbent
2025-01-15,13,2025-01-15 00:00:00,2025-01-15 00:00:00,681.4600964834445,8.013722119053563,863.2455462990712,30.97751069366557,1,profile_incumbent
2025-01-15,14,2025-01-15 00:00:00,2025-01-15 00:00:00,684.3332571459677,8.027869748597816,867.9916351806947,30.97751069366557,1,profile_incumbent
2025-01-15,15,2025-01-15 00:00:00,2025-01-15 00:00:00,632.4299327794276,7.712712649222018,783.7129754175262,30.97751069366557,1,profile_incumbent
