date,slot_id,load_actual_kw,interval_end,interval_start,load_raw_time_label,load_source_row,load_source_column,pv_actual_kw,pv_raw_time_label,pv_source_row,pv_source_column,actual_price_yuan_per_kwh,price_raw_time_label,price_source_row,price_source_column,fixed_price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,net_load_actual_kw,net_load_actual_kwh,available_time,issue_time,forecast_history_end,dispatch_time,decision_input_cutoff,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,grid_plan_kwh,selected_index,selected_candidate,risk_delta_kwh,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,forecast_emergency_kwh,forecast_charge_kwh,forecast_discharge_kwh,forecast_energy_start_kwh,forecast_energy_end_kwh,forecast_surplus_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-01-15,1,3620.6386,2025-01-15T00:10:00,2025-01-15T00:00:00,00:10:00,16,B,0.0,00:10:00,16,B,0.4662,00:10:00,16,B,0.4248,603.4397666666667,0.0,3620.6386,603.4397666666667,2025-01-15T00:10:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T00:10:00,2025-01-15T00:10:00,0.4248,630.0752870030816,0.0,797.9543867752808,1,profile_incumbent,26.338168883891864,194.51462010861405,0.0,0.0,0.0,0.0,0.0,6000.0,6175.063158097752,0.0,167.8790997721992,0.0,6000.0,6151.091189794979,0.0,338.9710235021393,0.0,338.9710235021393
2025-01-15,2,3708.3377,2025-01-15T00:20:00,2025-01-15T00:10:00,00:20:00,16,C,0.0,00:20:00,16,C,0.4762,00:20:00,16,C,0.4245,618.0562833333333,0.0,3708.3377,618.0562833333333,2025-01-15T00:20:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T00:20:00,2025-01-15T00:20:00,0.4245,647.1065007593129,0.040865291902777656,796.9506730845198,1,profile_incumbent,26.338168883891864,178.8943897511865,0.0,0.0,0.0,0.0,0.0,6175.063158097752,6336.06810887382,0.0,149.8850376171098,0.0,6151.091189794979,6285.987723650378,0.0,338.30556072437867,0.0,338.30556072437867
2025-01-15,3,3838.32,2025-01-15T00:30:00,2025-01-15T00:20:00,00:30:00,16,D,0.0,00:30:00,16,D,0.4606,00:30:00,16,D,0.4269,639.72,0.0,3838.32,639.72,2025-01-15T00:30:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T00:30:00,2025-01-15T00:30:00,0.4269,622.8566449032713,0.41045542219734843,768.7748840680705,1,profile_incumbent,26.338168883891864,129.05488406807046,0.0,0.0,0.0,0.0,0.0,6336.06810887382,6452.217504535083,0.0,146.32869458699656,0.0,6285.987723650378,6417.683548778675,0.0,328.1899980086593,0.0,328.1899980086593
2025-01-15,4,3697.5425,2025-01-15T00:40:00,2025-01-15T00:30:00,00:40:00,16,E,0.0,00:40:00,16,E,0.4507,00:40:00,16,E,0.4272,616.2570833333333,0.0,3697.5425,616.2570833333333,2025-01-15T00:40:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T00:40:00,2025-01-15T00:40:00,0.4272,569.7139183371559,0.984059359146559,752.0126020103742,1,profile_incumbent,26.338168883891864,135.75551867704087,0.0,0.0,0.0,0.0,0.0,6452.217504535083,6574.39747134442,0.0,183.28274303236492,0.0,6417.683548778675,6582.638017507803,0.0,321.25978357883184,0.0,321.25978357883184
2025-01-15,5,3616.2551,2025-01-15T00:50:00,2025-01-15T00:40:00,00:50:00,16,F,0.0,00:50:00,16,F,0.4401,00:50:00,16,F,0.4271,602.7091833333333,0.0,3616.2551,602.7091833333333,2025-01-15T00:50:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T00:50:00,2025-01-15T00:50:00,0.4271,570.8342660767677,1.7290185455478815,764.4809464648683,1,profile_incumbent,26.338168883891864,161.77176313153507,0.0,0.0,0.0,0.0,0.0,6574.39747134442,6719.992058162802,0.0,195.37569893364855,0.0,6582.638017507803,6758.476146548087,0.0,326.50981223514526,0.0,326.50981223514526
2025-01-15,6,3730.26,2025-01-15T01:00:00,2025-01-15T00:50:00,01:00:00,16,G,0.0,01:00:00,16,G,0.4398,01:00:00,16,G,0.4285,621.71,0.0,3730.26,621.71,2025-01-15T01:00:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T01:00:00,2025-01-15T01:00:00,0.4285,618.2787886482676,2.604893897504132,778.4335934342232,1,profile_incumbent,26.338168883891864,156.72359343422318,0.0,0.0,0.0,0.0,0.0,6719.992058162802,6861.043292253603,0.0,162.75969868345976,0.0,6758.476146548087,6904.959875363201,0.0,333.55879478656465,0.0,333.55879478656465
2025-01-15,7,3846.9076,2025-01-15T01:10:00,2025-01-15T01:00:00,01:10:00,16,H,0.0,01:10:00,16,H,0.4682,01:10:00,16,H,0.4311,641.1512666666666,0.0,3846.9076,641.1512666666666,2025-01-15T01:10:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T01:10:00,2025-01-15T01:10:00,0.4311,622.4263619024687,3.564662058493034,758.2981791827059,1,profile_incumbent,40.43412651353932,117.14691251603927,0.0,0.0,0.0,0.0,0.0,6861.043292253603,6966.4755135180385,0.0,139.43647933873024,0.0,6904.959875363201,7030.452706768058,0.0,326.9023450456645,0.0,326.9023450456645
2025-01-15,8,3898.524,2025-01-15T01:20:00,2025-01-15T01:10:00,01:20:00,16,I,0.0,01:20:00,16,I,0.4659,01:20:00,16,I,0.4302,649.754,0.0,3898.524,649.754,2025-01-15T01:20:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T01:20:00,2025-01-15T01:20:00,0.4302,601.1626183292444,4.556129421635546,756.7905639893,1,profile_incumbent,40.43412651353932,107.03656398930002,0.0,0.0,0.0,0.0,0.0,6966.4755135180385,7062.808421108409,0.0,160.18407508169116,0.0,7030.452706768058,7174.61837434158,0.0,325.5713006281969,0.0,325.5713006281969
2025-01-15,9,3875.21,2025-01-15T01:30:00,2025-01-15T01:20:00,01:30:00,16,J,0.0,01:30:00,16,J,0.4332,01:30:00,16,J,0.4279,645.8683333333333,0.0,3875.21,645.8683333333333,2025-01-15T01:30:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T01:30:00,2025-01-15T01:30:00,0.4279,604.0383747809832,5.523534239114844,558.3539151771624,1,profile_incumbent,40.43412651353932,0.0,87.5144181561709,0.0,0.0,0.0,0.0,7062.808421108409,6965.570178712664,0.0,0.0,40.16092536470592,7174.61837434158,7129.995123936352,0.0,238.91964030430782,0.0,238.91964030430782
2025-01-15,10,3815.078,2025-01-15T01:40:00,2025-01-15T01:30:00,01:40:00,16,K,0.0,01:40:00,16,K,0.4363,01:40:00,16,K,0.4312,635.8463333333333,0.0,3815.078,635.8463333333333,2025-01-15T01:40:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T01:40:00,2025-01-15T01:40:00,0.4312,652.9862389252431,6.409303034574347,791.7109719018313,1,profile_incumbent,40.43412651353932,155.86463856849798,0.0,0.0,0.0,0.0,0.0,6965.570178712664,7105.848353424311,0.0,145.1340360111625,0.0,7129.995123936352,7260.6157563463985,0.0,341.3857710840697,0.0,341.3857710840697
