date,issue_hour,issue_time,slot_id,interval_start,interval_end,load_forecast_kwh,pv_forecast_kwh,pv_raw_forecast_kwh,grid_original_kwh,accepted,grid_kwh,charge_kwh,discharge_kwh,surplus_kwh,energy_start_kwh,energy_end_kwh,charge_mode,emergency_plan_kwh
2025-04-01,0,2025-04-01 00:00:00,1,2025-04-01 00:00:00,2025-04-01 00:10:00,574.3048104405688,1.0362790264058006,1.0362790264058006,1406.6018647474962,True,1406.6018647474962,833.3333333333333,0.0,0.0,1252.8578340593256,2002.8578340593256,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,2,2025-04-01 00:10:00,2025-04-01 00:20:00,581.4333112159197,1.419715167804405,1.419715167804405,1413.3469293814487,True,1413.3469293814487,833.3333333333333,0.0,0.0,2002.8578340593256,2752.857834059326,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,3,2025-04-01 00:20:00,2025-04-01 00:30:00,574.7303790761721,1.1664502684170017,1.1664502684170017,1406.8972621410885,True,1406.8972621410885,833.3333333333333,0.0,0.0,2752.857834059326,3502.857834059326,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,4,2025-04-01 00:30:00,2025-04-01 00:40:00,549.7198772375808,0.29978011173107433,0.29978011173107433,1382.7534304591832,True,1382.7534304591832,833.3333333333333,0.0,0.0,3502.857834059326,4252.857834059326,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,5,2025-04-01 00:40:00,2025-04-01 00:50:00,565.8579778800099,0.0,0.0,1399.1913112133432,True,1399.1913112133432,833.3333333333333,0.0,0.0,4252.857834059326,5002.857834059326,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,6,2025-04-01 00:50:00,2025-04-01 01:00:00,596.3265912406326,0.0,0.0,1429.6599245739658,True,1429.6599245739658,833.3333333333333,0.0,0.0,5002.857834059326,5752.857834059326,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,7,2025-04-01 01:00:00,2025-04-01 01:10:00,557.1224620126588,0.0,0.0,1165.0582019467413,True,1165.0582019467413,607.9357399340824,0.0,0.0,5752.857834059326,6300.0,0.9999999999999963,0.0
2025-04-01,0,2025-04-01 00:00:00,8,2025-04-01 01:10:00,2025-04-01 01:20:00,539.5841605636402,0.0,0.0,1372.9174938969736,True,1372.9174938969736,833.3333333333333,0.0,0.0,6300.0,7050.0,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,9,2025-04-01 01:20:00,2025-04-01 01:30:00,575.3330072120203,0.0,0.0,1408.6663405453537,True,1408.6663405453537,833.3333333333333,0.0,0.0,7050.0,7800.0,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,10,2025-04-01 01:30:00,2025-04-01 01:40:00,601.167672575394,0.0,0.0,601.167672575394,True,601.167672575394,0.0,0.0,0.0,7800.0,7800.0,-0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,11,2025-04-01 01:40:00,2025-04-01 01:50:00,595.1042418373247,0.0,0.0,595.1042418373247,True,595.1042418373247,0.0,0.0,0.0,7800.0,7800.0,-0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,12,2025-04-01 01:50:00,2025-04-01 02:00:00,587.7081334136625,0.0,0.0,1421.0414667469959,True,1421.0414667469959,833.3333333333333,0.0,0.0,7800.0,8550.0,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,13,2025-04-01 02:00:00,2025-04-01 02:10:00,618.0842369351789,0.0,0.0,1451.417570268512,True,1451.417570268512,833.3333333333333,0.0,0.0,8550.0,9300.0,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,14,2025-04-01 02:10:00,2025-04-01 02:20:00,601.0554882034774,0.0,0.0,601.0554882034774,True,601.0554882034774,0.0,0.0,0.0,9300.0,9300.0,-0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,15,2025-04-01 02:20:00,2025-04-01 02:30:00,555.0383586682158,0.0,0.0,555.0383586682158,True,555.0383586682158,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,16,2025-04-01 02:30:00,2025-04-01 02:40:00,584.2624811782022,0.0,0.0,584.2624811782022,True,584.2624811782022,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,17,2025-04-01 02:40:00,2025-04-01 02:50:00,601.0832133910052,0.0,0.0,601.0832133910052,True,601.0832133910052,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,18,2025-04-01 02:50:00,2025-04-01 03:00:00,589.788104036952,0.0,0.0,589.788104036952,True,589.788104036952,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,19,2025-04-01 03:00:00,2025-04-01 03:10:00,617.4828059856153,0.0,0.0,617.4828059856153,True,617.4828059856153,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,20,2025-04-01 03:10:00,2025-04-01 03:20:00,602.8105671099188,0.0,0.0,602.8105671099188,True,602.8105671099188,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,21,2025-04-01 03:20:00,2025-04-01 03:30:00,558.0877917499158,0.0,0.0,558.0877917499158,True,558.0877917499158,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,22,2025-04-01 03:30:00,2025-04-01 03:40:00,584.22708455464,0.0,0.0,584.22708455464,True,584.22708455464,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,23,2025-04-01 03:40:00,2025-04-01 03:50:00,611.8475660899029,0.0,0.0,611.8475660899029,True,611.8475660899029,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,24,2025-04-01 03:50:00,2025-04-01 04:00:00,614.2645670005257,0.0,0.0,614.2645670005257,True,614.2645670005257,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,25,2025-04-01 04:00:00,2025-04-01 04:10:00,628.4655184629127,0.0,0.0,628.4655184629127,True,628.4655184629127,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,26,2025-04-01 04:10:00,2025-04-01 04:20:00,603.4970876446231,0.0,0.0,603.4970876446231,True,603.4970876446231,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,27,2025-04-01 04:20:00,2025-04-01 04:30:00,562.3165835874919,0.0,0.0,562.3165835874919,True,562.3165835874919,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,28,2025-04-01 04:30:00,2025-04-01 04:40:00,585.1953847239816,0.0,0.0,585.1953847239816,True,585.1953847239816,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,29,2025-04-01 04:40:00,2025-04-01 04:50:00,598.2694819979478,0.0,0.0,598.2694819979478,True,598.2694819979478,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,30,2025-04-01 04:50:00,2025-04-01 05:00:00,579.1577351961371,0.0,0.0,579.1577351961371,True,579.1577351961371,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,31,2025-04-01 05:00:00,2025-04-01 05:10:00,583.1395240505929,9.453198321808891,9.453198321808891,573.6863257287839,True,573.6863257287839,0.0,0.0,0.0,9300.0,9300.0,-0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,32,2025-04-01 05:10:00,2025-04-01 05:20:00,610.6622071824675,25.356598407315126,25.356598407315126,585.3056087751523,True,585.3056087751523,0.0,0.0,0.0,9300.0,9300.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,33,2025-04-01 05:20:00,2025-04-01 05:30:00,621.2943230483437,43.41690217076143,43.41690217076143,1411.2107542109156,True,1411.2107542109156,833.3333333333333,0.0,0.0,9300.0,10050.0,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,34,2025-04-01 05:30:00,2025-04-01 05:40:00,591.9452830043164,63.69541373117371,63.69541373117371,1361.5832026064759,True,1361.5832026064759,833.3333333333333,0.0,0.0,10050.0,10800.0,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,35,2025-04-01 05:40:00,2025-04-01 05:50:00,663.8261704606713,86.23925013982162,86.23925013982162,577.5869203208497,True,577.5869203208497,0.0,-0.0,0.0,10800.0,10800.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,36,2025-04-01 05:50:00,2025-04-01 06:00:00,797.8905962153028,111.08012869937363,111.08012869937363,0.0,True,0.0,0.0,686.8104675159292,0.0,10800.0,10036.877258315633,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,37,2025-04-01 06:00:00,2025-04-01 06:10:00,808.4052784412773,138.23324718297732,138.23324718297732,0.0,True,0.0,0.0,670.1720312583,0.0,10036.877258315633,9292.241668028633,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,38,2025-04-01 06:10:00,2025-04-01 06:20:00,803.19389985885,167.6962757801538,167.6962757801538,0.0,True,0.0,0.0,635.4976240786963,0.0,9292.241668028633,8586.133196830082,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,39,2025-04-01 06:20:00,2025-04-01 06:30:00,825.3701587192178,199.4484789700816,199.4484789700816,0.0,True,0.0,0.0,625.9216797491362,0.0,8586.133196830082,7890.664663775486,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,40,2025-04-01 06:30:00,2025-04-01 06:40:00,808.2800880486105,233.44998458742086,233.44998458742086,0.0,True,0.0,0.0,574.8301034611897,0.0,7890.664663775486,7251.964548818608,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,41,2025-04-01 06:40:00,2025-04-01 06:50:00,804.7938835280962,269.64121610746565,269.64121610746565,0.0,True,0.0,0.0,535.1526674206306,0.0,7251.964548818608,6657.350473906796,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,42,2025-04-01 06:50:00,2025-04-01 07:00:00,818.5941817769863,307.94250264752486,307.94250264752486,0.0,True,0.0,0.0,510.6516791294614,0.0,6657.350473906796,6089.959719318505,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,43,2025-04-01 07:00:00,2025-04-01 07:10:00,799.3991229268627,348.25387937657104,348.25387937657104,0.0,True,0.0,0.0,451.14524355029164,0.0,6089.959719318505,5588.687226484848,0.0,0.0
