path,bytes,sha256
configs/q2_pareto_v3/experiments.json,6469,2bc90fd4965abf94fbae298a2f601baee4f50e0c265c9041fdf5acca0427df9b
configs/q2_pareto_v3/extension.json,6853,50c5bcd9fc1ce9fa7386f13996bb0d8c7470dc0e743ab936acb6619c5aa1f244
papers/q2_pareto_v3/paper_supplement.md,8120,679fa2d1753a6291724443c66a29237a5dbe258a9e0f483465419011f6256c27
reports/q2_pareto_v3/README.md,6088,0234cb7ea86f41a09fc726416fb15ade9dd4c5ab8b0c855c1ac3fadad00ac878
reports/q2_pareto_v3/analysis_original.log,1980,48ba57e067e21ff541f608d7816cf286ddc86543179ebc05650eecc06d25e616
reports/q2_pareto_v3/analysis_user_cap.log,2990,bb9430b8dc84546588f2415643a44b9ce83eb673d0895ca42e60b60ffa3c4af5
reports/q2_pareto_v3/annual_ablation.log,1351,8604713b82eb58f52c90f0fd1462a33bf61d76355fff0306b8af967713f869d1
reports/q2_pareto_v3/annual_fixed.log,4465,f87d0c5653c3f4ff5734e3bc9caba8bffa9f64c9fa64f2db233d82a4ece51883
reports/q2_pareto_v3/annual_guard.log,1378,874b87d13a3fffa7b988269c10aac2b290fe7a392f15696ba5cff9b677587a3d
reports/q2_pareto_v3/bzd_cvar_record.json,2636,a07dc8fc098b239b600eb1a9c9ea67fe3fb98ee016e6ee0b44dcb1b659343d16
reports/q2_pareto_v3/bzd_multiobjective_record.json,2983,5e2abb1cb5811d86341e3075683c51a39584321eeb41c5493aa2055ae303e18b
reports/q2_pareto_v3/causality_refresh.log,413,aa494a77135d4f577323d697bc1866cfac5162bd97e615e52f19753b6c8b747f
reports/q2_pareto_v3/causality_refresh_fixed.log,2329,16c4e5c43cda763d2cf65c919daeb30fcbd5710bce5551a40ae4240c83c9207b
reports/q2_pareto_v3/causality_run.log,4840,4cc5453a819fc0b12f3c216c9fb2aa3971950b201e1474329c8a75254d5be3b2
reports/q2_pareto_v3/causality_validation.json,3464,4ac416dc54a2fb9851228647bf540dc98fd985b28d4250b94e70945c4af7a6db
reports/q2_pareto_v3/causality_validation_original_script.json,3464,ab08eaf5d1b98db3442047f6a537ab1a882f2fd6d1bd7a8182ae52296074adb0
reports/q2_pareto_v3/change_log.md,1477,eb8d11082f6c71799f1bb0fded6874451c2708f5b66cc0380883849e0b360692
reports/q2_pareto_v3/code_and_input_hashes.json,3557,3f24612fe938a87a0538afaa0022574b8a56f547e38f874a3fb3cdfd11c875ac
reports/q2_pareto_v3/compute_performance.json,376,c3a3058022cafc71a7ce424d3c813717f3839b7ae82790db5cddeda83e02fa50
reports/q2_pareto_v3/environment.json,709,fb4e485aae276c6c8b1a28916a90c79c2f8058cacf2c058aa4a772b4a5752ad2
reports/q2_pareto_v3/extension_annual.log,6203,2b037dc83a21329a55a690e8f5bf505ea0970c2ecb290d46b942671ae2fd8352
reports/q2_pareto_v3/extension_causality.log,690,e3f9f5686904e425977b9667eca52386d538ac9d43887dca0af8045337bd3733
reports/q2_pareto_v3/extension_causality_fixed.log,3886,56c1fd9faa72176bff7503224f3eaddb5484f1013f30150f7a94b580c64fd3fc
reports/q2_pareto_v3/extension_causality_validation.json,2919,8047a6e74c23fdc3adc2129d78cf1016ca191b9f62418c42f7851a8b057ceeb3
reports/q2_pareto_v3/extension_freeze.json,522,28189e9862a3cc58e750b32172255723526b38505b284da457233bad50165808
reports/q2_pareto_v3/extension_january.log,1052,9ea533220995795e01f9217b6033c543c4b7da7a9b5e9daa41070509996f752a
reports/q2_pareto_v3/extension_protocol.md,2695,46e2439438384ab72cf3a0518738332e0635962f15deea5e996d0b14e409a788
reports/q2_pareto_v3/figures/monthly/data.csv,860,14a4dbec05e34e0f659bf356766f637a37b3e5f8e7bce0e581082c8314792696
reports/q2_pareto_v3/figures/monthly/docs/package_name_mapping.yaml,511,9f513ab97fb69fa3b9d7f1d6d9d03cfa90bc16e1eeab84540d55586852a43a89
reports/q2_pareto_v3/figures/monthly/docs/template_catalog.yaml,86342,abb13c5a6fdd004d7bbd2e31b7adc2b671932ac26b3e95190db7c3156eac1eff
reports/q2_pareto_v3/figures/monthly/outputs/chart.png,307213,4d4abde65fd0df4bfdeb5f3bf431c2021b66b908efccfb880af8d0c71cbddb79
reports/q2_pareto_v3/figures/monthly/outputs/chart.svg,22905,54918417e740abac501f8ab8f8d78fc8b907787a063a65f98b846c2ce67cd0c9
reports/q2_pareto_v3/figures/monthly/workspace/adaptation_execution.json,6166,c654f60a20321e2391d34a12b8618197b5c94499e78ea594e0bec78ed9c8d24d
reports/q2_pareto_v3/figures/monthly/workspace/adaptation_plan.json,2411,a6b4176fe22e5c649ccad2a33c29f247c688779726971908f1002274d1265906
reports/q2_pareto_v3/figures/monthly/workspace/adaptation_result.json,3047,b0c8c803ebb8f91119f515a383572d2b63f00c6f3a09b4bebd3fd185ee765e80
reports/q2_pareto_v3/figures/monthly/workspace/adapted_plot.py,2044,57500775f789cd4d673d68165c8bdac621f7bf7b7eba7f807f0e9337787c2d97
reports/q2_pareto_v3/figures/monthly/workspace/adapter_dependency_preflight.json,747,8b62792c2c15898601b3a3064e56217e2bfbe15382a38e8f6fc42c422ed74239
reports/q2_pareto_v3/figures/monthly/workspace/assistant_decisions.json,7244,5dbe0995d6159bb83d0f06356706e2c4f4a9f1bbf8795e8394f9795c77e670d7
reports/q2_pareto_v3/figures/monthly/workspace/assistant_visual_assessment.json,1242,e3553baafbe5cca35b1b579fbe05d72c052d6abcd7bb32a86b59aa17bfc577e3
reports/q2_pareto_v3/figures/monthly/workspace/candidate_templates.json,6262,2eb8b6ef10b701a77c695c2f641d00c79c9adeb822e7b944c869f905a1c3af6a
reports/q2_pareto_v3/figures/monthly/workspace/data_lineage.json,448,73636af0555115076b5a12f71ffaf78388623bcdab0530b33bd7c6b9471fb5c0
reports/q2_pareto_v3/figures/monthly/workspace/dataset_context.json,4508,ea7ba1e60e4d9e9fd6450e1edad2705a36dadc1c36d8582e3b35a4a557b14b91
reports/q2_pareto_v3/figures/monthly/workspace/dependency_report.json,1043,a40137b2216f0200c3bc8dcbbfbdd7f65a5865e1d76e2a270a8ebf0a15fccd8a
reports/q2_pareto_v3/figures/monthly/workspace/execution_result.json,367,6015d9c5be8ed2bfb5f9054f901fbbfbf31d1f4dd8600ec60f003472285164e9
reports/q2_pareto_v3/figures/monthly/workspace/final_quality_report.json,618,67147ae216c6914a31fea76a1016bb88fc1450033dec97d6199dce674e6f934b
reports/q2_pareto_v3/figures/monthly/workspace/final_template_selection.json,4091,1396b059139dd48f478d1bbe642ff67a5ca2bd318f0dd664d0dd8206e3b4a403
reports/q2_pareto_v3/figures/monthly/workspace/quality_execution.json,695,148235ceeeb47871a9cdbe7bd0a8a2a01a6293da289348b06a705b384da0f269
reports/q2_pareto_v3/figures/monthly/workspace/repair_history.json,18,0343639fac1511a32a4c9a92c7655a6e9f9ad3a600fc6f30b5bdad6806160a97
reports/q2_pareto_v3/figures/monthly/workspace/response_provenance.json,242,0ee8fde9f4e66bda78452c0395004b744be06117d51196be7f8aed619789f52a
reports/q2_pareto_v3/figures/monthly/workspace/technical_quality_report.json,429,f33cbc0154f33f1387ace2f525152d115dd2e99f6df9583e5ab73bf5dd722217
reports/q2_pareto_v3/figures/monthly/workspace/template_provenance.json,890,dab4264e0cdfdf0a5c06d47c93759f12aff59db61741d1de626e1c2bb8b68a31
reports/q2_pareto_v3/figures/monthly/workspace/user_requirement.json,709,6fd302061459bcdc37049b703a1f3adabdb995672931dada0c311d86b14dfaf3
reports/q2_pareto_v3/figures/monthly/workspace/visual_quality_report.json,1011,7fdac934771eb54fe0376c9aafced5b317f253a322f9018e50ff621693f61676
reports/q2_pareto_v3/figures/savings/data.csv,1773,e1d7e6a5144f32ce871c020a79ffb7f5570610f655484b1c95ef57ea4f8307d6
reports/q2_pareto_v3/figures/savings/docs/package_name_mapping.yaml,511,9f513ab97fb69fa3b9d7f1d6d9d03cfa90bc16e1eeab84540d55586852a43a89
reports/q2_pareto_v3/figures/savings/docs/template_catalog.yaml,86332,e77e85c0aebe6f54ae93c425cba4f8955783a4154147b633055e53ff90b20a7d
reports/q2_pareto_v3/figures/savings/outputs/chart.png,465519,13bf64e0139106a5fcf2cc8a7b42b56e37f8ca9ec1d756644483476c1fd135a2
reports/q2_pareto_v3/figures/savings/outputs/chart.svg,47568,8d198cf4c67698e79e1477966944e6acecf840a7a79246d5b4999a6b6cae7bf0
reports/q2_pareto_v3/figures/savings/workspace/adaptation_execution.json,7643,7bbc2e53a1ca55f136abc467171d88e398637e5457585147e3ce144a58147013
reports/q2_pareto_v3/figures/savings/workspace/adaptation_plan.json,2756,cb5b0118033f1353b1a51082ad342a2c1a6fb73caa816ea902ce3341a46c229c
reports/q2_pareto_v3/figures/savings/workspace/adaptation_result.json,4097,ec3d43ba9cc96e63696601a286b31e76f1ccbe3937fdc546d197308806722e1e
reports/q2_pareto_v3/figures/savings/workspace/adapted_plot.py,2939,5480fd47179570d2e1e0b545d8e3f37024ba81a85bc7d25832ffcfd85285467f
reports/q2_pareto_v3/figures/savings/workspace/adapter_dependency_preflight.json,747,8b62792c2c15898601b3a3064e56217e2bfbe15382a38e8f6fc42c422ed74239
reports/q2_pareto_v3/figures/savings/workspace/assistant_decisions.json,7898,e47dc6a4b5ab035e26fa57183013f2418f2c24543a198886f15c7d08fdc750fb
reports/q2_pareto_v3/figures/savings/workspace/assistant_visual_assessment.json,1242,fa34c151a6d8344b8354b56f19f2a18e0f3ae2dbc6e71cdda5c76a1b4cac79d5
