date,slot_id,issue_time,forecast_history_end,load_forecast_kwh,pv_forecast_kwh,plan_load_kwh,plan_pv_kwh,risk_delta_kwh,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan
2025-02-01,1,2025-02-01 00:00:00,2025-02-01 00:00:00,446.62184779000137,0.30050290088415643,446.62184779000137,0.30050290088415643,0.0,1279.6546782224505,833.3333333333333,0.0,7268.4231640740745,8058.9925791161695,0.0,1.0
2025-02-01,2,2025-02-01 00:00:00,2025-02-01 00:00:00,441.33740164805374,0.6505706636568043,441.33740164805374,0.6505706636568043,0.0,1274.0201643177302,833.3333333333333,0.0,8058.9925791161695,8849.561994158264,0.0,1.0
2025-02-01,3,2025-02-01 00:00:00,2025-02-01 00:00:00,439.3940358801821,1.0403089385468585,439.3940358801821,1.0403089385468585,0.0,1271.6870602749686,833.3333333333333,0.0,8849.561994158264,9640.13140920036,0.0,1.0
2025-02-01,4,2025-02-01 00:00:00,2025-02-01 00:00:00,467.9889913571435,1.4534183399936076,467.9889913571435,1.4534183399936076,0.0,466.5355730171499,0.0,0.0,9640.13140920036,9640.13140920036,0.0,0.0
2025-02-01,5,2025-02-01 00:00:00,2025-02-01 00:00:00,473.85663408715675,1.8677750793967487,473.85663408715675,1.8677750793967487,0.0,861.2643701466541,389.27551113889405,0.0,9640.13140920036,10009.430584957905,0.0,1.0
2025-02-01,6,2025-02-01 00:00:00,2025-02-01 00:00:00,460.54400507294906,2.256230205727409,460.54400507294906,2.256230205727409,0.0,458.28777486722163,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,7,2025-02-01 00:00:00,2025-02-01 00:00:00,480.5570409484658,2.587610135119509,480.5570409484658,2.587610135119509,0.0,477.96943081334626,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,8,2025-02-01 00:00:00,2025-02-01 00:00:00,476.8780047104005,2.8278966757510466,476.8780047104005,2.8278966757510466,0.0,474.05010803464944,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,9,2025-02-01 00:00:00,2025-02-01 00:00:00,456.92792090405095,2.941560689388316,456.92792090405095,2.941560689388316,0.0,453.9863602146626,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,10,2025-02-01 00:00:00,2025-02-01 00:00:00,486.37817986200923,2.8930199532897416,486.37817986200923,2.8930199532897416,0.0,483.4851599087195,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,11,2025-02-01 00:00:00,2025-02-01 00:00:00,497.2715434162344,2.6481887644671853,497.2715434162344,2.6481887644671853,0.0,494.6233546517672,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,12,2025-02-01 00:00:00,2025-02-01 00:00:00,479.3258722264782,2.176084421374876,479.3258722264782,2.176084421374876,0.0,477.14978780510336,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,13,2025-02-01 00:00:00,2025-02-01 00:00:00,491.73279970503086,1.450453973760852,491.73279970503086,1.450453973760852,0.0,490.28234573127,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,14,2025-02-01 00:00:00,2025-02-01 00:00:00,504.6851195553068,0.45138358565362546,504.6851195553068,0.45138358565362546,0.0,504.2337359696532,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,15,2025-02-01 00:00:00,2025-02-01 00:00:00,499.43117337786794,0.0,499.43117337786794,0.0,0.0,499.43117337786794,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,16,2025-02-01 00:00:00,2025-02-01 00:00:00,491.44378426330286,0.0,491.44378426330286,0.0,0.0,491.44378426330286,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,17,2025-02-01 00:00:00,2025-02-01 00:00:00,495.12806839393573,0.0,495.12806839393573,0.0,0.0,495.12806839393573,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,18,2025-02-01 00:00:00,2025-02-01 00:00:00,508.40612383770815,0.0,508.40612383770815,0.0,0.0,508.40612383770815,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,19,2025-02-01 00:00:00,2025-02-01 00:00:00,516.1661777369932,0.0,516.1661777369932,0.0,0.0,516.1661777369932,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,20,2025-02-01 00:00:00,2025-02-01 00:00:00,514.6678857186517,0.0,514.6678857186517,0.0,0.0,514.6678857186517,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,21,2025-02-01 00:00:00,2025-02-01 00:00:00,506.6315144561578,0.0,506.6315144561578,0.0,0.0,506.6315144561578,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,22,2025-02-01 00:00:00,2025-02-01 00:00:00,499.91753426103463,0.0,499.91753426103463,0.0,0.0,499.91753426103463,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,23,2025-02-01 00:00:00,2025-02-01 00:00:00,508.1103918160785,0.0,508.1103918160785,0.0,0.0,508.1103918160785,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
2025-02-01,24,2025-02-01 00:00:00,2025-02-01 00:00:00,522.0263828279076,0.0,522.0263828279076,0.0,0.0,522.0263828279076,0.0,0.0,10009.430584957905,10009.430584957905,0.0,0.0
