date,slot_id,interval_end,interval_start,load_actual_kwh,pv_actual_kwh,available_time,issue_time,forecast_history_end,dispatch_time,decision_input_cutoff,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,plan_load_kwh,plan_pv_kwh,risk_delta_kwh,reserve_internal_kwh,risk_history_start,risk_history_end,risk_sample_count,risk_history_days,risk_cold_start,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-03-20,1,2025-03-20T00:10:00,2025-03-20T00:00:00,549.8448166666667,0.0,2025-03-20T00:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:10:00,2025-03-20T00:10:00,0.4248,602.8585666666667,0.0,602.8585666666667,0.0,0.0,0.0,,,0,0,False,1436.1918999999998,833.3333333333333,0.0,7235.314319302705,7985.314319302705,0.0,1.0,833.3333333333334,0.0,0.0,53.01374999999973,53.01374999999973,0.0,7235.314319302705,7985.314319302705,610.0943191199999,0.0,610.0943191199999
2025-03-20,2,2025-03-20T00:20:00,2025-03-20T00:10:00,570.3135,0.0,2025-03-20T00:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:20:00,2025-03-20T00:20:00,0.4245,597.5523833333333,0.0,597.5523833333333,0.0,0.0,0.0,,,0,0,False,1430.8857166666667,833.3333333333333,0.0,7985.314319302705,8735.314319302706,0.0,1.0,833.3333333333334,0.0,0.0,27.23888333333332,27.23888333333332,0.0,7985.314319302705,8735.314319302706,607.4109867249999,0.0,607.4109867249999
2025-03-20,3,2025-03-20T00:30:00,2025-03-20T00:20:00,613.8516666666667,0.0,2025-03-20T00:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:30:00,2025-03-20T00:30:00,0.4269,585.7016666666667,0.0,585.7016666666667,0.0,0.0,0.0,,,0,0,False,1419.0349999999999,833.3333333333333,0.0,8735.314319302706,9485.314319302706,0.0,1.0,805.1833333333332,0.0,0.0,0.0,0.0,0.0,8735.314319302706,9459.979319302705,605.7860414999999,0.0,605.7860414999999
2025-03-20,4,2025-03-20T00:40:00,2025-03-20T00:30:00,579.4561666666667,0.0,2025-03-20T00:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:40:00,2025-03-20T00:40:00,0.4272,594.46055,0.0,594.46055,0.0,0.0,0.0,,,0,0,False,594.46055,0.0,0.0,9485.314319302706,9485.314319302706,0.0,0.0,15.004383333333294,0.0,0.0,0.0,0.0,0.0,9459.979319302705,9473.483264302706,253.95354696,0.0,253.95354696
2025-03-20,5,2025-03-20T00:50:00,2025-03-20T00:40:00,550.4449166666667,0.0,2025-03-20T00:50:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:50:00,2025-03-20T00:50:00,0.4271,588.294,0.0,588.294,0.0,0.0,0.0,,,0,0,False,1215.7225341081041,627.4285341081041,0.0,9485.314319302706,10050.0,0.0,0.9999999999999981,665.2776174414374,0.0,0.0,0.0,0.0,0.0,9473.483264302706,10072.233119999999,519.2350943175712,0.0,519.2350943175712
2025-03-20,6,2025-03-20T01:00:00,2025-03-20T00:50:00,571.1566666666666,0.0,2025-03-20T01:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:00:00,2025-03-20T01:00:00,0.4285,565.1,0.0,565.1,0.0,0.0,0.0,,,0,0,False,565.1,0.0,0.0,10050.0,10050.0,0.0,0.0,0.0,6.056666666666615,0.0,0.0,0.0,0.0,10072.233119999999,10065.503490370369,242.14535,0.0,242.14535
2025-03-20,7,2025-03-20T01:10:00,2025-03-20T01:00:00,601.5890499999999,0.0,2025-03-20T01:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:10:00,2025-03-20T01:10:00,0.4311,558.81305,0.0,558.81305,0.0,0.0,0.0,,,0,0,False,558.81305,0.0,0.0,10050.0,10050.0,0.0,0.0,0.0,42.775999999999954,0.0,0.0,0.0,0.0,10065.503490370369,10017.974601481481,240.904305855,0.0,240.904305855
2025-03-20,8,2025-03-20T01:20:00,2025-03-20T01:10:00,611.48375,0.0,2025-03-20T01:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:20:00,2025-03-20T01:20:00,0.4302,551.48425,0.0,551.48425,0.0,0.0,0.0,,,0,0,False,551.48425,0.0,0.0,10050.0,10050.0,0.0,0.0,0.0,59.99950000000001,0.0,0.0,0.0,0.0,10017.974601481481,9951.30849037037,237.24852435,0.0,237.24852435
2025-03-20,9,2025-03-20T01:30:00,2025-03-20T01:20:00,598.2166666666667,0.0,2025-03-20T01:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:30:00,2025-03-20T01:30:00,0.4279,543.3466666666667,0.0,543.3466666666667,0.0,0.0,0.0,,,0,0,False,543.3466666666667,0.0,0.0,10050.0,10050.0,0.0,0.0,0.0,54.870000000000005,0.0,0.0,0.0,0.0,9951.30849037037,9890.341823703702,232.49803866666667,0.0,232.49803866666667
2025-03-20,10,2025-03-20T01:40:00,2025-03-20T01:30:00,583.9359499999999,0.0,2025-03-20T01:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:40:00,2025-03-20T01:40:00,0.4312,558.9097333333333,0.0,558.9097333333333,0.0,0.0,0.0,,,0,0,False,558.9097333333333,0.0,0.0,10050.0,10050.0,0.0,0.0,0.0,25.02621666666664,0.0,0.0,0.0,0.0,9890.341823703702,9862.534916296296,241.00187701333334,0.0,241.00187701333334
2025-03-20,11,2025-03-20T01:50:00,2025-03-20T01:40:00,590.99505,0.0,2025-03-20T01:50:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:50:00,2025-03-20T01:50:00,0.4333,592.1398666666666,0.0,592.1398666666666,0.0,0.0,0.0,,,0,0,False,592.1398666666666,0.0,0.0,10050.0,10050.0,0.0,0.0,1.1448166666666566,0.0,0.0,0.0,0.0,0.0,9862.534916296296,9863.565251296295,256.57420422666667,0.0,256.57420422666667
2025-03-20,12,2025-03-20T02:00:00,2025-03-20T01:50:00,598.4433333333333,0.0,2025-03-20T02:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T02:00:00,2025-03-20T02:00:00,0.4311,609.2883333333333,0.0,609.2883333333333,0.0,0.0,0.0,,,0,0,False,609.2883333333333,0.0,0.0,10050.0,10050.0,0.0,0.0,10.845000000000027,0.0,0.0,0.0,0.0,0.0,9863.565251296295,9873.325751296295,262.6642005,0.0,262.6642005
2025-03-20,13,2025-03-20T02:10:00,2025-03-20T02:00:00,565.9836166666666,0.0,2025-03-20T02:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T02:10:00,2025-03-20T02:10:00,0.4293,580.7749333333334,0.0,580.7749333333334,0.0,0.0,0.0,,,0,0,False,580.7749333333334,0.0,0.0,10050.0,10050.0,0.0,0.0,14.791316666666717,0.0,0.0,0.0,0.0,0.0,9873.325751296295,9886.637936296296,249.32667888000003,0.0,249.32667888000003
2025-03-20,14,2025-03-20T02:20:00,2025-03-20T02:10:00,546.1207666666667,0.0,2025-03-20T02:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T02:20:00,2025-03-20T02:20:00,0.4324,569.4044833333334,0.0,569.4044833333334,0.0,0.0,0.0,,,0,0,False,569.4044833333334,0.0,0.0,10050.0,10050.0,0.0,0.0,23.28371666666669,0.0,0.0,0.0,0.0,0.0,9886.637936296296,9907.593281296296,246.21049859333334,0.0,246.21049859333334
2025-03-20,15,2025-03-20T02:30:00,2025-03-20T02:20:00,565.7133333333334,0.0,2025-03-20T02:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T02:30:00,2025-03-20T02:30:00,0.4367,588.1983333333334,0.0,588.1983333333334,0.0,0.0,0.0,,,0,0,False,588.1983333333334,0.0,0.0,10050.0,10050.0,0.0,0.0,22.485000000000014,0.0,0.0,0.0,0.0,0.0,9907.593281296296,9927.829781296297,256.8662121666667,0.0,256.8662121666667
