date,slot_id,issue_time,forecast_history_end,load_forecast_kwh,pv_forecast_kwh,risk_delta_kwh,plan_load_kwh,plan_pv_kwh,selected_index,selected_tau,selected_terminal,selected_terminal_energy_kwh,selected_profile,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan
2025-01-15,1,2025-01-15 00:00:00,2025-01-15 00:00:00,630.0752870030816,0.0,26.338168883891864,656.4134558869735,0.0,0,0.8,1200.0,1200.0,X_morning90,1489.7467892203067,833.3333333333333,0.0,6000.0,6750.0,0.0,1.0
2025-01-15,2,2025-01-15 00:00:00,2025-01-15 00:00:00,647.1065007593129,0.040865291902777656,26.338168883891864,673.4446696432047,0.040865291902777656,0,0.8,1200.0,1200.0,X_morning90,1506.7371376846352,833.3333333333333,0.0,6750.0,7500.0,0.0,1.0
2025-01-15,3,2025-01-15 00:00:00,2025-01-15 00:00:00,622.8566449032713,0.41045542219734843,26.338168883891864,649.1948137871632,0.41045542219734843,0,0.8,1200.0,1200.0,X_morning90,1482.117691698299,833.3333333333333,0.0,7500.0,8250.0,0.0,1.0
2025-01-15,4,2025-01-15 00:00:00,2025-01-15 00:00:00,569.7139183371559,0.984059359146559,26.338168883891864,596.0520872210477,0.984059359146559,0,0.8,1200.0,1200.0,X_morning90,1428.4013611952344,833.3333333333333,0.0,8250.0,9000.0,0.0,1.0
2025-01-15,5,2025-01-15 00:00:00,2025-01-15 00:00:00,570.8342660767677,1.7290185455478815,26.338168883891864,597.1724349606595,1.7290185455478815,0,0.8,1200.0,1200.0,X_morning90,1428.776749748445,833.3333333333333,0.0,9000.0,9750.0,0.0,1.0
2025-01-15,6,2025-01-15 00:00:00,2025-01-15 00:00:00,618.2787886482676,2.604893897504132,26.338168883891864,644.6169575321594,2.604893897504132,0,0.8,1200.0,1200.0,X_morning90,642.0120636346553,0.0,0.0,9750.0,9750.0,0.0,0.0
2025-01-15,7,2025-01-15 00:00:00,2025-01-15 00:00:00,622.4263619024687,3.564662058493034,40.43412651353932,662.860488416008,3.564662058493034,0,0.8,1200.0,1200.0,X_morning90,659.295826357515,0.0,0.0,9750.0,9750.0,0.0,0.0
2025-01-15,8,2025-01-15 00:00:00,2025-01-15 00:00:00,601.1626183292444,4.556129421635546,40.43412651353932,641.5967448427838,4.556129421635546,0,0.8,1200.0,1200.0,X_morning90,637.0406154211482,0.0,0.0,9750.0,9750.0,0.0,0.0
2025-01-15,9,2025-01-15 00:00:00,2025-01-15 00:00:00,604.0383747809832,5.523534239114844,40.43412651353932,644.4725012945225,5.523534239114844,0,0.8,1200.0,1200.0,X_morning90,972.2823003887411,333.3333333333333,0.0,9750.0,10050.0,0.0,0.9999999999999992
2025-01-15,10,2025-01-15 00:00:00,2025-01-15 00:00:00,652.9862389252431,6.409303034574347,40.43412651353932,693.4203654387825,6.409303034574347,0,0.8,1200.0,1200.0,X_morning90,687.0110624042081,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,11,2025-01-15 00:00:00,2025-01-15 00:00:00,651.6859621541051,7.155924059093872,40.43412651353932,692.1200886676445,7.155924059093872,0,0.8,1200.0,1200.0,X_morning90,684.9641646085506,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,12,2025-01-15 00:00:00,2025-01-15 00:00:00,624.4484190023111,7.7078977500974695,40.43412651353932,664.8825455158504,7.7078977500974695,0,0.8,1200.0,1200.0,X_morning90,657.174647765753,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,13,2025-01-15 00:00:00,2025-01-15 00:00:00,681.4600964834445,8.013722119053563,30.97751069366557,712.4376071771101,8.013722119053563,0,0.8,1200.0,1200.0,X_morning90,704.4238850580565,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,14,2025-01-15 00:00:00,2025-01-15 00:00:00,684.3332571459677,8.027869748597816,30.97751069366557,715.3107678396332,8.027869748597816,0,0.8,1200.0,1200.0,X_morning90,707.2828980910353,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,15,2025-01-15 00:00:00,2025-01-15 00:00:00,632.4299327794276,7.712712649222018,30.97751069366557,663.4074434730932,7.712712649222018,0,0.8,1200.0,1200.0,X_morning90,655.6947308238712,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,16,2025-01-15 00:00:00,2025-01-15 00:00:00,667.0804190979807,7.040351621911905,30.97751069366557,698.0579297916462,7.040351621911905,0,0.8,1200.0,1200.0,X_morning90,691.0175781697343,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,17,2025-01-15 00:00:00,2025-01-15 00:00:00,696.1711908705863,5.994307993319011,30.97751069366557,727.1487015642518,5.994307993319011,0,0.8,1200.0,1200.0,X_morning90,721.1543935709328,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,18,2025-01-15 00:00:00,2025-01-15 00:00:00,677.5761181193602,4.571037616717261,30.97751069366557,708.5536288130257,4.571037616717261,0,0.8,1200.0,1200.0,X_morning90,703.9825911963085,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,19,2025-01-15 00:00:00,2025-01-15 00:00:00,669.4333048764702,2.7812298331761354,33.557190000000105,702.9904948764703,2.7812298331761354,0,0.8,1200.0,1200.0,X_morning90,700.2092650432942,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,20,2025-01-15 00:00:00,2025-01-15 00:00:00,687.6619323954565,0.6508576171888999,33.557190000000105,721.2191223954566,0.6508576171888999,0,0.8,1200.0,1200.0,X_morning90,720.5682647782677,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,21,2025-01-15 00:00:00,2025-01-15 00:00:00,713.1305048997435,0.0,33.557190000000105,746.6876948997436,0.0,0,0.8,1200.0,1200.0,X_morning90,746.6876948997436,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,22,2025-01-15 00:00:00,2025-01-15 00:00:00,716.9774424428987,0.0,33.557190000000105,750.5346324428988,0.0,0,0.8,1200.0,1200.0,X_morning90,750.5346324428988,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,23,2025-01-15 00:00:00,2025-01-15 00:00:00,723.194959889401,0.0,33.557190000000105,756.7521498894012,0.0,0,0.8,1200.0,1200.0,X_morning90,756.7521498894012,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,24,2025-01-15 00:00:00,2025-01-15 00:00:00,738.5302121648973,0.0,33.557190000000105,772.0874021648974,0.0,0,0.8,1200.0,1200.0,X_morning90,772.0874021648974,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,25,2025-01-15 00:00:00,2025-01-15 00:00:00,740.4159956553312,0.0,32.64107666666662,773.0570723219979,0.0,0,0.8,1200.0,1200.0,X_morning90,773.0570723219979,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,26,2025-01-15 00:00:00,2025-01-15 00:00:00,713.8402557408727,0.0,32.64107666666662,746.4813324075394,0.0,0,0.8,1200.0,1200.0,X_morning90,746.4813324075394,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,27,2025-01-15 00:00:00,2025-01-15 00:00:00,690.5069283622396,0.0,32.64107666666662,723.1480050289063,0.0,0,0.8,1200.0,1200.0,X_morning90,723.1480050289063,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,28,2025-01-15 00:00:00,2025-01-15 00:00:00,717.675825852214,0.0,32.64107666666662,750.3169025188806,0.0,0,0.8,1200.0,1200.0,X_morning90,750.3169025188806,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,29,2025-01-15 00:00:00,2025-01-15 00:00:00,730.1232385563275,0.0,32.64107666666662,762.7643152229941,0.0,0,0.8,1200.0,1200.0,X_morning90,762.7643152229941,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-01-15,30,2025-01-15 00:00:00,2025-01-15 00:00:00,707.9881051432527,0.0,32.64107666666662,740.6291818099194,0.0,0,0.8,1200.0,1200.0,X_morning90,740.6291818099194,0.0,0.0,10050.0,10050.0,0.0,0.0
