date,interval_start,interval_end,intervals,emergency_kwh
2025-02-01,2025-02-01 20:40:00,2025-02-01 20:50:00,1,55.34420707452557
2025-02-01,2025-02-01 21:10:00,2025-02-01 21:40:00,3,27.96047818886759
2025-02-02,2025-02-02 06:30:00,2025-02-02 06:40:00,1,42.67903333333334
2025-02-02,2025-02-02 20:30:00,2025-02-02 20:40:00,1,173.60753931761303
2025-02-03,2025-02-03 06:20:00,2025-02-03 06:30:00,1,29.8757227621345
2025-02-03,2025-02-03 20:30:00,2025-02-03 20:40:00,1,525.5034309645644
2025-02-04,2025-02-04 06:30:00,2025-02-04 06:40:00,1,33.98216666666667
2025-02-04,2025-02-04 20:30:00,2025-02-04 20:50:00,2,66.73898823248794
2025-02-05,2025-02-05 06:00:00,2025-02-05 06:10:00,1,42.36017482040745
2025-02-05,2025-02-05 20:30:00,2025-02-05 20:40:00,1,546.3300514700657
2025-02-06,2025-02-06 06:00:00,2025-02-06 06:10:00,1,14.533695404622904
2025-02-06,2025-02-06 20:30:00,2025-02-06 20:40:00,1,38.34245738293657
2025-02-06,2025-02-06 21:10:00,2025-02-06 21:20:00,1,21.086153844159707
2025-02-07,2025-02-07 21:30:00,2025-02-07 21:50:00,2,191.78422101640894
2025-02-08,2025-02-08 20:40:00,2025-02-08 20:50:00,1,306.97564047132266
2025-02-08,2025-02-08 21:30:00,2025-02-08 21:40:00,1,345.6302722331389
2025-02-09,2025-02-09 20:00:00,2025-02-09 21:10:00,7,2313.706848063327
2025-02-09,2025-02-09 21:20:00,2025-02-09 21:40:00,2,43.26267795729698
2025-02-10,2025-02-10 06:00:00,2025-02-10 06:10:00,1,21.504783333333307
2025-02-10,2025-02-10 20:30:00,2025-02-10 21:00:00,3,331.94016074997336
2025-02-10,2025-02-10 21:20:00,2025-02-10 22:00:00,4,98.75328570737265
2025-02-11,2025-02-11 06:00:00,2025-02-11 06:20:00,2,91.39772929750575
2025-02-11,2025-02-11 20:30:00,2025-02-11 21:40:00,7,805.3574897385633
2025-02-12,2025-02-12 06:00:00,2025-02-12 06:10:00,1,34.22442430961155
2025-02-12,2025-02-12 20:30:00,2025-02-12 22:00:00,9,727.0551342728302
2025-02-13,2025-02-13 06:00:00,2025-02-13 06:10:00,1,1.1314125962436492
2025-02-13,2025-02-13 20:30:00,2025-02-13 21:10:00,4,470.52511739516507
2025-02-13,2025-02-13 21:30:00,2025-02-13 21:50:00,2,20.120250546268267
2025-02-14,2025-02-14 07:30:00,2025-02-14 08:30:00,6,764.649731717939
2025-02-14,2025-02-14 20:40:00,2025-02-14 20:50:00,1,435.93578523035285
2025-02-14,2025-02-14 21:20:00,2025-02-14 21:40:00,2,258.8415773147676
2025-02-15,2025-02-15 07:30:00,2025-02-15 08:20:00,5,656.8611717309404
2025-02-15,2025-02-15 20:30:00,2025-02-15 21:50:00,8,926.6159308363908
2025-02-16,2025-02-16 05:50:00,2025-02-16 06:10:00,2,91.1114666666665
2025-02-16,2025-02-16 06:20:00,2025-02-16 06:30:00,1,43.1099999999999
2025-02-16,2025-02-16 10:00:00,2025-02-16 10:50:00,5,685.9285734722737
2025-02-16,2025-02-16 20:00:00,2025-02-16 20:10:00,1,462.3142813337105
2025-02-16,2025-02-16 20:20:00,2025-02-16 20:40:00,2,733.4929424781936
2025-02-16,2025-02-16 21:40:00,2025-02-16 21:50:00,1,14.90672508584712
2025-02-17,2025-02-17 05:50:00,2025-02-17 06:10:00,2,63.569407202927664
2025-02-17,2025-02-17 20:20:00,2025-02-17 20:40:00,2,838.8320793591772
2025-02-17,2025-02-17 21:30:00,2025-02-17 21:40:00,1,12.904839922944824
2025-02-18,2025-02-18 06:00:00,2025-02-18 06:10:00,1,43.13760000000002
2025-02-18,2025-02-18 06:20:00,2025-02-18 06:30:00,1,10.793333333333294
2025-02-18,2025-02-18 20:10:00,2025-02-18 20:40:00,3,795.7083067585655
2025-02-18,2025-02-18 22:00:00,2025-02-18 22:20:00,2,17.946704749725175
2025-02-19,2025-02-19 05:50:00,2025-02-19 06:10:00,2,62.400049999999965
2025-02-19,2025-02-19 06:20:00,2025-02-19 06:30:00,1,77.96624999999995
2025-02-19,2025-02-19 09:30:00,2025-02-19 10:10:00,4,598.3164349255068
2025-02-19,2025-02-19 20:30:00,2025-02-19 22:00:00,9,816.1501958585875
2025-02-20,2025-02-20 05:50:00,2025-02-20 06:20:00,3,98.28416666666635
2025-02-20,2025-02-20 10:40:00,2025-02-20 10:50:00,1,40.95433739379441
2025-02-20,2025-02-20 20:20:00,2025-02-20 21:20:00,6,847.9185135882506
2025-02-21,2025-02-21 07:20:00,2025-02-21 08:30:00,7,973.0081981691569
2025-02-21,2025-02-21 20:40:00,2025-02-21 21:20:00,4,503.24582526509107
2025-02-21,2025-02-21 21:40:00,2025-02-21 21:50:00,1,3.8019685528751666
2025-02-22,2025-02-22 07:20:00,2025-02-22 08:20:00,6,882.7666292316396
