date,grid_original_kwh,grid_effective_kwh,emergency_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,emergency_intervals
2025-02-01,40407.816844145564,39201.49593557492,0.0,20917.51309621992,184.16212517175666,-443.20232425127733,20658.472897140397,0.0,20658.472897140397,18430.659224777424,16294.186347641134,2686.847125105305,333.3547047349325,2353.4924203703727,7268.4231640740745,7577.701250092332,0
2025-02-02,86269.98500250813,83579.71284865293,0.0,53320.303200709466,537.0770969219797,-871.1154675850617,52986.26483004638,0.0,52986.26483004638,23119.76661777391,20321.58159895051,2425.249879829528,2425.249879829528,0.0,7577.701250092332,8090.209858650259,0
2025-02-03,88378.14431493428,84476.07345568061,2.2193507881082724,54729.85018868092,747.5660828708455,-1448.4832730407284,54028.93299851103,9.719646776520179,54038.65264528755,24148.683999624474,21509.241722545772,1621.9340293900168,1621.9340293900168,0.0,8090.209858650259,8326.931510204298,1
2025-02-04,91598.2256740696,87143.72150329703,0.0,57338.63910690753,890.3390384079432,-1678.6721003138384,56550.30604500164,0.0,56550.30604500164,23984.255124609237,21156.15752544936,3120.759954137151,3120.408170803818,0.3517833333332874,8326.931510204298,8779.845657192984,0
2025-02-05,85195.3081533221,85537.90482250425,70.61736279625632,52777.40419570692,2040.2299135342982,-475.640273447223,54341.993835794,451.7821726054568,54793.77600839945,23173.465907599533,20669.59484970349,2356.2241440711355,2354.1716440711357,2.052500000000009,8779.845657192984,8976.45970902607,2
2025-02-06,91547.25992784153,84956.78173087291,0.0,57335.08787380801,958.21303759465,-2460.405267081798,55832.89564432086,0.0,55832.89564432086,23538.61505948617,20682.61191286435,1829.7213675844357,1828.320550917769,1.400816666666742,8976.45970902607,9505.763473206453,0
2025-02-07,41252.89916774003,38625.51725263954,131.54140140263144,21132.797757674132,7.28334725863533e-14,-784.5034989796889,20348.294258694445,649.2225866226875,20997.51684531713,18614.697353742336,16844.352680490836,5181.034314124001,683.0691733832654,4497.9651407407355,9505.763473206453,9409.709223795726,1
2025-02-08,33746.989331799065,35092.42467302156,248.81567698740295,16820.55628447554,1878.3235620722344,-2.4277824195451102e-14,18698.879846547774,1521.0102334239941,20219.890079971767,19960.89500340748,17896.53721816213,1699.7198480969478,79.93501304250879,1619.784835054439,9409.709223795726,9481.670314546329,1
2025-02-09,82569.31468785802,82937.44554439434,94.35665800465065,50708.713616405475,2330.046208098759,-494.1745002593466,52544.58532424489,443.8302700286769,52988.41559427357,23922.79027255803,21535.70370199592,1089.2996651702158,1089.2996651702158,0.0,9481.670314546329,9476.19698461171,6
2025-02-10,79708.41704170965,76582.50922378086,67.45338786363294,48977.75260968296,1261.6408820492593,-1233.7398247504764,49005.65366698174,291.89615989074196,49297.549826872484,22849.12215202607,20738.07783375586,212.2807100409434,212.2807100409434,0.0,9476.19698461171,9292.924129181782,5
2025-02-11,79536.68730096356,76928.07517579889,726.3982156455263,48963.18075932797,2326.146485273729,-1457.2131868262834,49832.11405777541,3960.6502906785604,53792.76434845397,22850.272672705436,20601.14518696617,184.7487723718184,184.7487723718184,0.0,9292.924129181782,9255.082436801355,14
2025-02-12,80039.20001661249,77480.67540915882,374.268223519148,49245.81799148264,3042.7758217318437,-1467.0721349605162,50821.521678253965,1920.0032078739775,52741.52488612795,23156.907403157,20878.748020633713,310.0481168213456,310.0481168213456,0.0,9255.082436801355,9215.520912033784,14
2025-02-13,75167.4861173141,73891.60774298338,274.9453686309782,45567.89422870299,1511.1759841849641,-746.9369203512908,46332.133292536666,1568.292473884176,47900.42576642084,22701.110604632242,20415.98756335298,551.9510536684372,519.5961062730435,32.35494739539379,9215.520912033784,9231.344929223585,8
2025-02-14,33071.01232834834,34092.762729000155,267.042764479177,16583.009794342477,1365.9094407422028,0.0,17948.91923508468,1436.5754816733038,19385.49471675798,19339.42601228609,17634.82648298487,2853.404147511443,165.39234338359037,2688.011804127853,9231.344929223585,8989.596104933462,4
2025-02-15,33026.22888261666,33837.422168453304,360.471799361031,16806.357970275232,1538.3863630091705,-162.2968476566667,18182.447485627737,1807.0999060206673,19989.547391648404,19120.0529310215,17495.38144671078,3293.1313835036194,56.617362709100234,3236.514020794519,8989.596104933462,8686.71967674938,8
2025-02-16,80942.77926505674,77204.52354618703,750.9520004735994,49464.73153678412,4494.703204590815,-2075.318682165873,51884.11605920907,3596.5300195514506,55480.64607876052,22371.423338883567,20112.01188582509,318.68499360214855,318.68499360214855,0.0,8686.71967674938,8710.19338943714,11
2025-02-17,80761.49844341553,73333.39205876751,254.30633668818137,48920.97763353204,3236.727373127303,-2814.4293302136603,49343.275676445686,1646.0287796900243,50989.30445613571,21254.45725101458,19208.076349003255,357.45432677769975,357.45432677769975,0.0,8710.19338943714,8626.851748182782,6
