charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,date,slot_id,interval_start,interval_end,active_issue_hour,price_method,price_issue_time,price_actual_yuan_per_kwh,price_forecast_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,load_forecast_kwh,pv_forecast_kwh,grid_original_kwh,grid_effective_kwh,price_yuan_per_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan
614.9319070290344,0.0,0.0,0.0,0.0,0.0,7268.4231640740745,7821.861880400205,2025-02-01,1,2025-02-01 00:00:00,2025-02-01 00:10:00,0,ols,2025-02-01 00:00:00,0.3281,0.3397085923058723,422.0303666666667,0.0,446.62184779000137,0.30050290088415643,1036.962273695701,1036.962273695701,0.3281,340.2273219995595,0.0,-0.0,340.2273219995595,0.0,340.2273219995595
25.279514317730218,0.0,0.0,0.0,0.0,0.0,7821.861880400205,7844.613443286163,2025-02-01,2,2025-02-01 00:10:00,2025-02-01 00:20:00,0,ols,2025-02-01 00:00:00,0.3257,0.3565991922513303,415.4073166666667,0.0,441.33740164805374,0.6505706636568043,440.6868309843969,440.6868309843969,0.3257,143.53170085161807,0.0,-0.0,143.53170085161807,0.0,143.53170085161807
833.3333333333334,0.0,0.0,27.637060274968576,27.637060274968576,0.0,7844.613443286163,8594.613443286162,2025-02-01,3,2025-02-01 00:20:00,2025-02-01 00:30:00,0,ols,2025-02-01 00:00:00,0.3041,0.3178313965956786,410.7166666666667,0.0,439.3940358801821,1.0403089385468585,1271.6870602749686,1271.6870602749686,0.3041,386.7200350296179,0.0,-0.0,386.7200350296179,0.0,386.7200350296179
833.3333333333334,0.0,0.0,36.24077301714976,36.24077301714976,0.0,8594.613443286162,9344.613443286162,2025-02-01,4,2025-02-01 00:30:00,2025-02-01 00:40:00,0,ols,2025-02-01 00:00:00,0.3126,0.31695486451740185,430.29479999999995,0.0,467.9889913571435,1.4534183399936076,1299.868906350483,1299.868906350483,0.3126,406.33902012516097,0.0,-0.0,406.33902012516097,0.0,406.33902012516097
47.57827567442672,0.0,0.0,0.0,0.0,0.0,9344.613443286162,9387.433891393146,2025-02-01,5,2025-02-01 00:40:00,2025-02-01 00:50:00,0,ols,2025-02-01 00:00:00,0.3286,0.34065855792802924,424.4105833333333,0.0,473.85663408715675,1.8677750793967487,471.98885900776,471.98885900776,0.3286,155.09553906994995,0.0,-0.0,155.09553906994995,0.0,155.09553906994995
52.23610820055495,0.0,0.0,0.0,0.0,0.0,9387.433891393146,9434.446388773646,2025-02-01,6,2025-02-01 00:50:00,2025-02-01 01:00:00,0,ols,2025-02-01 00:00:00,0.3438,0.3584844767163285,406.0516666666667,0.0,460.54400507294906,2.256230205727409,458.28777486722163,458.28777486722163,0.3438,157.5593369993508,0.0,-0.0,157.5593369993508,0.0,157.5593369993508
41.21924748001294,0.0,0.0,0.0,0.0,0.0,9434.446388773646,9471.543711505657,2025-02-01,7,2025-02-01 01:00:00,2025-02-01 01:10:00,0,ols,2025-02-01 00:00:00,0.3704,0.35751427322798024,436.7501833333333,0.0,480.5570409484658,2.587610135119509,477.96943081334626,477.96943081334626,0.3704,177.03987717326345,0.0,-0.0,177.03987717326345,0.0,177.03987717326345
22.25242470131616,0.0,0.0,0.0,0.0,0.0,9471.543711505657,9491.570893736842,2025-02-01,8,2025-02-01 01:10:00,2025-02-01 01:20:00,0,ols,2025-02-01 00:00:00,0.3746,0.349688093099145,451.7976833333333,0.0,476.8780047104005,2.8278966757510466,474.05010803464944,474.05010803464944,0.3746,177.57917046977968,0.0,-0.0,177.57917046977968,0.0,177.57917046977968
7.906360214662641,0.0,0.0,0.0,0.0,0.0,9491.570893736842,9498.686617930038,2025-02-01,9,2025-02-01 01:20:00,2025-02-01 01:30:00,0,ols,2025-02-01 00:00:00,0.3606,0.35645837136923,446.08,0.0,456.92792090405095,2.941560689388316,453.9863602146626,453.9863602146626,0.3606,163.70748149340733,0.0,-0.0,163.70748149340733,0.0,163.70748149340733
11.718826575386174,0.0,0.0,0.0,0.0,0.0,9498.686617930038,9509.233561847885,2025-02-01,10,2025-02-01 01:30:00,2025-02-01 01:40:00,0,ols,2025-02-01 00:00:00,0.3582,0.3832502003885034,471.7663333333333,0.0,486.37817986200923,2.8930199532897416,483.4851599087195,483.4851599087195,0.3582,173.18438427930332,0.0,-0.0,173.18438427930332,0.0,173.18438427930332
