date,interval_start,interval_end,intervals,emergency_kwh
2025-02-05,2025-02-05T20:30:00,2025-02-05T20:40:00,1,54.130662396002776
2025-02-07,2025-02-07T20:50:00,2025-02-07T21:10:00,2,44.89061695173494
2025-02-07,2025-02-07T21:30:00,2025-02-07T21:40:00,1,92.22127996069713
2025-02-08,2025-02-08T08:10:00,2025-02-08T08:40:00,3,106.23465248239565
2025-02-08,2025-02-08T20:30:00,2025-02-08T20:50:00,2,248.81567698740304
2025-02-09,2025-02-09T20:50:00,2025-02-09T21:10:00,2,33.20267081767774
2025-02-09,2025-02-09T21:20:00,2025-02-09T21:40:00,2,36.952298756941374
2025-02-10,2025-02-10T05:50:00,2025-02-10T06:00:00,1,23.44464797936098
2025-02-10,2025-02-10T21:30:00,2025-02-10T21:50:00,2,22.302046576832208
2025-02-11,2025-02-11T06:00:00,2025-02-11T06:10:00,1,24.43077145049267
2025-02-11,2025-02-11T10:20:00,2025-02-11T10:40:00,2,70.82517119773327
2025-02-11,2025-02-11T20:30:00,2025-02-11T21:40:00,7,353.04722830284044
2025-02-12,2025-02-12T06:00:00,2025-02-12T06:10:00,1,5.3520333848880455
2025-02-12,2025-02-12T20:30:00,2025-02-12T21:50:00,8,210.4536719802038
2025-02-13,2025-02-13T06:20:00,2025-02-13T06:30:00,1,45.156666666666524
2025-02-13,2025-02-13T20:30:00,2025-02-13T21:10:00,4,180.025587835382
2025-02-13,2025-02-13T21:30:00,2025-02-13T21:40:00,1,17.913921874438756
2025-02-14,2025-02-14T07:50:00,2025-02-14T08:30:00,4,225.91009665061242
2025-02-14,2025-02-14T20:30:00,2025-02-14T20:40:00,1,85.40062852554075
2025-02-14,2025-02-14T21:20:00,2025-02-14T21:40:00,2,11.171415892296725
2025-02-15,2025-02-15T07:30:00,2025-02-15T08:20:00,5,708.95904635794
2025-02-15,2025-02-15T20:40:00,2025-02-15T21:50:00,7,351.7667513101543
2025-02-16,2025-02-16T05:50:00,2025-02-16T06:10:00,2,62.646638581022216
2025-02-16,2025-02-16T20:30:00,2025-02-16T20:40:00,1,34.14660500142611
2025-02-16,2025-02-16T21:40:00,2025-02-16T21:50:00,1,14.13125972154262
2025-02-17,2025-02-17T05:50:00,2025-02-17T06:10:00,2,27.79534979245102
2025-02-17,2025-02-17T20:30:00,2025-02-17T20:40:00,1,201.33476264219655
2025-02-17,2025-02-17T21:30:00,2025-02-17T21:40:00,1,12.904839922944621
2025-02-18,2025-02-18T05:50:00,2025-02-18T06:10:00,2,49.377838244163854
2025-02-18,2025-02-18T06:20:00,2025-02-18T06:30:00,1,10.793333333333294
2025-02-18,2025-02-18T20:30:00,2025-02-18T20:40:00,1,24.808601719206195
2025-02-19,2025-02-19T05:50:00,2025-02-19T06:10:00,2,36.80268304140941
2025-02-19,2025-02-19T06:20:00,2025-02-19T06:30:00,1,77.96624999999995
2025-02-19,2025-02-19T09:50:00,2025-02-19T10:40:00,5,287.0281474890488
2025-02-19,2025-02-19T20:30:00,2025-02-19T21:50:00,8,222.36906957737574
2025-02-20,2025-02-20T05:50:00,2025-02-20T06:10:00,2,68.22754869606433
2025-02-20,2025-02-20T20:50:00,2025-02-20T21:20:00,3,49.52138861615144
2025-02-21,2025-02-21T07:40:00,2025-02-21T08:30:00,5,464.86784368450174
2025-02-21,2025-02-21T21:00:00,2025-02-21T21:20:00,2,45.952838666179254
2025-02-21,2025-02-21T21:40:00,2025-02-21T21:50:00,1,2.708638491405793
2025-02-22,2025-02-22T07:30:00,2025-02-22T08:20:00,5,646.8616812721899
2025-02-23,2025-02-23T06:00:00,2025-02-23T06:20:00,2,43.78397642080972
2025-02-23,2025-02-23T10:10:00,2025-02-23T10:40:00,3,129.58811497276247
2025-02-23,2025-02-23T20:30:00,2025-02-23T20:40:00,1,19.705086660003985
2025-02-23,2025-02-23T21:00:00,2025-02-23T21:30:00,3,54.7538902534116
2025-02-23,2025-02-23T21:40:00,2025-02-23T21:50:00,1,4.591248589473503
2025-02-24,2025-02-24T06:00:00,2025-02-24T06:20:00,2,75.6442428956451
2025-02-24,2025-02-24T21:40:00,2025-02-24T21:50:00,1,23.181280321809346
2025-02-25,2025-02-25T05:50:00,2025-02-25T06:30:00,4,79.34482841014835
2025-02-25,2025-02-25T20:50:00,2025-02-25T21:50:00,6,106.18077292664395
2025-02-26,2025-02-26T06:00:00,2025-02-26T06:30:00,3,58.493384222386226
2025-02-26,2025-02-26T09:30:00,2025-02-26T10:00:00,3,125.05231886362965
2025-02-27,2025-02-27T05:50:00,2025-02-27T06:20:00,3,46.53028519716554
2025-02-27,2025-02-27T10:00:00,2025-02-27T10:20:00,2,69.71619361870498
2025-02-27,2025-02-27T20:30:00,2025-02-27T20:50:00,2,130.5265730678027
2025-02-27,2025-02-27T21:20:00,2025-02-27T21:40:00,2,46.167665727181884
2025-02-28,2025-02-28T07:20:00,2025-02-28T08:10:00,5,782.5224741799336
2025-02-28,2025-02-28T20:40:00,2025-02-28T21:50:00,7,272.41218027301767
2025-03-01,2025-03-01T20:40:00,2025-03-01T21:20:00,4,247.81233307162267
2025-03-02,2025-03-02T20:50:00,2025-03-02T21:10:00,2,7.553203926510783
2025-03-02,2025-03-02T21:20:00,2025-03-02T21:40:00,2,69.76767191359765
2025-03-03,2025-03-03T20:40:00,2025-03-03T21:40:00,6,175.21348665316447
2025-03-04,2025-03-04T06:00:00,2025-03-04T06:10:00,1,0.6247333333333245
2025-03-04,2025-03-04T21:40:00,2025-03-04T21:50:00,1,2.05607662481882
2025-03-05,2025-03-05T05:50:00,2025-03-05T06:10:00,2,6.6182999999999765
2025-03-05,2025-03-05T20:30:00,2025-03-05T20:50:00,2,85.97825318100672
2025-03-05,2025-03-05T21:10:00,2025-03-05T21:30:00,2,16.20895850266497
2025-03-07,2025-03-07T21:30:00,2025-03-07T21:50:00,2,18.522075652537666
2025-03-08,2025-03-08T07:00:00,2025-03-08T08:00:00,6,777.8457806580118
2025-03-10,2025-03-10T08:50:00,2025-03-10T10:20:00,9,1472.0430616001017
2025-03-10,2025-03-10T20:30:00,2025-03-10T20:40:00,1,77.95524574354022
2025-03-11,2025-03-11T08:40:00,2025-03-11T09:30:00,5,774.0674964170476
2025-03-12,2025-03-12T21:00:00,2025-03-12T21:10:00,1,7.837325729443614
2025-03-13,2025-03-13T20:30:00,2025-03-13T20:50:00,2,259.6737526916802
2025-03-14,2025-03-14T06:50:00,2025-03-14T07:50:00,6,719.6867810817191
2025-03-14,2025-03-14T20:40:00,2025-03-14T20:50:00,1,153.6008024285292
2025-03-15,2025-03-15T07:20:00,2025-03-15T07:50:00,3,314.71767881871045
2025-03-15,2025-03-15T20:30:00,2025-03-15T21:50:00,8,314.98618033769355
2025-03-16,2025-03-16T05:50:00,2025-03-16T06:00:00,1,1.6399999999999864
2025-03-17,2025-03-17T08:40:00,2025-03-17T09:20:00,4,138.6410446345668
2025-03-19,2025-03-19T09:00:00,2025-03-19T09:40:00,4,395.55374251105957
2025-03-20,2025-03-20T08:40:00,2025-03-20T10:00:00,8,1102.4247960416178
2025-03-21,2025-03-21T06:30:00,2025-03-21T07:40:00,7,1128.2637542842601
2025-03-21,2025-03-21T20:40:00,2025-03-21T20:50:00,1,87.74744114083637
2025-03-21,2025-03-21T21:00:00,2025-03-21T21:50:00,5,212.96897104679516
2025-03-23,2025-03-23T20:30:00,2025-03-23T20:40:00,1,127.78682298409478
2025-03-23,2025-03-23T20:50:00,2025-03-23T21:10:00,2,27.14113948423924
2025-03-25,2025-03-25T20:30:00,2025-03-25T20:40:00,1,119.42561029556566
2025-03-25,2025-03-25T20:50:00,2025-03-25T21:30:00,4,131.4630864285995
2025-03-26,2025-03-26T08:30:00,2025-03-26T09:30:00,6,901.3746473815463
2025-03-26,2025-03-26T20:30:00,2025-03-26T20:40:00,1,109.42326178869325
2025-03-28,2025-03-28T07:40:00,2025-03-28T07:50:00,1,36.761446761272396
2025-03-28,2025-03-28T21:30:00,2025-03-28T21:40:00,1,1.7905896959178662
2025-03-29,2025-03-29T07:00:00,2025-03-29T07:40:00,4,217.5259611465606
2025-03-29,2025-03-29T20:30:00,2025-03-29T21:30:00,6,271.812845507439
2025-03-31,2025-03-31T20:30:00,2025-03-31T20:40:00,1,37.005205569163536
2025-03-31,2025-03-31T20:50:00,2025-03-31T21:10:00,2,31.724710852835344
2025-03-31,2025-03-31T21:20:00,2025-03-31T21:50:00,3,51.077060144295636
2025-04-01,2025-04-01T20:30:00,2025-04-01T20:50:00,2,107.06020184860097
2025-04-01,2025-04-01T21:40:00,2025-04-01T21:50:00,1,31.096016967467584
2025-04-02,2025-04-02T20:30:00,2025-04-02T21:50:00,8,306.11468641654875
2025-04-03,2025-04-03T20:30:00,2025-04-03T20:40:00,1,193.10665693469264
2025-04-03,2025-04-03T21:00:00,2025-04-03T21:20:00,2,9.272606223242724
2025-04-04,2025-04-04T06:50:00,2025-04-04T07:30:00,4,470.81101699648866
2025-04-04,2025-04-04T20:40:00,2025-04-04T21:00:00,2,76.14030741415587
2025-04-04,2025-04-04T21:30:00,2025-04-04T21:50:00,2,233.74314510807932
2025-04-05,2025-04-05T06:50:00,2025-04-05T07:20:00,3,169.11053963478017
2025-04-05,2025-04-05T20:40:00,2025-04-05T21:10:00,3,168.0944718215832
2025-04-05,2025-04-05T21:40:00,2025-04-05T21:50:00,1,0.5876379067432147
2025-04-06,2025-04-06T20:30:00,2025-04-06T21:00:00,3,147.55713216844924
2025-04-06,2025-04-06T21:30:00,2025-04-06T21:50:00,2,40.94132518169583
2025-04-07,2025-04-07T20:30:00,2025-04-07T20:40:00,1,124.36039911543799
2025-04-07,2025-04-07T21:00:00,2025-04-07T21:20:00,2,13.725102354983505
2025-04-08,2025-04-08T20:30:00,2025-04-08T20:40:00,1,193.03612183049347
2025-04-08,2025-04-08T21:00:00,2025-04-08T21:30:00,3,77.22341815095372
2025-04-09,2025-04-09T20:30:00,2025-04-09T21:00:00,3,127.58945290175689
2025-04-10,2025-04-10T20:30:00,2025-04-10T21:00:00,3,166.1529725101194
2025-04-10,2025-04-10T21:30:00,2025-04-10T21:50:00,2,63.86901473036282
2025-04-11,2025-04-11T06:20:00,2025-04-11T07:20:00,6,697.8109789723724
2025-04-11,2025-04-11T20:40:00,2025-04-11T20:50:00,1,255.4022010326674
2025-04-11,2025-04-11T21:20:00,2025-04-11T21:30:00,1,8.032943309078211
2025-04-13,2025-04-13T20:30:00,2025-04-13T21:20:00,5,122.3160707458992
2025-04-14,2025-04-14T20:30:00,2025-04-14T20:50:00,2,438.7145044101817
2025-04-14,2025-04-14T21:30:00,2025-04-14T21:40:00,1,8.000117632303887
2025-04-15,2025-04-15T20:30:00,2025-04-15T21:10:00,4,215.9780349148947
2025-04-15,2025-04-15T21:40:00,2025-04-15T21:50:00,1,24.679609430081175
2025-04-16,2025-04-16T20:30:00,2025-04-16T20:40:00,1,99.91802591395674
2025-04-16,2025-04-16T21:00:00,2025-04-16T21:50:00,5,108.47056114378896
2025-04-17,2025-04-17T08:30:00,2025-04-17T09:10:00,4,193.18091318697182
2025-04-17,2025-04-17T20:30:00,2025-04-17T20:40:00,1,266.4091173742536
2025-04-17,2025-04-17T21:20:00,2025-04-17T21:30:00,1,9.291219624056158
2025-04-18,2025-04-18T06:40:00,2025-04-18T07:10:00,3,194.91885410700675
2025-04-18,2025-04-18T21:30:00,2025-04-18T21:50:00,2,236.26793311526689
2025-04-19,2025-04-19T07:00:00,2025-04-19T07:30:00,3,106.00105327986485
2025-04-19,2025-04-19T20:40:00,2025-04-19T21:10:00,3,253.88710746582515
2025-04-19,2025-04-19T21:20:00,2025-04-19T21:30:00,1,9.90796604123118
2025-04-20,2025-04-20T20:30:00,2025-04-20T20:40:00,1,22.83423153282672
2025-04-21,2025-04-21T20:30:00,2025-04-21T21:30:00,6,267.1342187656347
2025-04-22,2025-04-22T20:30:00,2025-04-22T20:40:00,1,67.89259461236077
2025-04-22,2025-04-22T21:20:00,2025-04-22T21:40:00,2,70.58876877688014
2025-04-23,2025-04-23T08:50:00,2025-04-23T09:00:00,1,14.294300431489795
2025-04-23,2025-04-23T20:30:00,2025-04-23T20:40:00,1,119.7926098214009
2025-04-23,2025-04-23T21:40:00,2025-04-23T21:50:00,1,20.17244228704203
2025-04-24,2025-04-24T20:30:00,2025-04-24T20:40:00,1,150.97757844797434
2025-04-24,2025-04-24T21:10:00,2025-04-24T21:50:00,4,99.67801638367082
2025-04-25,2025-04-25T06:30:00,2025-04-25T07:00:00,3,213.9367866072895
2025-04-25,2025-04-25T21:20:00,2025-04-25T21:50:00,3,502.1459295902703
