date,interval_start,interval_end,intervals,emergency_kwh
2025-02-01,2025-02-01T20:40:00,2025-02-01T20:50:00,1,98.30421709485489
2025-02-01,2025-02-01T21:10:00,2025-02-01T21:40:00,3,24.940784872921277
2025-02-02,2025-02-02T20:30:00,2025-02-02T20:40:00,1,80.11937302720878
2025-02-03,2025-02-03T20:30:00,2025-02-03T20:40:00,1,362.670467694434
2025-02-05,2025-02-05T20:30:00,2025-02-05T20:40:00,1,305.0074673844077
2025-02-07,2025-02-07T20:50:00,2025-02-07T21:10:00,2,44.89061695173494
2025-02-07,2025-02-07T21:30:00,2025-02-07T21:40:00,1,54.49321782745625
2025-02-08,2025-02-08T20:40:00,2025-02-08T20:50:00,1,472.82649972941556
2025-02-08,2025-02-08T21:30:00,2025-02-08T21:40:00,1,168.02369443844444
2025-02-09,2025-02-09T20:30:00,2025-02-09T21:10:00,4,534.9306044995097
2025-02-09,2025-02-09T21:20:00,2025-02-09T21:40:00,2,36.95229875694115
2025-02-10,2025-02-10T05:50:00,2025-02-10T06:00:00,1,23.44464797936098
2025-02-10,2025-02-10T06:20:00,2025-02-10T06:30:00,1,16.68827753991377
2025-02-10,2025-02-10T20:00:00,2025-02-10T21:00:00,6,2527.9227522792376
2025-02-10,2025-02-10T21:20:00,2025-02-10T21:50:00,3,59.713406366986604
2025-02-11,2025-02-11T06:00:00,2025-02-11T06:10:00,1,24.393889506048254
2025-02-11,2025-02-11T06:20:00,2025-02-11T06:30:00,1,20.420000000000073
2025-02-11,2025-02-11T10:00:00,2025-02-11T10:40:00,4,318.25813230912746
2025-02-11,2025-02-11T20:20:00,2025-02-11T21:40:00,8,1080.4989548991043
2025-02-12,2025-02-12T06:00:00,2025-02-12T06:10:00,1,6.113261162665822
2025-02-12,2025-02-12T06:20:00,2025-02-12T06:30:00,1,32.49333333333334
2025-02-12,2025-02-12T20:10:00,2025-02-12T21:50:00,10,2042.8606286167576
2025-02-13,2025-02-13T06:10:00,2025-02-13T06:30:00,2,54.16402169373612
2025-02-13,2025-02-13T20:10:00,2025-02-13T21:10:00,6,1525.8036913617507
2025-02-13,2025-02-13T21:30:00,2025-02-13T21:40:00,1,17.913921874438756
2025-02-14,2025-02-14T08:00:00,2025-02-14T08:30:00,3,174.36604876158307
2025-02-14,2025-02-14T20:40:00,2025-02-14T20:50:00,1,267.06089878750953
2025-02-14,2025-02-14T21:20:00,2025-02-14T21:40:00,2,200.7055864336399
2025-02-15,2025-02-15T08:10:00,2025-02-15T08:20:00,1,13.443541683618989
2025-02-15,2025-02-15T20:30:00,2025-02-15T21:50:00,8,1091.776788633658
2025-02-16,2025-02-16T05:50:00,2025-02-16T06:10:00,2,63.152463581022175
2025-02-16,2025-02-16T06:20:00,2025-02-16T06:30:00,1,43.1099999999999
2025-02-16,2025-02-16T10:10:00,2025-02-16T10:50:00,4,567.4620399911219
2025-02-16,2025-02-16T20:00:00,2025-02-16T20:40:00,4,2457.83482600246
2025-02-16,2025-02-16T21:40:00,2025-02-16T21:50:00,1,14.131259721542415
2025-02-17,2025-02-17T05:50:00,2025-02-17T06:10:00,2,28.6288067368954
2025-02-17,2025-02-17T06:20:00,2025-02-17T06:30:00,1,11.56166666666661
2025-02-17,2025-02-17T20:20:00,2025-02-17T20:40:00,2,754.8203738443551
2025-02-17,2025-02-17T21:30:00,2025-02-17T21:40:00,1,12.904839922944937
2025-02-18,2025-02-18T05:50:00,2025-02-18T06:10:00,2,48.95164796638619
2025-02-18,2025-02-18T06:20:00,2025-02-18T06:30:00,1,10.793333333333294
2025-02-18,2025-02-18T20:10:00,2025-02-18T20:40:00,3,1841.6174823984977
2025-02-19,2025-02-19T05:50:00,2025-02-19T06:10:00,2,36.802683041409296
2025-02-19,2025-02-19T06:20:00,2025-02-19T06:30:00,1,77.96624999999995
2025-02-19,2025-02-19T09:50:00,2025-02-19T10:40:00,5,292.229359324377
2025-02-19,2025-02-19T20:00:00,2025-02-19T21:50:00,11,2457.8287607018633
2025-02-20,2025-02-20T05:50:00,2025-02-20T06:20:00,3,95.50084869606428
2025-02-20,2025-02-20T10:30:00,2025-02-20T10:50:00,2,94.90013211207238
2025-02-20,2025-02-20T20:30:00,2025-02-20T21:20:00,5,485.9849076348872
2025-02-21,2025-02-21T20:40:00,2025-02-21T21:20:00,4,430.46585495370994
2025-02-21,2025-02-21T21:30:00,2025-02-21T21:50:00,2,176.6367439790861
2025-02-22,2025-02-22T08:10:00,2025-02-22T08:20:00,1,39.61914078891857
2025-02-22,2025-02-22T20:40:00,2025-02-22T20:50:00,1,265.6882107045126
2025-02-22,2025-02-22T21:30:00,2025-02-22T21:50:00,2,95.59767621841056
2025-02-23,2025-02-23T06:00:00,2025-02-23T06:20:00,2,43.72907086525424
2025-02-23,2025-02-23T20:30:00,2025-02-23T20:40:00,1,362.1780020630739
2025-02-23,2025-02-23T21:00:00,2025-02-23T21:30:00,3,54.753890253411626
2025-02-23,2025-02-23T21:40:00,2025-02-23T21:50:00,1,4.591248589473503
2025-02-24,2025-02-24T06:00:00,2025-02-24T06:20:00,2,75.644242895645
2025-02-24,2025-02-24T20:30:00,2025-02-24T21:00:00,3,389.99165101633577
2025-02-24,2025-02-24T21:30:00,2025-02-24T21:50:00,2,26.89558205684145
2025-02-25,2025-02-25T05:50:00,2025-02-25T06:30:00,4,81.12561452125942
2025-02-25,2025-02-25T20:30:00,2025-02-25T21:50:00,8,380.6859752830284
2025-02-26,2025-02-26T06:00:00,2025-02-26T06:30:00,3,58.47377311127525
2025-02-26,2025-02-26T20:10:00,2025-02-26T20:50:00,4,1980.8822811973514
2025-02-27,2025-02-27T05:50:00,2025-02-27T06:20:00,3,46.530285197165426
