date,grid_original_kwh,grid_effective_kwh,emergency_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-02-01,44707.495080084955,40263.53840382171,0.0,19590.485788488906,0.30065334234436825,-1083.348061581387,18507.438380249863,0.0,18507.438380249863,18542.07691270458,15337.362270994136,2680.647828777935,1009.2961391360149,1671.35168964192,7268.4231640740745,6914.778751070271
2025-02-02,85233.23216039177,80975.85261463295,0.0,61830.44520942445,0.050602816256452,-1740.2139305052317,60090.28188173547,0.0,60090.28188173547,17135.00477512109,17738.570117039562,3223.1400065514154,3223.1400065514154,0.0,6914.778751070271,2626.760696413075
2025-02-03,92072.35508376549,85727.66169123206,0.0,67023.8271323322,0.27877506459488,-2940.8148819088433,64083.29102548794,0.0,64083.29102548794,22460.430014739508,18297.551895488665,1347.8670719812153,1347.8670719812153,0.0,2626.760696413075,2510.534492469002
2025-02-04,95401.45967558192,88008.25082622744,0.0,70179.48698085226,0.14056720758177096,-3368.855615773032,66810.77193228682,0.0,66810.77193228682,22808.922823171088,18406.024283258103,2410.4883363144554,2410.1365529811223,0.35178333333323053,2510.534492469002,2587.4269408139803
2025-02-05,88670.82010860449,86341.84251597818,0.0,64306.36988800375,0.00030689122626204724,-1049.5901169258761,63256.780077969095,0.0,63256.780077969095,21299.311352348275,17606.245081304252,1900.3492616008225,1900.3492616008225,0.0,2587.4269408139803,2194.3126231449246
2025-02-06,95714.48102900077,86307.36501496032,0.0,70282.38649812236,0.6277280131157427,-4295.828075627729,65987.18615050775,0.0,65987.18615050775,22403.620657747942,17715.40085342787,1348.0879939735737,1346.6871773069067,1.4008166666667528,2194.3126231449246,2673.792489087113
2025-02-07,54120.44172583556,49492.686178878794,0.0,22565.433882160156,0.007477649084893938,-1082.5859827215795,21482.85537708766,0.0,21482.85537708766,26900.740971553885,15231.871182100564,6018.136722758806,837.4366232773896,5180.700099481417,2673.792489087113,9960.158050040538
2025-02-08,32576.451925182,33020.86812977505,118.3716704699969,13707.323720510007,498.57444932238315,-0.09111570416037951,14205.80705412823,587.4786005425947,14793.285654670824,18100.661504922286,17865.658699396346,1327.074278052444,0.0022352377048387635,1327.0720428147392,9960.158050040538,6400.021516252435
2025-02-09,81613.4106604259,79356.16883929318,0.0,59807.12867424102,0.09399530195621751,-1164.4885431696678,58642.73412637331,0.0,58642.73412637331,16435.504886121853,17385.53506137522,750.7830478798894,750.7830478798894,0.0,6400.021516252435,1874.7147344563086
2025-02-10,83772.24937475695,77925.94647770669,0.0,58418.853580106676,0.05616208186661058,-2265.88818413426,56153.02155805428,0.0,56153.02155805428,19613.266031132443,16018.964176940337,5.007040181247248,5.007040181247248,0.0,1874.7147344563086,1727.8050769862405
2025-02-11,83586.13227035673,78696.52977959863,396.14195025011253,58966.07366384105,1.0686176463007964,-2251.8552649295625,56715.28701655779,2067.870836413715,58783.15785297151,21375.529904204024,17512.36485021032,8.909542521691947,8.909542521691947,0.0,1727.8050769862405,1507.598823869503
2025-02-12,84576.21108627335,79453.28773148348,0.0,59022.3549463705,1.6712399578257966,-2085.202557455796,56938.82362887253,0.0,56938.82362887253,21667.856944276766,17693.969119120127,212.6637729934988,212.6637729934988,0.0,1507.598823869503,1348.7043858073348
2025-02-13,79719.70105924325,75926.4816263367,0.0,54727.112115163225,1.8523514165120976,-1765.7860356380195,52963.17843094172,0.0,52963.17843094172,21637.056416575317,17154.096174005397,114.04236710011662,114.04236710011662,0.0,1348.7043858073348,1761.94830071912
2025-02-14,45806.37678629905,46209.05586172903,0.0,18107.754769800602,435.45833059693996,-3.5924613178694202,18539.620639079672,0.0,18539.620639079672,28679.100563802887,16218.211435589594,3946.364916849069,306.8783011953501,3639.4866156537187,1761.94830071912,9552.903879708841
2025-02-15,35811.18000364354,34433.92012189852,0.0,15593.853451274963,1.1734862796788548e-05,-341.5167242447953,15252.33673876503,0.0,15252.33673876503,18581.58799581758,16790.654003684856,3362.895029765795,21.569274635138186,3341.3257551306565,9552.903879708841,7620.050849628158
2025-02-16,78474.18636216673,72554.26733275107,304.7201743559151,56654.78559037381,1014.8884381846248,-2848.7288570957667,54820.94517146266,1606.6276210534595,56427.572792516126,15250.203948428827,17858.848700892875,90.25315957103601,90.25315957103601,0.0,7620.050849628158,1502.0691799997985
2025-02-17,85006.24058401454,75179.30633855684,0.0,58956.26212305949,0.30192299260433614,-3820.889812700633,55135.67423335146,0.0,55135.67423335146,20230.63756477572,16318.135101061505,82.94070817596196,82.94070817596196,0.0,1502.0691799997985,1578.381764896261
2025-02-18,75887.20779127051,75979.47322759897,0.0,51195.28339455948,545.3260551356163,-173.08861668829678,51567.520833006805,0.0,51567.520833006805,20604.403211775538,16716.317767509907,0.0,0.0,0.0,1578.381764896261,1548.658247149908
2025-02-19,76187.447360169,76768.41784414371,0.0,51871.035171055046,748.5632899686817,-99.95136814048408,52519.64709288324,0.0,52519.64709288324,21309.05057402773,17446.520231588333,26.560118370983446,26.560118370983446,0.0,1548.658247149908,1341.781284232275
2025-02-20,79864.40089285013,75839.34031857034,11.887939575069595,54447.78208201401,0.13055445971000412,-1589.478492123757,52858.434144349965,66.69728498592796,52925.13142933589,21688.10013688173,17156.23987012416,326.23425805449506,326.23425805449506,0.0,1341.781284232275,1798.5826628434336
