date,slot_id,load_actual_kw,interval_end,interval_start,load_raw_time_label,load_source_row,load_source_column,pv_actual_kw,pv_raw_time_label,pv_source_row,pv_source_column,actual_price_yuan_per_kwh,price_raw_time_label,price_source_row,price_source_column,fixed_price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,net_load_actual_kw,net_load_actual_kwh,available_time,issue_time,forecast_history_end,dispatch_time,decision_input_cutoff,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,risk_delta_kwh,plan_load_kwh,plan_pv_kwh,selected_index,selected_tau,selected_terminal,selected_terminal_energy_kwh,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-01-24,1,2454.856,2025-01-24T00:10:00,2025-01-24T00:00:00,00:10:00,25,B,0.0,00:10:00,25,B,0.3048,00:10:00,25,B,0.4248,409.1426666666667,0.0,2454.856,409.1426666666667,2025-01-24T00:10:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T00:10:00,2025-01-24T00:10:00,0.4248,364.8331256277157,0.09863773620576857,13.800088797896635,378.6332144256123,0.09863773620576857,7,0.7,1200.0,1200.0,1211.8679100227398,833.3333333333333,0.0,6000.0,6750.0,0.0,1.0,802.7252433560732,0.0,0.0,0.0,0.0,0.0,6000.0,6722.452719020466,514.8014881776598,0.0,514.8014881776598
2025-01-24,2,2503.1642,2025-01-24T00:20:00,2025-01-24T00:10:00,00:20:00,25,C,0.0,00:20:00,25,C,0.3072,00:20:00,25,C,0.4245,417.1940333333334,0.0,2503.1642,417.1940333333334,2025-01-24T00:20:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T00:20:00,2025-01-24T00:20:00,0.4245,386.25626117631026,0.3633251256183183,13.800088797896635,400.0563499742069,0.3633251256183183,7,0.7,1200.0,1200.0,1233.0263581819218,833.3333333333333,0.0,6750.0,7500.0,0.0,1.0,815.8323248485883,0.0,0.0,0.0,0.0,0.0,6722.452719020466,7456.701811384196,523.4196890482258,0.0,523.4196890482258
2025-01-24,3,2653.22,2025-01-24T00:30:00,2025-01-24T00:20:00,00:30:00,25,D,0.0,00:30:00,25,D,0.3419,00:30:00,25,D,0.4269,442.2033333333333,0.0,2653.22,442.2033333333333,2025-01-24T00:30:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T00:30:00,2025-01-24T00:30:00,0.4269,450.1290119811034,0.7809283067332312,13.800088797896635,463.92910077900007,0.7809283067332312,7,0.7,1200.0,1200.0,1296.4815058056001,833.3333333333333,0.0,7500.0,8250.0,0.0,1.0,833.3333333333334,0.0,0.0,20.94483913893339,20.94483913893339,0.0,7456.701811384196,8206.701811384195,553.4679548284107,0.0,553.4679548284107
2025-01-24,4,2860.271,2025-01-24T00:40:00,2025-01-24T00:30:00,00:40:00,25,E,0.0,00:40:00,25,E,0.3798,00:40:00,25,E,0.4272,476.71183333333335,0.0,2860.271,476.71183333333335,2025-01-24T00:40:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T00:40:00,2025-01-24T00:40:00,0.4272,472.3553626435992,1.3300803799677872,13.800088797896635,486.15545144149587,1.3300803799677872,7,0.7,1200.0,1200.0,1318.1587043948614,833.3333333333333,0.0,8250.0,9000.0,0.0,1.0,833.3333333333334,0.0,0.0,8.113537728194729,8.113537728194729,0.0,8206.701811384195,8956.701811384195,563.1173985174848,0.0,563.1173985174848
2025-01-24,5,2880.7933,2025-01-24T00:50:00,2025-01-24T00:40:00,00:50:00,25,F,0.0,00:50:00,25,F,0.3823,00:50:00,25,F,0.4271,480.13221666666664,0.0,2880.7933,480.13221666666664,2025-01-24T00:50:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T00:50:00,2025-01-24T00:50:00,0.4271,440.6535371995405,1.9818428152590795,13.800088797896635,454.45362599743714,1.9818428152590795,7,0.7,1200.0,1200.0,1285.8051165155114,833.3333333333333,0.0,9000.0,9750.0,0.0,1.0,805.6728998488447,0.0,0.0,0.0,0.0,0.0,8956.701811384195,9681.807421248155,549.1673652637749,0.0,549.1673652637749
2025-01-24,6,2778.73,2025-01-24T01:00:00,2025-01-24T00:50:00,01:00:00,25,G,0.0,01:00:00,25,G,0.3679,01:00:00,25,G,0.4285,463.12166666666667,0.0,2778.73,463.12166666666667,2025-01-24T01:00:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T01:00:00,2025-01-24T01:00:00,0.4285,407.36622335525476,2.70061099385335,13.800088797896635,421.1663121531514,2.70061099385335,7,0.7,1200.0,1200.0,418.4657011592981,0.0,0.0,9750.0,9750.0,0.0,-0.0,0.0,44.65596550736859,0.0,0.0,0.0,0.0,9681.807421248155,9632.189681795524,179.3125529467592,0.0,179.3125529467592
2025-01-24,7,2843.3884,2025-01-24T01:10:00,2025-01-24T01:00:00,01:10:00,25,H,0.0,01:10:00,25,H,0.3868,01:10:00,25,H,0.4311,473.89806666666664,0.0,2843.3884,473.89806666666664,2025-01-24T01:10:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T01:10:00,2025-01-24T01:10:00,0.4311,434.8804923953798,3.445244772951057,25.07794279095235,459.95843518633217,3.445244772951057,7,0.7,1200.0,1200.0,456.5131904133811,0.0,0.0,9750.0,9750.0,0.0,0.0,0.0,17.38487625328554,0.0,0.0,0.0,0.0,9632.189681795524,9612.873152625207,196.80283638720857,0.0,196.80283638720857
2025-01-24,8,2844.8353,2025-01-24T01:20:00,2025-01-24T01:10:00,01:20:00,25,I,0.0,01:20:00,25,I,0.3812,01:20:00,25,I,0.4302,474.1392166666667,0.0,2844.8353,474.1392166666667,2025-01-24T01:20:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T01:20:00,2025-01-24T01:20:00,0.4302,446.2478219025699,4.170400126898761,25.07794279095235,471.3257646935223,4.170400126898761,7,0.7,1200.0,1200.0,467.1553645666235,0.0,0.0,9750.0,9750.0,0.0,-0.0,0.0,6.98385210004318,0.0,0.0,0.0,0.0,9612.873152625207,9605.113316958492,200.97023783656144,0.0,200.97023783656144
2025-01-24,9,2777.55,2025-01-24T01:30:00,2025-01-24T01:20:00,01:30:00,25,J,0.0,01:30:00,25,J,0.3569,01:30:00,25,J,0.4279,462.925,0.0,2777.55,462.925,2025-01-24T01:30:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T01:30:00,2025-01-24T01:30:00,0.4279,431.59004468751533,4.8280335296093035,25.07794279095235,456.6679874784677,4.8280335296093035,7,0.7,1200.0,1200.0,785.1732872821917,333.3333333333333,0.0,9750.0,10050.0,0.0,0.9999999999999999,322.2482872821917,0.0,0.0,0.0,0.0,0.0,9605.113316958492,9895.136775512465,335.97564962804984,0.0,335.97564962804984
2025-01-24,10,2879.605,2025-01-24T01:40:00,2025-01-24T01:30:00,01:40:00,25,K,0.0,01:40:00,25,K,0.3801,01:40:00,25,K,0.4312,479.93416666666667,0.0,2879.605,479.93416666666667,2025-01-24T01:40:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T01:40:00,2025-01-24T01:40:00,0.4312,454.1731454657523,5.369046882431862,25.07794279095235,479.2510882567047,5.369046882431862,7,0.7,1200.0,1200.0,473.88204137427283,0.0,0.0,10050.0,10050.0,0.0,0.0,0.0,6.052125292393839,0.0,0.0,0.0,0.0,9895.136775512465,9888.41219185425,204.33793624058646,0.0,204.33793624058646
