date,interval_start,interval_end,intervals,emergency_kwh
2025-02-05,2025-02-05 20:30:00,2025-02-05 20:40:00,1,54.130662396002776
2025-02-07,2025-02-07 20:50:00,2025-02-07 21:10:00,2,44.89061695173494
2025-02-07,2025-02-07 21:30:00,2025-02-07 21:40:00,1,92.22127996069713
2025-02-08,2025-02-08 08:10:00,2025-02-08 08:40:00,3,130.1761079398799
2025-02-08,2025-02-08 20:30:00,2025-02-08 20:50:00,2,248.81567698740363
2025-02-09,2025-02-09 20:50:00,2025-02-09 21:10:00,2,28.97790849091966
2025-02-09,2025-02-09 21:20:00,2025-02-09 21:40:00,2,36.95229875694115
2025-02-10,2025-02-10 05:50:00,2025-02-10 06:10:00,2,30.905996460221445
2025-02-10,2025-02-10 06:20:00,2025-02-10 06:30:00,1,27.41972543177883
2025-02-10,2025-02-10 21:30:00,2025-02-10 21:50:00,2,22.302046576832208
2025-02-11,2025-02-11 06:00:00,2025-02-11 06:10:00,1,31.9394501293948
2025-02-11,2025-02-11 06:20:00,2025-02-11 06:30:00,1,20.420000000000073
2025-02-11,2025-02-11 09:50:00,2025-02-11 10:40:00,5,515.4232948352442
2025-02-11,2025-02-11 20:30:00,2025-02-11 21:40:00,7,353.0472283028422
2025-02-12,2025-02-12 06:00:00,2025-02-12 06:10:00,1,12.992853242692263
2025-02-12,2025-02-12 06:20:00,2025-02-12 06:30:00,1,32.49333333333334
2025-02-12,2025-02-12 10:20:00,2025-02-12 10:50:00,3,144.30961678312167
2025-02-12,2025-02-12 20:30:00,2025-02-12 21:50:00,8,213.9350794783959
2025-02-13,2025-02-13 06:10:00,2025-02-13 06:30:00,2,59.587740989371014
2025-02-13,2025-02-13 20:30:00,2025-02-13 21:10:00,4,180.0255878353821
2025-02-13,2025-02-13 21:30:00,2025-02-13 21:40:00,1,17.913921874438756
2025-02-14,2025-02-14 07:50:00,2025-02-14 08:30:00,4,243.46894285880535
2025-02-14,2025-02-14 20:40:00,2025-02-14 20:50:00,1,68.53056103359614
2025-02-14,2025-02-14 21:20:00,2025-02-14 21:40:00,2,24.83617056077055
2025-02-15,2025-02-15 08:00:00,2025-02-15 08:20:00,2,82.10437992617683
2025-02-15,2025-02-15 20:40:00,2025-02-15 21:50:00,7,351.76675131015423
2025-02-16,2025-02-16 05:50:00,2025-02-16 06:10:00,2,65.3720472533106
2025-02-16,2025-02-16 06:20:00,2025-02-16 06:30:00,1,43.1099999999999
2025-02-16,2025-02-16 10:00:00,2025-02-16 10:50:00,5,625.703915551967
2025-02-16,2025-02-16 20:30:00,2025-02-16 20:40:00,1,34.32532360454536
2025-02-16,2025-02-16 21:40:00,2025-02-16 21:50:00,1,14.13125972154262
2025-02-17,2025-02-17 05:50:00,2025-02-17 06:10:00,2,30.213249346022508
2025-02-17,2025-02-17 06:20:00,2025-02-17 06:30:00,1,11.56166666666661
2025-02-17,2025-02-17 20:30:00,2025-02-17 20:40:00,1,201.33476264219496
2025-02-17,2025-02-17 21:30:00,2025-02-17 21:40:00,1,12.904839922944621
2025-02-18,2025-02-18 05:50:00,2025-02-18 06:10:00,2,51.27081876665079
2025-02-18,2025-02-18 06:20:00,2025-02-18 06:30:00,1,10.793333333333294
2025-02-18,2025-02-18 20:30:00,2025-02-18 20:40:00,1,24.808601719211083
2025-02-19,2025-02-19 05:50:00,2025-02-19 06:10:00,2,39.15474310258685
2025-02-19,2025-02-19 06:20:00,2025-02-19 06:30:00,1,77.96624999999995
2025-02-19,2025-02-19 09:50:00,2025-02-19 10:40:00,5,377.23014855952397
2025-02-19,2025-02-19 20:30:00,2025-02-19 21:50:00,8,222.36906957737426
2025-02-20,2025-02-20 05:50:00,2025-02-20 06:20:00,3,95.50084869606428
2025-02-20,2025-02-20 10:30:00,2025-02-20 10:50:00,2,105.67139588307134
2025-02-20,2025-02-20 20:50:00,2025-02-20 21:20:00,3,48.97372096236811
2025-02-21,2025-02-21 21:00:00,2025-02-21 21:20:00,2,45.952838666178025
2025-02-21,2025-02-21 21:40:00,2025-02-21 21:50:00,1,2.708638491405793
2025-02-22,2025-02-22 08:00:00,2025-02-22 08:20:00,2,92.86150672493142
2025-02-23,2025-02-23 06:00:00,2025-02-23 06:20:00,2,46.708206761418296
2025-02-23,2025-02-23 20:30:00,2025-02-23 20:40:00,1,21.652590547513
2025-02-23,2025-02-23 21:00:00,2025-02-23 21:30:00,3,54.7538902534116
2025-02-23,2025-02-23 21:40:00,2025-02-23 21:50:00,1,4.591248589473503
2025-02-24,2025-02-24 06:00:00,2025-02-24 06:20:00,2,77.71679999999992
2025-02-24,2025-02-24 21:40:00,2025-02-24 21:50:00,1,23.181280321809346
2025-02-25,2025-02-25 05:50:00,2025-02-25 06:30:00,4,85.53480596471195
2025-02-25,2025-02-25 09:30:00,2025-02-25 09:50:00,2,45.21018806191014
2025-02-25,2025-02-25 20:50:00,2025-02-25 21:50:00,6,106.18077292664395
2025-02-26,2025-02-26 06:00:00,2025-02-26 06:30:00,3,64.31032892311384
2025-02-26,2025-02-26 09:30:00,2025-02-26 10:00:00,3,100.41495610385357
2025-02-27,2025-02-27 05:50:00,2025-02-27 06:20:00,3,51.88530050801228
2025-02-27,2025-02-27 09:50:00,2025-02-27 10:20:00,3,213.22641543730282
2025-02-27,2025-02-27 20:30:00,2025-02-27 20:50:00,2,126.4305251495224
2025-02-27,2025-02-27 21:20:00,2025-02-27 21:40:00,2,46.167665727181905
2025-02-28,2025-02-28 20:40:00,2025-02-28 21:50:00,7,272.41218027301767
2025-03-01,2025-03-01 20:40:00,2025-03-01 21:20:00,4,247.81233307162265
2025-03-02,2025-03-02 20:50:00,2025-03-02 21:10:00,2,7.553203926510783
2025-03-02,2025-03-02 21:20:00,2025-03-02 21:40:00,2,69.76767191359765
2025-03-03,2025-03-03 20:40:00,2025-03-03 21:40:00,6,172.66234937173311
2025-03-04,2025-03-04 06:00:00,2025-03-04 06:10:00,1,0.6247333333333245
2025-03-04,2025-03-04 21:40:00,2025-03-04 21:50:00,1,2.05607662481882
2025-03-05,2025-03-05 05:50:00,2025-03-05 06:10:00,2,6.6182999999999765
2025-03-05,2025-03-05 20:30:00,2025-03-05 20:50:00,2,85.97825318100752
2025-03-05,2025-03-05 21:10:00,2025-03-05 21:30:00,2,16.20895850266497
2025-03-07,2025-03-07 21:30:00,2025-03-07 21:50:00,2,18.5220756525377
2025-03-08,2025-03-08 07:40:00,2025-03-08 08:00:00,2,72.46564764529192
2025-03-10,2025-03-10 10:00:00,2025-03-10 10:20:00,2,12.349426973143245
2025-03-10,2025-03-10 20:30:00,2025-03-10 20:40:00,1,76.92493426689907
2025-03-12,2025-03-12 21:00:00,2025-03-12 21:10:00,1,7.837325729443614
2025-03-13,2025-03-13 20:30:00,2025-03-13 20:50:00,2,259.1969391345338
2025-03-14,2025-03-14 06:50:00,2025-03-14 07:00:00,1,33.00988027407793
2025-03-14,2025-03-14 20:40:00,2025-03-14 20:50:00,1,45.857206833996884
2025-03-15,2025-03-15 20:40:00,2025-03-15 21:50:00,7,314.986180337694
2025-03-16,2025-03-16 05:50:00,2025-03-16 06:00:00,1,1.6399999999999864
2025-03-17,2025-03-17 08:50:00,2025-03-17 09:20:00,3,72.01822650652744
2025-03-20,2025-03-20 09:10:00,2025-03-20 10:00:00,5,317.7755622338052
2025-03-21,2025-03-21 06:30:00,2025-03-21 07:00:00,3,60.64481864613424
2025-03-21,2025-03-21 07:20:00,2025-03-21 07:40:00,2,8.636000056843294
2025-03-21,2025-03-21 20:40:00,2025-03-21 20:50:00,1,50.02841666666808
2025-03-21,2025-03-21 21:00:00,2025-03-21 21:50:00,5,250.6879955209635
2025-03-23,2025-03-23 20:30:00,2025-03-23 20:40:00,1,127.8048624285392
2025-03-23,2025-03-23 20:50:00,2025-03-23 21:10:00,2,27.14113948423924
2025-03-25,2025-03-25 20:30:00,2025-03-25 20:40:00,1,112.08667562890264
2025-03-25,2025-03-25 20:50:00,2025-03-25 21:30:00,4,131.4630864285995
2025-03-26,2025-03-26 20:30:00,2025-03-26 20:40:00,1,98.87137608961962
2025-03-29,2025-03-29 20:40:00,2025-03-29 21:50:00,7,244.56378696718485
2025-03-31,2025-03-31 20:30:00,2025-03-31 20:40:00,1,6.6247333164265
2025-03-31,2025-03-31 20:50:00,2025-03-31 21:10:00,2,31.724710852835003
2025-03-31,2025-03-31 21:20:00,2025-03-31 21:50:00,3,51.077060144295864
