date,grid_plan_kwh,planned_cost_yuan,emergency_kwh,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,selected_profile,selected_terminal
2025-02-01,40442.41902820453,22184.72003113409,0.0,0.0,22184.72003113409,13477.422458721965,14318.569154454606,6905.389790603837,3077.0038760253497,3828.3859145784877,7268.4231640740745,3488.5820941964985,X_strong_morning85,1200.0
2025-02-02,90770.66268038489,58264.467474024765,0.0,0.0,58264.467474024765,20900.566193138642,16985.55602766153,8499.374564907775,8440.200498241109,59.174066666666704,3488.5820941964985,3426.25163728625,X_strong_morning85,1200.0
2025-02-03,88667.35974115954,56762.54790100878,0.0,0.0,56762.54790100878,21409.38427810922,17785.370898109264,4826.429861159582,4826.429861159582,0.0,3426.25163728625,2933.1742674631437,X_strong_morning85,1200.0
2025-02-04,90054.29344419681,57577.76611152902,0.0,0.0,57577.76611152902,22967.442287553346,18612.879516181903,4504.866722825373,4504.866722825373,0.0,2933.1742674631437,2922.8950860590444,X_strong_morning85,1200.0
2025-02-05,88378.72225975042,56329.90892682452,0.0,0.0,56329.90892682452,22587.639106430524,18534.87360234286,3577.529772329414,3577.529772329414,0.0,2922.8950860590444,2657.466279243334,X_strong_morning85,1200.0
2025-02-06,89773.81027115103,57508.7589512772,6.410854759157814,37.44900807562037,57546.207959352825,21907.74906176205,17614.81243224862,5216.227279730084,5214.826463063417,1.400816666666742,2657.466279243334,2802.4266212196044,X_strong_morning85,1200.0
2025-02-07,42829.4452672176,22775.701339375675,0.0,0.0,22775.701339375675,18326.578230943014,15229.709265966387,7926.896635574302,2979.016036120343,4947.880599453959,2802.4266212196044,2374.4478446612165,X_strong_morning85,1200.0
2025-02-08,38172.948403824106,20253.296381779157,0.0,0.0,20253.296381779157,18386.557595214465,14986.623620702978,3195.851712645953,391.113478320391,2804.7382343255617,2374.4478446612165,2270.54565735092,X_strong_morning85,1200.0
2025-02-09,84140.3116413688,53069.4864570981,459.46240673868635,3205.209749409076,56274.69620650718,23058.03766345299,19153.511637080384,1139.8320550682074,1139.8320550682074,0.0,2270.54565735092,1741.0999577026198,X_strong_morning85,1200.0
2025-02-10,86289.40656130093,54610.521224555465,0.0,0.0,54610.521224555465,20731.306807586356,16466.234539135836,7697.696709517078,7198.033676183743,499.6630333333334,1741.0999577026198,2103.459929934971,X_strong_morning85,1200.0
