date,issue_hour,issue_time,slot_id,interval_start,interval_end,load_forecast_kwh,pv_forecast_kwh,pv_raw_forecast_kwh,grid_original_kwh,accepted,grid_kwh,charge_kwh,discharge_kwh,surplus_kwh,energy_start_kwh,energy_end_kwh,charge_mode,emergency_plan_kwh
2025-04-01,0,2025-04-01 00:00:00,1,2025-04-01 00:00:00,2025-04-01 00:10:00,574.3048104405688,0.0,0.0,1407.638143773902,True,1407.638143773902,833.3333333333333,0.0,0.0,7465.440572772747,8215.440572772746,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,2,2025-04-01 00:10:00,2025-04-01 00:20:00,581.4333112159197,0.0,0.0,1414.766644549253,True,1414.766644549253,833.3333333333333,0.0,0.0,8215.440572772746,8965.440572772746,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,3,2025-04-01 00:20:00,2025-04-01 00:30:00,574.7303790761721,0.0,0.0,1408.0637124095053,True,1408.0637124095053,833.3333333333333,0.0,0.0,8965.440572772746,9715.440572772746,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,4,2025-04-01 00:30:00,2025-04-01 00:40:00,549.7198772375808,0.0,0.0,549.7198772375808,True,549.7198772375808,0.0,0.0,0.0,9715.440572772746,9715.440572772746,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,5,2025-04-01 00:40:00,2025-04-01 00:50:00,565.8579778800099,0.0,0.0,937.5906747991808,True,937.5906747991808,371.73269691917085,0.0,0.0,9715.440572772746,10050.0,1.0000000000000004,0.0
2025-04-01,0,2025-04-01 00:00:00,6,2025-04-01 00:50:00,2025-04-01 01:00:00,596.3265912406326,0.0,0.0,596.3265912406326,True,596.3265912406326,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,7,2025-04-01 01:00:00,2025-04-01 01:10:00,557.1224620126588,0.0,0.0,557.1224620126588,True,557.1224620126588,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,8,2025-04-01 01:10:00,2025-04-01 01:20:00,539.5841605636402,0.0,0.0,539.5841605636402,True,539.5841605636402,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,9,2025-04-01 01:20:00,2025-04-01 01:30:00,575.3330072120203,0.0,0.0,575.3330072120203,True,575.3330072120203,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,10,2025-04-01 01:30:00,2025-04-01 01:40:00,601.167672575394,0.0,0.0,601.167672575394,True,601.167672575394,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,11,2025-04-01 01:40:00,2025-04-01 01:50:00,595.1042418373247,0.0,0.0,595.1042418373247,True,595.1042418373247,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,12,2025-04-01 01:50:00,2025-04-01 02:00:00,587.7081334136625,0.0,0.0,587.7081334136625,True,587.7081334136625,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,13,2025-04-01 02:00:00,2025-04-01 02:10:00,618.0842369351789,0.0,0.0,618.0842369351789,True,618.0842369351789,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,14,2025-04-01 02:10:00,2025-04-01 02:20:00,601.0554882034774,0.0,0.0,601.0554882034774,True,601.0554882034774,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,15,2025-04-01 02:20:00,2025-04-01 02:30:00,555.0383586682158,0.0,0.0,555.0383586682158,True,555.0383586682158,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,16,2025-04-01 02:30:00,2025-04-01 02:40:00,584.2624811782022,0.0,0.0,584.2624811782022,True,584.2624811782022,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,17,2025-04-01 02:40:00,2025-04-01 02:50:00,601.0832133910052,0.0,0.0,601.0832133910052,True,601.0832133910052,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,18,2025-04-01 02:50:00,2025-04-01 03:00:00,589.788104036952,0.0,0.0,589.788104036952,True,589.788104036952,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,19,2025-04-01 03:00:00,2025-04-01 03:10:00,617.4828059856153,0.0,0.0,617.4828059856153,True,617.4828059856153,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,20,2025-04-01 03:10:00,2025-04-01 03:20:00,602.8105671099188,0.0,0.0,602.8105671099188,True,602.8105671099188,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,21,2025-04-01 03:20:00,2025-04-01 03:30:00,558.0877917499158,0.0,0.0,558.0877917499158,True,558.0877917499158,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,22,2025-04-01 03:30:00,2025-04-01 03:40:00,584.22708455464,0.0,0.0,584.22708455464,True,584.22708455464,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,23,2025-04-01 03:40:00,2025-04-01 03:50:00,611.8475660899029,0.0,0.0,611.8475660899029,True,611.8475660899029,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,24,2025-04-01 03:50:00,2025-04-01 04:00:00,614.2645670005257,0.0,0.0,614.2645670005257,True,614.2645670005257,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,25,2025-04-01 04:00:00,2025-04-01 04:10:00,628.4655184629127,0.0,0.0,628.4655184629127,True,628.4655184629127,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,26,2025-04-01 04:10:00,2025-04-01 04:20:00,603.4970876446231,0.0,0.0,603.4970876446231,True,603.4970876446231,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,27,2025-04-01 04:20:00,2025-04-01 04:30:00,562.3165835874919,0.0,0.0,562.3165835874919,True,562.3165835874919,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,28,2025-04-01 04:30:00,2025-04-01 04:40:00,585.1953847239816,0.0,0.0,585.1953847239816,True,585.1953847239816,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,29,2025-04-01 04:40:00,2025-04-01 04:50:00,598.2694819979478,0.0,0.0,598.2694819979478,True,598.2694819979478,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,30,2025-04-01 04:50:00,2025-04-01 05:00:00,579.1577351961371,0.0,0.0,579.1577351961371,True,579.1577351961371,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,31,2025-04-01 05:00:00,2025-04-01 05:10:00,583.1395240505929,2.882477777777778,2.882477777777778,580.257046272815,True,580.257046272815,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,32,2025-04-01 05:10:00,2025-04-01 05:20:00,610.6622071824675,8.647433333333334,8.647433333333334,602.0147738491341,True,602.0147738491341,0.0,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,33,2025-04-01 05:20:00,2025-04-01 05:30:00,621.2943230483437,14.41238888888889,14.41238888888889,606.8819341594548,True,606.8819341594548,0.0,0.0,0.0,10050.0,10050.0,-0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,34,2025-04-01 05:30:00,2025-04-01 05:40:00,591.9452830043164,20.177344444444444,20.177344444444444,1405.1012718932052,True,1405.1012718932052,833.3333333333333,0.0,0.0,10050.0,10800.0,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,35,2025-04-01 05:40:00,2025-04-01 05:50:00,663.8261704606713,25.9423,25.9423,637.8838704606712,True,637.8838704606712,0.0,-0.0,0.0,10800.0,10800.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,36,2025-04-01 05:50:00,2025-04-01 06:00:00,797.8905962153028,31.70725555555556,31.70725555555556,0.0,True,0.0,0.0,766.1833406597473,0.0,10800.0,9948.685177044725,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,37,2025-04-01 06:00:00,2025-04-01 06:10:00,808.4052784412773,59.920363888888886,59.920363888888886,0.0,True,0.0,0.0,748.4849145523884,0.0,9948.685177044725,9117.035271986515,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,38,2025-04-01 06:10:00,2025-04-01 06:20:00,803.19389985885,110.58162499999999,110.58162499999999,0.0,True,0.0,0.0,692.61227485885,0.0,9117.035271986515,8347.466077698904,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,39,2025-04-01 06:20:00,2025-04-01 06:30:00,825.3701587192178,161.24288611111112,161.24288611111112,0.0,True,0.0,0.0,664.1272726081066,0.0,8347.466077698904,7609.546885912119,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,40,2025-04-01 06:30:00,2025-04-01 06:40:00,808.2800880486105,211.90414722222224,211.90414722222224,0.0,True,0.0,0.0,596.3759408263883,0.0,7609.546885912119,6946.906951660577,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,41,2025-04-01 06:40:00,2025-04-01 06:50:00,804.7938835280962,262.5654083333333,262.5654083333333,0.0,True,0.0,0.0,542.228475194763,0.0,6946.906951660577,6344.4308681108405,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,42,2025-04-01 06:50:00,2025-04-01 07:00:00,818.5941817769863,313.22666944444444,313.22666944444444,108.22297232796342,True,108.22297232796342,0.0,397.1445400045784,0.0,6344.4308681108405,5903.159156994642,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,43,2025-04-01 07:00:00,2025-04-01 07:10:00,799.3991229268627,365.7486347222222,365.7486347222222,433.65048820464045,True,433.65048820464045,0.0,0.0,0.0,5903.159156994642,5903.159156994642,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,44,2025-04-01 07:10:00,2025-04-01 07:20:00,799.5835541595819,420.1313041666667,420.1313041666667,379.4522499929152,True,379.4522499929152,0.0,0.0,0.0,5903.159156994642,5903.159156994642,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,45,2025-04-01 07:20:00,2025-04-01 07:30:00,808.4953045897968,474.5139736111111,474.5139736111111,333.98133097868566,True,333.98133097868566,0.0,0.0,0.0,5903.159156994642,5903.159156994642,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,46,2025-04-01 07:30:00,2025-04-01 07:40:00,781.8739779725007,528.8966430555556,528.8966430555556,252.9773349169451,True,252.9773349169451,0.0,0.0,0.0,5903.159156994642,5903.159156994642,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,47,2025-04-01 07:40:00,2025-04-01 07:50:00,887.1356271527125,583.2793125,583.2793125,0.0,True,0.0,0.0,303.8563146527125,0.0,5903.159156994642,5565.541029602739,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,48,2025-04-01 07:50:00,2025-04-01 08:00:00,1068.0755981170569,637.6619819444445,637.6619819444445,0.0,True,0.0,0.0,430.41361617261236,0.0,5565.541029602739,5087.303678299837,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,49,2025-04-01 08:00:00,2025-04-01 08:10:00,1085.4985902761289,684.6378972222223,684.6378972222223,0.0,True,0.0,0.0,400.86069305390663,0.0,5087.303678299837,4641.902908239941,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,50,2025-04-01 08:10:00,2025-04-01 08:20:00,1071.024042883757,724.2070583333334,724.2070583333334,0.0,True,0.0,0.0,346.8169845504235,0.0,4641.902908239941,4256.550703183915,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,51,2025-04-01 08:20:00,2025-04-01 08:30:00,1085.5008333232086,763.7762194444445,763.7762194444445,0.0,True,0.0,0.0,321.7246138787641,0.0,4256.550703183915,3899.0789099852886,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,52,2025-04-01 08:30:00,2025-04-01 08:40:00,1060.5647107177642,803.3453805555555,803.3453805555555,0.0,True,0.0,0.0,257.21933016220873,0.0,3899.0789099852886,3613.279654249501,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,53,2025-04-01 08:40:00,2025-04-01 08:50:00,1071.9858117878637,842.9145416666667,842.9145416666667,0.0,True,0.0,0.0,229.07127012119702,0.0,3613.279654249501,3358.7560207815045,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,54,2025-04-01 08:50:00,2025-04-01 09:00:00,1117.164522442139,882.4837027777779,882.4837027777779,0.0,True,0.0,0.0,234.68081966436114,0.0,3358.7560207815045,3097.9995544877697,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,55,2025-04-01 09:00:00,2025-04-01 09:10:00,1106.7495574621037,903.5856736111112,903.5856736111112,0.0,True,0.0,0.0,203.16388385099242,0.0,3097.9995544877697,2872.2619057644447,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,56,2025-04-01 09:10:00,2025-04-01 09:20:00,1068.875225832534,906.2204541666666,906.2204541666666,0.0,True,0.0,0.0,162.65477166586732,0.0,2872.2619057644447,2691.5343816912587,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,57,2025-04-01 09:20:00,2025-04-01 09:30:00,1052.3083932983322,908.8552347222221,908.8552347222221,0.0,True,0.0,0.0,143.45315857611013,0.0,2691.5343816912587,2532.1419832733586,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,58,2025-04-01 09:30:00,2025-04-01 09:40:00,1077.9065524292664,911.4900152777778,911.4900152777778,0.0,True,0.0,0.0,166.41653715148857,0.0,2532.1419832733586,2347.2347197717045,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,59,2025-04-01 09:40:00,2025-04-01 09:50:00,1096.777530952011,914.1247958333333,914.1247958333333,0.0,True,0.0,0.0,182.65273511867758,0.0,2347.2347197717045,2144.287236306507,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,60,2025-04-01 09:50:00,2025-04-01 10:00:00,1084.1725295351391,916.7595763888888,916.7595763888888,0.0,True,0.0,0.0,167.4129531462503,0.0,2144.287236306507,1958.2728439217844,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,61,2025-04-01 10:00:00,2025-04-01 10:10:00,1064.4340893792087,920.3838569444446,920.3838569444446,0.0,True,0.0,0.0,144.0502324347641,0.0,1958.2728439217844,1798.21703010538,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,62,2025-04-01 10:10:00,2025-04-01 10:20:00,1088.6713133531596,924.9976375,924.9976375,0.0,True,0.0,0.0,163.67367585315958,0.0,1798.21703010538,1616.357390268536,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,63,2025-04-01 10:20:00,2025-04-01 10:30:00,1129.6992990060019,929.6114180555556,929.6114180555556,0.0,True,0.0,0.0,200.08788095044622,0.0,1616.357390268536,1394.0375225458179,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,64,2025-04-01 10:30:00,2025-04-01 10:40:00,1108.8589689023472,934.2251986111111,934.2251986111111,0.0,True,0.0,0.0,174.63377029123615,0.0,1394.0375225458179,1200.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,65,2025-04-01 10:40:00,2025-04-01 10:50:00,1077.335734994633,938.8389791666665,938.8389791666665,138.49675582796647,True,138.49675582796647,0.0,0.0,0.0,1200.0,1200.0,0.0,0.0
2025-04-01,0,2025-04-01 00:00:00,66,2025-04-01 10:50:00,2025-04-01 11:00:00,1065.592151988638,943.4527597222223,943.4527597222223,955.4727255997491,True,955.4727255997491,833.3333333333333,0.0,0.0,1200.0,1950.0,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,67,2025-04-01 11:00:00,2025-04-01 11:10:00,1054.0907551780265,945.1855222222222,945.1855222222222,942.2385662891376,True,942.2385662891376,833.3333333333333,0.0,0.0,1950.0,2700.0,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,68,2025-04-01 11:10:00,2025-04-01 11:20:00,1040.5778406881386,944.0372666666666,944.0372666666666,929.8739073548053,True,929.8739073548053,833.3333333333333,0.0,0.0,2700.0,3450.0,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,69,2025-04-01 11:20:00,2025-04-01 11:30:00,1046.6464652259024,942.889011111111,942.889011111111,937.0907874481246,True,937.0907874481246,833.3333333333333,0.0,0.0,3450.0,4200.0,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,70,2025-04-01 11:30:00,2025-04-01 11:40:00,1082.7693061827315,941.7407555555556,941.7407555555556,974.3618839605092,True,974.3618839605092,833.3333333333333,0.0,0.0,4200.0,4950.0,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,71,2025-04-01 11:40:00,2025-04-01 11:50:00,1046.1974398569967,940.5925000000001,940.5925000000001,938.9382731903298,True,938.9382731903298,833.3333333333333,0.0,0.0,4950.0,5700.0,1.0,0.0
