date,grid_original_kwh,grid_effective_kwh,emergency_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-02-01,39540.56744875104,35208.150115426375,0.0,18039.44276108506,2.561022601032903e-05,-1048.8626062513501,16990.580180443936,0.0,16990.580180443936,13287.80828055576,15042.099267319514,2584.2651688567926,909.0099839510149,1675.2551849057777,7268.4231640740745,2514.006986219242
2025-02-02,90542.837857582,86001.25481982341,0.0,64118.45094914125,0.01489053781434614,-1789.3683499019503,62329.09748977711,0.0,62329.09748977711,21664.534448081446,17287.932399707977,3268.374821449941,3245.445350109576,22.929471340364955,2514.006986219242,2803.274212039233
2025-02-03,92007.2719801337,86073.4137150829,0.0,66925.78279716239,0.571664481867229,-2599.050092054262,64327.30436958999,0.0,64327.30436958999,21915.59524722687,18044.24324806388,1985.1452159199146,1985.1452159199146,0.0,2803.274212039233,2478.1507700279894
2025-02-04,95567.30396785463,88898.72675642812,0.0,69921.29730594705,0.7883816728886365,-2841.674521467244,67080.4111661527,0.0,67080.4111661527,22196.26657578436,17924.374661922746,3431.9708925665054,3431.619109233172,0.35178333333337974,2478.1507700279894,2538.8188416530884
2025-02-05,89039.0691130426,86668.03567858807,0.0,64465.5934161966,64.2155748470409,-1109.5047092872883,63420.304281756355,0.0,63420.304281756355,22174.032108811345,18287.271819570826,2032.8484060142246,2032.8484060142246,0.0,2538.8188416530884,2176.256828949051
2025-02-06,95689.56983036119,87008.10027847881,0.0,70192.79036703389,2.953690531238649,-3834.4947567729646,66361.24930079216,0.0,66361.24930079216,22172.259432897477,17668.439194441133,2233.2228233558003,2231.8220066891336,1.4008166666668522,2176.256828949051,2499.6912136221854
2025-02-07,45120.45089056976,40281.825832243165,0.0,19659.20065818227,0.0027812574004000526,-1099.9564124524716,18559.2470269872,0.0,18559.2470269872,17842.97688702511,15207.27437312577,5840.443651677158,892.8788484571046,4947.564803220054,2499.6912136221854,1661.3988862494807
2025-02-08,35694.311757352414,36137.001399932036,100.39237041479294,14939.221871285137,508.44151639163323,-0.07527545839217806,15447.588112218378,498.2473343686174,15945.835446586996,18811.980746631252,15416.901079497868,1265.1513865467753,8.203782686941505,1256.9476038598339,1661.3988862494807,1462.2914698866473
2025-02-09,88117.91586954078,85883.47173060516,0.0,62411.36857412696,0.41478231035520297,-1053.9761136298507,61357.80724280746,0.0,61357.80724280746,23395.359637944963,18852.215536390537,1784.911662384061,1784.911662384061,0.0,1462.2914698866473,1571.2089924920692
2025-02-10,84890.10947935648,79349.40339228677,0.0,58343.38984185091,0.020617237039464224,-2197.044087468322,56146.366371619624,0.0,56146.366371619624,22640.50857365064,18282.226104512134,664.4833398149353,664.4833398149353,0.0,1571.2089924920692,1634.0821482086076
2025-02-11,84438.75546429704,78998.27059937712,507.3404358889378,58955.97506896077,0.011865343648506797,-2364.416526072633,56591.57040823178,2662.7783186276306,59254.34872685941,22737.07053827883,18533.375722553832,81.31908620772239,81.31908620772239,0.0,1634.0821482086076,1504.8059409330758
