date,slot_id,interval_end,interval_start,load_actual_kwh,pv_actual_kwh,available_time,issue_time,forecast_history_end,dispatch_time,decision_input_cutoff,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,plan_load_kwh,plan_pv_kwh,risk_delta_kwh,reserve_internal_kwh,risk_history_start,risk_history_end,risk_sample_count,risk_history_days,risk_cold_start,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-02-01,1,2025-02-01T00:10:00,2025-02-01T00:00:00,422.0303666666667,0.0,2025-02-01T00:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T00:10:00,2025-02-01T00:10:00,0.4248,454.32543333333336,0.0,454.32543333333336,0.0,0.0,0.0,,,0,0,False,1380.2513592592593,925.9259259259259,0.0,7268.4231640740745,8101.756497407408,0.0,1.0,925.925925925926,0.0,0.0,32.295066666666685,32.295066666666685,0.0,7268.4231640740745,8101.756497407408,586.3307774133334,0.0,586.3307774133334
2025-02-01,2,2025-02-01T00:20:00,2025-02-01T00:10:00,415.4073166666667,0.0,2025-02-01T00:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T00:20:00,2025-02-01T00:20:00,0.4245,446.6726833333333,0.0,446.6726833333333,0.0,0.0,0.0,,,0,0,False,1372.598609259259,925.9259259259259,0.0,8101.756497407408,8935.08983074074,0.0,1.0,925.925925925926,0.0,0.0,31.26536666666641,31.26536666666641,0.0,8101.756497407408,8935.08983074074,582.6681096305555,0.0,582.6681096305555
2025-02-01,3,2025-02-01T00:30:00,2025-02-01T00:20:00,410.7166666666667,0.0,2025-02-01T00:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T00:30:00,2025-02-01T00:30:00,0.4269,443.3066666666667,0.0,443.3066666666667,0.0,0.0,0.0,,,0,0,False,1369.2325925925925,925.9259259259259,0.0,8935.08983074074,9768.423164074075,0.0,1.0,925.925925925926,0.0,0.0,32.589999999999804,32.589999999999804,0.0,8935.08983074074,9768.423164074075,584.5253937777777,0.0,584.5253937777777
2025-02-01,4,2025-02-01T00:40:00,2025-02-01T00:30:00,430.29479999999995,0.0,2025-02-01T00:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T00:40:00,2025-02-01T00:40:00,0.4272,476.9869166666667,0.0,476.9869166666667,0.0,0.0,0.0,,,0,0,False,476.9869166666667,0.0,0.0,9768.423164074075,9768.423164074075,0.0,0.0,46.69211666666672,0.0,0.0,0.0,0.0,0.0,9768.423164074075,9810.446069074074,203.7688108,0.0,203.7688108
2025-02-01,5,2025-02-01T00:50:00,2025-02-01T00:40:00,424.4105833333333,0.0,2025-02-01T00:50:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T00:50:00,2025-02-01T00:50:00,0.4271,484.26815000000005,0.0,484.26815000000005,0.0,0.0,0.0,,,0,0,False,704.5387084362128,220.2705584362128,0.0,9768.423164074075,9966.666666666666,0.0,1.0,280.1281251028795,0.0,0.0,0.0,0.0,0.0,9810.446069074074,10062.561381666666,300.9084823731065,0.0,300.9084823731065
2025-02-01,6,2025-02-01T01:00:00,2025-02-01T00:50:00,406.0516666666667,0.0,2025-02-01T01:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T01:00:00,2025-02-01T01:00:00,0.4285,468.2083333333333,0.0,468.2083333333333,0.0,0.0,0.0,,,0,0,False,468.2083333333333,0.0,0.0,9966.666666666666,9966.666666666666,0.0,0.0,62.15666666666664,0.0,0.0,0.0,0.0,0.0,10062.561381666666,10118.502381666667,200.6272708333333,0.0,200.6272708333333
2025-02-01,7,2025-02-01T01:10:00,2025-02-01T01:00:00,436.7501833333333,0.0,2025-02-01T01:10:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T01:10:00,2025-02-01T01:10:00,0.4311,490.43896666666666,0.0,490.43896666666666,0.0,0.0,0.0,,,0,0,False,490.43896666666666,0.0,0.0,9966.666666666666,9966.666666666666,0.0,0.0,53.68878333333333,0.0,0.0,0.0,0.0,0.0,10118.502381666667,10166.822286666667,211.42823853,0.0,211.42823853
2025-02-01,8,2025-02-01T01:20:00,2025-02-01T01:10:00,451.7976833333333,0.0,2025-02-01T01:20:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T01:20:00,2025-02-01T01:20:00,0.4302,487.2113166666666,0.0,487.2113166666666,0.0,0.0,0.0,,,0,0,False,487.2113166666666,0.0,0.0,9966.666666666666,9966.666666666666,0.0,0.0,35.41363333333334,0.0,0.0,0.0,0.0,0.0,10166.822286666667,10198.694556666667,209.59830843,0.0,209.59830843
2025-02-01,9,2025-02-01T01:30:00,2025-02-01T01:20:00,446.08,0.0,2025-02-01T01:30:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T01:30:00,2025-02-01T01:30:00,0.4279,464.605,0.0,464.605,0.0,0.0,0.0,,,0,0,False,464.605,0.0,0.0,9966.666666666666,9966.666666666666,0.0,0.0,18.525000000000034,0.0,0.0,0.0,0.0,0.0,10198.694556666667,10215.367056666668,198.8044795,0.0,198.8044795
2025-02-01,10,2025-02-01T01:40:00,2025-02-01T01:30:00,471.7663333333333,0.0,2025-02-01T01:40:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01T01:40:00,2025-02-01T01:40:00,0.4312,494.2724,0.0,494.2724,0.0,0.0,0.0,,,0,0,False,494.2724,0.0,0.0,9966.666666666666,9966.666666666666,0.0,0.0,22.506066666666698,0.0,0.0,0.0,0.0,0.0,10215.367056666668,10235.622516666668,213.13025888,0.0,213.13025888
