date,grid_original_kwh,grid_effective_kwh,emergency_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-02-01,39540.56744875104,35208.150115426375,0.0,21886.89405634307,3.151615545802428e-05,-1257.7549629622306,20629.139124896996,0.0,20629.139124896996,13287.80828055576,15042.099267319514,2584.2651688567926,909.0099839510149,1675.2551849057777,7268.4231640740745,2514.006986219242
2025-02-02,90542.837857582,86001.25481982341,0.0,57769.10598592386,0.015235929255006466,-1441.847368689961,56327.273853163155,0.0,56327.273853163155,21664.534448081446,17287.932399707977,3268.374821449941,3245.445350109576,22.929471340364955,2514.006986219242,2803.274212039233
2025-02-03,92007.2719801337,86073.4137150829,0.0,59069.73116923863,0.5721634788085939,-2145.0591060697525,56925.24422664769,0.0,56925.24422664769,21915.59524722687,18044.24324806388,1985.1452159199146,1985.1452159199146,0.0,2803.274212039233,2478.1507700279894
2025-02-04,95567.30396785463,88898.72675642812,0.0,61743.74566678975,0.7589078512684364,-2370.414754736992,59374.089819904024,0.0,59374.089819904024,22196.26657578436,17924.374661922746,3431.9708925665054,3431.619109233172,0.35178333333337974,2478.1507700279894,2538.8188416530884
2025-02-05,89039.0691130426,86668.03567858807,0.0,57016.888131682885,44.015933225276115,-946.12621304746,56114.7778518607,0.0,56114.7778518607,22174.032108811345,18287.271819570826,2032.8484060142246,2032.8484060142246,0.0,2538.8188416530884,2176.256828949051
2025-02-06,95689.56983036119,87008.10027847881,0.0,61877.907052398994,2.894770726445712,-3172.454430751559,58708.34739237388,0.0,58708.34739237388,22172.259432897477,17668.439194441133,2233.2228233558003,2231.8220066891336,1.4008166666668522,2176.256828949051,2499.6912136221854
2025-02-07,45120.45089056976,40281.825832243165,0.0,24195.297518383362,0.0034337539751567786,-1427.4056448247652,22767.895307312574,0.0,22767.895307312574,17842.97688702511,15207.27437312577,5840.443651677158,892.8788484571046,4947.564803220054,2499.6912136221854,1661.3988862494807
2025-02-08,35694.311757352414,36137.001399932036,100.39237041479294,18493.595491490785,613.0981900059655,-0.10654514713434149,19106.587136349615,613.6985603456292,19720.285696695246,18811.980746631252,15416.901079497868,1265.1513865467753,8.203782686941505,1256.9476038598339,1661.3988862494807,1462.2914698866473
2025-02-09,88117.91586954078,85883.47173060516,0.0,55682.06801551098,0.2697105241111797,-865.2143041267581,54817.123421908334,0.0,54817.123421908334,23395.359637944963,18852.215536390537,1784.911662384061,1784.911662384061,0.0,1462.2914698866473,1571.2089924920692
2025-02-10,84890.10947935648,79349.40339228677,0.0,53656.240513384415,0.019691947008334282,-1880.5274553949364,51775.732749936484,0.0,51775.732749936484,22640.50857365064,18282.226104512134,664.4833398149353,664.4833398149353,0.0,1571.2089924920692,1634.0821482086076
2025-02-11,84438.75546429704,78998.27059937712,507.3404358889378,53733.62394646798,0.010293495374843167,-2126.2671390051087,51607.36710095825,2475.410221173285,54082.77732213154,22737.07053827883,18533.375722553832,81.31908620772239,81.31908620772239,0.0,1634.0821482086076,1504.8059409330758
2025-02-12,85303.0289619258,79665.3313091628,101.95891480167013,53949.14842784145,283.6789799648017,-2066.510262327175,52166.31714547908,463.2225846015039,52629.53973008058,23300.78665625538,18983.536900875722,183.3043352514759,183.3043352514759,0.0,1504.8059409330758,1382.69515281211
2025-02-13,80472.98234917494,77383.7396826208,2.3842466115336265,50173.2671424597,0.03579736702617612,-1012.8516596135961,49160.45128021313,10.441808035211517,49170.89308824834,22493.195427623246,17986.495123924615,1549.9446088670402,1549.9446088670402,0.0,1382.69515281211,1641.576455534564
2025-02-14,36232.783207426546,36522.28900926701,20.322145114873898,18821.512261244774,377.229836992038,-0.4452820721430532,19198.296816164668,43.44874625560039,19241.745562420267,18299.952521220133,15220.380352169419,3661.2371686645024,266.8868256385451,3394.3503430259575,1641.576455534564,1200.0
2025-02-15,37497.051387043015,36044.62457033137,126.79304612546906,19766.963882589058,0.002437028885432181,-463.54095549525954,19303.425364122682,442.42713954260375,19745.852503665286,18467.60884078403,14958.763161035065,3382.480836707872,72.33132015568614,3310.149516552186,1200.0,1200.0
2025-02-16,86363.90683312425,80132.34915175186,178.25163304367854,54256.7413986516,1335.68267874485,-2486.3680816108576,53106.05599578559,789.049880509375,53895.10587629496,23164.225666451,18334.883757875814,103.87977622035169,103.87977622035169,0.0,1200.0,1675.71003549944
2025-02-17,85477.05047814026,75466.20596018597,85.45488012967269,53419.79165693516,162.56211698091485,-3392.039474852639,50190.31429906344,412.17470986024216,50602.48900892368,21376.88478785716,17521.87451254749,512.787398339298,483.40111612180215,29.386282217495793,1675.71003549944,1446.1568861847793
2025-02-18,76691.83937735725,76540.69452662808,0.0,47896.15530561694,749.9941612474059,-297.9203883428509,48348.229078521494,0.0,48348.229078521494,21675.74661805134,17338.58483494654,112.14496018994475,112.14496018994475,0.0,1446.1568861847793,1689.234581379276
2025-02-19,76651.33271285905,77225.64773196894,27.602479661948152,48049.116598881,590.5327670754915,-18.482339806994666,48621.1670261495,133.62661014597143,48754.79363629547,22699.91766159222,18759.3324479841,433.3376146894424,433.3376146894424,0.0,1689.234581379276,1275.4577568299371
2025-02-20,80250.41890206245,76679.89379170742,11.760145955160056,49714.08009204577,178.69525676635934,-1234.8697277580598,48657.90562105407,55.084523653969704,48712.99014470804,22634.26141470676,18087.057550436555,1151.3163400590436,1151.3163400590436,0.0,1275.4577568299371,1549.562418469851
2025-02-21,33927.70125788794,34312.14592445514,0.0,17605.450796402987,437.3767055231178,-1.4289495695254573e-05,18042.82748763661,0.0,18042.82748763661,17320.837771846014,14216.706151879604,5647.75227115539,0.0,5647.75227115539,1549.562418469851,1341.97624437615
2025-02-22,35160.514540345364,34830.82091106127,0.0,18539.715489102364,115.35592095781566,-153.604784604128,18501.46662545605,0.0,18501.46662545605,17520.249893963206,13903.620750792274,3369.4288845570086,237.55070924021086,3131.8781753167978,1341.97624437615,1661.7336480627332
