date,grid_plan_kwh,emergency_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-02-01,47597.65856691486,6259.596047086037,24831.95558946708,26921.03114002397,51752.98672949105,11629.75852958241,8373.346619906886,16222.666770992042,6387.555385083353,9835.111385908689,7268.4231640740745,8431.487374135035
2025-02-02,93807.37186088762,8373.208952399178,59295.69353393905,43406.628316564114,102702.32185050317,12067.979509392222,8814.89646448485,20571.219818379428,20134.02726837943,437.19255,8431.487374135035,9498.339527604867
2025-02-03,91607.22761127868,8935.420259817827,57810.59339368033,45778.23010994555,103588.82350362587,11791.310053711359,8916.855070061227,17451.27638744637,17370.60990411304,80.66648333333342,9498.339527604867,10202.901831432615
2025-02-04,92448.7121475852,10056.256416593586,58400.423925948366,51607.057031622,110007.48095757037,11354.456163957313,8659.721141094778,18615.369591316256,18296.321241316255,319.0483500000005,10202.901831432615,10800.0
2025-02-05,90764.54889249342,9909.732570588707,57171.562640944525,50908.578220802294,108080.14086174681,11033.805552296535,8937.382497360193,17829.431424812443,17788.249074812444,41.18235000000004,10800.0,10800.0
2025-02-06,91802.87547890394,9304.670828318243,58188.83925367665,48086.261244702844,106275.10049837948,10654.141982515272,8629.855005837368,18812.202113877614,18810.80129721095,1.400816666666742,10800.0,10800.0
2025-02-07,44903.516183730506,6375.966014339266,23438.266422628174,27727.095767076553,51165.36218970473,10949.00276312581,8868.692238131905,17393.492006409197,5678.5071939001955,11714.984812509,10800.0,10800.0
2025-02-08,39936.40162988111,6456.739919590207,20761.73895260872,25636.682760196083,46398.421712804804,11282.351286976373,9138.704542450858,12672.332088279136,1769.003589925225,10903.32849835391,10800.0,10800.0
2025-02-09,85801.71986372424,10843.982644399279,53597.178149374915,54742.8635659676,108340.04171534251,11114.779728146706,9002.971579798832,14978.478393108975,14926.048976442307,52.42941666666661,10800.0,10800.0
2025-02-10,87378.0596725136,7838.9731700467355,54915.526255999335,40268.00616800661,95183.53242400594,10973.509433619121,8888.542641231485,18805.42846683937,17353.700700172703,1451.7277666666669,10800.0,10800.0
2025-02-11,85415.58898234411,9111.80624898058,53400.38830054211,46470.028617092445,99870.41691763456,11329.11713964171,9176.584883109786,17154.265841459426,16197.60810812609,956.6577333333335,10800.0,10800.0
2025-02-12,85000.5087601759,8981.973059325272,53160.08263745204,45738.326468186475,98898.40910563852,11188.712074063045,9062.856779991067,16589.89039209585,15225.051892095853,1364.8385000000003,10800.0,10800.0
2025-02-13,84313.71375098758,7181.826352191991,52719.04913881772,36356.90274988827,89075.95188870598,11158.812196589712,9038.637879237665,18045.886769160858,16074.78689099916,1971.0998781617004,10800.0,10800.0
2025-02-14,37316.36977990071,8055.677950921826,19588.89095782699,29004.748052455085,48593.63901028207,10949.747711009617,8869.29564591779,13489.793849064044,1211.887894537295,12277.905954526748,10800.0,10800.0
2025-02-15,36970.410706756455,8114.354927166788,19305.034830667344,28795.13515736035,48100.169988027694,10942.711747359668,8880.750593519819,13742.71338008339,774.1886245278383,12968.524755555552,10800.0,10780.939913157239
2025-02-16,81832.61029778955,9800.557170975182,50717.396005933006,49043.78066203338,99761.17666796639,11385.939304260066,9205.456758292168,14075.305822796829,13504.257789463496,571.048033333333,10780.939913157239,10800.0
2025-02-17,81097.15590473537,7675.645224295988,50208.760785598,38280.97558227788,88489.73636787588,11303.69569031875,9155.993509158186,15441.235781204115,13639.210364537448,1802.0254166666666,10800.0,10800.0
2025-02-18,80581.22726554197,8355.176712456314,49957.301163190205,41744.90554803113,91702.20671122134,11126.465180802516,9012.436796450036,14730.987810312468,13583.74836031247,1147.2394500000005,10800.0,10800.0
2025-02-19,80211.50767672829,9635.04510680377,49693.25802487565,47699.063618930115,97392.32164380577,11303.118310939497,9179.501124260667,14843.608213519889,12655.228713519888,2188.3795,10800.0,10773.360786222587
2025-02-20,79817.8281896335,8814.005104542195,49274.22638875106,43826.12737156074,93100.3537603118,11162.751251569329,9017.853221371486,15493.801530644514,13694.013180644515,1799.7883500000003,10773.360786222587,10800.0
