date,slot_id,issue_time,forecast_history_end,load_forecast_kwh,pv_forecast_kwh,plan_load_kwh,plan_pv_kwh,risk_delta_kwh,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan
2025-02-01,1,2025-02-01 00:00:00,2025-02-01 00:00:00,446.62184779000137,0.30050290088415643,461.76962540132035,0.30050290088415643,15.147777611318979,1294.8024558337695,833.3333333333333,0.0,7268.4231640740745,8018.4231640740745,0.0,1.0
2025-02-01,2,2025-02-01 00:00:00,2025-02-01 00:00:00,441.33740164805374,0.6505706636568043,456.4851792593727,0.6505706636568043,15.147777611318979,1289.1679419290492,833.3333333333333,0.0,8018.4231640740745,8768.423164074075,0.0,1.0
2025-02-01,3,2025-02-01 00:00:00,2025-02-01 00:00:00,439.3940358801821,1.0403089385468585,454.5418134915011,1.0403089385468585,15.147777611318979,1286.8348378862875,833.3333333333333,0.0,8768.423164074075,9518.423164074075,0.0,1.0
2025-02-01,4,2025-02-01 00:00:00,2025-02-01 00:00:00,467.9889913571435,1.4534183399936076,483.1367689684625,1.4534183399936076,15.147777611318979,481.6833506284689,0.0,0.0,9518.423164074075,9518.423164074075,0.0,-0.0
2025-02-01,5,2025-02-01 00:00:00,2025-02-01 00:00:00,473.85663408715675,1.8677750793967487,489.00441169847574,1.8677750793967487,15.147777611318979,1077.777565425663,590.6409288065838,0.0,9518.423164074075,10050.0,0.0,1.0
2025-02-01,6,2025-02-01 00:00:00,2025-02-01 00:00:00,460.54400507294906,2.256230205727409,475.69178268426805,2.256230205727409,15.147777611318979,473.4355524785406,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,7,2025-02-01 00:00:00,2025-02-01 00:00:00,480.5570409484658,2.587610135119509,507.01426512730166,2.587610135119509,26.457224178835848,504.42665499218214,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,8,2025-02-01 00:00:00,2025-02-01 00:00:00,476.8780047104005,2.8278966757510466,503.33522888923636,2.8278966757510466,26.457224178835848,500.5073322134853,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,9,2025-02-01 00:00:00,2025-02-01 00:00:00,456.92792090405095,2.941560689388316,483.3851450828868,2.941560689388316,26.457224178835848,480.4435843934985,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,10,2025-02-01 00:00:00,2025-02-01 00:00:00,486.37817986200923,2.8930199532897416,512.8354040408451,2.8930199532897416,26.457224178835848,509.94238408755535,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,11,2025-02-01 00:00:00,2025-02-01 00:00:00,497.2715434162344,2.6481887644671853,523.7287675950703,2.6481887644671853,26.457224178835848,521.0805788306031,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,12,2025-02-01 00:00:00,2025-02-01 00:00:00,479.3258722264782,2.176084421374876,505.7830964053141,2.176084421374876,26.457224178835848,503.60701198393923,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,13,2025-02-01 00:00:00,2025-02-01 00:00:00,491.73279970503086,1.450453973760852,513.2183645774975,1.450453973760852,21.48556487246666,511.76791060373665,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,14,2025-02-01 00:00:00,2025-02-01 00:00:00,504.6851195553068,0.45138358565362546,526.1706844277735,0.45138358565362546,21.48556487246666,525.7193008421199,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,15,2025-02-01 00:00:00,2025-02-01 00:00:00,499.43117337786794,0.0,520.9167382503346,0.0,21.48556487246666,520.9167382503346,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,16,2025-02-01 00:00:00,2025-02-01 00:00:00,491.44378426330286,0.0,512.9293491357695,0.0,21.48556487246666,512.9293491357695,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,17,2025-02-01 00:00:00,2025-02-01 00:00:00,495.12806839393573,0.0,516.6136332664024,0.0,21.48556487246666,516.6136332664024,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,18,2025-02-01 00:00:00,2025-02-01 00:00:00,508.40612383770815,0.0,529.8916887101748,0.0,21.48556487246666,529.8916887101748,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,19,2025-02-01 00:00:00,2025-02-01 00:00:00,516.1661777369932,0.0,531.8213318316725,0.0,15.655154094679396,531.8213318316725,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,20,2025-02-01 00:00:00,2025-02-01 00:00:00,514.6678857186517,0.0,530.3230398133311,0.0,15.655154094679396,530.3230398133311,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,21,2025-02-01 00:00:00,2025-02-01 00:00:00,506.6315144561578,0.0,522.2866685508371,0.0,15.655154094679396,522.2866685508371,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,22,2025-02-01 00:00:00,2025-02-01 00:00:00,499.91753426103463,0.0,515.572688355714,0.0,15.655154094679396,515.572688355714,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,23,2025-02-01 00:00:00,2025-02-01 00:00:00,508.1103918160785,0.0,523.7655459107579,0.0,15.655154094679396,523.7655459107579,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,24,2025-02-01 00:00:00,2025-02-01 00:00:00,522.0263828279076,0.0,537.6815369225869,0.0,15.655154094679396,537.6815369225869,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,25,2025-02-01 00:00:00,2025-02-01 00:00:00,519.2095965273193,0.0,539.9803130652991,0.0,20.77071653797982,539.9803130652991,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,26,2025-02-01 00:00:00,2025-02-01 00:00:00,519.7225439469096,0.0,540.4932604848894,0.0,20.77071653797982,540.4932604848894,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,27,2025-02-01 00:00:00,2025-02-01 00:00:00,530.8990721753073,0.0,551.6697887132872,0.0,20.77071653797982,551.6697887132872,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,28,2025-02-01 00:00:00,2025-02-01 00:00:00,539.8937964848142,0.0,560.664513022794,0.0,20.77071653797982,560.664513022794,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,29,2025-02-01 00:00:00,2025-02-01 00:00:00,547.2005995210218,0.0,567.9713160590017,0.0,20.77071653797982,567.9713160590017,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,30,2025-02-01 00:00:00,2025-02-01 00:00:00,546.9281626425844,0.0,567.6988791805643,0.0,20.77071653797982,567.6988791805643,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,31,2025-02-01 00:00:00,2025-02-01 00:00:00,532.8054193207905,0.0,552.0893580222782,0.0,19.283938701487692,552.0893580222782,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,32,2025-02-01 00:00:00,2025-02-01 00:00:00,535.4194009237763,0.0,554.703339625264,0.0,19.283938701487692,554.703339625264,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,33,2025-02-01 00:00:00,2025-02-01 00:00:00,559.6147337977992,0.0,578.8986724992869,0.0,19.283938701487692,578.8986724992869,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,34,2025-02-01 00:00:00,2025-02-01 00:00:00,576.1897434735372,0.0,595.4736821750249,0.0,19.283938701487692,1428.8070155083583,833.3333333333333,0.0,10050.0,10800.0,0.0,1.0
2025-02-01,35,2025-02-01 00:00:00,2025-02-01 00:00:00,562.0017881032121,0.21362768988854097,581.2857268046998,0.21362768988854097,19.283938701487692,448.6326833934179,0.0,132.43941572139337,10800.0,10652.845093642896,0.0,0.0
