date,issue_hour,issue_time,slot_id,interval_start,interval_end,grid_original_kwh,grid_kwh,reserve_original_kwh,reserve_threshold_kwh,load_forecast_kwh,pv_forecast_kwh,pv_raw_forecast_kwh,price_forecast_yuan_per_kwh,selected_index
2025-03-20,0,2025-03-20 00:00:00,1,2025-03-20 00:00:00,2025-03-20 00:10:00,684.1087447115754,684.1087447115754,2237.7204970436233,2237.7204970436233,599.953889516172,0.6881231779921642,0.6881231779921642,0.44109192811233616,7
2025-03-20,0,2025-03-20 00:00:00,2,2025-03-20 00:10:00,2025-03-20 00:20:00,636.0530376638844,636.0530376638844,2189.115124002041,2189.115124002041,593.4156177461416,0.7635675828808566,0.7635675828808566,0.4468701808452708,7
2025-03-20,0,2025-03-20 00:00:00,3,2025-03-20 00:20:00,2025-03-20 00:30:00,653.6609397753147,653.6609397753147,2238.3659772368683,2238.3659772368683,580.4393460126182,0.23923107243809127,0.23923107243809127,0.4412459010148992,7
2025-03-20,0,2025-03-20 00:00:00,4,2025-03-20 00:30:00,2025-03-20 00:40:00,611.1191941196518,611.1191941196518,2189.58290000131,2189.58290000131,589.9157636485189,0.0,0.0,0.4552364034038514,7
2025-03-20,0,2025-03-20 00:00:00,5,2025-03-20 00:40:00,2025-03-20 00:50:00,605.8045588888988,605.8045588888988,2253.7829659021086,2253.7829659021086,585.7067371611821,0.0,0.0,0.4594131427633767,7
2025-03-20,0,2025-03-20 00:00:00,6,2025-03-20 00:50:00,2025-03-20 01:00:00,618.5729249842774,618.5729249842774,2196.6555307545323,2196.6555307545323,563.8726304229446,0.0,0.0,0.43608794032855774,7
2025-03-20,0,2025-03-20 00:00:00,7,2025-03-20 01:00:00,2025-03-20 01:10:00,1352.4747734194543,1352.4747734194543,2939.39710803928,2939.39710803928,557.0724677171621,0.0,0.0,0.4013626340689088,7
2025-03-20,0,2025-03-20 00:00:00,8,2025-03-20 01:10:00,2025-03-20 01:20:00,1353.0602146898643,1353.0602146898643,3689.39710803928,3689.39710803928,550.5681314738787,0.0,0.0,0.3963778583499994,7
2025-03-20,0,2025-03-20 00:00:00,9,2025-03-20 01:20:00,2025-03-20 01:30:00,1356.6842456463091,1356.6842456463091,4439.39710803928,4439.39710803928,543.8389841690238,0.0,0.0,0.4174456098900424,7
2025-03-20,0,2025-03-20 00:00:00,10,2025-03-20 01:30:00,2025-03-20 01:40:00,632.670223925638,632.670223925638,4439.55467129582,4439.55467129582,557.3656575097407,0.0,0.0,0.4255864729430572,7
2025-03-20,0,2025-03-20 00:00:00,11,2025-03-20 01:40:00,2025-03-20 01:50:00,621.4151873156435,621.4151873156435,4417.348226851209,4417.348226851209,588.2676114808643,0.0,0.0,0.44056935912422596,7
2025-03-20,0,2025-03-20 00:00:00,12,2025-03-20 01:50:00,2025-03-20 02:00:00,676.0287381713974,676.0287381713974,4408.432227076497,4408.432227076497,605.7743003520009,0.0,0.0,0.4428027262850763,7
2025-03-20,0,2025-03-20 00:00:00,13,2025-03-20 02:00:00,2025-03-20 02:10:00,1399.899293741727,1399.899293741727,5189.39710803928,5189.39710803928,579.812873446548,0.0,0.0,0.39692460667850704,7
2025-03-20,0,2025-03-20 00:00:00,14,2025-03-20 02:10:00,2025-03-20 02:20:00,1353.6932404590166,1353.6932404590166,5939.39710803928,5939.39710803928,567.2884952341019,0.0,0.0,0.4156145497632445,7
2025-03-20,0,2025-03-20 00:00:00,15,2025-03-20 02:20:00,2025-03-20 02:30:00,618.6462359320286,618.6462359320286,5922.746608488472,5922.746608488472,582.4368955126206,0.0,0.0,0.47806603835237477,7
2025-03-20,0,2025-03-20 00:00:00,16,2025-03-20 02:30:00,2025-03-20 02:40:00,634.9510599778719,634.9510599778719,5958.512542115458,5958.512542115458,588.9575058896943,0.0,0.0,0.44918678435941317,7
2025-03-20,0,2025-03-20 00:00:00,17,2025-03-20 02:40:00,2025-03-20 02:50:00,1425.7916988232,1425.7916988232,6689.39710803928,6689.39710803928,605.0273060057,0.0,0.0,0.41722025582910194,7
2025-03-20,0,2025-03-20 00:00:00,18,2025-03-20 02:50:00,2025-03-20 03:00:00,1416.6352045452065,1416.6352045452065,7439.39710803928,7439.39710803928,617.8962883585447,0.0,0.0,0.4202266009019405,7
2025-03-20,0,2025-03-20 00:00:00,19,2025-03-20 03:00:00,2025-03-20 03:10:00,1390.7058971144845,1390.7058971144845,8189.39710803928,8189.39710803928,590.9784768140113,0.0,0.0,0.4126641819686595,7
2025-03-20,0,2025-03-20 00:00:00,20,2025-03-20 03:10:00,2025-03-20 03:20:00,621.7165783132155,621.7165783132155,8200.733004512731,8200.733004512731,571.3753669727259,0.0,0.0,0.44239262867477097,7
2025-03-20,0,2025-03-20 00:00:00,21,2025-03-20 03:20:00,2025-03-20 03:30:00,575.341672752756,575.341672752756,8060.151178187804,8060.151178187804,582.1965844906113,0.0,0.0,0.4876703955116616,7
2025-03-20,0,2025-03-20 00:00:00,22,2025-03-20 03:30:00,2025-03-20 03:40:00,599.0098610407076,599.0098610407076,8045.374355440132,8045.374355440132,598.5719226682493,0.0,0.0,0.46751256743338865,7
2025-03-20,0,2025-03-20 00:00:00,23,2025-03-20 03:40:00,2025-03-20 03:50:00,611.0569144007837,611.0569144007837,8088.962126092659,8088.962126092659,587.7170802904814,0.0,0.0,0.4377777284215953,7
2025-03-20,0,2025-03-20 00:00:00,24,2025-03-20 03:50:00,2025-03-20 04:00:00,568.5617115770768,568.5617115770768,8040.361219827433,8040.361219827433,569.081414200039,0.0,0.0,0.4464548456853393,7
2025-03-20,0,2025-03-20 00:00:00,25,2025-03-20 04:00:00,2025-03-20 04:10:00,571.1951944861913,571.1951944861913,7997.799300943131,7997.799300943131,590.3901091987302,0.0,0.0,0.4810692127507036,7
2025-03-20,0,2025-03-20 00:00:00,26,2025-03-20 04:10:00,2025-03-20 04:20:00,593.457018229478,593.457018229478,7881.810763487633,7881.810763487633,600.5223649414061,0.0,0.0,0.46471239935077063,7
2025-03-20,0,2025-03-20 00:00:00,27,2025-03-20 04:20:00,2025-03-20 04:30:00,1372.029486584201,1372.029486584201,8939.39710803928,8939.39710803928,589.1130267412383,0.0,0.0,0.4177481085429863,7
2025-03-20,0,2025-03-20 00:00:00,28,2025-03-20 04:30:00,2025-03-20 04:40:00,650.1702427796897,650.1702427796897,8852.947896977528,8852.947896977528,597.6227134516096,0.0,0.0,0.4329947193817504,7
2025-03-20,0,2025-03-20 00:00:00,29,2025-03-20 04:40:00,2025-03-20 04:50:00,636.5779546710171,636.5779546710171,8737.402986986515,8737.402986986515,611.107323222797,0.0,0.0,0.44296354049464237,7
2025-03-20,0,2025-03-20 00:00:00,30,2025-03-20 04:50:00,2025-03-20 05:00:00,1265.9433090054997,1265.9433090054997,9689.39710803928,9689.39710803928,611.6607905722681,0.0,0.0,0.42033982250404894,7
2025-03-20,0,2025-03-20 00:00:00,31,2025-03-20 05:00:00,2025-03-20 05:10:00,1356.9028877010085,1356.9028877010085,10439.39710803928,10439.39710803928,599.1561161990837,0.0,0.0,0.41607532863844854,7
2025-03-20,0,2025-03-20 00:00:00,32,2025-03-20 05:10:00,2025-03-20 05:20:00,622.3090249532709,622.3090249532709,10387.017765604118,10387.017765604118,595.6880744112012,9.644241165202487,9.644241165202487,0.46485793111663254,7
2025-03-20,0,2025-03-20 00:00:00,33,2025-03-20 05:20:00,2025-03-20 05:30:00,605.8934205923915,605.8934205923915,10402.605190081405,10402.605190081405,596.1520324756543,26.00796567508641,26.00796567508641,0.4891640286947567,7
2025-03-20,0,2025-03-20 00:00:00,34,2025-03-20 05:30:00,2025-03-20 05:40:00,742.3951395246141,742.3951395246141,10800.0,10800.0,592.2762809978091,44.45465481276,44.45465481276,0.42054900965357467,7
2025-03-20,0,2025-03-20 00:00:00,35,2025-03-20 05:40:00,2025-03-20 05:50:00,651.704281745116,651.704281745116,10554.194257616464,10554.194257616464,685.2995551461622,65.02940614155527,65.02940614155527,0.6293455457501673,7
2025-03-20,0,2025-03-20 00:00:00,36,2025-03-20 05:50:00,2025-03-20 06:00:00,21.884984045944908,21.884984045944908,9079.140479935772,9079.140479935772,814.9485983550097,87.76278368085913,87.76278368085913,0.9961769019894798,7
2025-03-20,0,2025-03-20 00:00:00,37,2025-03-20 06:00:00,2025-03-20 06:10:00,0.0,0.0,8115.779337091957,8115.779337091957,808.0845398807209,112.66976366516711,112.66976366516711,1.0033165440268639,7
2025-03-20,0,2025-03-20 00:00:00,38,2025-03-20 06:10:00,2025-03-20 06:20:00,0.0,0.0,7380.411873941433,7380.411873941433,790.3286619102174,139.7487872116033,139.7487872116033,0.9281785913326366,7
2025-03-20,0,2025-03-20 00:00:00,39,2025-03-20 06:20:00,2025-03-20 06:30:00,0.0,0.0,6584.647656551013,6584.647656551013,810.0582363572546,168.98093698264913,168.98093698264913,0.9353875015456316,7
2025-03-20,0,2025-03-20 00:00:00,40,2025-03-20 06:30:00,2025-03-20 06:40:00,0.02022436095036335,0.02022436095036335,5861.925616864063,5861.925616864063,791.9734799292931,200.32925401669297,200.32925401669297,0.9065294810461206,7
2025-03-20,0,2025-03-20 00:00:00,41,2025-03-20 06:40:00,2025-03-20 06:50:00,189.83955342579102,189.83955342579102,5435.237063460025,5435.237063460025,779.4284161387284,233.73820970081255,233.73820970081255,0.8655670549344456,7
2025-03-20,0,2025-03-20 00:00:00,42,2025-03-20 06:50:00,2025-03-20 07:00:00,290.0054000843666,290.0054000843666,5158.741544116616,5158.741544116616,785.8759216710522,269.1333463892925,269.1333463892925,0.8396749741937095,7
2025-03-20,0,2025-03-20 00:00:00,43,2025-03-20 07:00:00,2025-03-20 07:10:00,397.7718217155764,397.7718217155764,5060.58621427008,5060.58621427008,781.8467836703625,306.42109844390535,306.42109844390535,0.8230152561312356,7
2025-03-20,0,2025-03-20 00:00:00,44,2025-03-20 07:10:00,2025-03-20 07:20:00,437.58516368569934,437.58516368569934,5045.832899436835,5045.832899436835,806.9522345008436,345.4888035085916,345.4888035085916,0.8168362883980461,7
2025-03-20,0,2025-03-20 00:00:00,45,2025-03-20 07:20:00,2025-03-20 07:30:00,449.4129011318653,449.4129011318653,5217.11271500247,5217.11271500247,821.8544153293124,386.2049116569023,386.2049116569023,0.7699964290854122,7
2025-03-20,0,2025-03-20 00:00:00,46,2025-03-20 07:30:00,2025-03-20 07:40:00,778.4376041619805,778.4376041619805,5962.549409800248,5962.549409800248,769.2327595360191,428.4193976942397,428.4193976942397,0.6733561713732668,7
2025-03-20,0,2025-03-20 00:00:00,47,2025-03-20 07:40:00,2025-03-20 07:50:00,0.0,0.0,5075.919924061107,5075.919924061107,889.9482754292046,471.96437939101486,471.96437939101486,0.8788300934875395,7
2025-03-20,0,2025-03-20 00:00:00,48,2025-03-20 07:50:00,2025-03-20 08:00:00,0.0,0.0,4363.632025161269,4363.632025161269,1103.3278164755502,516.6549418026264,516.6549418026264,1.238403938647173,7
2025-03-20,0,2025-03-20 00:00:00,49,2025-03-20 08:00:00,2025-03-20 08:10:00,0.0,0.0,3868.1833664852134,3868.1833664852134,1074.1666133610602,562.2901651355692,562.2901651355692,1.2216931007133223,7
2025-03-20,0,2025-03-20 00:00:00,50,2025-03-20 08:10:00,2025-03-20 08:20:00,0.0,0.0,3529.884480342298,3529.884480342298,1026.1359268453969,608.6543508856197,608.6543508856197,1.11990500040972,7
2025-03-20,0,2025-03-20 00:00:00,51,2025-03-20 08:20:00,2025-03-20 08:30:00,0.0,0.0,3036.57493115078,3036.57493115078,1063.6578851506144,655.5184382448607,655.5184382448607,1.1152988214797206,7
2025-03-20,0,2025-03-20 00:00:00,52,2025-03-20 08:30:00,2025-03-20 08:40:00,0.0,0.0,2743.131476968385,2743.131476968385,1067.3728631325378,702.6416000907786,702.6416000907786,1.0993730130182064,7
2025-03-20,0,2025-03-20 00:00:00,53,2025-03-20 08:40:00,2025-03-20 08:50:00,0.0,0.0,2524.5111086036177,2524.5111086036177,1073.1547508666379,749.7730052741236,749.7730052741236,1.0820732033995495,7
2025-03-20,0,2025-03-20 00:00:00,54,2025-03-20 08:50:00,2025-03-20 09:00:00,0.0,0.0,2232.5575390338918,2232.5575390338918,1091.035568252453,796.653731453365,796.653731453365,1.0749988888864168,7
2025-03-20,0,2025-03-20 00:00:00,55,2025-03-20 09:00:00,2025-03-20 09:10:00,0.0,0.0,1917.2709390776834,1917.2709390776834,1082.071490035864,843.0188104214316,843.0188104214316,1.0630509687863878,7
2025-03-20,0,2025-03-20 00:00:00,56,2025-03-20 09:10:00,2025-03-20 09:20:00,0.0,0.0,1770.979750923973,1770.979750923973,1079.4962542139626,888.599385772216,888.599385772216,1.0478491684712314,7
2025-03-20,0,2025-03-20 00:00:00,57,2025-03-20 09:20:00,2025-03-20 09:30:00,0.0,0.0,1620.4159066042475,1620.4159066042475,1087.6620232924852,933.1249608943216,933.1249608943216,1.035044180608368,7
2025-03-20,0,2025-03-20 00:00:00,58,2025-03-20 09:30:00,2025-03-20 09:40:00,0.0,0.0,1505.4697248355426,1505.4697248355426,1078.299152356892,976.3257136888898,976.3257136888898,1.029634303850379,7
2025-03-20,0,2025-03-20 00:00:00,59,2025-03-20 09:40:00,2025-03-20 09:50:00,0.0,0.0,1428.8392944617003,1428.8392944617003,1081.3044243291793,1017.9348531143504,1017.9348531143504,1.0351698098463908,7
2025-03-20,0,2025-03-20 00:00:00,60,2025-03-20 09:50:00,2025-03-20 10:00:00,0.0,0.0,1350.2844540236824,1350.2844540236824,1095.6988532165467,1057.6909916866093,1057.6909916866093,1.049737393750051,7
2025-03-20,0,2025-03-20 00:00:00,61,2025-03-20 10:00:00,2025-03-20 10:10:00,0.0,0.0,1409.5763827222058,1409.5763827222058,1087.820254885192,1095.340507426903,1095.340507426903,1.0596915629058283,7
2025-03-20,0,2025-03-20 00:00:00,62,2025-03-20 10:10:00,2025-03-20 10:20:00,0.0,0.0,1416.0177245509142,1416.0177245509142,1075.9191410391854,1130.6398684646065,1130.6398684646065,1.0270744951290358,7
2025-03-20,0,2025-03-20 00:00:00,63,2025-03-20 10:20:00,2025-03-20 10:30:00,0.0,0.0,1434.5023517255229,1434.5023517255229,1066.268983276223,1163.3578935769133,1163.3578935769133,0.9924806379073171,7
2025-03-20,0,2025-03-20 00:00:00,64,2025-03-20 10:30:00,2025-03-20 10:40:00,0.0,0.0,1434.214822214315,1434.214822214315,1049.9747461769787,1193.2779223840496,1193.2779223840496,1.0056155153456143,7
2025-03-20,0,2025-03-20 00:00:00,65,2025-03-20 10:40:00,2025-03-20 10:50:00,0.0,0.0,1598.4407781180937,1598.4407781180937,1057.2555725835477,1220.1998697149431,1220.1998697149431,0.8328806151717205,7
2025-03-20,0,2025-03-20 00:00:00,66,2025-03-20 10:50:00,2025-03-20 11:00:00,698.1484266205549,698.1484266205549,2078.404700590022,2078.404700590022,1081.7048589777048,1243.9421398056525,1243.9421398056525,0.5800129272963818,7
2025-03-20,0,2025-03-20 00:00:00,67,2025-03-20 11:00:00,2025-03-20 11:10:00,632.7443112860846,632.7443112860846,2828.404700590022,2828.404700590022,1080.5913972481883,1264.343377477833,1264.343377477833,0.6044124141067215,7
2025-03-20,0,2025-03-20 00:00:00,68,2025-03-20 11:10:00,2025-03-20 11:20:00,40.26708413827775,40.26708413827775,3578.404700590022,3578.404700590022,1053.6247482345966,1281.2640352482579,1281.2640352482579,0.6439749452004743,7
2025-03-20,0,2025-03-20 00:00:00,69,2025-03-20 11:20:00,2025-03-20 11:30:00,653.7827674286164,653.7827674286164,4328.404700590022,4328.404700590022,1034.4431646058285,1294.587737419195,1294.587737419195,0.5966383396274538,7
2025-03-20,0,2025-03-20 00:00:00,70,2025-03-20 11:30:00,2025-03-20 11:40:00,647.160331936408,647.160331936408,5078.404700590022,5078.404700590022,1054.3599060788574,1304.222424565025,1304.222424565025,0.6152479360938766,7
2025-03-20,0,2025-03-20 00:00:00,71,2025-03-20 11:40:00,2025-03-20 11:50:00,654.1955018176498,654.1955018176498,5828.404700590022,5828.404700590022,1047.7774438638846,1310.1012644304506,1310.1012644304506,0.5979016272738009,7
2025-03-20,0,2025-03-20 00:00:00,72,2025-03-20 11:50:00,2025-03-20 12:00:00,579.820141728952,579.820141728952,6578.404700590022,6578.404700590022,1006.7831300474571,1312.183318053981,1312.183318053981,0.5364824876411072,7
2025-03-20,0,2025-03-20 00:00:00,73,2025-03-20 12:00:00,2025-03-20 12:10:00,612.3569893199126,612.3569893199126,7328.404700590022,7328.404700590022,990.4076364196217,1310.4539528879027,1310.4539528879027,0.5421552454159615,7
2025-03-20,0,2025-03-20 00:00:00,74,2025-03-20 12:10:00,2025-03-20 12:20:00,591.7426017803945,591.7426017803945,8078.404700590022,8078.404700590022,996.6372812513645,1304.9249977611337,1304.9249977611337,0.560180673727842,7
2025-03-20,0,2025-03-20 00:00:00,75,2025-03-20 12:20:00,2025-03-20 12:30:00,584.1085259938653,584.1085259938653,8828.404700590021,8828.404700590021,1003.539601637798,1295.6346376807128,1295.6346376807128,0.5269121864359252,7
2025-03-20,0,2025-03-20 00:00:00,76,2025-03-20 12:30:00,2025-03-20 12:40:00,630.047278338909,630.047278338909,9578.404700590021,9578.404700590021,996.6709858620831,1282.6470496465745,1282.6470496465745,0.47339662359247064,7
2025-03-20,0,2025-03-20 00:00:00,77,2025-03-20 12:40:00,2025-03-20 12:50:00,0.0,0.0,10123.215489161543,10123.215489161543,1005.1475691695919,1266.051783817704,1266.051783817704,0.6540754385616869,7
