date,grid_original_kwh,grid_effective_kwh,emergency_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,emergency_intervals
2025-02-01,42512.15132364176,42512.15132364176,83.30468526339317,17332.18037516275,0.0,0.0,17332.18037516275,387.57984039158885,17719.760215554335,20843.497808477412,16937.003440014832,4310.785707109239,1482.1147122534414,2828.670994855798,7268.4231640740745,7208.678480576155,4
2025-02-02,88479.94685760542,88479.94685760542,216.28657265094637,61094.7007905393,0.0,0.0,61094.7007905393,1329.7030488450314,62424.40383938432,22339.222799016243,17831.139417355353,5831.8720985954715,5772.698031928804,59.174066666666704,7208.678480576155,7501.601869295933,2
2025-02-03,87173.20957754385,87173.20957754385,555.3791537266989,61151.75391421589,0.0,0.0,61151.75391421589,3665.0050724289554,64816.75898664485,23195.191157490284,18653.428702500285,2969.909776280553,2969.909776280553,0.0,7501.601869295933,7651.242019370206,2
2025-02-04,88329.41376564966,88329.41376564966,100.72115489915461,61996.644975301744,0.0,0.0,61996.644975301744,613.3954395422523,62610.04041484399,25154.817636166637,20349.37302661178,2429.826360993949,2429.826360993949,0.0,7651.242019370206,7680.163417907096,3
2025-02-05,86760.10796895581,86760.10796895581,588.6902262904731,60574.89272745063,0.0,0.0,60574.89272745063,3807.1622448737126,64382.05497232434,24552.304333282507,19754.936419389236,1803.0032980196802,1803.0032980196802,0.0,7680.163417907096,7827.30796298442,2
2025-02-06,87732.71634179668,87732.71634179668,73.96230663171919,61432.867574473654,0.0,0.0,61432.867574473654,434.76129647768914,61867.62887095134,23421.69517627714,18938.94110223978,3052.8673577243667,3051.4665410577,1.400816666666742,7827.30796298442,7863.565730256318,3
2025-02-07,41326.69477797969,41326.69477797969,191.78422101640894,16760.750534852832,0.0,0.0,16760.750534852832,811.1301538925065,17571.88068874534,21817.213946240085,17830.97092951343,5726.556315602778,1660.8840593779591,4065.6722562248187,7863.565730256318,7686.868360190798,2
2025-02-08,36525.56230897757,36525.56230897757,652.6059127044616,14578.304430284963,0.0,0.0,14578.304430284963,3000.22544177526,17578.529872060222,22145.799167676923,18071.516243692084,1526.7225810305204,415.8994803949861,1110.8231006355343,7686.868360190798,7538.625118108824,2
2025-02-09,81761.82613288502,81761.82613288502,2356.9695260206236,55967.88479831571,0.0,0.0,55967.88479831571,15137.670364673282,71105.555162989,22300.316341185295,18102.42191529638,365.4852663500591,365.4852663500591,0.0,7538.625118108824,7495.107697068495,9
2025-02-10,83351.38999440112,83351.38999440112,452.1982297906793,56178.309277711654,0.0,0.0,56178.309277711654,2605.3438913704863,58783.65316908214,21627.21904006809,17707.11338503747,5556.844985827852,5057.181952494518,499.6630333333337,7495.107697068495,7285.034405310368,8
2025-02-11,81441.27902328626,81441.27902328626,896.7552190360691,54998.80084740686,0.0,0.0,54998.80084740686,5637.969034182249,60636.76988158911,22909.465481676543,18628.82527980751,2836.796907119963,2715.9372846922925,120.85962242767063,7285.034405310368,7204.85858347758,9
2025-02-12,81235.68288245234,81235.68288245234,761.2795585824417,54499.22438538754,0.0,0.0,54499.22438538754,4594.571243770876,59093.79562915841,23242.275646179336,18959.778678567818,2447.7293400899302,2388.769906756597,58.959433333333436,7204.85858347758,7056.485911074734,10
