date,grid_plan_kwh,emergency_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-02-01,46920.39515244465,0.0,24446.42424561505,0.0,24446.42424561505,19299.207883891213,14731.154167543113,7974.165502763221,3862.810104615072,4111.35539814815,7268.4231640740745,8269.761184528264
2025-02-02,93014.85003527607,0.0,58708.88929221579,0.0,58708.88929221579,22488.91824975985,17404.746739225404,9574.400574741625,9515.226508074958,59.174066666666704,8269.761184528264,9171.180121283905
2025-02-03,91210.90646534931,0.0,57445.670386786405,0.0,57445.670386786405,23136.527669994342,18156.02915574052,6013.4914510954795,6013.4914510954795,0.0,9171.180121283905,9820.689295678232
2025-02-04,92031.19429041941,0.0,58036.88079677367,0.0,58036.88079677367,24177.295835505247,18933.497278855175,5592.5317837693365,5592.5317837693365,0.0,9820.689295678232,10543.036348904985
2025-02-05,90656.94166711785,0.0,57054.223044424856,0.0,57054.223044424856,23714.656082959307,18977.604141211526,5171.462742036739,5171.462742036739,0.0,10543.036348904985,10800.0
2025-02-06,91440.96573603392,11.237390170351205,57897.052434891426,65.64321468010657,57962.695649571535,22272.94800301795,18041.087882444543,6949.285788964187,6947.88497229752,1.400816666666742,10800.0,10800.0
2025-02-07,44249.677927708624,0.0,23074.184826666708,0.0,23074.184826666708,19131.83511600384,15496.786443963107,8808.949589001228,3758.6829509940285,5050.266638007199,10800.0,10800.0
2025-02-08,39168.04622498396,0.0,20380.08034019238,0.0,20380.08034019238,19720.130612042864,15973.305795754715,3844.0586920291476,1160.5526940913946,2683.505997937753,10800.0,10800.0
2025-02-09,85017.61184681983,338.14278389235824,53076.62943240985,1852.2983528157056,54928.927785225555,24361.37494355455,19732.71370427918,1171.6774247701517,1171.6774247701517,0.0,10800.0,10800.0
2025-02-10,86474.71446042493,0.0,54300.60726830562,0.0,54300.60726830562,20963.014425596564,16980.04168473322,8165.104136228257,7665.4411028949235,499.6630333333334,10800.0,10800.0
2025-02-11,84502.86508161106,46.38510390647093,52776.33780029265,258.90798471666767,53035.24578500932,22757.795723268235,18433.814535847272,5004.671864763235,4856.633564763235,148.03830000000016,10800.0,10800.0
2025-02-12,83825.30676546064,0.0,52369.518239383324,0.0,52369.518239383324,22505.069708023588,18229.1064634991,4282.6073876028195,4119.223104269486,163.38428333333331,10800.0,10800.0
2025-02-13,83426.17164627739,0.0,52153.91938862278,0.0,52153.91938862278,20301.262547093414,16444.022663145664,8239.452745662973,7680.8149623296395,558.6377833333337,10800.0,10800.0
2025-02-14,36729.854091908965,55.622611673220355,19296.14832489921,302.4687804959011,19598.617105395115,21284.643540259935,17240.561267610545,2939.592614266129,798.9589642661309,2140.6336499999984,10800.0,10800.0
2025-02-15,36416.896035675476,0.0,18993.105719305273,0.0,18993.105719305273,21379.85308748049,17390.122590951156,3147.0744391461444,316.2491050846316,2830.825334061513,10800.0,10719.509344342263
2025-02-16,81250.94739871734,117.77818830473001,50259.87736009361,542.6323213849971,50802.50968147861,23719.36263861804,19140.242147188652,1412.2259955926845,1412.2259955926845,0.0,10719.509344342263,10800.0
2025-02-17,81086.65133753509,17.58322719804721,50180.24775070332,79.99489213751579,50260.242642840836,20819.7049360961,16863.960998237846,5964.627460208223,5170.146260208223,794.4812000000005,10800.0,10800.0
2025-02-18,80563.77516577004,42.08403366258176,49928.90266150814,190.12215875861014,50119.02482026674,21420.913457274855,17350.93990039263,4444.497859217073,4203.043131850818,241.45472736625447,10800.0,10800.0
2025-02-19,80182.89904544553,94.1316990787999,49635.36155179864,416.83977611560414,50052.20132791425,23295.858446335293,18869.64534153159,2971.4902563872956,2835.5579063872956,135.93235000000004,10800.0,10800.0
2025-02-20,79882.72556122963,30.60384915971008,49322.96233345547,141.7516902974154,49464.71402375289,21966.06577044236,17792.513274058314,4746.643180671955,4376.33589939164,370.30728128031444,10800.0,10800.0
2025-02-21,36398.30752690176,0.0,19028.679306382826,0.0,19028.679306382826,20483.78462781278,16591.865548528353,6946.1264142839955,1204.2194738832654,5741.90694040073,10800.0,10800.0
2025-02-22,36706.35781052219,0.0,19125.454557714966,0.0,19125.454557714966,20521.71593510713,16622.589907436774,4962.468899518501,1218.2576919574885,3744.211207561012,10800.0,10800.0
2025-02-23,79536.16876484873,6.635534594905266,48941.48440697704,30.16303493728948,48971.647441914334,22518.065449761045,18239.633014306444,3732.5181806556957,3732.5181806556957,0.0,10800.0,10800.0
2025-02-24,78341.14364857855,36.29803122506985,48145.80606706059,162.0308845082272,48307.83695156882,21223.40427564292,17190.957463270763,6141.961250764802,5121.2203786091995,1020.7408721556018,10800.0,10800.0
2025-02-25,78675.74468904907,69.79555785078128,48468.551642282255,312.2487404421294,48780.80038272439,20043.73751173876,16235.427384508392,9115.906886336143,7376.852414567698,1739.0544717684447,10800.0,10800.0
2025-02-26,78255.27678561964,3.4628647693965604,48178.11823055376,15.754303268369652,48193.87253382213,20920.13255429933,16945.307368982452,5469.06643173883,4678.7736817388295,790.2927500000003,10800.0,10800.0
2025-02-27,77124.66106977714,12.448333333333267,47347.30508895812,56.6336924999997,47403.93878145812,22858.2860583761,18515.211707284645,5837.450852019019,5171.350248746474,666.1006032725454,10800.0,10800.0
2025-02-28,35913.53817635725,0.0,18655.177055802626,0.0,18655.177055802626,20738.255530584946,16797.986979773807,8680.676075546115,1606.3783237992213,7074.297751746893,10800.0,10800.0
2025-03-01,35975.53357170729,0.0,18697.742998647835,0.0,18697.742998647835,19621.259634607315,15893.220304031924,8588.72830779856,1878.8241669515467,6709.904140847013,10800.0,10800.0
2025-03-02,76263.52339355051,2606.699351493449,46747.465195741635,17675.597775624912,64423.062971366555,21161.426586182755,17140.755534808035,2491.244627002568,2491.244627002568,0.0,10800.0,10800.0
2025-03-03,76753.51425023997,1343.383005061507,47195.201743986545,8412.088035937655,55607.2897799242,23082.72641360277,18697.008395018245,1694.0326033836197,1694.0326033836197,0.0,10800.0,10800.0
2025-03-04,78825.6100830116,0.0,48627.099313005245,0.0,48627.099313005245,21546.3680954085,17452.558157280888,5532.342211550656,4931.659111550656,600.6831000000002,10800.0,10800.0
2025-03-05,80048.47007359841,3.2866666666666333,49397.86392092589,14.95268999999985,49412.81661092589,19616.217690494785,15889.136329300774,10194.2033624044,9437.256929071065,756.9464333333337,10800.0,10800.0
2025-03-06,79092.58490745272,0.0,48956.30430716665,0.0,48956.30430716665,19383.864737249693,15700.930437172257,9468.996474041945,7992.246024041946,1476.7504499999995,10800.0,10800.0
2025-03-07,34893.13162228745,0.0,18212.400736515636,0.0,18212.400736515636,19189.678400834666,15543.63950467608,10324.807192795532,1858.8099021995579,8465.997290595975,10800.0,10800.0
2025-03-08,33669.32576581105,128.33101499159307,17708.420874691445,521.8915888968334,18230.312463588278,20812.735823758805,16858.31601724463,10780.097457621803,2033.989974288469,8746.107483333333,10800.0,10800.0
2025-03-09,76144.28818002332,0.0,46597.76622359807,0.0,46597.76622359807,20938.622305948556,16960.284067818335,8832.424891893099,7410.663536876963,1421.761355016136,10800.0,10800.0
2025-03-10,74421.11818624297,0.0,45555.96634687103,0.0,45555.96634687103,22162.965317894912,17952.00190749488,2168.083325842934,2168.083325842934,0.0,10800.0,10800.0
2025-03-11,74677.77175272508,0.0,45424.84676101179,0.0,45424.84676101179,20172.83411465865,16339.995632873512,6906.014470939947,5776.5063709399465,1129.5081000000005,10800.0,10800.0
2025-03-12,73749.45843425988,0.0,44948.41894692712,0.0,44948.41894692712,20256.61932947402,16407.861656873956,7465.166078326493,5932.019561659827,1533.1465166666665,10800.0,10800.0
2025-03-13,72678.04832400226,281.7740031633389,44168.737674413314,1322.3281272104155,45491.06580162373,22371.33703493415,18120.782998296658,1163.6502738614417,1163.6502738614417,0.0,10800.0,10800.0
2025-03-14,31951.726274710072,207.52485106288736,16653.177303717875,780.6520205206889,17433.829324238563,21264.748750506384,17224.446487910176,12089.522879843422,1360.9794131767517,10728.54346666667,10800.0,10800.0
2025-03-15,32845.529786471954,0.0,17050.506466313214,0.0,17050.506466313214,21202.24457397521,17173.81810491992,7892.97816741666,1097.099317490085,6795.878849926575,10800.0,10800.0
2025-03-16,73406.75830138016,1.6399999999999864,44467.224445413434,7.461179999999938,44474.68562541343,20736.612680129296,16796.656270904736,6117.394958822262,5937.137675488929,180.2572833333336,10800.0,10800.0
2025-03-17,73191.75905697494,0.0,44343.56033432723,0.0,44343.56033432723,18633.020345748966,15092.746480056665,11793.353757949308,9220.744683426983,2572.6090745223237,10800.0,10800.0
2025-03-18,70364.2409815857,285.0727038883731,42467.15926789206,1381.8198721568856,43848.97914004894,21520.10140940116,17431.282141614935,5434.536051021181,4329.310334354514,1105.225716666667,10800.0,10800.0
2025-03-19,70584.89768773442,0.0,42669.032379477074,0.0,42669.032379477074,21007.878030796142,17016.38120494488,7127.9304118831515,5596.155269219339,1531.7751426638129,10800.0,10800.0
2025-03-20,70520.36231767901,0.0,42815.5772607059,0.0,42815.5772607059,20857.676812311587,16894.718217972386,4348.441906673144,3334.1102233398115,1014.3316833333325,10800.0,10800.0
2025-03-21,31818.616617023075,0.0,16472.044798688534,0.0,16472.044798688534,20921.276327380547,16946.233825178242,15810.109598154102,1179.2837706746564,14630.825827479446,10800.0,10800.0
2025-03-22,32980.36833223827,0.0,17062.86692647638,0.0,17062.86692647638,19908.27381664358,16125.701791481293,13316.596573742656,2161.857982670329,11154.738591072326,10800.0,10800.0
2025-03-23,68548.85460842667,0.0,41183.403804072586,0.0,41183.403804072586,20887.287332805852,16918.702739572742,5810.549898526897,4200.428384662157,1610.1215138647392,10800.0,10800.0
2025-03-24,68060.0284912979,0.0,41133.737400455306,0.0,41133.737400455306,20468.871397131643,16579.78583167663,6172.445842509546,3701.4131642156576,2471.0326782938887,10800.0,10800.0
2025-03-25,67044.42126233254,0.0,40410.69767921044,0.0,40410.69767921044,21663.52714894052,17547.45699064182,1978.2263873671727,1561.9726215870157,416.253765780157,10800.0,10800.0
2025-03-26,67644.05051648064,0.0,40719.2360411942,0.0,40719.2360411942,19800.386973862318,16038.31344882848,8289.422124780127,5350.794308113461,2938.6278166666666,10800.0,10800.0
2025-03-27,67672.12130198008,0.0,40847.68980756042,0.0,40847.68980756042,19924.78609298708,16139.076735319539,5169.422544312539,3855.9524955212314,1313.4700487913071,10800.0,10800.0
2025-03-28,31774.417468285978,0.0,16255.409647197212,0.0,16255.409647197212,20492.297819784813,16598.761234025704,17059.000115860203,1577.454949644045,15481.545166216158,10800.0,10800.0
2025-03-29,31712.98660590899,0.0,16042.78748875786,0.0,16042.78748875786,20176.23781290134,16342.752628450091,20172.29223812441,930.8603137551221,19241.431924369288,10800.0,10800.0
2025-03-30,64396.227872159034,0.0,38851.02514489449,0.0,38851.02514489449,20080.952320701985,16265.571379768611,5235.227231225658,3115.72731224137,2119.499918984288,10800.0,10800.0
2025-03-31,63467.52223383268,24.048288512874933,38218.39655913208,167.76086066581553,38386.1574197979,19498.17713661985,15793.52348066208,2835.527383054449,1889.408366387782,946.1190166666668,10800.0,10800.0
2025-04-01,64601.76620851354,347.97119887496507,38871.33745222251,2413.707399350658,41285.04485157318,19456.894950323385,15760.084909761936,1044.0758501603882,1044.0758501603882,0.0,10800.0,10800.0
2025-04-02,64747.73885676259,1263.4204547908687,38700.37666069798,6230.237596808366,44930.61425750634,21313.502474910227,17263.93700467729,1526.258441320514,1526.258441320514,0.0,10800.0,10800.0
2025-04-03,66941.48371071448,0.0,39911.35654113861,0.0,39911.35654113861,20644.91082682274,16722.377769726412,7155.420386951489,4773.276690144275,2382.143696807214,10800.0,10800.0
2025-04-04,30619.553595084442,0.0,15358.256394607677,0.0,15358.256394607677,20522.18568920392,16622.970408255176,20289.536064135697,1280.1734915241368,19009.36257261156,10800.0,10800.0
2025-04-05,31515.32544643056,0.0,15874.809025863713,0.0,15874.809025863713,19834.80340780432,16066.190760321502,15702.597815614412,1221.2981937501893,14481.299621864222,10800.0,10800.0
2025-04-06,67272.5323337142,0.0,40007.08395716748,0.0,40007.08395716748,19598.484836488416,15874.772717555617,9138.743948114741,5548.524198114741,3590.2197499999993,10800.0,10800.0
2025-04-07,65760.59603381135,0.0,39096.510731708186,0.0,39096.510731708186,19120.16842718703,15487.336426021497,8885.044749312487,5997.607115979154,2887.437633333334,10800.0,10800.0
2025-04-08,66363.09456500715,0.0,39479.45331618213,0.0,39479.45331618213,20746.225903247825,16804.44298163074,8068.118026723397,5029.146392499506,3038.971634223891,10800.0,10800.0
2025-04-09,65080.55792773955,0.0,38901.547346418214,0.0,38901.547346418214,20560.510166500444,16654.013234865364,2039.749979437804,2039.749979437804,0.0,10800.0,10800.0
2025-04-10,65709.77053086016,0.0,39192.443997924805,0.0,39192.443997924805,20444.558383313502,16560.092290483935,7364.666538030588,5298.775477104915,2065.891060925673,10800.0,10800.0
2025-04-11,30498.66853008916,0.0,15399.179239970317,0.0,15399.179239970317,20242.184132752234,16396.16914752931,21336.003378199563,1495.1964459171975,19840.806932282365,10800.0,10800.0
2025-04-12,31208.28596253774,0.0,15777.786485661663,0.0,15777.786485661663,19020.458116911956,15406.571074698679,18569.23837032446,2117.447602139668,16451.790768184794,10800.0,10800.0
2025-04-13,63850.114689946626,0.0,37931.60587065849,0.0,37931.60587065849,20108.94855280946,16288.24832777566,5753.055981579491,3850.891089732443,1902.1648918470487,10800.0,10800.0
2025-04-14,63635.20227735585,0.0,37623.20868039977,0.0,37623.20868039977,20051.295333100737,16241.5492198116,7297.424364066714,4463.07513073338,2834.3492333333334,10800.0,10800.0
2025-04-15,64147.72086890705,0.0,38203.490807570175,0.0,38203.490807570175,18445.990002656472,14941.251902151742,10503.553935068983,6803.297768402316,3700.256166666666,10800.0,10800.0
2025-04-16,62636.59117168267,0.0,37297.71595360691,0.0,37297.71595360691,19655.8723842409,15921.256631235128,3122.3834686768964,2181.8820598322145,940.5014088446818,10800.0,10800.0
2025-04-17,61756.6446062594,0.0,36854.19970150603,0.0,36854.19970150603,19529.584026492168,15818.963061458657,5177.681291225886,3233.4563912258855,1944.2249000000002,10800.0,10800.0
2025-04-18,29605.345673538035,0.0,14719.958889549724,0.0,14719.958889549724,20242.562999883798,16396.476029905876,19405.141520226778,1905.6939745335262,17499.447545693252,10800.0,10800.0
2025-04-19,28997.96394736789,0.0,14359.456215856568,0.0,14359.456215856568,20632.9824349951,16712.715772346022,18293.01803471881,1664.8869953513981,16628.131039367414,10800.0,10800.0
2025-04-20,60922.11242247027,0.0,36149.150944223926,0.0,36149.150944223926,19910.08903509558,16127.172118427421,5181.450622468782,2935.0299266300626,2246.4206958387194,10800.0,10800.0
2025-04-21,61608.12392293015,0.0,36503.40121820358,0.0,36503.40121820358,18441.27895557484,14937.435954015622,9587.370538037598,4797.152448743803,4790.218089293794,10800.0,10800.0
2025-04-22,60039.368960794454,0.0,35869.73992937267,0.0,35869.73992937267,18988.640079483695,15380.798464381796,4278.598029025885,2163.9529123592183,2114.6451166666666,10800.0,10800.0
2025-04-23,61161.88782098562,0.0,36203.85055030428,0.0,36203.85055030428,18478.34858953636,14967.462357524448,6251.084872307042,3873.664738973709,2377.4201333333335,10800.0,10800.0
2025-04-24,59691.18370438293,0.0,35461.5445714371,0.0,35461.5445714371,18191.625412973688,14735.21658450869,9144.668175917932,3840.034159251266,5304.634016666667,10800.0,10800.0
2025-04-25,27930.50038306351,0.0,13525.191175448555,0.0,13525.191175448555,20354.957348156957,16487.51545200714,22062.700836913693,673.2760424747149,21389.424794438975,10800.0,10800.0
2025-04-26,28302.37805264339,0.0,13691.639582230386,0.0,13691.639582230386,20372.885441386617,16502.03720752316,24361.336185446602,457.76838462122475,23903.567800825378,10800.0,10800.0
2025-04-27,56612.261598391015,643.0380801901989,33381.48944725161,4485.833647406827,37867.32309465844,20045.43679971827,16236.803807771801,4873.195503301414,2317.215008305349,2555.9804949960644,10800.0,10800.0
2025-04-28,57577.08781445268,3741.1320762031455,34318.88422325425,25309.985418862507,59628.869642116755,16005.218494985638,12964.226980938367,1655.2610599418847,1655.2610599418847,0.0,10800.0,10800.0
2025-04-29,58809.5588692672,179.8021846659566,34843.46538467098,1254.3000402297132,36097.76542490069,17952.772509768307,14541.745732912334,8145.120560410517,3559.8221718385953,4585.298388571921,10800.0,10800.0
2025-04-30,58514.88975185071,0.0,34788.746603583124,0.0,34788.746603583124,18280.600816962156,14807.286661739348,6784.721163294569,3640.70077764393,3144.020385650639,10800.0,10800.0
2025-05-01,57325.74084939352,1442.9843344419899,34334.73194912527,9424.392359411344,43759.124308536615,19517.95657894966,16284.14886917929,4523.538674065144,1427.2962113035808,3096.2424627615633,10800.0,10272.662177522152
2025-05-02,28551.979343358802,1271.3842266256925,14308.363076242576,7450.851757912465,21759.214834155042,20615.130804275526,16984.871173181382,11902.783855557016,47.534505557017496,11855.24935,10272.662177522152,9954.20082005748
2025-05-03,29679.234153107205,754.6988870606513,14929.40603987861,4048.562938293288,18977.968978171895,19896.064722552448,16151.944140474356,17822.640808089767,418.4528699687863,17404.18793812098,9954.20082005748,9914.054469827623
2025-05-04,61261.53553537342,511.7870890598746,36809.522354809655,3015.4851030406176,39825.007457850275,17207.704454739276,13998.37609096605,6829.326927326737,3587.333477326737,3241.9934499999995,9914.054469827623,9847.237266908469
2025-05-05,62240.719162922804,265.60806184101097,37400.038945194996,1852.8818394028924,39252.92078459789,20561.29853096576,16669.887660195956,3538.909553994009,3129.584131808617,409.32542218539265,9847.237266908469,9830.308544559924
2025-05-06,61850.50565107234,142.66119956408187,37250.500061313876,757.9015345535965,38008.40159586747,19949.744302770094,16396.59687989274,5569.937061092396,2744.661058471569,2825.2760026208275,9830.308544559924,9566.637439394408
2025-05-07,63325.6446941532,312.1194625268795,38087.999071354716,2177.3453705875113,40265.34444194222,19914.8076756816,15987.075207738946,4642.185738737426,1923.834686679814,2718.351052057612,9566.637439394408,9726.547450020124
2025-05-08,67485.07658503488,35.99924999999996,41961.81868685661,243.22893262499974,42205.047619481615,19279.812449960362,14650.540789486007,7065.291774560527,5197.5033532911175,1867.7884212694103,9726.547450020124,10800.0
2025-05-09,33738.82598456882,0.0,18776.487614875103,0.0,18776.487614875103,19328.850386906615,15656.36881339436,21566.958561056566,4386.872956867359,17180.085604189208,10800.0,10800.0
2025-05-10,34014.430150056854,0.0,18950.36087028496,0.0,18950.36087028496,18649.716915332945,15106.270701419682,18349.93865281026,4449.764144781681,13900.174508028578,10800.0,10800.0
2025-05-11,68950.9033736165,14.68010523934413,42469.02244076498,98.96592947103845,42567.988370236024,17505.687167544216,14179.606605710815,10155.423833689101,7499.845347418926,2655.5784862701753,10800.0,10800.0
2025-05-12,69733.54997758378,0.0,42849.10777869183,0.0,42849.10777869183,15345.587713408684,12429.926047861038,14886.693078702809,11194.349512036142,3692.343566666667,10800.0,10800.0
2025-05-13,68658.91157220604,0.0,42214.83435724161,0.0,42214.83435724161,17479.86738994484,14158.692585855322,12208.524001449847,9052.589451184796,3155.934550265051,10800.0,10800.0
2025-05-14,68943.89923422942,0.0,42483.026717933164,0.0,42483.026717933164,16805.987540514136,13612.849907816453,12736.61281819841,9199.859831353391,3536.7529868450165,10800.0,10800.0
2025-05-15,67644.15138176494,0.0,41697.28799091651,0.0,41697.28799091651,17065.77633681422,13823.27883281952,11636.595594436903,8772.078353864717,2864.5172405721855,10800.0,10800.0
2025-05-16,31748.37649055735,0.0,17473.97700740724,0.0,17473.97700740724,19040.41339818269,15422.73485252798,25415.191411569307,3175.2709807865917,22239.920430782717,10800.0,10800.0
2025-05-17,32390.51461144418,0.0,17541.291351024334,0.0,17541.291351024334,19655.532582465075,15920.981391796717,18207.16433744249,2691.8748817196256,15515.289455722863,10800.0,10800.0
2025-05-18,64673.06684865257,0.0,39780.553160832285,0.0,39780.553160832285,17362.076066841822,14063.28161414188,7698.1042959526285,6245.609608869637,1452.4946870829924,10800.0,10800.0
2025-05-19,63872.280109150735,67.00333333333333,38820.975214221144,451.90398166666665,39272.87919588781,16963.780503882754,13740.662208145028,13200.948596746346,7599.507449365619,5601.441147380728,10800.0,10800.0
2025-05-20,62119.56727716913,0.0,37864.36824578816,0.0,37864.36824578816,17537.76692521458,14205.591209423807,4259.99674471169,3330.4442692407474,929.552475470942,10800.0,10800.0
