date,slot_id,issue_time,forecast_history_end,load_forecast_kwh,pv_forecast_kwh,plan_load_kwh,plan_pv_kwh,risk_delta_kwh,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan
2025-02-01,1,2025-02-01 00:00:00,2025-02-01 00:00:00,446.62184779000137,0.30050290088415643,476.39590857976174,0.30050290088415643,29.774060789760348,1309.4287390122108,833.3333333333333,0.0,7268.4231640740745,8018.4231640740745,0.0,1.0
2025-02-01,2,2025-02-01 00:00:00,2025-02-01 00:00:00,441.33740164805374,0.6505706636568043,471.1114624378141,0.6505706636568043,29.774060789760348,1303.7942251074905,833.3333333333333,0.0,8018.4231640740745,8768.423164074075,0.0,1.0
2025-02-01,3,2025-02-01 00:00:00,2025-02-01 00:00:00,439.3940358801821,1.0403089385468585,469.1680966699425,1.0403089385468585,29.774060789760348,1301.461121064729,833.3333333333333,0.0,8768.423164074075,9518.423164074075,0.0,1.0
2025-02-01,4,2025-02-01 00:00:00,2025-02-01 00:00:00,467.9889913571435,1.4534183399936076,497.7630521469039,1.4534183399936076,29.774060789760348,496.30963380691026,0.0,0.0,9518.423164074075,9518.423164074075,0.0,-0.0
2025-02-01,5,2025-02-01 00:00:00,2025-02-01 00:00:00,473.85663408715675,1.8677750793967487,503.6306948769171,1.8677750793967487,29.774060789760348,1092.4038486041043,590.6409288065838,0.0,9518.423164074075,10050.0,0.0,1.0
2025-02-01,6,2025-02-01 00:00:00,2025-02-01 00:00:00,460.54400507294906,2.256230205727409,490.31806586270943,2.256230205727409,29.774060789760348,488.061835656982,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,7,2025-02-01 00:00:00,2025-02-01 00:00:00,480.5570409484658,2.587610135119509,515.6265997397908,2.587610135119509,35.06955879132498,513.0389896046713,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,8,2025-02-01 00:00:00,2025-02-01 00:00:00,476.8780047104005,2.8278966757510466,511.9475635017255,2.8278966757510466,35.06955879132498,509.11966682597443,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,9,2025-02-01 00:00:00,2025-02-01 00:00:00,456.92792090405095,2.941560689388316,491.99747969537594,2.941560689388316,35.06955879132498,489.0559190059876,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,10,2025-02-01 00:00:00,2025-02-01 00:00:00,486.37817986200923,2.8930199532897416,521.4477386533342,2.8930199532897416,35.06955879132498,518.5547187000445,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,11,2025-02-01 00:00:00,2025-02-01 00:00:00,497.2715434162344,2.6481887644671853,532.3411022075594,2.6481887644671853,35.06955879132498,529.6929134430923,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,12,2025-02-01 00:00:00,2025-02-01 00:00:00,479.3258722264782,2.176084421374876,514.3954310178032,2.176084421374876,35.06955879132498,512.2193465964283,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,13,2025-02-01 00:00:00,2025-02-01 00:00:00,491.73279970503086,1.450453973760852,522.4533310238339,1.450453973760852,30.7205313188031,521.002877050073,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,14,2025-02-01 00:00:00,2025-02-01 00:00:00,504.6851195553068,0.45138358565362546,535.4056508741099,0.45138358565362546,30.7205313188031,534.9542672884563,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,15,2025-02-01 00:00:00,2025-02-01 00:00:00,499.43117337786794,0.0,530.151704696671,0.0,30.7205313188031,530.151704696671,0.0,0.0,10050.0,10050.0,0.0,0.0
2025-02-01,16,2025-02-01 00:00:00,2025-02-01 00:00:00,491.44378426330286,0.0,522.1643155821059,0.0,30.7205313188031,522.1643155821059,0.0,0.0,10050.0,10050.0,0.0,0.0
