date,grid_original_kwh,grid_effective_kwh,emergency_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-02-01,39551.37240779922,39551.37240779922,0.0,21918.659742162916,0.0,0.0,21918.659742162916,0.0,21918.659742162916,13203.823809336056,14917.908925742784,6887.28159087262,3235.5271135398766,3651.754477332743,7268.4231640740745,2576.4102305400984
2025-02-02,90374.53302880672,90374.53302880672,0.0,57673.01787178083,0.0,0.0,57673.01787178083,0.0,57673.01787178083,21488.713329998995,17195.52559259279,7725.067341400507,7665.8932747338395,59.174066666666704,2576.4102305400984,2810.1126802138765
2025-02-03,92002.94130679581,92002.94130679581,0.0,59069.06493952376,0.0,0.0,59069.06493952376,0.0,59069.06493952376,20627.895402438047,17026.68579598506,8184.815200342829,8184.815200342829,0.0,2810.1126802138765,2456.678769091389
2025-02-04,95495.97366474751,95495.97366474751,0.0,61847.3989373258,0.0,0.0,61847.3989373258,0.0,61847.3989373258,21378.483774128665,17197.79954849483,10120.425489113672,10120.073705780338,0.35178333333340106,2456.678769091389,2588.6480008129306
2025-02-05,88991.4182767176,88991.4182767176,0.0,56995.74044730881,0.0,0.0,56995.74044730881,0.0,56995.74044730881,22018.535731045547,18195.713106950734,4420.168669289455,4420.168669289455,0.0,2588.6480008129306,2187.8711510308863
2025-02-06,95627.19553656541,95627.19553656541,0.0,61848.15435067938,0.0,0.0,61848.15435067938,0.0,61848.15435067938,20977.597711361796,16728.40916311611,11106.949771653057,11105.54895498639,1.400816666666742,2187.8711510308863,2480.5877989052706
2025-02-07,45153.60864607569,45153.60864607569,0.0,24181.590808980785,0.0,0.0,24181.590808980785,0.0,24181.590808980785,17725.7750726212,15099.535053458412,10721.68896024624,4711.657676912906,6010.031283333334,2480.5877989052706,1656.5241937550063
2025-02-08,35700.85868850967,35700.85868850967,444.1111120331114,18496.439117935075,0.0,0.0,18496.439117935075,2708.176789461917,21204.615907396994,18745.699392538776,15442.159024537392,1264.2667158747247,7.319349007928054,1256.9473668667965,1656.5241937550063,1369.6991753316927
2025-02-09,88124.26414470021,88124.26414470021,0.0,55738.420543302884,0.0,0.0,55738.420543302884,0.0,55738.420543302884,22370.698855680654,17922.461467643465,4120.610789996346,4120.610789996346,0.0,1369.6991753316927,1589.4820702848774
2025-02-10,84892.49966901499,84892.49966901499,0.0,53658.603627036005,0.0,0.0,53658.603627036005,0.0,53658.603627036005,21211.6653848983,17134.513430402094,6488.710131185452,6160.585431185452,328.12470000000025,1589.4820702848774,1641.632660691021
