date,grid_plan_kwh,emergency_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-02-01,42307.706433448344,83.30468526339317,21596.935657993254,470.4393104464916,22067.374968439748,19822.90364931851,16086.878592773974,4276.810128833869,1401.1328075178171,2875.6773213160527,7268.4231640740745,7234.7269009340935
2025-02-02,88663.9247437216,164.77252824356572,55396.353262538236,1149.4531570271145,56545.80641956535,22854.074373712792,18225.52340829664,5843.868356549012,5700.765873215679,143.10248333333328,7234.7269009340935,7552.812272501557
2025-02-03,87370.03367802962,516.3713980510875,54552.691461472605,3602.206872804386,58154.898334276986,23430.520119786775,18849.57175161023,3088.5402079041587,3088.5402079041587,0.0,7552.812272501557,7696.311767409412
2025-02-04,88239.29266591054,97.1692520163042,55179.7338516436,671.3741393901837,55851.10799103378,24526.25448740546,19793.019689651697,2408.3631701730837,2408.0113868397502,0.3517833333333442,7696.311767409412,7777.69670646133
2025-02-05,86719.17101034867,589.0105244429154,54047.77981105344,4011.847897825404,58059.62770887885,24116.95895423848,19402.39227825093,1845.187875470699,1845.187875470699,0.0,7777.69670646133,7924.746122774925
2025-02-06,87776.79025793144,63.43388394088636,55071.21649823598,360.90570912417814,55432.12220736016,23335.769166602804,18861.45894740442,3094.8567060072787,3093.455889340612,1.400816666666799,7924.746122774925,7969.761764490323
2025-02-07,40959.55575617573,191.78422101640723,20950.53287168973,969.6789104222202,21920.211782111954,19984.891616078832,16345.864145695226,5706.632840141862,1431.1716965711455,4275.4611435707175,7969.761764490323,7794.092945966573
2025-02-08,35997.41569033741,652.6059127044637,18407.764984977817,3754.365880546793,22162.13086552461,19539.426594630277,15940.188087325248,1473.620379070179,364.77658451740876,1108.8437945527703,7794.092945966573,7668.256784105764
2025-02-09,82009.12502078457,2371.042340267931,50632.65805381702,14871.603970259548,65504.26202407657,23584.670365360693,19145.06832618622,385.14935521136715,385.14935521136715,0.0,7668.256784105764,7622.161972723478
2025-02-10,83479.75540156254,430.1174498101553,51860.66704420757,2714.974414605247,54575.64145881282,21430.826830450827,17569.986627163096,5722.395064751627,5222.7320314182925,499.6630333333338,7622.161972723478,7387.6987566146845
2025-02-11,81550.30077205715,879.0832403901254,50383.212160649826,5692.7218657982185,56075.93402644804,23272.887965567596,18936.19401143028,2872.0929249766245,2628.635224976624,243.45770000000044,7387.6987566146845,7293.08235736965
2025-02-12,81224.77281113312,756.315413393204,50224.67155736165,4862.912950182156,55087.584507543805,23018.44357104817,18756.66602217807,2452.5745423228936,2165.8807423228936,286.69379999999995,7293.08235736965,7168.941546670702
2025-02-13,80751.03903935647,501.40582846929783,49869.527692276286,3330.6945566454624,53200.222248921746,21467.728213832997,17407.782242277437,5863.0198796035365,5461.26251293687,401.7573666666671,7168.941546670702,7147.916669923255
2025-02-14,34143.13614192607,1436.8135468325343,17557.37390269653,7694.15024774442,25251.52415044095,18333.734740182208,15147.464186072686,2591.8773179824166,451.2436679824182,2140.6336499999984,7147.916669923255,6817.762173784259
2025-02-15,33646.438354081074,1589.3448499862925,17207.336027199908,8213.305246586511,25420.64127378642,17829.147279533525,14804.470963964764,2931.0157884986043,241.87992183193825,2689.135866666666,6817.762173784259,6414.582543181362
2025-02-16,78215.04989340778,1878.902645304332,47846.14937265165,11174.464653903033,59020.61402655468,23619.814294927066,19186.571374232903,283.3305180179477,283.3305180179477,0.0,6414.582543181362,6354.002770579163
2025-02-17,77402.01266053675,1005.5863835828767,47330.42868896559,6574.78156296077,53905.21025192636,21665.33365544283,17738.07572852624,3296.4779505363754,2540.90977408416,755.5681764522153,6354.002770579163,6143.830028781893
2025-02-18,76910.08584262882,1024.6578061227046,47117.040999803925,6570.003918058215,53687.04491786214,22492.446186993195,18320.05032342012,1670.9600018451092,1575.1236911455214,95.83631069958777,6143.830028781893,6031.420126608962
