date,grid_plan_kwh,planned_cost_yuan,emergency_kwh,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,selected_profile,selected_terminal
2025-02-01,39952.83460347636,21508.502170981115,0.0,0.0,21508.502170981115,13067.144881939532,14706.019070985516,7213.532859189013,3241.832862865991,3971.699996323022,7268.4231640740745,2688.8323678357465,day_trim,1200.0
2025-02-02,91202.69209593948,57985.23196910403,0.0,0.0,57985.23196910403,21493.385560213836,17315.352613418676,8668.381199144322,8609.207132477653,59.174066666666704,2688.8323678357465,2793.5986904518936,day_trim,1200.0
2025-02-03,89643.95596072957,57051.66909041689,0.0,0.0,57051.66909041689,21798.795800791566,17869.470323579255,5497.713983517257,5497.713983517257,0.0,2793.5986904518936,2557.547884965132,soft,1200.0
2025-02-04,90711.73943074579,57719.28210611895,0.0,0.0,57719.28210611895,23176.387513280606,18771.910621382453,5112.39858884764,5112.39858884764,0.0,2557.547884965132,2558.618178714955,soft,1200.0
2025-02-05,88989.93286426076,56434.503492776545,0.0,0.0,56434.503492776545,22866.0831451284,18776.433830980583,4151.8565667796065,4151.8565667796065,0.0,2558.618178714955,2275.3887526854223,soft,1200.0
2025-02-06,90396.02148859637,57614.655722051364,6.410854759157814,37.44900807562037,57652.10473012698,22183.667300739246,17822.168557071596,5769.8763830212,5768.475566354533,1.400816666666742,2275.3887526854223,2438.2798154934194,soft,1200.0
2025-02-07,42829.30941606901,22444.019121312376,0.0,0.0,22444.019121312376,18490.018855580933,15542.341667269913,8075.9525610913215,3060.0796866483233,5015.872874442998,2438.2798154934194,1810.028266327466,day_trim,1200.0
2025-02-08,38408.81051300085,20046.38103835703,0.0,0.0,20046.38103835703,18814.296661086562,15332.068410758826,3349.4195460064434,446.3440127950038,2903.0755332114395,1810.028266327466,1707.2636937955579,day_trim,1200.0
2025-02-09,84968.49067913169,53231.616573084284,231.24814802441563,1613.1870806183233,54844.803653702606,24091.92494398225,19624.354003953842,1176.7519204610303,1176.7519204610303,0.0,1707.2636937955579,1585.158361208642,soft,1200.0
2025-02-10,86689.99489010981,54615.994161269795,0.0,0.0,54615.994161269795,20821.471914250506,16768.1316506333,8310.01704315928,7810.354009825946,499.6630333333336,1585.158361208642,1693.2256944415437,soft,1200.0
2025-02-11,84602.59001575467,53040.15659668316,0.0,0.0,53040.15659668316,22497.776550949166,18281.700977678807,5165.91730915098,4987.074097797671,178.8432113533088,1693.2256944415437,1628.2235039860077,soft,1200.0
2025-02-12,84257.82816248821,52831.48431531805,0.0,0.0,52831.48431531805,22392.531901857572,18073.85563031812,4672.415757615423,4509.031474282089,163.38428333333331,1628.2235039860077,1699.4404041932403,soft,1200.0
2025-02-13,83520.64188723624,52380.898939766754,0.0,0.0,52380.898939766754,19960.78954636432,16097.765420623718,8328.13874482897,7769.500961495636,558.6377833333337,1699.4404041932403,1777.7449730058884,soft,1200.0
2025-02-14,36035.17711646064,18995.38814425691,0.0,0.0,18995.38814425691,18268.700133193808,15148.929967236056,3113.605133836218,556.6509725880816,2556.9541612481366,1777.7449730058884,1387.4306848402573,day_trim,1200.0
