date,slot_id,load_actual_kw,interval_end,interval_start,load_raw_time_label,load_source_row,load_source_column,pv_actual_kw,pv_raw_time_label,pv_source_row,pv_source_column,actual_price_yuan_per_kwh,price_raw_time_label,price_source_row,price_source_column,fixed_price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,net_load_actual_kw,net_load_actual_kwh,available_time,issue_time,forecast_history_end,dispatch_time,decision_input_cutoff,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,risk_delta_kwh,plan_load_kwh,plan_pv_kwh,selected_index,selected_tau,selected_profile,selected_terminal,selected_terminal_energy_kwh,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-03-20,1,3299.0689,2025-03-20T00:10:00,2025-03-20T00:00:00,00:10:00,80,B,0.0,00:10:00,80,B,0.4487,00:10:00,80,B,0.4248,549.8448166666667,0.0,3299.0689,549.8448166666667,2025-03-20T00:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:10:00,2025-03-20T00:10:00,0.4248,599.953889516172,0.6881231779921642,22.775666837619735,622.7295563537917,0.6881231779921642,0,0.8,rebalance,1200.0,1200.0,1455.3747665091328,833.3333333333333,0.0,2491.2502029814636,3241.2502029814636,0.0,1.0,833.3333333333334,0.0,0.0,72.1966165091327,72.1966165091327,0.0,2491.2502029814636,3241.2502029814636,618.2432008130796,0.0,618.2432008130796
2025-03-20,2,3421.881,2025-03-20T00:20:00,2025-03-20T00:10:00,00:20:00,80,C,0.0,00:20:00,80,C,0.4373,00:20:00,80,C,0.4245,570.3135,0.0,3421.881,570.3135,2025-03-20T00:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:20:00,2025-03-20T00:20:00,0.4245,593.4156177461416,0.7635675828808566,22.775666837619735,616.1912845837613,0.7635675828808566,0,0.8,rebalance,1200.0,1200.0,1448.7610503342137,833.3333333333333,0.0,3241.2502029814636,3991.2502029814636,0.0,1.0,833.3333333333334,0.0,0.0,45.11421700088033,45.11421700088033,0.0,3241.2502029814636,3991.2502029814636,614.9990658668737,0.0,614.9990658668737
2025-03-20,3,3683.11,2025-03-20T00:30:00,2025-03-20T00:20:00,00:30:00,80,D,0.0,00:30:00,80,D,0.4311,00:30:00,80,D,0.4269,613.8516666666667,0.0,3683.11,613.8516666666667,2025-03-20T00:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:30:00,2025-03-20T00:30:00,0.4269,580.4393460126182,0.23923107243809127,22.775666837619735,603.2150128502379,0.23923107243809127,0,0.8,rebalance,1200.0,1200.0,1436.309115111133,833.3333333333333,0.0,3991.2502029814636,4741.250202981464,0.0,1.0,822.4574484444663,0.0,0.0,0.0,0.0,0.0,3991.2502029814636,4731.461906581483,613.1603612409427,0.0,613.1603612409427
2025-03-20,4,3476.737,2025-03-20T00:40:00,2025-03-20T00:30:00,00:40:00,80,E,0.0,00:40:00,80,E,0.4344,00:40:00,80,E,0.4272,579.4561666666667,0.0,3476.737,579.4561666666667,2025-03-20T00:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:40:00,2025-03-20T00:40:00,0.4272,589.9157636485189,0.0,22.775666837619735,612.6914304861386,0.0,0,0.8,rebalance,1200.0,1200.0,1446.024763819472,833.3333333333333,0.0,4741.250202981464,5491.250202981464,0.0,1.0,833.3333333333334,0.0,0.0,33.23526381947181,33.23526381947181,0.0,4731.461906581483,5481.461906581483,617.7417791036785,0.0,617.7417791036785
2025-03-20,5,3302.6695,2025-03-20T00:50:00,2025-03-20T00:40:00,00:50:00,80,F,0.0,00:50:00,80,F,0.4238,00:50:00,80,F,0.4271,550.4449166666667,0.0,3302.6695,550.4449166666667,2025-03-20T00:50:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:50:00,2025-03-20T00:50:00,0.4271,585.7067371611821,0.0,22.775666837619735,608.4824039988018,0.0,0,0.8,rebalance,1200.0,1200.0,1441.815737332135,833.3333333333333,0.0,5491.250202981464,6241.250202981464,0.0,1.0,833.3333333333334,0.0,0.0,58.037487332135015,58.037487332135015,0.0,5481.461906581483,6231.461906581483,615.7995014145548,0.0,615.7995014145548
2025-03-20,6,3426.94,2025-03-20T01:00:00,2025-03-20T00:50:00,01:00:00,80,G,0.0,01:00:00,80,G,0.4296,01:00:00,80,G,0.4285,571.1566666666666,0.0,3426.94,571.1566666666666,2025-03-20T01:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:00:00,2025-03-20T01:00:00,0.4285,563.8726304229446,0.0,22.775666837619735,586.6482972605643,0.0,0,0.8,rebalance,1200.0,1200.0,1419.9816305938975,833.3333333333333,0.0,6241.250202981464,6991.250202981464,0.0,1.0,833.3333333333334,0.0,0.0,15.491630593897526,15.491630593897526,0.0,6231.461906581483,6981.461906581483,608.4621287094851,0.0,608.4621287094851
2025-03-20,7,3609.5343,2025-03-20T01:10:00,2025-03-20T01:00:00,01:10:00,80,H,0.0,01:10:00,80,H,0.4989,01:10:00,80,H,0.4311,601.5890499999999,0.0,3609.5343,601.5890499999999,2025-03-20T01:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:10:00,2025-03-20T01:10:00,0.4311,557.0724677171621,0.0,25.455490765356185,582.5279584825183,0.0,0,0.8,rebalance,1200.0,1200.0,647.8055107253396,65.27755224282124,0.0,6991.250202981464,7050.000000000004,0.0,1.0000000000000042,46.21646072533963,0.0,0.0,0.0,0.0,0.0,6981.461906581483,7023.0567212342885,279.2689556736939,0.0,279.2689556736939
2025-03-20,8,3668.9025,2025-03-20T01:20:00,2025-03-20T01:10:00,01:20:00,80,I,0.0,01:20:00,80,I,0.5083,01:20:00,80,I,0.4302,611.48375,0.0,3668.9025,611.48375,2025-03-20T01:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:20:00,2025-03-20T01:20:00,0.4302,550.5681314738787,0.0,25.455490765356185,576.0236222392349,0.0,0,0.8,rebalance,1200.0,1200.0,1409.356955572568,833.3333333333333,0.0,7050.000000000004,7800.000000000004,0.0,1.0,797.873205572568,0.0,0.0,0.0,0.0,0.0,7023.0567212342885,7741.142606249599,606.3053622873188,0.0,606.3053622873188
2025-03-20,9,3589.3,2025-03-20T01:30:00,2025-03-20T01:20:00,01:30:00,80,J,0.0,01:30:00,80,J,0.4468,01:30:00,80,J,0.4279,598.2166666666667,0.0,3589.3,598.2166666666667,2025-03-20T01:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:30:00,2025-03-20T01:30:00,0.4279,543.8389841690238,0.0,25.455490765356185,569.29447493438,0.0,0,0.8,rebalance,1200.0,1200.0,1402.6278082677131,833.3333333333333,0.0,7800.000000000004,8550.000000000004,0.0,1.0,804.4111416010464,0.0,0.0,0.0,0.0,0.0,7741.142606249599,8465.112633690542,600.1844391577545,0.0,600.1844391577545
2025-03-20,10,3503.6157,2025-03-20T01:40:00,2025-03-20T01:30:00,01:40:00,80,K,0.0,01:40:00,80,K,0.4284,01:40:00,80,K,0.4312,583.9359499999999,0.0,3503.6157,583.9359499999999,2025-03-20T01:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:40:00,2025-03-20T01:40:00,0.4312,557.3656575097407,0.0,25.455490765356185,582.8211482750969,0.0,0,0.8,rebalance,1200.0,1200.0,582.8211482750969,0.0,0.0,8550.000000000004,8550.000000000004,0.0,-0.0,0.0,1.1148017249030318,0.0,0.0,0.0,0.0,8465.112633690542,8463.873965107316,251.3124791362218,0.0,251.3124791362218
