date,grid_plan_kwh,emergency_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,load_mae_kwh,pv_mae_kwh,emergency_intervals
2025-02-01,42307.706433448344,83.30468526339317,21611.485099557223,470.4393104464916,22081.924410003714,19776.758620453704,16071.794366028073,4307.870930952771,1439.6051659700954,2868.265764982676,7268.4231640740745,7209.956626895661,32.94902173481474,17.516777178205434,4
2025-02-02,88638.28019093875,164.77252824356572,55598.434438379576,1149.4531570271145,56747.88759540669,22676.537900088282,18126.446842081372,5896.683711175396,5837.509644508729,59.174066666666704,7209.956626895661,7478.34424577359,32.362565652856524,24.980164452942823,1
2025-02-03,87331.54291087718,516.3713980510875,54756.01743870616,3602.206872804386,58358.224311510545,23210.235687886023,18694.927052903287,3115.689173945532,3115.689173945532,0.0,7478.34424577359,7595.415194978479,24.792987404167683,27.771573379881648,1
2025-02-04,88221.70007331794,43.15123681178363,55386.25103075451,294.5444653234482,55680.79549607796,24460.779565032262,19772.037704856222,2381.245499953685,2381.245499953685,0.0,7595.415194978479,7641.186020333942,37.37020856564239,20.901408541335265,2
2025-02-05,86701.57841775607,546.6503496225079,54246.19615561995,3813.432838966615,58059.628994586565,24116.667035636383,19413.327499387342,1796.4622477962043,1796.4622477962043,0.0,7641.186020333942,7775.822464198527,26.35209678403904,26.187780084596156,1
2025-02-06,87759.19766533886,48.90018853626198,55266.39231873373,292.8298798489157,55559.22219858265,23261.119407843085,18800.992642809048,3076.913872174406,3076.913872174406,0.0,7775.822464198527,7820.838105913923,27.6176842090603,21.972344054953787,2
2025-02-07,40959.55575617573,191.78422101640643,20965.04688684503,969.6789104222154,21934.725797267245,19984.891616078832,16345.864145695226,5706.632840141864,1499.5207076863323,4207.1121324555315,7820.838105913923,7645.169287390173,31.317615567338862,29.917659009138916,5
2025-02-08,35997.41569033741,652.6059127044637,18417.73977619044,3754.365880546793,22172.105656737232,19539.426594630277,15940.188087325248,1473.620379070179,364.77658451740876,1108.8437945527703,7645.169287390173,7519.333125529364,22.40117883897869,26.906728038543523,2
2025-02-09,81991.53242819199,2396.6759048466533,50841.31987130797,15050.941373848525,65892.2612451565,23438.736505876197,19026.861900003776,420.91776049954865,420.91776049954865,0.0,7519.333125529364,7473.2383141470755,20.176367719136678,31.457031187836158,12
2025-02-10,83462.16280896994,427.0376188389562,52074.667861697846,2700.548486336158,54775.216348034,21342.036498316516,17498.066458134297,5718.592804293348,5390.468104293348,328.1247000000003,7473.2383141470755,7238.775098038282,21.816421677763028,42.955737740697295,7
2025-02-11,81532.70817946455,859.0662439027142,50580.36049913658,5601.654540278741,56182.01503941532,23205.007714317486,18881.211007917693,2847.3805836341417,2767.6056033275286,79.77498030661349,7238.775098038282,7144.158698793248,19.732072655068027,31.785650131035702,8
2025-02-12,81207.18021854054,745.0731625765767,50392.80854515279,4811.766330091906,55204.57487524469,22939.730300451414,18692.908272994697,2438.6952203270603,2303.965310296094,134.72991003096638,7144.158698793248,7020.017888094299,19.548834415111706,26.670522609806696,9
2025-02-13,80691.8711688542,501.40582846929766,50048.261999609254,3330.876634695462,53379.13863430471,21115.190643561982,17122.226810357915,5870.834147452759,5473.309967688087,397.5241797646713,7020.017888094299,6998.99301134685,21.964104994412395,46.72703285535514,8
2025-02-14,34143.13614192607,1436.8135468325336,17567.299230655,7694.150247744417,25261.449478399416,18333.73474018221,15147.464186072686,2591.8773179824166,451.2436679824182,2140.6336499999984,6998.99301134685,6668.8385152078545,22.785091288275527,33.19421558613729,9
2025-02-15,33646.438354081074,1589.3448499862925,17217.261355158378,8213.305246586511,25430.56660174489,17806.85380653453,14782.17749096577,2931.0157884986043,241.87992183193825,2689.135866666666,6668.8385152078545,6270.365284460299,23.87867806922557,28.74220286377318,13
2025-02-16,78094.44016154745,1934.5876829612077,48029.1493005396,12394.81231415864,60423.96161469823,22924.948853335725,18623.730366543918,350.4302577168427,350.4302577168427,0.0,6270.365284460299,6209.7855118581,21.999856723529735,34.68142353931759,8
2025-02-17,77316.95865064624,911.117587253624,47506.90190724575,6150.686599151035,53657.58850639679,21309.517243166927,17443.477695681067,3178.1735237473263,2531.4744904139925,646.6990333333338,6209.7855118581,6006.7091466182665,20.37023470029247,36.34208808623994,5
2025-02-18,76825.39197653686,883.845906758564,47287.353767434804,5941.417399091468,53228.771166526276,22162.47413755767,18049.076302221463,1504.452264625883,1465.5620705929618,38.890194032920945,6006.7091466182665,5898.40664572965,20.4491653891819,31.495071426825618,5
2025-02-19,76365.20126477658,1233.8076860269061,46952.31031194371,7357.761896163633,54310.07220810734,23460.40621849247,19365.547633713533,624.8229826912196,624.8229826912196,0.0,5898.40664572965,5495.497093802285,21.69747590033544,21.86706756575327,16
2025-02-20,75980.18515845435,917.407324588108,46562.3152030595,6062.345984563574,52624.661187623075,22720.2448509848,18589.44005592788,1773.6539546522022,1773.6539546522022,0.0,5495.497093802285,5288.784064213189,21.254046118434026,34.583771314901746,8
2025-02-21,32523.210443469157,1448.7986219188738,16618.45610665089,6708.4438819592515,23326.89998861014,17521.721957118967,14703.57199513963,5593.59707007536,348.27473674202696,5245.322333333333,5288.784064213189,4721.031608798443,25.16910805311686,27.989895171771323,13
2025-02-22,32547.995621556605,1592.2689582944886,16604.008370328866,7993.804740188527,24597.813110517392,17240.597631033557,14296.439295909184,3351.3433613933867,228.13821139338512,3123.2051500000016,4721.031608798443,4352.636925718444,21.874814973501536,25.17316435055779,10
2025-02-23,75154.47183587408,947.2118017091782,45877.687282889594,5805.543397528563,51683.23068041816,23181.372669136206,18896.384891817543,284.8421769312593,284.8421769312593,0.0,4352.636925718444,4219.889114810425,21.932537123513086,32.55226842605629,11
2025-02-24,74138.6179435725,1009.6025749600683,45192.49602528487,6597.643202605531,51790.1392278904,21893.034543633094,17868.508973009913,2920.661331242733,2041.9858473857248,878.6754838570083,4219.889114810425,4069.721345180308,20.77121659693936,35.0995657076759,9
2025-02-25,74362.75231794015,780.6721146122388,45423.64911659082,4863.466374151191,50287.11549074201,21244.387757981876,17481.250222333412,5558.963663570591,4261.832743488387,1297.1309200822043,4069.721345180308,3766.0589692157605,20.804057669164447,50.57912290642842,12
2025-02-26,73903.08871283662,749.7775556434894,45122.99455210416,5027.668964113849,50150.66351621801,22117.636564591936,17892.775133596006,1613.1568041508463,1113.2687874841793,499.8880166666669,3766.0589692157605,3791.0706177973884,22.534172004422217,30.594917380082197,6
2025-02-27,72630.13628189969,1281.3765530410637,44223.90110533103,7704.547218713933,51928.44832404497,23165.135861216575,18776.90031550525,2566.693089229414,2060.129489229416,506.5635999999984,3791.0706177973884,3776.4703201086995,19.42118992190033,31.38105699520343,12
2025-02-28,31502.320379982968,1641.5301567582328,16007.118775093562,7444.850391748554,23451.96916684212,16907.678717661674,13964.51477786257,6908.093046942099,404.90269694209655,6503.190350000003,3776.4703201086995,3477.2536350458017,21.842958509911725,35.520200633426185,13
2025-03-01,31518.22614351112,739.8640344723411,16010.862551788166,4033.429571340824,20044.29212312899,16605.358859709617,13649.466060619476,5643.431445559986,95.04958625383551,5548.381859306151,3477.2536350458017,3256.003208096152,29.838470576211698,37.22768989537456,6
2025-03-02,71565.5020398884,5502.929682770038,43440.19830246139,36995.69967530001,80435.8979777614,19713.28708203444,15997.2758347321,994.1134086894191,994.1134086894191,0.0,3256.003208096152,3223.2106544470407,27.37557682334035,56.17922665847832,13
2025-03-03,71895.76348758336,4346.007565004414,43769.208719822986,27048.78281986848,70817.99153969147,21435.948568099244,17500.118720799026,288.7945719542208,288.7945719542208,0.0,3223.2106544470407,3070.988009293004,25.96058368232945,41.570652445981345,18
2025-03-04,73213.98638590405,533.4242854988404,44644.79965373603,3620.3395533710204,48265.13920710705,23110.352958099713,18975.618585990447,413.218365960298,413.218365960298,0.0,3070.988009293004,2786.2850204822453,24.796462582442057,27.2120256044375,8
2025-03-05,74289.30817307977,565.5849309918335,45317.90492048987,3883.94363510692,49201.848555596785,21161.596121958857,17269.820977816336,4832.645943262411,4393.802443262411,438.8435000000003,2786.2850204822453,2643.03155489373,25.429503696449142,35.42532265464618,6
2025-03-06,73593.42523709242,655.1965830313508,45031.28562511278,4430.3847910679915,49461.67041618077,20924.21295284651,17275.020399200283,4658.77513314421,3644.576566477543,1014.1985666666665,2643.03155489373,2280.356102233049,25.834887789741835,27.284434605072136,4
2025-03-07,30780.452054722886,536.7852860829698,15715.95903525673,2570.810844404089,18286.76987966082,15949.81393432655,13218.760158402223,7663.898031548194,385.10282373034266,7278.795207817851,2280.356102233049,1947.6773560133627,29.984167330011537,29.9910053677754,7
2025-03-08,29531.277493365284,1474.964595176661,15215.992119358756,6274.1703536650575,21490.162473023815,15440.745646614027,12694.40175294052,9196.758678201772,450.6511948684389,8746.107483333333,1947.6773560133627,1739.4576013654128,20.191583716387065,41.74215314478276,10
2025-03-09,70983.55886004759,383.924536289271,43068.3967592504,2672.2638941126193,45740.66065336302,22068.117547456637,17804.623494159587,3770.464293039812,3085.8599092655604,684.6043837742518,1739.4576013654128,1817.8484005657333,22.644092892964412,44.39784306035612,2
2025-03-10,69555.38759899225,2410.7782006310267,42248.62578824755,14772.73865870402,57021.36444695157,21021.74494075414,17172.48146837868,74.83087724781956,74.83087724781956,0.0,1817.8484005657333,1656.8838823792537,24.3487550481457,36.727739046699206,10
2025-03-11,69378.21369478211,685.1724761774296,41901.30558140413,4753.488433486264,46654.79401489039,21396.733605097805,17247.100921154666,1974.8346870163984,1227.868438623397,746.9662483930014,1656.8838823792537,1750.4986590176554,21.219302891741634,31.01170829150531,2
2025-03-12,68493.18110123165,819.6941196671104,41407.93928083956,5673.360909455756,47081.30019029531,21417.22660186341,17646.438809991898,3106.5527456939103,1949.8612992693938,1156.6914464245165,1750.4986590176554,1418.848367370391,20.258737698207213,37.840288062199235,3
2025-03-13,67494.39583806232,3812.914151379501,40743.684730978064,23748.761016275206,64492.44574725327,19822.390072242546,16212.941198937093,152.24309946969663,152.24309946969663,0.0,1418.848367370391,1244.6203224585756,21.677764935254064,52.41075796255532,13
2025-03-14,27522.096168949236,2265.981949687565,14113.511601454888,9484.074566858819,23597.58616831371,14814.095694718742,12039.575802934904,10984.132243519629,255.58877685295846,10728.54346666667,1244.6203224585756,1200.0,22.54891103326818,37.55072588968604,17
2025-03-15,28334.23014558464,2381.091634511376,14439.373579643521,9848.209757932256,24287.583337575776,14647.642502368188,11864.590426918236,7008.144554646064,391.30090464606224,6616.843650000002,1200.0,1200.0,17.724663693530307,45.37619415258493,26
2025-03-16,67268.4594875104,820.7004813091642,40451.86728493605,4911.379202494789,45363.246487430835,22214.266186427427,17993.55561100622,517.4024600650234,517.4024600650234,0.0,1200.0,1200.0,23.071587091426167,35.81962836463885,10
2025-03-17,67482.93866694013,527.4829698068157,40554.02914884432,3606.770865489813,44160.800014334134,20189.25495568888,16293.144648060896,6256.179895785621,4354.271767601054,1901.9081281845665,1200.0,1266.8354067190014,22.878256033388286,59.51297197756818,3
2025-03-18,65598.81695941603,1853.7805265239722,39359.18776809384,9843.587817395912,49202.775585489755,21966.689598791163,17853.17044106795,2213.119961550125,1678.0248036492058,535.0951579009193,1266.8354067190014,1200.0,20.178269809668866,27.34824896496332,15
2025-03-19,65940.11221243926,669.9195963976949,39604.08213941603,3907.839575482723,43511.92171489875,22003.485941822117,17803.7831900195,2944.8586070343317,1834.2728179529279,1110.585789081404,1200.0,1221.1560253960204,19.921810472615807,34.00480254478731,8
2025-03-20,65739.04424540472,882.1302623864531,39620.94804300386,5668.518751607633,45289.46679461149,21858.783677669326,17724.65520176858,278.0842152237596,278.0842152237596,0.0,1221.1560253960204,1200.0,21.364066434265407,27.244180543428246,10
2025-03-21,26941.958169632606,2618.801189690625,13726.282844365993,10440.388020815768,24166.67086518176,14301.178204648926,11583.954345765627,14810.070983773265,541.2522171066005,14268.818766666665,1200.0,1200.0,23.972753197260076,45.122086261551544,26
2025-03-22,27995.697419660944,1090.3230605183496,14243.874241555672,4139.005913834249,18382.88015538992,14642.223970358931,11860.201415990734,10422.798192477763,225.53349247776237,10197.2647,1200.0,1200.0,18.967731724519673,23.825361093671706,15
2025-03-23,63380.28020416811,1288.7361765565354,37838.12929071572,7920.130084816303,45758.25937553203,21683.46290679382,17479.037774784047,1694.8711320482093,1694.8711320482093,0.0,1200.0,1293.9635330210551,21.35004161823343,44.45390989747711,9
2025-03-24,62455.92553537853,1111.3203722788194,37484.566903868224,5505.497574696401,42990.06447856463,22080.082957809092,17969.434375544315,1458.1002420592333,543.4932976447973,914.606944414436,1293.9635330210551,1200.0,20.544561844602004,28.06645260509832,13
2025-03-25,61945.39234823691,2986.245103666104,37056.28033486677,16966.425004452278,54022.70533931905,20599.21196517637,16685.36169179286,67.66246185283035,67.66246185283035,0.0,1200.0,1200.0,24.61736519429336,34.61879482311752,25
2025-03-26,61746.919811801694,1245.661092664724,36885.7753384496,6483.852880550332,43369.62821899993,21286.384226071288,17241.971223117744,3355.6130348462043,1717.715039319307,1637.8979955268974,1200.0,1200.0,19.820836670755995,43.64052016562496,14
2025-03-27,61708.345675312456,1511.5203187363627,36986.92747846057,8189.862888111136,45176.79036657171,21201.175609958213,17172.952244066157,474.6532281567585,474.6532281567585,0.0,1200.0,1200.0,20.910203240263527,28.801343890735122,19
2025-03-28,26555.851006708854,2030.920106228255,13358.316161230408,7969.769593419594,21328.08575465,14190.154940286075,11494.025501631722,15068.760907616092,340.08742428275474,14728.673483333336,1200.0,1200.0,24.287257053960047,27.75024421897932,19
2025-03-29,26548.572604622965,1863.294256066893,13200.58750396122,8138.531924130353,21339.119428091573,14026.200098341957,11361.222079656985,18039.679658671554,22.514775338220034,18017.164883333335,1200.0,1200.0,18.45264732170898,49.744622122267884,24
2025-03-30,59943.13491553325,456.1306454781769,35857.779692563396,2724.126377585974,38581.90607014937,21737.422380211578,17607.312127971385,923.5356087712357,750.3598684360862,173.1757403351495,1200.0,1200.0,24.566942083162804,30.836750189592003,4
2025-03-31,59215.97802756448,1541.9087254546757,35354.28199664691,10261.715361939607,45615.99735858652,19672.63754447613,15887.264360372277,21.124085581977397,21.124085581977397,0.0,1200.0,1252.8578340593256,19.74133940256709,42.7252066090754,10
2025-04-01,59696.557264385585,3825.8384721416687,35668.32999316521,25831.405571065603,61499.73556423081,17537.865711875427,14247.62034539656,23.29885338172096,23.29885338172096,0.0,1252.8578340593256,1206.247702084361,22.318951392287843,52.83855567574684,8
2025-04-02,59205.10333805304,4893.954946363171,35268.736471718876,28478.829759352157,63747.56623107103,19180.77405895128,15542.04991962646,24.99874509139397,24.99874509139397,0.0,1206.247702084361,1200.0,20.447431098073693,55.690377037804666,29
2025-04-03,60328.21260213813,1652.080721823195,35780.51001609093,9125.584692021623,44906.09470811255,21503.602026585108,17406.12844950397,2019.2894802135158,938.4776802135166,1080.8117999999993,1200.0,1213.0991022555177,19.28186250943631,28.05315887717554,11
2025-04-04,25425.597776113013,2018.1387446228168,12512.064808192194,8239.645831096921,20751.710639289115,13864.102611014505,11241.712306951717,18390.543966673045,262.27195000637636,18128.272016666666,1213.0991022555177,1200.0,22.16936927248526,43.204011035282605,23
2025-04-05,26379.388478089088,1462.875918630815,13028.883443523888,6053.613811437728,19082.497254961614,13958.052715144238,11306.022699266834,13146.119397509166,221.95773084249873,12924.161666666667,1200.0,1200.0,20.10757088088381,27.758207275129617,19
2025-04-06,60567.943379193326,645.8839153219895,35757.90041754908,3961.256860991008,39719.15727854008,21087.63010099654,17061.523670006532,2777.6445968586404,656.9773383281116,2120.6672585305287,1200.0,1221.6185686674064,21.37475804290095,29.405361776079626,8
2025-04-07,59380.33702748962,927.5372130635936,35101.78151774787,4296.728701589119,39398.51021933699,20639.75678909948,16737.659710971246,3163.0578790916497,1412.3914352284805,1750.6664438631692,1221.6185686674064,1200.0,19.911904550546318,42.878719084160934,13
2025-04-08,59881.53921957834,1596.8796139684632,35455.6604716877,8566.053596567595,44021.71406825529,21524.315243619778,17434.695347332025,3035.6053205923836,1687.9113318621428,1347.693988730241,1200.0,1200.0,20.945528729764746,32.68797750846986,20
2025-04-09,59122.675328160214,3629.214124357366,35115.2628192108,22932.646267912667,58047.90908712347,18357.47224755945,14869.552520523159,129.65870881462024,129.65870881462024,0.0,1200.0,1200.0,19.76537200136233,40.340434351582545,15
2025-04-10,58887.3605430228,853.6737939343009,35023.88751390828,5373.593418349249,40397.48093225753,21433.53830329902,17332.935239440587,1179.7933730986633,1118.2645978716578,61.52877522700544,1200.0,1231.3675402573583,19.722350314603457,30.0547616675725,10
2025-04-11,25436.33872732851,1719.5521563230664,12520.43483064837,6670.506912900719,19190.941743549087,13670.862110993821,11101.629096136614,19270.007702127703,275.63896879437203,18994.368733333333,1231.3675402573583,1200.0,22.87108873662514,44.713490869834544,20
2025-04-12,26182.377491535382,558.975551750357,12922.329632176446,2107.7176396564605,15030.047271832907,13684.16314757657,11084.17214953702,15116.20149524619,156.2123589668505,14959.98913627934,1200.0,1200.0,19.72923032027081,40.97749163480117,10
2025-04-13,57216.63717276213,1154.7510822016895,33957.349544085126,7370.672590132029,41328.02213421715,20668.105648918106,16741.165575623665,168.08969833604556,168.08969833604556,0.0,1200.0,1200.0,23.240143975421194,34.24671562540505,10
2025-04-14,56831.44482743317,815.2107272613003,33556.735036192214,4964.388826444655,38521.12386263687,20604.800579834682,16689.88846966609,1203.7116445258775,1203.7116445258775,0.0,1200.0,1200.0,21.853135661053134,35.66655040424097,7
2025-04-15,57576.52270962793,413.3464908729499,34252.45581787815,2639.8324571663234,36892.28827504448,19318.24215120079,15631.409643938468,4163.607859905217,1528.8438681675982,2634.763991737619,1200.0,1218.1849983713057,20.66045126420225,46.26835530155225,6
2025-04-16,56843.787874719,2528.3621515153986,33731.96303642321,15883.771496770503,49615.73453319371,18661.73077093786,15132.368422993837,63.19572829037122,63.19572829037122,0.0,1218.1849983713057,1200.0,19.043640102782888,30.23378951671487,16
